,group,variable,month,TOTALES,TOTALES,TOTALES
ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,1,0,1
BELLA FLOR,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,1,0,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,13,0,13
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,2,0,2
POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,5,0,5
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,3,0,3
QUIME,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,0,1,1
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,3,0,3
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,2,0,2
VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,1,0,1
YACUIBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-09-01,1,0,1
CLIZA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,3,0,3
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,3,0,3
COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,2,0,2
COLQUIRI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,1,0,1
EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,1,0,1
JESUS DE MACHACA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,0,1,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,1,0,1
LURIBAY,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,2,0,2
PALCA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,0,1,1
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,1,0,1
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-10-01,3,0,3
CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,0,1,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,0,1,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,3,0,3
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
PAILON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,0,1,1
POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,2,0,2
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,4,0,4
VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-11-01,1,0,1
CHAYANTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,0,2,2
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,1,0,1
HUANUNI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,1,0,1
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,2,0,2
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,1,0,1
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,2,0,2
SAN LORENZO(PND),salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,0,1,1
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,1,0,1
YACUIBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2019-12-01,1,0,1
