municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
EL ALTO,sospecha diagnostica,tos ferina,2013-09-01,3,0,0,1,0,0,4
EL TORNO,sospecha diagnostica,tos ferina,2013-09-01,0,1,0,0,0,0,1
LA PAZ,sospecha diagnostica,tos ferina,2013-09-01,2,0,1,0,0,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2013-09-01,2,3,0,0,0,0,5
SUCRE,sospecha diagnostica,tos ferina,2013-09-01,4,0,0,0,0,0,4
VILLA TUNARI,sospecha diagnostica,tos ferina,2013-09-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,tos ferina,2013-10-01,1,1,0,0,0,0,2
EL ALTO,sospecha diagnostica,tos ferina,2013-10-01,7,0,0,0,1,0,8
EL TORNO,sospecha diagnostica,tos ferina,2013-10-01,3,0,0,0,0,0,3
LA PAZ,sospecha diagnostica,tos ferina,2013-10-01,2,1,0,0,0,0,3
ORURO,sospecha diagnostica,tos ferina,2013-10-01,1,0,0,0,0,0,1
PUERTO SUAREZ,sospecha diagnostica,tos ferina,2013-10-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2013-10-01,1,2,0,0,0,0,3
SUCRE,sospecha diagnostica,tos ferina,2013-10-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,tos ferina,2013-11-01,2,0,0,0,0,0,2
EL ALTO,sospecha diagnostica,tos ferina,2013-11-01,1,2,0,0,1,0,4
EL TORNO,sospecha diagnostica,tos ferina,2013-11-01,2,1,0,1,0,0,4
LA PAZ,sospecha diagnostica,tos ferina,2013-11-01,1,0,1,0,0,0,2
POTOSI,sospecha diagnostica,tos ferina,2013-11-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2013-11-01,2,1,0,0,0,0,3
SUCRE,sospecha diagnostica,tos ferina,2013-11-01,1,0,0,0,0,0,1
TOTORA(CBBA),sospecha diagnostica,tos ferina,2013-11-01,1,0,0,0,0,0,1
TRINIDAD,sospecha diagnostica,tos ferina,2013-11-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,tos ferina,2013-12-01,4,0,0,0,0,0,4
EL ALTO,sospecha diagnostica,tos ferina,2013-12-01,2,1,0,0,0,0,3
LA PAZ,sospecha diagnostica,tos ferina,2013-12-01,1,1,0,0,0,0,2
MONTEAGUDO,sospecha diagnostica,tos ferina,2013-12-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2013-12-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,tos ferina,2013-12-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,tos ferina,2013-12-01,1,0,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,tos ferina,2013-12-01,0,0,1,2,0,0,3
