municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
TARIJA,sospecha diagnostica,rabia canina,2013-04-01,0,4,0,0,0,0,4
VILLA MONTES,sospecha diagnostica,rabia canina,2013-04-01,1,0,0,0,0,0,1
YACUIBA,sospecha diagnostica,rabia canina,2013-04-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2013-05-01,1,1,0,0,0,0,2
COTOCA,sospecha diagnostica,rabia canina,2013-05-01,0,1,0,0,0,0,1
EUCALIPTUS,sospecha diagnostica,rabia canina,2013-05-01,0,1,0,0,0,0,1
LA PAZ,sospecha diagnostica,rabia canina,2013-05-01,1,0,0,0,0,0,1
MINEROS,sospecha diagnostica,rabia canina,2013-05-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2013-05-01,0,4,2,0,0,0,6
SAN JULIAN,sospecha diagnostica,rabia canina,2013-05-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2013-05-01,1,2,0,0,0,0,3
SIPE SIPE,sospecha diagnostica,rabia canina,2013-05-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2013-05-01,0,14,1,0,0,0,15
YACUIBA,sospecha diagnostica,rabia canina,2013-05-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,rabia canina,2013-06-01,1,0,0,0,0,0,1
GENERAL SAAVEDRA,sospecha diagnostica,rabia canina,2013-06-01,0,1,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,rabia canina,2013-06-01,0,2,0,0,0,0,2
ORURO,sospecha diagnostica,rabia canina,2013-06-01,2,0,0,0,0,0,2
POTOSI,sospecha diagnostica,rabia canina,2013-06-01,0,2,4,0,0,0,6
SAN JULIAN,sospecha diagnostica,rabia canina,2013-06-01,0,1,1,0,0,0,2
SUCRE,sospecha diagnostica,rabia canina,2013-06-01,0,20,0,0,0,0,20
TARIJA,sospecha diagnostica,rabia canina,2013-06-01,0,1,1,0,0,0,2
VIACHA,sospecha diagnostica,rabia canina,2013-06-01,0,1,0,0,0,0,1
WARNES,sospecha diagnostica,rabia canina,2013-06-01,0,1,0,0,0,0,1
YAPACANI,sospecha diagnostica,rabia canina,2013-06-01,1,0,0,0,0,0,1
BERMEJO,sospecha diagnostica,rabia canina,2013-07-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2013-07-01,1,2,0,0,0,0,3
COTOCA,sospecha diagnostica,rabia canina,2013-07-01,0,1,0,0,0,0,1
EL TORNO,sospecha diagnostica,rabia canina,2013-07-01,1,1,0,0,0,0,2
LA GUARDIA,sospecha diagnostica,rabia canina,2013-07-01,0,2,0,0,0,0,2
LA PAZ,sospecha diagnostica,rabia canina,2013-07-01,2,0,0,0,0,0,2
MINEROS,sospecha diagnostica,rabia canina,2013-07-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2013-07-01,3,7,1,0,0,0,11
SACABA,sospecha diagnostica,rabia canina,2013-07-01,1,0,0,0,0,0,1
SAN RAMON SCZ,sospecha diagnostica,rabia canina,2013-07-01,0,3,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2013-07-01,0,2,0,0,0,0,2
SUCRE,sospecha diagnostica,rabia canina,2013-07-01,0,31,1,0,0,0,32
TARIJA,sospecha diagnostica,rabia canina,2013-07-01,0,1,0,0,0,0,1
WARNES,sospecha diagnostica,rabia canina,2013-07-01,0,2,0,0,0,0,2
CONCEPCION,sospecha diagnostica,rabia canina,2013-08-01,0,0,1,0,0,0,1
LA PAZ,sospecha diagnostica,rabia canina,2013-08-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2013-08-01,2,7,3,0,0,0,12
SAN JULIAN,sospecha diagnostica,rabia canina,2013-08-01,0,4,0,0,0,0,4
SAN LORENZO(TJA),sospecha diagnostica,rabia canina,2013-08-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2013-08-01,0,3,5,0,0,0,8
VILLA MONTES,sospecha diagnostica,rabia canina,2013-08-01,3,0,0,0,0,0,3
"CAIZA ""D""",sospecha diagnostica,rabia canina,2013-09-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2013-09-01,1,0,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,rabia canina,2013-09-01,0,1,0,0,0,0,1
ORURO,sospecha diagnostica,rabia canina,2013-09-01,0,1,0,0,0,0,1
PALCA,sospecha diagnostica,rabia canina,2013-09-01,1,0,0,0,0,0,1
PORONGO,sospecha diagnostica,rabia canina,2013-09-01,0,0,1,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2013-09-01,0,4,0,0,0,0,4
SACABA,sospecha diagnostica,rabia canina,2013-09-01,1,0,0,0,0,0,1
SAN JULIAN,sospecha diagnostica,rabia canina,2013-09-01,1,2,0,0,0,0,3
SHINAOTA,sospecha diagnostica,rabia canina,2013-09-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,rabia canina,2013-09-01,0,8,4,0,0,0,12
TARIJA,sospecha diagnostica,rabia canina,2013-09-01,0,1,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,rabia canina,2013-09-01,4,0,1,0,0,0,5
VILLAZON,sospecha diagnostica,rabia canina,2013-09-01,0,1,2,2,0,0,5
YACUIBA,sospecha diagnostica,rabia canina,2013-09-01,0,2,0,0,0,0,2
ARBIETO,sospecha diagnostica,rabia canina,2013-10-01,1,0,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,rabia canina,2013-10-01,1,1,0,0,0,0,2
ORURO,sospecha diagnostica,rabia canina,2013-10-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2013-10-01,1,5,0,0,0,0,6
SACABA,sospecha diagnostica,rabia canina,2013-10-01,2,1,0,0,0,0,3
SAN JULIAN,sospecha diagnostica,rabia canina,2013-10-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2013-10-01,0,5,0,0,0,0,5
SUCRE,sospecha diagnostica,rabia canina,2013-10-01,2,10,0,0,0,0,12
TARIJA,sospecha diagnostica,rabia canina,2013-10-01,0,1,0,0,0,0,1
VIACHA,sospecha diagnostica,rabia canina,2013-10-01,1,0,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,rabia canina,2013-10-01,4,0,0,0,0,0,4
VILLAZON,sospecha diagnostica,rabia canina,2013-10-01,0,2,2,0,0,0,4
WARNES,sospecha diagnostica,rabia canina,2013-10-01,0,2,0,0,0,0,2
COTOCA,sospecha diagnostica,rabia canina,2013-11-01,1,0,0,0,0,0,1
ORURO,sospecha diagnostica,rabia canina,2013-11-01,0,0,1,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2013-11-01,1,1,1,0,0,0,3
SACABA,sospecha diagnostica,rabia canina,2013-11-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2013-11-01,0,3,0,0,0,0,3
SUCRE,sospecha diagnostica,rabia canina,2013-11-01,0,7,1,0,0,0,8
TARIJA,sospecha diagnostica,rabia canina,2013-11-01,0,0,1,0,0,0,1
VILLA MONTES,sospecha diagnostica,rabia canina,2013-11-01,8,0,0,0,0,0,8
YACUIBA,sospecha diagnostica,rabia canina,2013-11-01,0,0,1,0,0,0,1
CARAPARI,sospecha diagnostica,rabia canina,2013-12-01,0,1,0,0,0,0,1
ORURO,sospecha diagnostica,rabia canina,2013-12-01,0,3,0,0,0,0,3
POTOSI,sospecha diagnostica,rabia canina,2013-12-01,0,5,1,0,0,0,6
SACABA,sospecha diagnostica,rabia canina,2013-12-01,1,0,0,0,0,0,1
SAN JULIAN,sospecha diagnostica,rabia canina,2013-12-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,rabia canina,2013-12-01,0,1,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2013-12-01,0,9,0,0,0,0,9
TIQUIPAYA,sospecha diagnostica,rabia canina,2013-12-01,0,1,1,1,0,0,3
UNCIA,sospecha diagnostica,rabia canina,2013-12-01,0,1,0,0,0,0,1
YACUIBA,sospecha diagnostica,rabia canina,2013-12-01,0,0,0,0,0,1,1
