municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
URIONDO (A. CONCEPCION),sospecha diagnostica,influenza / pandemica,2013-06-01,0,0,0,0,2,0,2
BERMEJO,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,1,0,1,0,2
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-07-01,3,2,2,2,11,2,22
COTOCA,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,0,1,1,1,3
EL ALTO,sospecha diagnostica,influenza / pandemica,2013-07-01,16,8,2,1,6,20,53
EL TORNO,sospecha diagnostica,influenza / pandemica,2013-07-01,0,1,2,1,6,1,11
LA PAZ,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,influenza / pandemica,2013-07-01,0,1,1,1,12,1,16
POTOSI,sospecha diagnostica,influenza / pandemica,2013-07-01,0,1,0,5,15,6,27
SACABA,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-07-01,26,48,19,20,102,11,226
SUCRE,sospecha diagnostica,influenza / pandemica,2013-07-01,0,2,0,6,33,7,48
TARIJA,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,0,0,7,2,9
TUPIZA,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,0,0,1,0,1
VILLA MONTES,sospecha diagnostica,influenza / pandemica,2013-07-01,0,0,0,0,3,0,3
ALCALA,sospecha diagnostica,influenza / pandemica,2013-08-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-08-01,0,0,2,1,10,1,14
EL ALTO,sospecha diagnostica,influenza / pandemica,2013-08-01,8,10,1,3,5,11,38
EL TORNO,sospecha diagnostica,influenza / pandemica,2013-08-01,0,0,0,0,1,0,1
LA PAZ,sospecha diagnostica,influenza / pandemica,2013-08-01,0,0,0,0,3,0,3
ORURO,sospecha diagnostica,influenza / pandemica,2013-08-01,0,0,0,1,9,2,12
POTOSI,sospecha diagnostica,influenza / pandemica,2013-08-01,0,0,1,1,6,4,12
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-08-01,16,52,25,19,50,7,169
SUCRE,sospecha diagnostica,influenza / pandemica,2013-08-01,4,3,2,13,58,13,93
CAPINOTA,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,0,0,6,1,7
EL ALTO,sospecha diagnostica,influenza / pandemica,2013-09-01,6,11,1,1,6,11,36
LA PAZ,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,0,0,1,0,1
ORURO,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,1,1,6,2,10
POTOSI,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,0,1,3,7,11
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-09-01,32,59,28,27,105,20,271
SUCRE,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,1,8,30,4,43
VILLA TUNARI,sospecha diagnostica,influenza / pandemica,2013-09-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-10-01,0,1,0,0,3,0,4
EL ALTO,sospecha diagnostica,influenza / pandemica,2013-10-01,19,13,1,3,3,6,45
LA PAZ,sospecha diagnostica,influenza / pandemica,2013-10-01,2,0,0,0,0,0,2
MONTERO,sospecha diagnostica,influenza / pandemica,2013-10-01,0,0,0,0,1,0,1
OKINAWA,sospecha diagnostica,influenza / pandemica,2013-10-01,0,0,0,0,2,0,2
ORURO,sospecha diagnostica,influenza / pandemica,2013-10-01,0,0,0,0,7,0,7
PAILON,sospecha diagnostica,influenza / pandemica,2013-10-01,1,1,0,2,3,0,7
PORTACHUELO,sospecha diagnostica,influenza / pandemica,2013-10-01,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,influenza / pandemica,2013-10-01,0,0,1,0,4,2,7
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-10-01,44,72,40,32,119,17,324
SUCRE,sospecha diagnostica,influenza / pandemica,2013-10-01,0,0,0,0,5,5,10
CAMIRI,sospecha diagnostica,influenza / pandemica,2013-11-01,0,0,0,1,0,0,1
COTOCA,sospecha diagnostica,influenza / pandemica,2013-11-01,1,0,0,0,0,0,1
EL ALTO,sospecha diagnostica,influenza / pandemica,2013-11-01,7,10,2,0,2,7,28
EL TORNO,sospecha diagnostica,influenza / pandemica,2013-11-01,0,1,0,0,0,0,1
LA PAZ,sospecha diagnostica,influenza / pandemica,2013-11-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,influenza / pandemica,2013-11-01,0,1,0,0,0,0,1
ORURO,sospecha diagnostica,influenza / pandemica,2013-11-01,0,0,1,1,4,0,6
PAILON,sospecha diagnostica,influenza / pandemica,2013-11-01,1,3,5,1,2,0,12
POTOSI,sospecha diagnostica,influenza / pandemica,2013-11-01,0,0,0,1,2,3,6
ROBORE,sospecha diagnostica,influenza / pandemica,2013-11-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-11-01,36,51,21,14,54,5,181
SORATA,sospecha diagnostica,influenza / pandemica,2013-11-01,0,2,0,0,0,0,2
SUCRE,sospecha diagnostica,influenza / pandemica,2013-11-01,0,0,0,0,9,0,9
COCHABAMBA,sospecha diagnostica,influenza / pandemica,2013-12-01,0,0,0,0,1,0,1
EL ALTO,sospecha diagnostica,influenza / pandemica,2013-12-01,1,3,5,1,3,4,17
ORURO,sospecha diagnostica,influenza / pandemica,2013-12-01,0,0,0,2,3,1,6
PADILLA,sospecha diagnostica,influenza / pandemica,2013-12-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,influenza / pandemica,2013-12-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza / pandemica,2013-12-01,17,25,4,7,8,4,65
SUCRE,sospecha diagnostica,influenza / pandemica,2013-12-01,0,0,0,0,1,0,1
