municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,0,1,0,1
PADCAYA,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,0,0,1,1
PADILLA,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,2,1,0,3
PORONGO,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,1,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,3,1,8,0,12
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,1,1,0,2
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,1,0,9,1,11
TARIJA,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,0,1,1,2
TRINIDAD,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,1,0,0,1
VILLA SERRANO,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,0,2,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-02-01,0,0,0,3,9,1,13
APOLO,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,0,1
BUENA VISTA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
CABEZAS,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,2,0,3
CAMIRI,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,2,3
CHIMORE,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,0,1
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,1,1,0,2,4
ENTRE RIOS TRJ,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,1,1,2,1,5
EUREKA (SANTOS MERCADO),sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
GUTIERREZ,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,0,1
LA ASUNTA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,1,0,0,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,1,1,3
PADCAYA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
PAMPA GRANDE,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
PUERTO SUAREZ,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,4,0,4
QUIRUSILLAS,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,1,0,2
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,2,0,2
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,1,1,0,5,0,7
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,1,2
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,1,1,4,3,0,9
WARNES,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,1,0,1,0,2
YAMPARAEZ,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,mordedura de serpiente,2013-03-01,0,0,0,1,0,0,1
APOLO,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,0,1,1
CABEZAS,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
CAMIRI,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
CARAPARI,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,1,0,1,0,1,3
EL PUENTE(STC),sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,0,0,1,2
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,1,2,0,3
ENTRE RIOS TRJ,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,1,0,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,1,6,0,7
EUREKA (SANTOS MERCADO),sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,3,0,3
HUACARETA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,0,2,2
LA ASUNTA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,1,0,0,2
MOJOCOYA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,0,2,2
PADCAYA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
PADILLA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
PAMPA GRANDE,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,1,1,4,2,0,8
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,1,0,0,2
SAIPINA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
SAMAIPATA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
SAN IGNACIO,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,1,0,0,3,0,4
SAN JOSE DE CHIQUITOS,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,0,0,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,5,0,5
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,0,1,0,2
SUCRE,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
TARIJA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
TRINIDAD,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,2,0,0,0,2
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,1,2,2,0,5
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,0,1
WARNES,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,1,1,0,2
YAPACANI,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,1,1,2
YUNCHARA,sospecha diagnostica,mordedura de serpiente,2013-04-01,0,0,0,0,2,0,2
APOLO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,0,0,1
BERMEJO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
CARAPARI,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,1,0,2,0,3
COCHABAMBA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,0,0,1
CUATRO CAÑADAS,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,0,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,0,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,3,1,5
GENERAL SAAVEDRA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
INQUISIVI,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,2,0,2
MONTERO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,3,0,3
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,0,0,1
PADILLA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
PORTACHUELO,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,3,8,2,13
SACABA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,0,1,1
SAMAIPATA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,1,0,1
SAN JAVIER(STC),sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,1,0,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,1,0,0,0,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,1,1,0,7,0,9
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,0,0,2,4,0,6
WARNES,sospecha diagnostica,mordedura de serpiente,2013-05-01,0,1,0,0,0,0,1
APOLO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,2,0,0,2
CABEZAS,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,1,0,0,0,1
EL PUENTE(STC),sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,1,0,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,1,0,0,1,2
GUAYARAMERIN,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,1,1,0,2
MINEROS,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,2,0,2
PUERTO GONZALO MORENO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,1,4,1,6
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,1,0,0,2,0,3
SAN MIGUEL DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,1,3,0,4
TARVITA,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,1,0,0,1
VILLA SERRANO,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,1,1,7,3,12
WARNES,sospecha diagnostica,mordedura de serpiente,2013-06-01,0,0,0,0,1,0,1
AIQUILE,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,0,1,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,2,1,3
CUATRO CAÑADAS,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,1,0,0,1,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,4,6,0,10
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,1,0,1,0,2
PAILON,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,1,0,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,5,4,0,9
SACABA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,1,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,1,0,1,0,0,2
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,1,0,2,0,3
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,3,2,0,5
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,1,0,1,0,2
SUCRE,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
TOMINA,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,5,7,3,15
WARNES,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
YANACACHI,sospecha diagnostica,mordedura de serpiente,2013-07-01,0,0,0,0,1,0,1
BOLPEBRA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,0,1,1
BOYUIBE,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,1,0,1,2
COLCAPIRHUA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,1,0,0,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,1,0,0,0,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,3,0,3
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,1,0,0,0,1
GUTIERREZ,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,0,1,1
MINEROS,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,1,1,0,2
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,2,4,0,6
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,1,0,0,2,0,3
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
SOPACHUY,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,1,1,6,4,0,12
YACUIBA,sospecha diagnostica,mordedura de serpiente,2013-08-01,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,1,0,0,0,1
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,2,0,2
ENTRE RIOS CBBA,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,1,1,3,0,5
MONTERO,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,1,0,0,1
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
PUERTO RICO,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,1,5,0,6
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
RURRENABAQUE,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,2,0,2
SAN JAVIER(STC),sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,2,0,2
SAN MATIAS,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,4,0,4
SUCRE,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,0,1,1
VALLEGRANDE,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,0,1,1
VILLA MONTES,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
VILLA SERRANO,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-09-01,0,0,0,4,6,0,10
APOLO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,1,0,0,1
CAMIRI,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,1,0,0,0,1
COTOCA,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,1,0,1
EL TORNO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,0,1,1
FERNANDEZ ALONSO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,1,0,1
MONTEAGUDO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,1,0,1
MONTERO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,1,0,0,0,1
PADILLA,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,2,0,2
PUERTO VILLARROEL,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,5,0,5
RIBERALTA,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,2,0,2
SAN JULIAN,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,1,0,5,0,6
SANTA ROSA DEL SARA,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,1,1,1,3
SUCRE,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,1,1,1,3
TARIJA,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,0,0,0,0,1,1
VILLA TUNARI,sospecha diagnostica,mordedura de serpiente,2013-10-01,0,1,1,3,9,0,14
BUENA VISTA,sospecha diagnostica,mordedura de serpiente,2013-11-01,0,0,0,0,1,0,1
CARANAVI,sospecha diagnostica,mordedura de serpiente,2013-11-01,0,0,0,0,1,0,1
CHIMORE,sospecha diagnostica,mordedura de serpiente,2013-11-01,0,0,0,0,3,0,3
COBIJA,sospecha diagnostica,mordedura de serpiente,2013-11-01,0,1,0,0,0,0,1
CONCEPCION,sospecha diagnostica,mordedura de serpiente,2013-11-01,0,0,0,0,2,0,2
