municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-01-01,0,2,0,0,1,0,3
SAN MATIAS,sospecha diagnostica,dengue clasico,2013-01-01,1,5,0,0,6,3,15
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,0,1,2
SAN PEDRO,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,1,1,2
SAN PEDRO(PND),sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,0,0,0,1
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2013-01-01,4,21,18,23,46,7,119
SANTA ANA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-01-01,9,25,40,59,156,16,305
SANTA ROSA,sospecha diagnostica,dengue clasico,2013-01-01,0,3,1,0,2,2,8
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,1,7,0,9
SHINAOTA,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,7,0,8
SUCRE,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,1,3,0,5
TEOPONTE,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,1,1,0,2
TIPUANI,sospecha diagnostica,dengue clasico,2013-01-01,10,19,6,8,36,4,83
TRIGAL,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2013-01-01,12,19,47,85,190,22,375
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,4,10,1,15
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-01-01,0,0,1,2,4,0,7
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-01-01,0,0,0,0,2,0,2
WARNES,sospecha diagnostica,dengue clasico,2013-01-01,1,0,1,1,1,0,4
YACUIBA,sospecha diagnostica,dengue clasico,2013-01-01,0,7,10,41,110,8,176
YAPACANI,sospecha diagnostica,dengue clasico,2013-01-01,1,1,6,2,4,0,14
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,1,2
BAURES,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,15,0,16
BOLPEBRA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,0,1
BOYUIBE,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,0,0,2
CABEZAS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,1,0,2
CAMIRI,sospecha diagnostica,dengue clasico,2013-02-01,0,1,1,1,5,3,11
CARANAVI,sospecha diagnostica,dengue clasico,2013-02-01,0,0,1,15,64,0,80
CARAPARI,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,4,8,0,12
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,2,0,3
CHARAGUA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,0,1,2
COBIJA,sospecha diagnostica,dengue clasico,2013-02-01,1,0,0,5,9,1,16
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,15,0,16
CONCEPCION,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,0,0,1
COTOCA,sospecha diagnostica,dengue clasico,2013-02-01,0,2,1,1,1,0,5
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-02-01,0,2,0,3,1,0,6
EL ALTO,sospecha diagnostica,dengue clasico,2013-02-01,0,1,0,0,0,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2013-02-01,1,0,3,4,15,0,23
EL TORNO,sospecha diagnostica,dengue clasico,2013-02-01,0,1,1,1,4,1,8
GUANAY,sospecha diagnostica,dengue clasico,2013-02-01,0,1,1,8,19,7,36
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-02-01,3,20,18,55,109,26,231
HUARACAJE,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,3,0,5
IXIAMAS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,1,0,3
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,2,7,4,4,17
LA PAZ,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,3,0,3
LORETO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,0,0,1
MACHARETI,sospecha diagnostica,dengue clasico,2013-02-01,0,1,0,1,0,0,2
MAGDALENA,sospecha diagnostica,dengue clasico,2013-02-01,2,2,4,7,24,6,45
MAPIRI,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,2,0,2
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,1,0,2
MONTERO,sospecha diagnostica,dengue clasico,2013-02-01,0,3,7,1,3,0,14
OKINAWA,sospecha diagnostica,dengue clasico,2013-02-01,0,1,0,0,0,0,1
PAILON,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,1,0,2
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,9,1,12
PORONGO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,2,0,3
PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2013-02-01,0,5,0,1,2,1,9
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,3,0,4
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-02-01,0,1,0,0,3,0,4
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-02-01,0,2,1,0,3,1,7
REYES,sospecha diagnostica,dengue clasico,2013-02-01,0,0,3,15,28,3,49
RIBERALTA,sospecha diagnostica,dengue clasico,2013-02-01,2,13,27,61,111,11,225
RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-02-01,0,2,5,8,19,6,40
SACABA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,2,0,2
SAN ANDRES,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,4,0,4
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,10,0,12
SAN BORJA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,0,1
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,4,17,26,4,51
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,0,0,2
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-02-01,1,13,8,41,61,0,124
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,3,5,0,8
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,0,1
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-02-01,2,3,5,5,13,1,29
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,2,2,5
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-02-01,0,0,1,3,1,0,5
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,2,0,2
SAN MATIAS,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,0,0,1
SAN PEDRO,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,0,1
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2013-02-01,4,17,20,21,67,28,157
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,0,1
SANTA ANA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-02-01,8,24,20,60,134,24,270
SANTA ROSA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,1,0,5,0,6
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,1,0,0,0,1
SENA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,0,0,1
SHINAOTA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,3,1,4
SUCRE,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,3,1,0,4
TARIJA,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,0,2,0,2
TEOPONTE,sospecha diagnostica,dengue clasico,2013-02-01,0,0,3,3,11,0,17
TIPUANI,sospecha diagnostica,dengue clasico,2013-02-01,3,12,27,44,93,10,189
TRINIDAD,sospecha diagnostica,dengue clasico,2013-02-01,1,27,78,131,194,18,449
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-02-01,0,0,3,9,27,4,43
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,3,0,0,3
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,0,0,2
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,2,3,0,5
WARNES,sospecha diagnostica,dengue clasico,2013-02-01,0,0,0,1,0,0,1
YACUIBA,sospecha diagnostica,dengue clasico,2013-02-01,3,21,61,293,620,74,1072
YAPACANI,sospecha diagnostica,dengue clasico,2013-02-01,1,1,0,2,6,0,10
ALTO BENI,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,0,0,1
BAURES,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,1,2,1,5
BERMEJO,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,8,62,0,70
BOYUIBE,sospecha diagnostica,dengue clasico,2013-03-01,0,1,0,2,2,1,6
BUENA VISTA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,2,0,2
CABEZAS,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,2,0,0,2
CAMIRI,sospecha diagnostica,dengue clasico,2013-03-01,0,4,2,5,11,3,25
CARANAVI,sospecha diagnostica,dengue clasico,2013-03-01,0,2,3,40,48,2,95
CARAPARI,sospecha diagnostica,dengue clasico,2013-03-01,0,0,4,4,21,1,30
CHARAGUA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,0,2,0,3
COBIJA,sospecha diagnostica,dengue clasico,2013-03-01,0,1,0,7,8,1,17
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,3,14,2,19
CONCEPCION,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,1,2
COTOCA,sospecha diagnostica,dengue clasico,2013-03-01,0,1,0,6,8,0,15
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-03-01,0,2,0,0,2,0,4
EL ALTO,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2013-03-01,0,4,0,6,12,1,23
EL TORNO,sospecha diagnostica,dengue clasico,2013-03-01,2,3,2,9,13,1,30
GUANAY,sospecha diagnostica,dengue clasico,2013-03-01,0,1,4,4,9,3,21
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-03-01,1,8,8,21,49,13,100
HUARACAJE,sospecha diagnostica,dengue clasico,2013-03-01,0,1,3,11,16,1,32
IXIAMAS,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,8,4,0,13
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-03-01,2,1,1,4,9,0,17
LA PAZ,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,3,1,5
LORETO,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,3,3,0,7
MACHARETI,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,3,13,3,20
MAGDALENA,sospecha diagnostica,dengue clasico,2013-03-01,0,3,3,15,32,2,55
MAIRANA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,2,0,2
MAPIRI,sospecha diagnostica,dengue clasico,2013-03-01,0,0,3,5,12,1,21
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-03-01,1,2,3,3,6,0,15
MONTERO,sospecha diagnostica,dengue clasico,2013-03-01,0,2,5,2,11,0,20
OKINAWA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-03-01,0,1,1,6,32,0,40
PORONGO,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,6,2,9
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,3,1,5
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-03-01,0,0,2,0,5,0,7
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-03-01,0,1,0,1,6,0,8
PUNATA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
REYES,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,9,15,1,26
RIBERALTA,sospecha diagnostica,dengue clasico,2013-03-01,1,3,13,27,59,8,111
ROBORE,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-03-01,0,0,2,6,22,0,30
SAIPINA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
SAN ANDRES,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-03-01,0,1,2,4,8,4,19
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,2,6,5,1,14
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,2,2,0,5
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-03-01,0,4,4,15,31,0,54
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-03-01,0,7,10,10,25,8,60
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,5,14,0,19
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-03-01,0,0,2,3,3,3,11
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-03-01,1,2,0,0,5,2,10
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,1,0,1
SAN JULIAN,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,2,1,0,3
SAN MATIAS,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,2,1,1,4
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,2,0,2
SANTA ANA,sospecha diagnostica,dengue clasico,2013-03-01,0,2,5,11,11,14,43
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-03-01,6,19,33,94,195,18,365
SANTA ROSA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,1,0,2
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-03-01,0,2,1,5,8,0,16
SHINAOTA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,2,2,0,4
SUCRE,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,1,1,3
TARIJA,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,0,2,0,2
TEOPONTE,sospecha diagnostica,dengue clasico,2013-03-01,0,0,1,14,32,3,50
TIPUANI,sospecha diagnostica,dengue clasico,2013-03-01,5,7,20,16,57,6,111
TRINIDAD,sospecha diagnostica,dengue clasico,2013-03-01,13,62,142,172,230,32,651
VILLA MONTES,sospecha diagnostica,dengue clasico,2013-03-01,0,1,4,29,89,7,130
VILLA TUNARI,sospecha diagnostica,dengue clasico,2013-03-01,0,0,0,1,0,0,1
WARNES,sospecha diagnostica,dengue clasico,2013-03-01,0,1,0,3,2,0,6
YACUIBA,sospecha diagnostica,dengue clasico,2013-03-01,3,21,46,181,399,50,700
ALTO BENI,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2013-04-01,0,2,0,0,0,0,2
BAURES,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,5,0,6
BERMEJO,sospecha diagnostica,dengue clasico,2013-04-01,0,1,5,16,81,0,103
BOLPEBRA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,1,0,2
BOYUIBE,sospecha diagnostica,dengue clasico,2013-04-01,1,3,0,2,3,2,11
BUENA VISTA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,2,0,3
CABEZAS,sospecha diagnostica,dengue clasico,2013-04-01,0,1,0,2,3,0,6
CAMIRI,sospecha diagnostica,dengue clasico,2013-04-01,0,2,6,10,9,3,30
CARANAVI,sospecha diagnostica,dengue clasico,2013-04-01,0,1,0,4,6,0,11
CARAPARI,sospecha diagnostica,dengue clasico,2013-04-01,0,0,3,5,30,2,40
CHARAGUA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,0,0,1
CHIMORE,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,dengue clasico,2013-04-01,0,3,0,7,8,0,18
COCHABAMBA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,2,10,0,12
COLPA BELGICA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,1,2
CONCEPCION,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,2,0,2
COTOCA,sospecha diagnostica,dengue clasico,2013-04-01,0,1,3,9,13,1,27
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,0,0,1
EL ALTO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,0,1
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2013-04-01,0,0,2,3,3,1,9
EL TORNO,sospecha diagnostica,dengue clasico,2013-04-01,2,0,0,4,7,2,15
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,0,1,1
GUANAY,sospecha diagnostica,dengue clasico,2013-04-01,0,0,1,0,4,1,6
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2013-04-01,1,8,11,21,31,13,85
GUTIERREZ,sospecha diagnostica,dengue clasico,2013-04-01,0,1,0,0,1,0,2
HUARACAJE,sospecha diagnostica,dengue clasico,2013-04-01,0,3,0,11,23,6,43
IXIAMAS,sospecha diagnostica,dengue clasico,2013-04-01,1,1,2,0,3,0,7
LA GUARDIA,sospecha diagnostica,dengue clasico,2013-04-01,1,6,3,11,13,2,36
LA PAZ,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,7,0,8
LAGUNILLAS,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,1,0,2
LORETO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,2,3,0,5
MACHARETI,sospecha diagnostica,dengue clasico,2013-04-01,0,1,2,5,17,3,28
MAGDALENA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,3,3,10,0,16
MAIRANA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,0,0,1
MAPIRI,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,4,8,5,17
MONTEAGUDO,sospecha diagnostica,dengue clasico,2013-04-01,0,1,3,8,22,7,41
MONTERO,sospecha diagnostica,dengue clasico,2013-04-01,0,6,6,4,11,1,28
OKINAWA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,0,1
PAILON,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,0,1
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2013-04-01,0,1,0,1,13,1,16
PORONGO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,4,2,7
PORTACHUELO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,0,0,1
PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,1,5,5,1,12
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,4,4,1,9
PUERTO SILES,sospecha diagnostica,dengue clasico,2013-04-01,0,1,0,1,3,0,5
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2013-04-01,0,0,2,0,3,0,5
REYES,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,6,1,7
RIBERALTA,sospecha diagnostica,dengue clasico,2013-04-01,2,7,15,25,50,8,107
ROBORE,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,2,0,2
RURRENABAQUE,sospecha diagnostica,dengue clasico,2013-04-01,5,4,4,4,6,3,26
SAN ANDRES,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,7,0,8
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,2,3,0,5
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2013-04-01,0,1,2,3,11,1,18
SAN CARLOS,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,1,2
SAN IGNACIO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,1,6,7,0,14
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,2,11,19,1,33
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,2,1,0,3
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,1,0,1
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2013-04-01,0,1,4,7,10,2,24
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,1,2,4
SAN MATIAS,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,1,0,2
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,3,2,5
SAN RAFAEL,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,1,0,0,1
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2013-04-01,0,0,1,0,0,0,1
SANTA ANA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,1,11,20,5,37
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2013-04-01,5,28,51,147,293,29,553
SANTA ROSA,sospecha diagnostica,dengue clasico,2013-04-01,0,0,0,0,4,0,4
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2013-04-01,0,3,5,11,28,3,50
