municipality,group,variable,month,Cantidad,TOTAL
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,38,38
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
VACAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,2,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
ZUDAÑEZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-01-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,6,6
CARACOLLO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,3,3
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,21,21
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,3,3
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,25,25
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
HUATAJATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,41,41
LAJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,13,13
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,41,41
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,5,5
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,2,2
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,3,3
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,4,4
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,2,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,6,6
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,110,110
SENA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
SORATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,3,3
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,5,5
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,10,10
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,42,42
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,27,27
VIACHA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,2,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,1,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-02-01,2,2
ALALAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,2,2
CARIPUYO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,3,3
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,8,8
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,3,3
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,21,21
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,4,4
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,4,4
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,23,23
LAJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,3,3
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,3,3
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,19,19
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,19,19
POOPO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,4,4
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,5,5
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,7,7
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,8,8
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,2,2
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,5,5
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,80,80
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,8,8
TACOPAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,12,12
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,23,23
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,3,3
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-03-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,4,4
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,6,6
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,17,17
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,2,2
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
CULPINA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,40,40
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,6,6
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,50,50
MINEROS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,18,18
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,29,29
PALCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,9,9
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
PUERTO RICO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,5,5
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,5,5
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,4,4
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,2,2
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,4,4
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,3,3
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,3,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,223,223
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,11,11
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,13,13
TIPUANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,2,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,17,17
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-04-01,1,1
AIQUILE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,2,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,4,4
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,25,25
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,22,22
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,7,7
JESUS DE MACHACA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,28,28
LURIBAY,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,22,22
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,36,36
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,7,7
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,3,3
QUIME,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,10,10
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,5,5
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,6,6
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,8,8
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,233,233
SAPAHAQUI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,2,2
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,10,10
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,18,18
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,11,11
VILLA CHARCAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,2,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-05-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,3,3
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,21,21
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,42,42
EL TORNO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
ESCOMA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,2,2
IXIAMAS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,36,36
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,2,2
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,4,4
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,32,32
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,9,9
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,3,3
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,3,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,17,17
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,6,6
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,2,2
SAN JUAN DE YAPACANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,2,2
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
SAN PEDRO DE QUEMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,10,10
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,105,105
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,9,9
TARIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,10,10
TRINIDAD,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,13,13
URIONDO (A. CONCEPCION),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,5,5
YACUIBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-06-01,1,1
ANCORAIMES,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
CAJUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,9,9
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
COBIJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,7,7
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,18,18
CONCEPCION,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,2,2
CORIPATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
COTOCA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,3,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,41,41
ENTRE RIOS TRJ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,3,3
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,33,33
MAPIRI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
MONTERO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,14,14
OKINAWA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,4,4
ORURO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,31,31
PASORAPA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
POCONA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,9,9
PUERTO CARABUCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,2,2
PUNATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,2,2
QUIABAYA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,7,7
ROBORE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SACABA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,5,5
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,2,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,8,8
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,95,95
SANTIAGO DE HUATA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SHINAOTA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,17,17
TACOBAMBA,salud sexual y reproductiva,preeclampsia severa/eclampsia,2014-07-01,1,1
