municipality,group,variable,month,Cantidad,TOTAL
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,202.0,202.0
LLALLAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
MAGDALENA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,3.0,3.0
MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,11.0,11.0
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,5.0,5.0
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,60.0,60.0
PAILON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
PALCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
PALOS BLANCOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,5.0,5.0
POCOATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,31.0,31.0
PUCARANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
PUERTO PEREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,35.0,35.0
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,7.0,7.0
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
SAN MATIAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,3.0,3.0
SAN RAMON SCZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
SANTA ANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,208.0,208.0
SENA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,11.0,11.0
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,4.0,4.0
TACACOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,50.0,50.0
TEOPONTE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,5.0,5.0
TOMINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,4.0,4.0
TOTORA(CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
TOTORA(ORR),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,14.0,14.0
UNCIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,8.0,8.0
VACAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
VIACHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,4.0,4.0
YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,1.0,1.0
ZUDAÑEZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-03-01,2.0,2.0
ARAMPAMPA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
BELEN DE ANDAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,7.0,7.0
BOYUIBE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
CABEZAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
"CAIZA ""D""",salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
CALAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
CHUMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,6.0,6.0
COCAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,117.0,117.0
COLCAPIRHUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
CONCEPCION,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,6.0,6.0
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,103.0,103.0
EL TORNO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,13.0,13.0
ESCOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
GUAYARAMERIN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
HUANUNI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,13.0,13.0
ICLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,8.0,8.0
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,337.0,337.0
MIZQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
MONTEAGUDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,17.0,17.0
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,8.0,8.0
OCURI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,54.0,54.0
POCONA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
POOPO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,57.0,57.0
PUERTO QUIJARRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,7.0,7.0
QUIME,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,5.0,5.0
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,14.0,14.0
ROBORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
RURRENABAQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,14.0,14.0
SACABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,10.0,10.0
SAN JUAN DE YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
SAN PEDRO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
SAN RAFAEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
SANTA ANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,245.0,245.0
SAPAHAQUI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
SENA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,20.0,20.0
SIPE SIPE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
SORATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,3.0,3.0
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,4.0,4.0
TACACOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
TAPACARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
TARATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,37.0,37.0
TIAWANACU,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,2.0,2.0
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2014-04-01,1.0,1.0
