municipality,group,variable,month,Cantidad,TOTAL
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,6,6
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,11,11
COLQUENCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,11,11
COMBAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
CONCEPCION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,22,22
CORO CORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,54,54
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
CUEVO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
CULPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,13,13
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
CURVA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,394,394
EL CHORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,6,6
EL PUENTE(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,25,25
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,11,11
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,43,43
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
EUCALIPTUS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,11,11
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
GUANAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,98,98
GUTIERREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
HUANUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,13,13
HUMANATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
ICLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
INGAVI (HUMAITA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
INQUISIVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
JESUS DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
LA GUARDIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,64,64
LA PAZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,335,335
LAGUNILLAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
LAJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
LICOMA PAMPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
LLALLAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,25,25
LURIBAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,9,9
MAGDALENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,10,10
MAPIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,11,11
MINEROS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,25,25
MIZQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,21,21
MOCOMOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
MOJOCOYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
MONTEAGUDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,21,21
MONTERO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,113,113
MOROCHATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
OCURI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
OKINAWA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,12,12
ORURO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,232,232
PADCAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,14,14
PADILLA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
PAILON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,29,29
PALCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
PATACAMAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,15,15
POCOATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,6,6
POCONA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
POJO (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,8,8
POOPO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
PORCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
POROMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
PORONGO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,7,7
PORTACHUELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,15,15
PORVENIR,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,10,10
POTOSI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,297,297
PUCARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,7,7
PUERTO GONZALO MORENO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
PUERTO RICO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,8,8
PUERTO SUAREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
PUERTO VILLARROEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,83,83
PUNA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
PUNATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,15,15
QUILLACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,123,123
QUIME,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
RAVELO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
REYES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
RIBERALTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,134,134
ROBORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
RURRENABAQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,10,10
SABAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SACABA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,139,139
SACABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
SACACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,16,16
SAIPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
SALINAS DE GARCI MENDOZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,9,9
SAN ANDRES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,9,9
SAN ANDRES DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SAN BENITO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
SAN BORJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,42,42
SAN BUENA VENTURA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,15,15
SAN CARLOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,14,14
SAN IGNACIO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,22,22
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,57,57
SAN JAVIER(BNI),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SAN JAVIER(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,9,9
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SAN JUAN DE YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
SAN JULIAN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,29,29
SAN LORENZO(PND),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SAN LORENZO(TJA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,10,10
SAN LUCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
SAN MATIAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,13,13
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,9,9
SAN PEDRO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,14,14
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SAN RAFAEL,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
SAN RAMON SCZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,9,9
SANTA ANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,23,23
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2932,2932
SANTA ROSA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
SANTA ROSA DEL SARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,11,11
SANTIAGO DE MACHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
SAPAHAQUI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
SENA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,6,6
SHINAOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,31,31
SICA SICA (VILLA AROMA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,6,6
SIPE SIPE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,71,71
SOPACHUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
SORATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,8,8
SUCRE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,86,86
TACACOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
TACOPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
TAPACARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
TARATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
TARIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,142,142
TARVITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,10,10
TEOPONTE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
TIAWANACU,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
TINGUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
TIPUANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
TIQUIPAYA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,82,82
TIRAQUE (CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,19,19
TOCO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
TOLATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
TOLEDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
TOMAVE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
TORO TORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
TOTORA(CBBA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,16,16
TRINIDAD,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,300,300
TUPIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,13,13
UNCIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,12,12
URIONDO (A. CONCEPCION),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,6,6
URUBICHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
UYUNI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,25,25
VACAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,2,2
VALLEGRANDE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,7,7
VIACHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,20,20
VILLA CHARCAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,5,5
VILLA MONTES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,52,52
VILLA NUEVA (LOMA ALTA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
VILLA SERRANO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,18,18
VILLA TUNARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,187,187
VILLAZON,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,18,18
VINTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,15,15
WALDO BALLIVIAN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,4,4
WARNES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,125,125
YACO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
YACUIBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,80,80
YAPACANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,78,78
YOTALA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,3,3
YUNCHARA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-01-01,1,1
ACHACACHI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
AIQUILE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,6,6
ALALAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,4,4
ALTO BENI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,6,6
ANCORAIMES,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,6,6
ANDAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
ANZALDO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
APOLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,5,5
ARANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,4,4
ARBIETO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
ARQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,80,80
ATOCHA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,8,8
AYATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,3,3
AZURDUY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
BETANZOS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,12,12
BOYUIBE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
BUENA VISTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,3,3
CABEZAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,31,31
CAJUATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,9,9
CALAMARCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
CAMIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,22,22
CAPINOTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,17,17
CAQUIAVIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
CARACOLLO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,9,9
CARANAVI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,24,24
CARAPARI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
CHALLAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,16,16
CHARAGUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,14,14
CHAYANTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,5,5
CHIMORE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,18,18
CHOQUE COTA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
CKOCHAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
CLIZA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,33,33
COBIJA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,25,25
COCAPATA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
COCHABAMBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,266,266
COLCAPIRHUA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,33,33
COLOMI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,13,13
COLPA BELGICA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
COLQUECHACA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,11,11
COLQUIRI,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,10,10
COMARAPA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,10,10
CONCEPCION,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,15,15
COPACABANA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
CORO CORO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
CORQUE,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
COTAGAITA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,10,10
COTOCA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,46,46
CUATRO CAÑADAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
CUCHUMUELA (V. G. VILLARROEL),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
CULPINA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,3,3
CURAHUARA DE CARANGAS,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
EL ALTO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,276,276
EL PUENTE(STC),salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,12,12
EL TORNO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,26,26
ENTRE RIOS TRJ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,14,14
ENTRE RIOS CBBA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,24,24
ESCOMA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
FERNANDEZ ALONSO,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,11,11
FILADELFIA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
GENERAL SAAVEDRA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,5,5
GUANAY,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,61,61
GUTIERREZ,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
HUACARETA,salud sexual y reproductiva,embarazo en adolescente (< de 20 anos),2014-02-01,2,2
