,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
COCHABAMBA,estado nutricional,desnutricion moderada (m),2010-01-01,17,11,27,18,5,11,0,0,49,40,89
COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2010-01-01,4,3,0,0,4,1,0,0,8,4,12
"COLCHA ""K""",estado nutricional,desnutricion moderada (m),2010-01-01,0,0,2,0,0,0,0,0,2,0,2
COLOMI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
COLPA BELGICA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
COLQUECHACA,estado nutricional,desnutricion moderada (m),2010-01-01,2,4,3,4,1,1,0,0,6,9,15
COLQUIRI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
COMARAPA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
CONCEPCION,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,5,0,3,0,0,0,8,8
COPACABANA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
CORO CORO,estado nutricional,desnutricion moderada (m),2010-01-01,3,0,1,0,0,0,0,0,4,0,4
COROICO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
COTAGAITA,estado nutricional,desnutricion moderada (m),2010-01-01,2,2,1,2,0,0,0,0,3,4,7
COTOCA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,3,4,4,4,0,0,7,8,15
CUATRO CAÑADAS,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
CUEVO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
CULPINA,estado nutricional,desnutricion moderada (m),2010-01-01,0,2,3,1,3,5,0,0,6,8,14
EL ALTO,estado nutricional,desnutricion moderada (m),2010-01-01,10,15,17,16,11,11,0,0,38,42,80
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2010-01-01,0,2,1,4,0,1,0,0,1,7,8
EL PUENTE(TJA),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,1,0,0,0,2,2
EL TORNO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,2,1,0,0,0,1,2,3
EL VILLAR,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS TRJ,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,1,0,2,0,0,0,4,1,5
ENTRE RIOS CBBA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,3,0,0,0,0,1,3,4
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,1,0,0,0,2,2
FERNANDEZ ALONSO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,1,0,1,0,0,2,2,4
GUANAY,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,1,0,0,0,1,1,2
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2010-01-01,3,4,0,4,4,2,0,0,7,10,17
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
HUACHACALLA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
HUANUNI,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
HUARACAJE,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
ICHOCA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
ICLA,estado nutricional,desnutricion moderada (m),2010-01-01,3,1,0,0,3,2,0,0,6,3,9
INGAVI (HUMAITA),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
IXIAMAS,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
LA ASUNTA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
LA GUARDIA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,2,0,1,0,0,1,3,4
LA PAZ,estado nutricional,desnutricion moderada (m),2010-01-01,34,36,8,16,9,11,0,0,51,63,114
LAGUNILLAS,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
LAJA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
LICOMA PAMPA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
LLALLAGUA,estado nutricional,desnutricion moderada (m),2010-01-01,9,5,9,4,1,5,0,0,19,14,33
LORETO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
LURIBAY,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,0,0,0,0,0,2,0,2
MACHARETI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,2,0,0,0,2,2
MAGDALENA,estado nutricional,desnutricion moderada (m),2010-01-01,0,2,1,0,0,0,0,0,1,2,3
MAIRANA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
MAPIRI,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,1,0,0,1,0,0,3,1,4
MINEROS,estado nutricional,desnutricion moderada (m),2010-01-01,1,3,1,0,1,1,0,0,3,4,7
MIZQUE,estado nutricional,desnutricion moderada (m),2010-01-01,5,2,1,2,1,5,0,0,7,9,16
MOJOCOYA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,2,0,0,0,3,1,4
MONTEAGUDO,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,1,0,0,1,1,2
MONTERO,estado nutricional,desnutricion moderada (m),2010-01-01,11,6,8,5,5,1,0,0,24,12,36
MOROCHATA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,2,0,2,0,0,2,4,6
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
OCURI,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,0,0,1,0,0,2,1,3
ORURO,estado nutricional,desnutricion moderada (m),2010-01-01,4,4,6,1,1,1,0,0,11,6,17
PADCAYA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,1,2,0,0,1,3,4
PADILLA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
PALCA,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,estado nutricional,desnutricion moderada (m),2010-01-01,4,7,2,3,1,0,0,0,7,10,17
PAMPA GRANDE,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
PATACAMAYA,estado nutricional,desnutricion moderada (m),2010-01-01,35,28,25,20,11,8,0,0,71,56,127
PAZÑA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,2,0,0,0,0,0,2,2
PELECHUCO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
POCOATA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,1,1,0,0,2,1,3
POCONA,estado nutricional,desnutricion moderada (m),2010-01-01,2,2,0,2,0,2,0,0,2,6,8
POOPO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
PORCO,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,0,0,2,0,0,2,2,4
POROMA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,2,0,0,0,2,2
PORONGO,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,0,1,2,0,0,0,4,1,5
PORTACHUELO,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,1,0,0,1,1,2
PORVENIR,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
POTOSI,estado nutricional,desnutricion moderada (m),2010-01-01,10,4,9,7,4,4,0,0,23,15,38
PRESTO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,1,0,0,0,2,2
PUCARA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,1,0,0,1,1,2
PUCARANI,estado nutricional,desnutricion moderada (m),2010-01-01,1,2,0,0,0,0,0,0,1,2,3
PUERTO CARABUCO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
PUERTO GONZALO MORENO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,1,0,0,0,2,1,3
PUERTO QUIJARRO,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,0,0,1,0,0,0,2,1,3
PUERTO SILES,estado nutricional,desnutricion moderada (m),2010-01-01,0,2,0,1,0,0,0,0,0,3,3
PUERTO SUAREZ,estado nutricional,desnutricion moderada (m),2010-01-01,2,1,1,1,0,0,0,0,3,2,5
PUERTO VILLARROEL,estado nutricional,desnutricion moderada (m),2010-01-01,13,9,15,11,13,7,0,0,41,27,68
PUNA,estado nutricional,desnutricion moderada (m),2010-01-01,5,0,1,0,0,0,0,0,6,0,6
PUNATA,estado nutricional,desnutricion moderada (m),2010-01-01,1,12,2,1,0,0,0,0,3,13,16
QUIABAYA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,1,0,0,1,1,2
QUILLACOLLO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,2,4,1,1,0,0,3,5,8
QUIRUSILLAS,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
RAVELO,estado nutricional,desnutricion moderada (m),2010-01-01,4,1,1,1,0,0,0,0,5,2,7
RIBERALTA,estado nutricional,desnutricion moderada (m),2010-01-01,3,4,3,1,3,4,0,0,9,9,18
ROBORE,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
RURRENABAQUE,estado nutricional,desnutricion moderada (m),2010-01-01,3,2,2,0,0,1,0,0,5,3,8
SABAYA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
SACABA,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,5,4,2,2,0,0,9,6,15
SACABAMBA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,3,0,0,0,0,0,3,3
SACACA,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,0,0,0,0,0,0,1,1,2
SAN ANDRES,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,0,0,0,0,1,1,2
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion moderada (m),2010-01-01,1,2,2,0,0,3,0,0,3,5,8
SAN BENITO,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,0,0,0,1,0,0,1,2,3
SAN BORJA,estado nutricional,desnutricion moderada (m),2010-01-01,9,5,6,6,5,5,0,0,20,16,36
SAN BUENA VENTURA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,1,0,0,0,1,1,2
SAN CARLOS,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,0,0,0,0,1,1,2
SAN IGNACIO,estado nutricional,desnutricion moderada (m),2010-01-01,2,3,1,2,1,1,0,0,4,6,10
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,3,1,2,1,0,0,5,2,7
SAN JAVIER(BNI),estado nutricional,desnutricion moderada (m),2010-01-01,2,1,2,0,1,0,0,0,5,1,6
SAN JAVIER(STC),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,0,0,0,0,1,1,2
SAN JOAQUIN,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,2,1,2,1,0,0,6,2,8
SAN JUAN DE YAPACANI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,3,0,0,3,0,0,3,3,6
SAN JULIAN,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutricion moderada (m),2010-01-01,1,1,1,2,1,3,0,0,3,6,9
SAN LUCAS,estado nutricional,desnutricion moderada (m),2010-01-01,2,2,7,2,2,1,0,0,11,5,16
SAN MATIAS,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,2,0,1,0,0,2,3,5
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion moderada (m),2010-01-01,3,1,1,0,0,0,0,0,4,1,5
SAN PEDRO,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,1,0,0,1,0,0,2,2,4
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion moderada (m),2010-01-01,4,5,1,4,3,0,0,0,8,9,17
SAN RAMON BENI,estado nutricional,desnutricion moderada (m),2010-01-01,1,2,0,3,2,0,0,0,3,5,8
SANTA ANA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,1,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion moderada (m),2010-01-01,25,40,17,28,22,13,0,0,64,81,145
SANTA ROSA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
SANTIAGO DE CALLAPA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,1,0,0,0,2,0,2
SANTIAGO DE HUARI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTIVAÑES,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
SAPAHAQUI,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,0,0,0,0,1,1,2
SENA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,1,0,0,0,2,0,2
SHINAOTA,estado nutricional,desnutricion moderada (m),2010-01-01,4,1,1,1,2,0,0,0,7,2,9
SICA SICA (VILLA AROMA),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,2,3,3,0,0,0,5,3,8
SICAYA,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,0,2,0,0,0,2,1,3
SIPE SIPE,estado nutricional,desnutricion moderada (m),2010-01-01,3,0,1,3,4,1,0,0,8,4,12
SOPACHUY,estado nutricional,desnutricion moderada (m),2010-01-01,0,2,1,0,1,0,0,0,2,2,4
SORACACHI,estado nutricional,desnutricion moderada (m),2010-01-01,0,3,0,0,0,0,0,0,0,3,3
SORATA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,1,0,0,0,2,2
SUCRE,estado nutricional,desnutricion moderada (m),2010-01-01,5,8,12,12,11,7,0,0,28,27,55
TACACOMA,estado nutricional,desnutricion moderada (m),2010-01-01,2,0,1,1,3,3,0,0,6,4,10
TACOBAMBA,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,1,2,1,0,0,0,3,3,6
TACOPAYA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,1,0,0,0,2,0,2
TAPACARI,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,2,2,0,0,0,0,3,3,6
TARABUCO,estado nutricional,desnutricion moderada (m),2010-01-01,4,1,1,1,1,0,0,0,6,2,8
TARIJA,estado nutricional,desnutricion moderada (m),2010-01-01,6,3,9,9,3,11,0,0,18,23,41
TARVITA,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,0,1,0,1,0,0,1,3,4
TEOPONTE,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
TIAWANACU,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
TINGUIPAYA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,1,0,0,1,1,2
TIPUANI,estado nutricional,desnutricion moderada (m),2010-01-01,1,1,0,0,0,0,0,0,1,1,2
TIQUIPAYA,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,1,0,0,0,0,0,1,1,2
TIRAQUE (CBBA),estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,3,3,1,0,0,4,4,8
TOMAVE,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
TOTORA(CBBA),estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,1,0,0,0,0,1,1,2
TRINIDAD,estado nutricional,desnutricion moderada (m),2010-01-01,12,9,5,4,2,1,0,0,19,14,33
TUPIZA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,2,4,2,0,0,5,4,9
UMALA,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,1,0,0,0,0,1,1,2
UNCIA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,1,1,0,0,0,2,1,3
UYUNI,estado nutricional,desnutricion moderada (m),2010-01-01,3,1,6,2,0,1,0,0,9,4,13
VIACHA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,4,0,1,0,0,1,5,6
VILA VILA,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,1,1,0,0,0,0,1,2,3
VILLA MONTES,estado nutricional,desnutricion moderada (m),2010-01-01,0,1,1,4,1,2,0,0,2,7,9
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,1,0,0,0,1,1,2
VILLA RIVERO,estado nutricional,desnutricion moderada (m),2010-01-01,0,2,2,0,2,0,0,0,4,2,6
VILLA SERRANO,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,0,1,0,0,0,2,2
VILLA TUNARI,estado nutricional,desnutricion moderada (m),2010-01-01,2,7,7,12,7,8,0,0,16,27,43
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
VILLAZON,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,1,1,0,0,0,1,1,2
VINTO,estado nutricional,desnutricion moderada (m),2010-01-01,0,2,2,4,1,1,0,0,3,7,10
WARNES,estado nutricional,desnutricion moderada (m),2010-01-01,3,2,7,2,0,0,0,0,10,4,14
YACO,estado nutricional,desnutricion moderada (m),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,estado nutricional,desnutricion moderada (m),2010-01-01,2,3,2,1,1,3,0,0,5,7,12
YAMPARAEZ,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
YAPACANI,estado nutricional,desnutricion moderada (m),2010-01-01,4,2,0,1,0,0,0,0,4,3,7
YOTALA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,0,0,2,0,0,0,2,2
YUNCHARA,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,0,2,0,0,0,0,0,2,2
ZUDAÑEZ,estado nutricional,desnutricion moderada (m),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
ACHACACHI,estado nutricional,desnutricion moderada (m),2010-02-01,2,1,0,0,1,0,0,0,3,1,4
ACHOCALLA,estado nutricional,desnutricion moderada (m),2010-02-01,0,1,2,1,1,0,0,0,3,2,5
AIQUILE,estado nutricional,desnutricion moderada (m),2010-02-01,2,0,1,1,0,0,0,0,3,1,4
ALALAY,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,0,1,0,0,0,1,0,1
ALTO BENI,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,1,0,0,0,0,0,1,0,1
ANZALDO,estado nutricional,desnutricion moderada (m),2010-02-01,3,0,0,0,0,0,0,0,3,0,3
APOLO,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,1,0,0,0,0,0,1,1
ARBIETO,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,1,0,0,0,0,0,1,0,1
ARQUE,estado nutricional,desnutricion moderada (m),2010-02-01,3,1,5,2,1,2,0,0,9,5,14
ASCENCION DE GUARAYOS,estado nutricional,desnutricion moderada (m),2010-02-01,11,10,21,31,20,23,0,0,52,64,116
ATOCHA,estado nutricional,desnutricion moderada (m),2010-02-01,3,0,3,2,5,2,0,0,11,4,15
AYO AYO,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,1,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion moderada (m),2010-02-01,1,1,0,0,0,0,0,0,1,1,2
AZURDUY,estado nutricional,desnutricion moderada (m),2010-02-01,0,1,2,4,7,3,0,0,9,8,17
BAURES,estado nutricional,desnutricion moderada (m),2010-02-01,0,1,0,0,1,0,0,0,1,1,2
BELEN DE ANDAMARCA,estado nutricional,desnutricion moderada (m),2010-02-01,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,estado nutricional,desnutricion moderada (m),2010-02-01,1,2,1,1,0,2,0,0,2,5,7
BETANZOS,estado nutricional,desnutricion moderada (m),2010-02-01,2,0,0,2,2,1,0,0,4,3,7
BOYUIBE,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,1,0,0,0,0,0,1,1
CABEZAS,estado nutricional,desnutricion moderada (m),2010-02-01,0,1,2,0,2,1,0,0,4,2,6
CAIROMA,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,1,0,0,0,0,0,1,0,1
"CAIZA ""D""",estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,1,0,0,0,0,0,1,1
CALAMARCA,estado nutricional,desnutricion moderada (m),2010-02-01,0,1,0,0,0,0,0,0,0,1,1
CAMATAQUI (C. VILLA ABECIA),estado nutricional,desnutricion moderada (m),2010-02-01,0,0,1,0,2,0,0,0,3,0,3
CAMIRI,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,1,3,1,0,0,3,2,5
CAPINOTA,estado nutricional,desnutricion moderada (m),2010-02-01,1,0,5,4,2,0,0,0,8,4,12
CAQUIAVIRI,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,1,0,0,0,0,0,1,0,1
CARANAVI,estado nutricional,desnutricion moderada (m),2010-02-01,3,0,2,8,2,3,0,0,7,11,18
CARMEN RIVERO TORREZ,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,estado nutricional,desnutricion moderada (m),2010-02-01,0,0,2,0,0,0,0,0,2,0,2
CHAQUI,estado nutricional,desnutricion moderada (m),2010-02-01,1,0,0,0,0,0,0,0,1,0,1
