,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARACOLLO,estado nutricional,desnutricion leve (l),2010-01-01,3,3,8,5,4,3,0,0,15,11,26
CARANAVI,estado nutricional,desnutricion leve (l),2010-01-01,13,11,30,22,7,19,0,0,50,52,102
CARAPARI,estado nutricional,desnutricion leve (l),2010-01-01,3,1,0,0,0,2,0,0,3,3,6
CARIPUYO,estado nutricional,desnutricion leve (l),2010-01-01,10,8,4,0,6,3,0,0,20,11,31
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2010-01-01,3,4,2,2,1,1,0,0,6,7,13
CHACARILLA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,1,2,0,0,0,0,2,3,5
CHALLAPATA,estado nutricional,desnutricion leve (l),2010-01-01,5,1,1,1,1,1,0,0,7,3,10
CHAQUI,estado nutricional,desnutricion leve (l),2010-01-01,4,2,4,5,5,3,0,0,13,10,23
CHARAGUA,estado nutricional,desnutricion leve (l),2010-01-01,13,9,15,27,14,20,0,0,42,56,98
CHAYANTA,estado nutricional,desnutricion leve (l),2010-01-01,12,6,9,12,3,7,0,0,24,25,49
CHIMORE,estado nutricional,desnutricion leve (l),2010-01-01,6,1,7,3,2,1,0,0,15,5,20
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2010-01-01,1,3,1,0,1,5,0,0,3,8,11
CHUMA,estado nutricional,desnutricion leve (l),2010-01-01,6,5,4,0,1,2,0,0,11,7,18
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,desnutricion leve (l),2010-01-01,4,5,1,3,0,1,0,0,5,9,14
CKOCHAS,estado nutricional,desnutricion leve (l),2010-01-01,9,4,14,5,16,8,0,0,39,17,56
CLIZA,estado nutricional,desnutricion leve (l),2010-01-01,1,5,6,7,5,2,0,0,12,14,26
COBIJA,estado nutricional,desnutricion leve (l),2010-01-01,8,3,3,6,5,4,0,0,16,13,29
COCAPATA,estado nutricional,desnutricion leve (l),2010-01-01,13,9,32,13,18,26,0,0,63,48,111
COCHABAMBA,estado nutricional,desnutricion leve (l),2010-01-01,94,92,146,161,80,88,0,0,320,341,661
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2010-01-01,9,7,10,10,5,4,0,0,24,21,45
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2010-01-01,4,1,3,0,5,2,0,0,12,3,15
COLLANA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
COLOMI,estado nutricional,desnutricion leve (l),2010-01-01,0,2,1,1,0,0,0,0,1,3,4
COLPA BELGICA,estado nutricional,desnutricion leve (l),2010-01-01,3,0,0,1,2,2,0,0,5,3,8
COLQUECHACA,estado nutricional,desnutricion leve (l),2010-01-01,24,11,21,24,5,12,0,0,50,47,97
COLQUENCHA,estado nutricional,desnutricion leve (l),2010-01-01,1,0,0,0,1,0,0,0,2,0,2
COLQUIRI,estado nutricional,desnutricion leve (l),2010-01-01,5,1,4,1,2,6,0,0,11,8,19
COMARAPA,estado nutricional,desnutricion leve (l),2010-01-01,2,2,0,0,2,1,0,0,4,3,7
COMBAYA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
CONCEPCION,estado nutricional,desnutricion leve (l),2010-01-01,3,1,3,3,2,4,0,0,8,8,16
COPACABANA,estado nutricional,desnutricion leve (l),2010-01-01,0,3,1,2,2,2,0,0,3,7,10
CORIPATA,estado nutricional,desnutricion leve (l),2010-01-01,1,0,0,0,1,1,0,0,2,1,3
CORO CORO,estado nutricional,desnutricion leve (l),2010-01-01,3,1,0,0,2,0,0,0,5,1,6
COROICO,estado nutricional,desnutricion leve (l),2010-01-01,0,1,1,0,0,0,0,0,1,1,2
CORQUE,estado nutricional,desnutricion leve (l),2010-01-01,1,0,1,0,0,0,0,0,2,0,2
COTAGAITA,estado nutricional,desnutricion leve (l),2010-01-01,11,7,13,12,6,6,0,0,30,25,55
COTOCA,estado nutricional,desnutricion leve (l),2010-01-01,6,9,8,29,14,8,0,0,28,46,74
CUATRO CAÑADAS,estado nutricional,desnutricion leve (l),2010-01-01,0,6,4,5,7,4,0,0,11,15,26
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,0,1,0,0,0,2,2
CUEVO,estado nutricional,desnutricion leve (l),2010-01-01,6,3,3,3,7,9,0,0,16,15,31
CULPINA,estado nutricional,desnutricion leve (l),2010-01-01,8,1,6,4,13,10,0,0,27,15,42
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
CURVA,estado nutricional,desnutricion leve (l),2010-01-01,2,1,2,0,0,0,0,0,4,1,5
DESAGUADERO,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,estado nutricional,desnutricion leve (l),2010-01-01,140,111,109,99,71,60,0,0,320,270,590
EL CHORO,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,1,0,0,0,1,1,2
EL PUENTE(STC),estado nutricional,desnutricion leve (l),2010-01-01,2,3,2,3,8,4,0,0,12,10,22
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2010-01-01,1,5,3,2,3,3,0,0,7,10,17
EL TORNO,estado nutricional,desnutricion leve (l),2010-01-01,2,1,10,6,10,6,0,0,22,13,35
EL VILLAR,estado nutricional,desnutricion leve (l),2010-01-01,3,2,4,0,6,1,0,0,13,3,16
ENTRE RIOS TRJ,estado nutricional,desnutricion leve (l),2010-01-01,4,4,7,1,2,4,0,0,13,9,22
ENTRE RIOS CBBA,estado nutricional,desnutricion leve (l),2010-01-01,10,6,25,24,26,16,0,0,61,46,107
ESCOMA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,0,0,1,0,0,0,2,1,3
EUCALIPTUS,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,0,0,2,0,0,1,2,3
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion leve (l),2010-01-01,0,0,2,0,0,1,0,0,2,1,3
EXALTACION,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,0,1,0,0,0,1,0,1
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2010-01-01,1,3,6,2,0,6,0,0,7,11,18
FILADELFIA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,2,0,0,0,0,0,2,0,2
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2010-01-01,3,2,5,1,3,3,0,0,11,6,17
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion leve (l),2010-01-01,4,1,0,1,3,1,0,0,7,3,10
GUANAY,estado nutricional,desnutricion leve (l),2010-01-01,8,12,7,11,2,5,0,0,17,28,45
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2010-01-01,27,21,14,30,14,10,0,0,55,61,116
GUTIERREZ,estado nutricional,desnutricion leve (l),2010-01-01,13,6,7,7,5,4,0,0,25,17,42
HUACARETA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,5,5,4,5,0,0,10,11,21
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,2,1,0,0,2,2,4
HUACHACALLA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
HUANUNI,estado nutricional,desnutricion leve (l),2010-01-01,2,3,4,4,1,3,0,0,7,10,17
HUARACAJE,estado nutricional,desnutricion leve (l),2010-01-01,0,2,3,1,2,5,0,0,5,8,13
HUARINA,estado nutricional,desnutricion leve (l),2010-01-01,1,0,1,1,0,0,0,0,2,1,3
HUMANATA,estado nutricional,desnutricion leve (l),2010-01-01,2,2,2,0,0,0,0,0,4,2,6
ICHOCA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
ICLA,estado nutricional,desnutricion leve (l),2010-01-01,5,2,10,5,8,6,0,0,23,13,36
INCAHUASI,estado nutricional,desnutricion leve (l),2010-01-01,2,2,7,11,16,28,0,0,25,41,66
INGAVI (HUMAITA),estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,2,0,0,0,0,0,2,2
INQUISIVI,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,1,1,1,0,0,2,2,4
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion leve (l),2010-01-01,1,1,1,2,2,2,0,0,4,5,9
IXIAMAS,estado nutricional,desnutricion leve (l),2010-01-01,1,1,2,1,1,1,0,0,4,3,7
LA ASUNTA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,2,1,1,0,0,0,3,2,5
LA GUARDIA,estado nutricional,desnutricion leve (l),2010-01-01,14,8,16,9,9,8,0,0,39,25,64
LA PAZ,estado nutricional,desnutricion leve (l),2010-01-01,146,145,131,88,82,55,0,0,359,288,647
LAGUNILLAS,estado nutricional,desnutricion leve (l),2010-01-01,1,0,2,3,3,4,0,0,6,7,13
LAJA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
LAS CARRERAS,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,0,2,6,0,0,3,6,9
LLALLAGUA,estado nutricional,desnutricion leve (l),2010-01-01,29,21,30,40,26,28,0,0,85,89,174
LLICA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,2,1,0,2,0,0,3,4,7
LORETO,estado nutricional,desnutricion leve (l),2010-01-01,0,0,2,2,1,3,0,0,3,5,8
LURIBAY,estado nutricional,desnutricion leve (l),2010-01-01,0,2,1,0,2,3,0,0,3,5,8
MACHACAMARCA,estado nutricional,desnutricion leve (l),2010-01-01,2,1,1,1,0,1,0,0,3,3,6
MACHARETI,estado nutricional,desnutricion leve (l),2010-01-01,2,2,2,0,0,0,0,0,4,2,6
MAGDALENA,estado nutricional,desnutricion leve (l),2010-01-01,6,4,5,2,3,2,0,0,14,8,22
MAIRANA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,3,1,3,3,0,0,6,4,10
MALLA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
MAPIRI,estado nutricional,desnutricion leve (l),2010-01-01,16,14,9,12,5,8,0,0,30,34,64
MECAPACA,estado nutricional,desnutricion leve (l),2010-01-01,0,2,2,1,1,0,0,0,3,3,6
MINEROS,estado nutricional,desnutricion leve (l),2010-01-01,9,7,11,6,10,10,0,0,30,23,53
MIZQUE,estado nutricional,desnutricion leve (l),2010-01-01,11,4,17,12,22,23,0,0,50,39,89
MOCOMOCO,estado nutricional,desnutricion leve (l),2010-01-01,3,2,3,1,3,0,0,0,9,3,12
MOJINETE,estado nutricional,desnutricion leve (l),2010-01-01,3,2,2,3,4,5,0,0,9,10,19
MOJOCOYA,estado nutricional,desnutricion leve (l),2010-01-01,1,3,4,4,14,6,0,0,19,13,32
MONTEAGUDO,estado nutricional,desnutricion leve (l),2010-01-01,1,1,6,4,7,4,0,0,14,9,23
MONTERO,estado nutricional,desnutricion leve (l),2010-01-01,66,111,78,57,63,63,0,0,207,231,438
MORO MORO,estado nutricional,desnutricion leve (l),2010-01-01,1,0,0,0,0,1,0,0,1,1,2
MOROCHATA,estado nutricional,desnutricion leve (l),2010-01-01,3,2,10,11,7,10,0,0,20,23,43
NAZACARA DE PACAJES,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,0,0,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
OCURI,estado nutricional,desnutricion leve (l),2010-01-01,1,0,2,2,4,4,0,0,7,6,13
OKINAWA,estado nutricional,desnutricion leve (l),2010-01-01,1,2,0,1,0,0,0,0,1,3,4
OMEREQUE,estado nutricional,desnutricion leve (l),2010-01-01,2,1,3,0,0,0,0,0,5,1,6
ORURO,estado nutricional,desnutricion leve (l),2010-01-01,66,66,74,45,35,48,0,0,175,159,334
PADCAYA,estado nutricional,desnutricion leve (l),2010-01-01,3,1,4,10,11,6,0,0,18,17,35
PADILLA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,2,3,6,7,0,0,9,11,20
PAILON,estado nutricional,desnutricion leve (l),2010-01-01,4,4,9,4,6,3,0,0,19,11,30
PALCA,estado nutricional,desnutricion leve (l),2010-01-01,0,3,6,8,3,5,0,0,9,16,25
PALOS BLANCOS,estado nutricional,desnutricion leve (l),2010-01-01,17,14,22,17,21,22,0,0,60,53,113
PAMPA AULLAGAS,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
PAMPA GRANDE,estado nutricional,desnutricion leve (l),2010-01-01,2,0,0,0,1,3,0,0,3,3,6
PAPEL PAMPA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,2,2,1,0,0,2,3,5
PASORAPA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,2,3,1,0,0,4,3,7
PATACAMAYA,estado nutricional,desnutricion leve (l),2010-01-01,2,3,4,4,2,3,0,0,8,10,18
PAZÑA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,2,4,1,0,0,0,4,5,9
PELECHUCO,estado nutricional,desnutricion leve (l),2010-01-01,5,2,3,1,4,4,0,0,12,7,19
POCOATA,estado nutricional,desnutricion leve (l),2010-01-01,6,7,15,12,4,5,0,0,25,24,49
POCONA,estado nutricional,desnutricion leve (l),2010-01-01,4,6,12,17,7,8,0,0,23,31,54
POJO (CBBA),estado nutricional,desnutricion leve (l),2010-01-01,1,0,5,2,24,3,0,0,30,5,35
POOPO,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
PORCO,estado nutricional,desnutricion leve (l),2010-01-01,3,1,2,2,1,2,0,0,6,5,11
POROMA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,2,2,2,1,0,0,4,4,8
PORONGO,estado nutricional,desnutricion leve (l),2010-01-01,1,0,2,7,5,7,0,0,8,14,22
PORTACHUELO,estado nutricional,desnutricion leve (l),2010-01-01,4,6,4,12,2,7,0,0,10,25,35
PORVENIR,estado nutricional,desnutricion leve (l),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
POTOSI,estado nutricional,desnutricion leve (l),2010-01-01,52,34,49,49,25,25,0,0,126,108,234
PRESTO,estado nutricional,desnutricion leve (l),2010-01-01,7,2,5,4,5,4,0,0,17,10,27
PUCARA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,1,0,0,0,0,0,1,1,2
PUCARANI,estado nutricional,desnutricion leve (l),2010-01-01,1,3,1,3,0,0,0,0,2,6,8
PUERTO ACOSTA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,0,2,0,1,0,0,1,4,5
PUERTO CARABUCO,estado nutricional,desnutricion leve (l),2010-01-01,2,2,1,1,1,2,0,0,4,5,9
PUERTO GONZALO MORENO,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,1,2,0,0,0,2,1,3
PUERTO PEREZ,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,1,0,0,0,1,1,2
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2010-01-01,11,14,9,14,5,4,0,0,25,32,57
PUERTO RICO,estado nutricional,desnutricion leve (l),2010-01-01,0,0,2,0,1,0,0,0,3,0,3
PUERTO SILES,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,2,1,2,0,0,1,4,5
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2010-01-01,3,12,3,3,0,0,0,0,6,15,21
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2010-01-01,31,37,55,57,53,52,0,0,139,146,285
PUNA,estado nutricional,desnutricion leve (l),2010-01-01,4,3,10,9,8,4,0,0,22,16,38
PUNATA,estado nutricional,desnutricion leve (l),2010-01-01,2,0,5,0,4,3,0,0,11,3,14
QUIABAYA,estado nutricional,desnutricion leve (l),2010-01-01,2,0,1,0,2,3,0,0,5,3,8
QUILLACOLLO,estado nutricional,desnutricion leve (l),2010-01-01,8,15,27,24,16,15,0,0,51,54,105
QUIME,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,1,0,0,0,1,1,2
QUIRUSILLAS,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,0,1,0,0,0,2,0,2
RAVELO,estado nutricional,desnutricion leve (l),2010-01-01,12,8,13,6,6,6,0,0,31,20,51
REYES,estado nutricional,desnutricion leve (l),2010-01-01,2,1,1,0,1,1,0,0,4,2,6
RIBERALTA,estado nutricional,desnutricion leve (l),2010-01-01,14,13,20,17,4,10,0,0,38,40,78
ROBORE,estado nutricional,desnutricion leve (l),2010-01-01,1,5,3,8,1,3,0,0,5,16,21
RURRENABAQUE,estado nutricional,desnutricion leve (l),2010-01-01,2,5,6,1,1,4,0,0,9,10,19
SABAYA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,2,0,2,0,0,0,4,0,4
SACABA,estado nutricional,desnutricion leve (l),2010-01-01,19,14,13,16,6,9,0,0,38,39,77
SACABAMBA,estado nutricional,desnutricion leve (l),2010-01-01,3,0,3,4,1,3,0,0,7,7,14
SACACA,estado nutricional,desnutricion leve (l),2010-01-01,7,8,13,7,6,0,0,0,26,15,41
SAIPINA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,0,0,1,2,0,0,2,3,5
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2010-01-01,2,1,3,1,0,1,0,0,5,3,8
SAMAIPATA,estado nutricional,desnutricion leve (l),2010-01-01,1,1,0,0,1,1,0,0,2,2,4
SAN ANDRES,estado nutricional,desnutricion leve (l),2010-01-01,2,2,1,1,1,5,0,0,4,8,12
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion leve (l),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion leve (l),2010-01-01,4,1,13,6,8,20,0,0,25,27,52
SAN BENITO,estado nutricional,desnutricion leve (l),2010-01-01,8,4,13,4,3,8,0,0,24,16,40
SAN BORJA,estado nutricional,desnutricion leve (l),2010-01-01,27,26,22,21,9,19,0,0,58,66,124
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2010-01-01,5,2,1,1,0,0,0,0,6,3,9
SAN CARLOS,estado nutricional,desnutricion leve (l),2010-01-01,1,3,4,4,2,2,0,0,7,9,16
SAN IGNACIO,estado nutricional,desnutricion leve (l),2010-01-01,6,7,8,11,8,5,0,0,22,23,45
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion leve (l),2010-01-01,7,3,13,5,5,2,0,0,25,10,35
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2010-01-01,2,1,3,1,2,4,0,0,7,6,13
SAN JAVIER(STC),estado nutricional,desnutricion leve (l),2010-01-01,1,2,1,1,2,1,0,0,4,4,8
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2010-01-01,5,4,2,2,0,1,0,0,7,7,14
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2010-01-01,5,6,6,8,8,10,0,0,19,24,43
SAN JUAN DE YAPACANI,estado nutricional,desnutricion leve (l),2010-01-01,0,3,0,3,0,4,0,0,0,10,10
SAN JULIAN,estado nutricional,desnutricion leve (l),2010-01-01,3,1,3,7,4,7,0,0,10,15,25
SAN LORENZO(PND),estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,1,0,2,0,0,1,3,4
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2010-01-01,9,2,9,5,3,2,0,0,21,9,30
SAN LUCAS,estado nutricional,desnutricion leve (l),2010-01-01,18,23,26,24,34,46,0,0,78,93,171
SAN MATIAS,estado nutricional,desnutricion leve (l),2010-01-01,13,17,11,11,2,2,0,0,26,30,56
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion leve (l),2010-01-01,0,1,3,1,0,1,0,0,3,3,6
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2010-01-01,2,0,0,0,1,1,0,0,3,1,4
SAN PEDRO,estado nutricional,desnutricion leve (l),2010-01-01,7,1,0,6,4,7,0,0,11,14,25
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion leve (l),2010-01-01,11,6,10,7,5,3,0,0,26,16,42
SAN PEDRO DE CURAHUARA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,2,3,0,0,0,4,2,6
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN RAFAEL,estado nutricional,desnutricion leve (l),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN RAMON BENI,estado nutricional,desnutricion leve (l),2010-01-01,3,2,1,3,1,2,0,0,5,7,12
SANTA ANA,estado nutricional,desnutricion leve (l),2010-01-01,3,0,3,5,3,3,0,0,9,8,17
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2010-01-01,240,228,162,192,125,122,0,0,527,542,1069
SANTA ROSA,estado nutricional,desnutricion leve (l),2010-01-01,3,2,6,2,1,2,0,0,10,6,16
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2010-01-01,1,2,2,6,3,3,0,0,6,11,17
SANTIAGO DE CALLAPA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,3,1,3,0,0,2,6,8
SANTIAGO DE HUARI,estado nutricional,desnutricion leve (l),2010-01-01,1,3,1,0,0,1,0,0,2,4,6
SANTIAGO DE HUATA,estado nutricional,desnutricion leve (l),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
SANTIVAÑES,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,0,2,2,0,0,3,2,5
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion leve (l),2010-01-01,1,1,1,0,0,0,0,0,2,1,3
SAPAHAQUI,estado nutricional,desnutricion leve (l),2010-01-01,3,1,4,3,1,0,0,0,8,4,12
SENA,estado nutricional,desnutricion leve (l),2010-01-01,0,0,1,1,0,0,0,0,1,1,2
SHINAOTA,estado nutricional,desnutricion leve (l),2010-01-01,17,7,11,14,18,24,0,0,46,45,91
SICA SICA (VILLA AROMA),estado nutricional,desnutricion leve (l),2010-01-01,2,5,7,8,3,4,0,0,12,17,29
SICAYA,estado nutricional,desnutricion leve (l),2010-01-01,2,2,1,1,0,1,0,0,3,4,7
SIPE SIPE,estado nutricional,desnutricion leve (l),2010-01-01,11,7,31,16,9,11,0,0,51,34,85
SOPACHUY,estado nutricional,desnutricion leve (l),2010-01-01,2,2,6,5,3,1,0,0,11,8,19
SORACACHI,estado nutricional,desnutricion leve (l),2010-01-01,0,0,0,2,0,0,0,0,0,2,2
SORATA,estado nutricional,desnutricion leve (l),2010-01-01,6,6,6,4,11,11,0,0,23,21,44
