,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CAPINOTA,estado nutricional,nutricion normal (n),2010-01-01,234,186,156,125,91,71,2,0,483,382,865
CAQUIAVIRI,estado nutricional,nutricion normal (n),2010-01-01,10,3,1,0,0,3,2,0,13,6,19
CARACOLLO,estado nutricional,nutricion normal (n),2010-01-01,16,10,5,8,3,3,44,0,68,21,89
CARANAVI,estado nutricional,nutricion normal (n),2010-01-01,360,333,210,191,180,149,16,0,766,673,1439
CARANGAS,estado nutricional,nutricion normal (n),2010-01-01,0,1,0,1,0,0,0,0,0,2,2
CARAPARI,estado nutricional,nutricion normal (n),2010-01-01,119,94,90,83,81,61,5,0,295,238,533
CARIPUYO,estado nutricional,nutricion normal (n),2010-01-01,62,71,61,59,76,59,10,0,209,189,398
CARMEN RIVERO TORREZ,estado nutricional,nutricion normal (n),2010-01-01,23,21,14,13,16,22,27,0,80,56,136
CHACARILLA,estado nutricional,nutricion normal (n),2010-01-01,6,2,1,1,1,1,1,0,9,4,13
CHALLAPATA,estado nutricional,nutricion normal (n),2010-01-01,35,24,7,3,15,2,36,0,93,29,122
CHAQUI,estado nutricional,nutricion normal (n),2010-01-01,17,19,11,12,8,6,10,0,46,37,83
CHARAGUA,estado nutricional,nutricion normal (n),2010-01-01,176,150,146,123,198,199,7,0,527,472,999
CHARAÑA,estado nutricional,nutricion normal (n),2010-01-01,3,0,0,0,0,0,1,0,4,0,4
CHAYANTA,estado nutricional,nutricion normal (n),2010-01-01,108,121,87,88,102,121,1,0,298,330,628
CHIMORE,estado nutricional,nutricion normal (n),2010-01-01,51,26,33,35,64,65,138,0,286,126,412
CHIPAYA,estado nutricional,nutricion normal (n),2010-01-01,2,2,1,0,0,0,4,0,7,2,9
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,nutricion normal (n),2010-01-01,28,40,11,12,3,9,0,0,42,61,103
CHUMA,estado nutricional,nutricion normal (n),2010-01-01,13,6,14,5,12,11,28,0,67,22,89
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,nutricion normal (n),2010-01-01,42,38,22,19,6,8,0,0,70,65,135
CKOCHAS,estado nutricional,nutricion normal (n),2010-01-01,93,74,72,84,108,87,9,0,282,245,527
CLIZA,estado nutricional,nutricion normal (n),2010-01-01,155,110,98,58,83,73,5,0,341,241,582
COBIJA,estado nutricional,nutricion normal (n),2010-01-01,46,46,39,39,28,14,87,0,200,99,299
COCAPATA,estado nutricional,nutricion normal (n),2010-01-01,111,116,90,89,70,73,4,0,275,278,553
COCHABAMBA,estado nutricional,nutricion normal (n),2010-01-01,1944,1824,1009,880,819,713,894,0,4666,3417,8083
COIPASA,estado nutricional,nutricion normal (n),2010-01-01,0,0,0,1,0,0,0,0,0,1,1
COLCAPIRHUA,estado nutricional,nutricion normal (n),2010-01-01,147,144,85,70,106,83,17,0,355,297,652
"COLCHA ""K""",estado nutricional,nutricion normal (n),2010-01-01,16,18,13,22,23,13,0,0,52,53,105
COLLANA,estado nutricional,nutricion normal (n),2010-01-01,4,2,2,3,0,4,4,0,10,9,19
COLOMI,estado nutricional,nutricion normal (n),2010-01-01,39,51,27,29,30,36,44,0,140,116,256
COLPA BELGICA,estado nutricional,nutricion normal (n),2010-01-01,32,37,17,26,14,11,17,0,80,74,154
COLQUECHACA,estado nutricional,nutricion normal (n),2010-01-01,247,247,263,262,118,121,15,0,643,630,1273
COLQUENCHA,estado nutricional,nutricion normal (n),2010-01-01,5,2,3,4,3,5,13,0,24,11,35
COLQUIRI,estado nutricional,nutricion normal (n),2010-01-01,25,32,13,9,17,9,18,0,73,50,123
COMANCHE,estado nutricional,nutricion normal (n),2010-01-01,1,0,0,0,0,0,5,0,6,0,6
COMARAPA,estado nutricional,nutricion normal (n),2010-01-01,39,33,20,16,21,19,17,0,97,68,165
COMBAYA,estado nutricional,nutricion normal (n),2010-01-01,3,2,0,2,0,0,0,0,3,4,7
CONCEPCION,estado nutricional,nutricion normal (n),2010-01-01,28,32,16,16,14,11,0,0,58,59,117
COPACABANA,estado nutricional,nutricion normal (n),2010-01-01,14,14,7,0,4,4,15,0,40,18,58
CORIPATA,estado nutricional,nutricion normal (n),2010-01-01,19,13,4,6,2,4,50,0,75,23,98
CORO CORO,estado nutricional,nutricion normal (n),2010-01-01,5,1,0,1,0,0,7,0,12,2,14
COROICO,estado nutricional,nutricion normal (n),2010-01-01,9,7,4,3,3,2,0,0,16,12,28
CORQUE,estado nutricional,nutricion normal (n),2010-01-01,12,14,12,15,9,8,8,0,41,37,78
COTAGAITA,estado nutricional,nutricion normal (n),2010-01-01,125,102,92,101,110,131,8,0,335,334,669
COTOCA,estado nutricional,nutricion normal (n),2010-01-01,58,45,30,35,30,20,131,0,249,100,349
CUATRO CAÑADAS,estado nutricional,nutricion normal (n),2010-01-01,86,98,68,62,97,95,0,0,251,255,506
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,nutricion normal (n),2010-01-01,10,13,11,9,13,13,0,0,34,35,69
CUEVO,estado nutricional,nutricion normal (n),2010-01-01,31,28,33,13,39,54,0,0,103,95,198
CULPINA,estado nutricional,nutricion normal (n),2010-01-01,126,103,94,102,121,132,0,0,341,337,678
CURAHUARA DE CARANGAS,estado nutricional,nutricion normal (n),2010-01-01,9,4,3,3,0,2,0,0,12,9,21
CURVA,estado nutricional,nutricion normal (n),2010-01-01,5,2,1,1,1,2,2,0,9,5,14
DESAGUADERO,estado nutricional,nutricion normal (n),2010-01-01,9,13,1,6,3,0,10,0,23,19,42
EL ALTO,estado nutricional,nutricion normal (n),2010-01-01,1786,1683,831,761,526,535,1070,0,4213,2979,7192
EL CHORO,estado nutricional,nutricion normal (n),2010-01-01,1,3,2,0,5,1,3,0,11,4,15
EL PUENTE(STC),estado nutricional,nutricion normal (n),2010-01-01,89,73,73,65,75,76,0,0,237,214,451
EL PUENTE(TJA),estado nutricional,nutricion normal (n),2010-01-01,68,74,70,67,77,76,26,0,241,217,458
EL TORNO,estado nutricional,nutricion normal (n),2010-01-01,54,65,69,69,41,48,71,0,235,182,417
EL VILLAR,estado nutricional,nutricion normal (n),2010-01-01,13,11,18,17,59,52,19,0,109,80,189
ENTRE RIOS TRJ,estado nutricional,nutricion normal (n),2010-01-01,16,14,8,14,11,10,16,0,51,38,89
ENTRE RIOS CBBA,estado nutricional,nutricion normal (n),2010-01-01,204,159,125,90,113,124,108,0,550,373,923
ESCOMA,estado nutricional,nutricion normal (n),2010-01-01,6,10,8,4,13,10,0,0,27,24,51
ESMERALDA,estado nutricional,nutricion normal (n),2010-01-01,0,1,0,0,0,0,0,0,0,1,1
EUCALIPTUS,estado nutricional,nutricion normal (n),2010-01-01,6,5,1,0,0,0,4,0,11,5,16
EUREKA (SANTOS MERCADO),estado nutricional,nutricion normal (n),2010-01-01,0,0,0,0,0,0,1,0,1,0,1
EXALTACION,estado nutricional,nutricion normal (n),2010-01-01,4,2,8,7,6,4,0,0,18,13,31
FERNANDEZ ALONSO,estado nutricional,nutricion normal (n),2010-01-01,89,78,70,58,93,100,18,0,270,236,506
FILADELFIA,estado nutricional,nutricion normal (n),2010-01-01,3,3,1,1,0,0,4,0,8,4,12
GENERAL SAAVEDRA,estado nutricional,nutricion normal (n),2010-01-01,87,85,86,77,94,98,9,0,276,260,536
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,nutricion normal (n),2010-01-01,4,2,5,2,4,2,23,0,36,6,42
GUANAY,estado nutricional,nutricion normal (n),2010-01-01,69,80,37,57,57,70,6,0,169,207,376
GUAQUI,estado nutricional,nutricion normal (n),2010-01-01,6,9,6,4,3,2,6,0,21,15,36
GUAYARAMERIN,estado nutricional,nutricion normal (n),2010-01-01,196,196,96,99,87,95,0,0,379,390,769
GUTIERREZ,estado nutricional,nutricion normal (n),2010-01-01,104,98,119,125,308,314,0,0,531,537,1068
HUACARETA,estado nutricional,nutricion normal (n),2010-01-01,47,42,35,33,49,49,4,0,135,124,259
HUACAYA (VILLA DE HUACAYA),estado nutricional,nutricion normal (n),2010-01-01,4,2,3,3,5,7,0,0,12,12,24
HUACHACALLA,estado nutricional,nutricion normal (n),2010-01-01,1,2,0,0,0,0,1,0,2,2,4
HUANUNI,estado nutricional,nutricion normal (n),2010-01-01,16,28,1,6,3,2,53,0,73,36,109
HUARACAJE,estado nutricional,nutricion normal (n),2010-01-01,27,27,21,10,14,17,0,0,62,54,116
HUARINA,estado nutricional,nutricion normal (n),2010-01-01,14,12,7,9,15,14,0,0,36,35,71
HUAYLLAMARCA,estado nutricional,nutricion normal (n),2010-01-01,2,7,4,3,1,5,4,0,11,15,26
HUMANATA,estado nutricional,nutricion normal (n),2010-01-01,5,5,2,0,0,3,0,0,7,8,15
ICHOCA,estado nutricional,nutricion normal (n),2010-01-01,3,9,4,4,2,4,6,0,15,17,32
ICLA,estado nutricional,nutricion normal (n),2010-01-01,46,43,50,65,183,206,7,0,286,314,600
INCAHUASI,estado nutricional,nutricion normal (n),2010-01-01,65,58,36,41,45,58,0,0,146,157,303
INGAVI (HUMAITA),estado nutricional,nutricion normal (n),2010-01-01,15,8,12,7,17,13,4,0,48,28,76
INQUISIVI,estado nutricional,nutricion normal (n),2010-01-01,9,12,3,1,4,2,9,0,25,15,40
IRUPANA (VILLA DE LANZA),estado nutricional,nutricion normal (n),2010-01-01,12,7,5,6,2,3,11,0,30,16,46
IXIAMAS,estado nutricional,nutricion normal (n),2010-01-01,8,12,3,4,5,1,0,0,16,17,33
JESUS DE MACHACA,estado nutricional,nutricion normal (n),2010-01-01,10,5,4,9,4,5,5,0,23,19,42
LA ASUNTA,estado nutricional,nutricion normal (n),2010-01-01,50,47,34,33,4,2,4,0,92,82,174
LA GUARDIA,estado nutricional,nutricion normal (n),2010-01-01,265,225,141,117,112,139,89,0,607,481,1088
LA PAZ,estado nutricional,nutricion normal (n),2010-01-01,929,913,537,531,559,571,559,0,2584,2015,4599
LAGUNILLAS,estado nutricional,nutricion normal (n),2010-01-01,43,47,39,54,133,101,0,0,215,202,417
LAJA,estado nutricional,nutricion normal (n),2010-01-01,15,11,4,3,3,4,20,0,42,18,60
LAS CARRERAS,estado nutricional,nutricion normal (n),2010-01-01,19,18,24,17,52,49,0,0,95,84,179
LICOMA PAMPA,estado nutricional,nutricion normal (n),2010-01-01,3,6,2,4,5,5,14,0,24,15,39
LLALLAGUA,estado nutricional,nutricion normal (n),2010-01-01,211,207,114,115,44,50,0,0,369,372,741
LLICA,estado nutricional,nutricion normal (n),2010-01-01,6,16,9,6,9,11,0,0,24,33,57
LORETO,estado nutricional,nutricion normal (n),2010-01-01,16,15,10,8,16,14,5,0,47,37,84
LURIBAY,estado nutricional,nutricion normal (n),2010-01-01,7,8,5,5,5,5,4,0,21,18,39
MACHACAMARCA,estado nutricional,nutricion normal (n),2010-01-01,0,1,0,0,0,0,1,0,1,1,2
MACHARETI,estado nutricional,nutricion normal (n),2010-01-01,53,42,56,47,89,81,32,0,230,170,400
MAGDALENA,estado nutricional,nutricion normal (n),2010-01-01,46,34,28,19,35,23,0,0,109,76,185
MAIRANA,estado nutricional,nutricion normal (n),2010-01-01,59,64,38,38,38,48,5,0,140,150,290
MALLA,estado nutricional,nutricion normal (n),2010-01-01,5,6,0,1,8,0,4,0,17,7,24
MAPIRI,estado nutricional,nutricion normal (n),2010-01-01,96,82,34,39,36,31,12,0,178,152,330
MECAPACA,estado nutricional,nutricion normal (n),2010-01-01,43,43,47,38,26,19,2,0,118,100,218
MINEROS,estado nutricional,nutricion normal (n),2010-01-01,159,159,148,109,115,93,2,0,424,361,785
MIZQUE,estado nutricional,nutricion normal (n),2010-01-01,166,150,85,92,109,104,89,0,449,346,795
MOCOMOCO,estado nutricional,nutricion normal (n),2010-01-01,37,25,19,26,32,26,24,0,112,77,189
MOJINETE,estado nutricional,nutricion normal (n),2010-01-01,2,2,0,1,0,2,2,0,4,5,9
MOJOCOYA,estado nutricional,nutricion normal (n),2010-01-01,47,42,37,40,87,102,0,0,171,184,355
MONTEAGUDO,estado nutricional,nutricion normal (n),2010-01-01,45,52,41,43,68,75,49,0,203,170,373
MONTERO,estado nutricional,nutricion normal (n),2010-01-01,711,736,447,468,480,488,135,0,1773,1692,3465
MORO MORO,estado nutricional,nutricion normal (n),2010-01-01,1,2,2,1,1,1,0,0,4,4,8
MOROCHATA,estado nutricional,nutricion normal (n),2010-01-01,87,76,71,75,50,42,0,0,208,193,401
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,nutricion normal (n),2010-01-01,2,0,0,0,0,0,3,0,5,0,5
NAZACARA DE PACAJES,estado nutricional,nutricion normal (n),2010-01-01,1,0,0,0,0,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,nutricion normal (n),2010-01-01,3,3,0,2,0,0,3,0,6,5,11
OCURI,estado nutricional,nutricion normal (n),2010-01-01,60,42,76,52,53,72,14,0,203,166,369
OKINAWA,estado nutricional,nutricion normal (n),2010-01-01,46,53,30,28,33,22,7,0,116,103,219
OMEREQUE,estado nutricional,nutricion normal (n),2010-01-01,16,28,17,14,13,18,6,0,52,60,112
ORURO,estado nutricional,nutricion normal (n),2010-01-01,438,375,218,223,190,157,586,0,1432,755,2187
PADCAYA,estado nutricional,nutricion normal (n),2010-01-01,155,134,144,108,165,127,14,0,478,369,847
PADILLA,estado nutricional,nutricion normal (n),2010-01-01,14,17,24,15,41,63,9,0,88,95,183
PAILON,estado nutricional,nutricion normal (n),2010-01-01,124,96,67,53,91,93,0,0,282,242,524
PALCA,estado nutricional,nutricion normal (n),2010-01-01,69,74,25,33,35,34,7,0,136,141,277
PALOS BLANCOS,estado nutricional,nutricion normal (n),2010-01-01,144,159,106,117,121,105,6,0,377,381,758
PAMPA AULLAGAS,estado nutricional,nutricion normal (n),2010-01-01,1,1,0,0,2,2,0,0,3,3,6
PAMPA GRANDE,estado nutricional,nutricion normal (n),2010-01-01,5,0,2,1,2,1,1,0,10,2,12
PAPEL PAMPA,estado nutricional,nutricion normal (n),2010-01-01,18,22,12,12,11,6,3,0,44,40,84
PASORAPA,estado nutricional,nutricion normal (n),2010-01-01,15,13,20,10,27,31,0,0,62,54,116
PATACAMAYA,estado nutricional,nutricion normal (n),2010-01-01,57,49,34,31,21,7,0,0,112,87,199
PAZÑA,estado nutricional,nutricion normal (n),2010-01-01,4,2,5,4,0,4,6,0,15,10,25
PELECHUCO,estado nutricional,nutricion normal (n),2010-01-01,9,11,4,4,4,1,6,0,23,16,39
POCOATA,estado nutricional,nutricion normal (n),2010-01-01,176,181,177,182,194,186,0,0,547,549,1096
POCONA,estado nutricional,nutricion normal (n),2010-01-01,67,85,57,55,65,59,12,0,201,199,400
POJO (CBBA),estado nutricional,nutricion normal (n),2010-01-01,83,77,56,52,65,57,0,0,204,186,390
POOPO,estado nutricional,nutricion normal (n),2010-01-01,9,3,4,7,5,4,19,0,37,14,51
PORCO,estado nutricional,nutricion normal (n),2010-01-01,88,75,38,37,30,37,0,0,156,149,305
POROMA,estado nutricional,nutricion normal (n),2010-01-01,10,17,6,7,14,10,2,0,32,34,66
PORONGO,estado nutricional,nutricion normal (n),2010-01-01,57,44,25,30,29,28,12,0,123,102,225
PORTACHUELO,estado nutricional,nutricion normal (n),2010-01-01,95,105,68,50,88,96,0,0,251,251,502
PORVENIR,estado nutricional,nutricion normal (n),2010-01-01,3,9,4,3,9,7,8,0,24,19,43
POSTRER VALLE,estado nutricional,nutricion normal (n),2010-01-01,1,0,0,1,4,4,1,0,6,5,11
POTOSI,estado nutricional,nutricion normal (n),2010-01-01,937,935,581,540,391,394,461,0,2370,1869,4239
PRESTO,estado nutricional,nutricion normal (n),2010-01-01,59,56,67,50,94,94,0,0,220,200,420
PUCARA,estado nutricional,nutricion normal (n),2010-01-01,4,7,1,1,6,6,0,0,11,14,25
PUCARANI,estado nutricional,nutricion normal (n),2010-01-01,13,18,17,20,12,7,28,0,70,45,115
PUERTO ACOSTA,estado nutricional,nutricion normal (n),2010-01-01,9,13,23,10,5,8,3,0,40,31,71
PUERTO CARABUCO,estado nutricional,nutricion normal (n),2010-01-01,21,14,3,5,7,7,15,0,46,26,72
PUERTO GONZALO MORENO,estado nutricional,nutricion normal (n),2010-01-01,8,6,1,2,3,0,20,0,32,8,40
PUERTO PEREZ,estado nutricional,nutricion normal (n),2010-01-01,12,11,4,4,3,5,3,0,22,20,42
PUERTO QUIJARRO,estado nutricional,nutricion normal (n),2010-01-01,93,62,43,31,18,17,36,0,190,110,300
PUERTO RICO,estado nutricional,nutricion normal (n),2010-01-01,16,13,4,1,2,5,51,0,73,19,92
PUERTO SILES,estado nutricional,nutricion normal (n),2010-01-01,0,5,4,3,6,3,0,0,10,11,21
PUERTO SUAREZ,estado nutricional,nutricion normal (n),2010-01-01,55,53,24,22,11,16,55,0,145,91,236
PUERTO VILLARROEL,estado nutricional,nutricion normal (n),2010-01-01,323,316,228,181,231,193,388,0,1170,690,1860
PUNA,estado nutricional,nutricion normal (n),2010-01-01,108,106,93,75,111,123,2,0,314,304,618
PUNATA,estado nutricional,nutricion normal (n),2010-01-01,119,100,83,56,37,46,41,0,280,202,482
QUIABAYA,estado nutricional,nutricion normal (n),2010-01-01,6,1,5,2,1,2,3,0,15,5,20
QUILLACOLLO,estado nutricional,nutricion normal (n),2010-01-01,389,410,228,176,153,111,40,0,810,697,1507
QUIME,estado nutricional,nutricion normal (n),2010-01-01,9,7,2,4,2,4,4,0,17,15,32
QUIRUSILLAS,estado nutricional,nutricion normal (n),2010-01-01,2,1,3,2,0,5,0,0,5,8,13
RAVELO,estado nutricional,nutricion normal (n),2010-01-01,55,57,38,60,65,63,0,0,158,180,338
REYES,estado nutricional,nutricion normal (n),2010-01-01,71,84,46,49,42,44,0,0,159,177,336
RIBERALTA,estado nutricional,nutricion normal (n),2010-01-01,48,46,44,29,31,23,49,0,172,98,270
ROBORE,estado nutricional,nutricion normal (n),2010-01-01,100,107,118,77,66,64,0,0,284,248,532
RURRENABAQUE,estado nutricional,nutricion normal (n),2010-01-01,71,67,41,35,27,18,0,0,139,120,259
SABAYA,estado nutricional,nutricion normal (n),2010-01-01,7,7,4,5,4,4,6,0,21,16,37
SACABA,estado nutricional,nutricion normal (n),2010-01-01,253,203,120,101,66,62,221,0,660,366,1026
SACABAMBA,estado nutricional,nutricion normal (n),2010-01-01,25,28,18,17,17,17,0,0,60,62,122
SACACA,estado nutricional,nutricion normal (n),2010-01-01,74,66,56,35,62,72,62,0,254,173,427
SAIPINA,estado nutricional,nutricion normal (n),2010-01-01,13,26,9,15,13,13,10,0,45,54,99
SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2010-01-01,6,7,4,6,7,5,12,0,29,18,47
SAMAIPATA,estado nutricional,nutricion normal (n),2010-01-01,34,39,28,22,29,20,0,0,91,81,172
SAN AGUSTIN,estado nutricional,nutricion normal (n),2010-01-01,8,12,9,8,9,13,0,0,26,33,59
SAN ANDRES,estado nutricional,nutricion normal (n),2010-01-01,65,59,34,43,41,46,0,0,140,148,288
SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2010-01-01,2,1,0,0,0,1,4,0,6,2,8
SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2010-01-01,3,4,1,5,5,2,2,0,11,11,22
SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2010-01-01,53,54,50,41,106,100,1,0,210,195,405
SAN BENITO,estado nutricional,nutricion normal (n),2010-01-01,90,83,76,63,39,40,0,0,205,186,391
SAN BORJA,estado nutricional,nutricion normal (n),2010-01-01,253,271,130,130,165,168,178,0,726,569,1295
SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2010-01-01,18,9,7,13,5,6,92,0,122,28,150
SAN CARLOS,estado nutricional,nutricion normal (n),2010-01-01,66,74,32,42,38,37,15,0,151,153,304
SAN IGNACIO,estado nutricional,nutricion normal (n),2010-01-01,69,82,55,40,76,66,19,0,219,188,407
SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2010-01-01,51,53,49,73,66,61,83,0,249,187,436
SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2010-01-01,12,10,19,14,24,18,0,0,55,42,97
SAN JAVIER(STC),estado nutricional,nutricion normal (n),2010-01-01,114,101,62,52,69,49,0,0,245,202,447
SAN JOAQUIN,estado nutricional,nutricion normal (n),2010-01-01,21,21,4,25,9,17,0,0,34,63,97
SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2010-01-01,68,81,48,35,68,77,0,0,184,193,377
SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2010-01-01,66,60,37,39,72,58,1,0,176,157,333
SAN JULIAN,estado nutricional,nutricion normal (n),2010-01-01,48,47,36,39,38,44,0,0,122,130,252
SAN LORENZO(PND),estado nutricional,nutricion normal (n),2010-01-01,14,2,0,1,2,0,0,0,16,3,19
SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2010-01-01,65,57,61,56,51,51,65,0,242,164,406
SAN LUCAS,estado nutricional,nutricion normal (n),2010-01-01,229,268,254,215,463,423,11,0,957,906,1863
SAN MATIAS,estado nutricional,nutricion normal (n),2010-01-01,58,79,45,23,44,33,0,0,147,135,282
SAN MIGUEL DE VELASCO,estado nutricional,nutricion normal (n),2010-01-01,10,5,5,5,5,5,16,0,36,15,51
SAN PABLO DE LIPEZ,estado nutricional,nutricion normal (n),2010-01-01,17,17,9,12,9,8,6,0,41,37,78
SAN PEDRO,estado nutricional,nutricion normal (n),2010-01-01,92,105,77,71,91,98,17,0,277,274,551
SAN PEDRO DE BUENA VISTA,estado nutricional,nutricion normal (n),2010-01-01,2,3,2,3,5,2,0,0,9,8,17
SAN PEDRO DE CURAHUARA,estado nutricional,nutricion normal (n),2010-01-01,3,4,2,3,3,2,0,0,8,9,17
SAN PEDRO DE TIQUINA,estado nutricional,nutricion normal (n),2010-01-01,3,6,5,2,0,2,2,0,10,10,20
SAN PEDRO(PND),estado nutricional,nutricion normal (n),2010-01-01,1,2,4,0,1,2,0,0,6,4,10
SAN RAFAEL,estado nutricional,nutricion normal (n),2010-01-01,4,8,3,6,13,12,15,0,35,26,61
SAN RAMON BENI,estado nutricional,nutricion normal (n),2010-01-01,18,22,14,15,16,11,0,0,48,48,96
SANTA ANA,estado nutricional,nutricion normal (n),2010-01-01,155,171,116,82,54,48,0,0,325,301,626
SANTA CRUZ DE LA SIERRA,estado nutricional,nutricion normal (n),2010-01-01,3877,3765,2209,1837,1554,1455,63,0,7703,7057,14760
SANTA ROSA,estado nutricional,nutricion normal (n),2010-01-01,55,47,30,39,42,22,0,0,127,108,235
SANTA ROSA DEL SARA,estado nutricional,nutricion normal (n),2010-01-01,45,59,45,30,50,56,25,0,165,145,310
