,group,variable,month,TOTALES,TOTALES,TOTALES
TORO TORO,salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-03-01,19,2,21
VACAS,salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-03-01,2,0,2
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2021-03-01,1,0,1
ALTO BENI,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2021-04-01,2,0,2
BOYUIBE,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2021-04-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,6,2,8
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,6,0,6
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,3,0,3
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-04-01,21,2,23
MIZQUE,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,5,0,5
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,12,0,12
PALCA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,2,0,2
POJO (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,7,0,7
ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-04-01,5,0,5
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-04-01,3,0,3
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,43,21,64
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-04-01,7,0,7
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,3,0,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-04-01,17,0,17
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
YAMPARAEZ,salud sexual y reproductiva,preeclampsia severa,2021-04-01,1,0,1
APOLO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
CHUMA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,9,0,9
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,2,0,2
COLOMI,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
COLQUIRI,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
CORIPATA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,10,2,12
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,0,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
HUACAYA (VILLA DE HUACAYA),salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-05-01,18,1,19
MAPIRI,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,11,0,11
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,6,0,6
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
RAQAYPAMPA(ETA),salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,4,0,4
ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,3,0,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,3,0,3
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,71,3,74
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,8,0,8
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-05-01,20,0,20
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-05-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2021-05-01,2,1,3
BATALLAS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,5,1,6
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
CORIPATA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,5,0,5
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-06-01,23,3,26
LLALLAGUA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,6,0,6
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,9,0,9
PALCA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
POJO (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,1,2
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,11,0,11
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
SAN LORENZO(TJA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
SAN PEDRO DE MACHA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,60,5,65
SANTA ROSA DEL SARA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2021-06-01,4,0,4
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,7,0,7
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
TOTORA(CBBA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-06-01,10,5,15
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,1,2
VILLA RIVERO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2021-06-01,0,1,1
VINTO,salud sexual y reproductiva,preeclampsia severa,2021-06-01,2,0,2
YOTALA,salud sexual y reproductiva,preeclampsia severa,2021-06-01,1,0,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,3,3
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,18,0,18
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
COLOMI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,1,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
COTOCA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,7,2,9
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-07-01,16,0,16
MINEROS,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,6,0,6
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,7,0,7
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
REYES,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,2,0,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,6,0,6
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,62,3,65
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
TARATA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,12,0,12
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2021-07-01,13,0,13
TUPIZA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
UYUNI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,0,1,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2021-07-01,2,0,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2021-07-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2021-07-01,3,0,3
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
ATOCHA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
AYO AYO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
CHOQUE COTA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,19,0,19
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
COROICO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
CUEVO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,14,1,15
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2021-08-01,13,0,13
MINEROS,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,18,0,18
MOROCHATA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,15,0,15
PATACAMAYA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
POTOSI,salud sexual y reproductiva,preeclampsia severa,2021-08-01,0,1,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,5,0,5
ROBORE,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,2,4
SACABA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,2,0,2
SAN ANTONIO DE LOMERIO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,3,0,3
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2021-08-01,1,0,1
