,group,variable,month,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-03-01,3,0,3
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-03-01,2,0,2
SAN PEDRO DE MACHA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,0,1,1
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,61,10,71
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2022-03-01,2,0,2
TARATA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,11,0,11
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2022-03-01,2,0,2
UMALA,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2022-03-01,1,0,1
ANZALDO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,0,1,1
CHUMA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,16,0,16
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2022-04-01,2,0,2
CUEVO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,2,0,2
EL PUENTE(TJA),salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2022-04-01,23,0,23
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,4,0,4
MOROCHATA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,2,0,2
NAZACARA DE PACAJES,salud sexual y reproductiva,preeclampsia severa,2022-04-01,0,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,6,0,6
PAILON,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
POROMA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2022-04-01,0,1,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,6,0,6
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,3,0,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,2,0,2
SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa,2022-04-01,0,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-04-01,2,0,2
SAN PEDRO DE MACHA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,4,0,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,38,18,56
SANTIAGO DE CALLAPA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2022-04-01,4,0,4
TARIJA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,13,0,13
TEOPONTE,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2022-04-01,2,0,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2022-04-01,3,0,3
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2022-04-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,1,2
CHALLAPATA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,12,0,12
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2022-05-01,2,0,2
COPACABANA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,3,0,3
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,2,0,2
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
GAIOC JATUN AYLLU YURA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,0,1,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2022-05-01,29,1,30
MAPIRI,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,14,0,14
OCURI,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,14,0,14
PAILON,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,2,0,2
ROBORE,salud sexual y reproductiva,preeclampsia severa,2022-05-01,2,0,2
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,3,1,4
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
SAN BUENA VENTURA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
SAN LORENZO(PND),salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,43,4,47
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2022-05-01,5,0,5
TARATA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,11,0,11
TARVITA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
TIAHUANACU,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
TORO TORO,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
UYUNI,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
VIACHA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2022-05-01,3,0,3
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2022-05-01,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,1,0,1
YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2022-05-01,0,1,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
CARACOLLO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
CHAYANTA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,19,0,19
COLOMI,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
COROICO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
CUEVO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,12,0,12
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,1,2
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2022-06-01,38,0,38
MINEROS,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
MONTERO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,5,0,5
ORURO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,4,0,4
PUCARANI,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
PUERTO ACOSTA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,0,2,2
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2022-06-01,3,0,3
PUNATA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,3,0,3
QUIME,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
SACABA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,4,0,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,61,4,65
SANTIAGO DE MACHACA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
SANTUARIO DE QUILLACAS,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
SORATA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2022-06-01,10,0,10
TARIJA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,12,0,12
TIAHUANACU,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2022-06-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2022-06-01,19,0,19
TUPIZA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
VINTO,salud sexual y reproductiva,preeclampsia severa,2022-06-01,0,1,1
WARNES,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,1,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2022-06-01,1,0,1
AYO AYO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,2,1,3
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,2,0,2
CAJUATA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,2,0,2
CAQUIAVIRI,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
CHAQUI,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
CHIMORE,salud sexual y reproductiva,preeclampsia severa,2022-07-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,16,0,16
COLOMI,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
COROICO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,13,0,13
ENTRE RIOS TRJ,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2022-07-01,14,0,14
LICOMA PAMPA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
MINEROS,salud sexual y reproductiva,preeclampsia severa,2022-07-01,4,0,4
MIZQUE,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,2,0,2
MONTERO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,8,0,8
OCURI,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,25,0,25
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,4,0,4
QUIME,salud sexual y reproductiva,preeclampsia severa,2022-07-01,3,0,3
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,5,0,5
ROBORE,salud sexual y reproductiva,preeclampsia severa,2022-07-01,3,0,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,42,1,43
SORATA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2022-07-01,6,0,6
TARATA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,6,0,6
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
TIRAQUE (CBBA),salud sexual y reproductiva,preeclampsia severa,2022-07-01,2,0,2
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2022-07-01,9,0,9
TUPIZA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,3,0,3
VILLA MONTES,salud sexual y reproductiva,preeclampsia severa,2022-07-01,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2022-07-01,8,0,8
VINTO,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2022-07-01,1,0,1
ACHOCALLA,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
BOLIVAR,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2022-08-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2022-08-01,16,0,16
COLOMI,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2022-08-01,2,0,2
COROICO,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
CUEVO,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2022-08-01,12,1,13
GAIOC JATUN AYLLU YURA,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
GUTIERREZ,salud sexual y reproductiva,preeclampsia severa,2022-08-01,0,1,1
HUMANATA,salud sexual y reproductiva,preeclampsia severa,2022-08-01,0,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,1,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2022-08-01,37,0,37
MACHARETI,salud sexual y reproductiva,preeclampsia severa,2022-08-01,1,0,1
