,group,variable,month,TOTALES,TOTALES,TOTALES
INCAHUASI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
MINEROS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,2,0,2
POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,3,0,3
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
TIQUIPAYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,0,1,1
VIACHA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2022-12-01,1,0,1
