,group,variable,month,TOTALES,TOTALES,TOTALES
CARANAVI,mortalidad materna,muerte materna notificada,2016-05-01,1,0,1
COMARAPA,mortalidad materna,muerte materna notificada,2016-05-01,0,1,1
MIZQUE,mortalidad materna,muerte materna notificada,2016-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-05-01,1,0,1
SUCRE,mortalidad materna,muerte materna notificada,2016-05-01,1,0,1
TARABUCO,mortalidad materna,muerte materna notificada,2016-05-01,1,0,1
TARIJA,mortalidad materna,muerte materna notificada,2016-05-01,1,1,2
AIQUILE,mortalidad materna,muerte materna notificada,2016-06-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),mortalidad materna,muerte materna notificada,2016-06-01,0,1,1
COBIJA,mortalidad materna,muerte materna notificada,2016-06-01,1,0,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2016-06-01,3,0,3
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-06-01,2,0,2
SUCRE,mortalidad materna,muerte materna notificada,2016-06-01,2,0,2
VIACHA,mortalidad materna,muerte materna notificada,2016-06-01,0,5,5
COCAPATA,mortalidad materna,muerte materna notificada,2016-07-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2016-07-01,0,1,1
SAN JOSE DE CHIQUITOS,mortalidad materna,muerte materna notificada,2016-07-01,1,1,2
BETANZOS,mortalidad materna,muerte materna notificada,2016-08-01,0,1,1
CAMIRI,mortalidad materna,muerte materna notificada,2016-08-01,1,0,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2016-08-01,1,0,1
LA ASUNTA,mortalidad materna,muerte materna notificada,2016-08-01,1,0,1
SANTA ANA,mortalidad materna,muerte materna notificada,2016-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-08-01,2,0,2
CALAMARCA,mortalidad materna,muerte materna notificada,2016-09-01,0,1,1
CKOCHAS,mortalidad materna,muerte materna notificada,2016-09-01,1,0,1
POCOATA,mortalidad materna,muerte materna notificada,2016-09-01,0,1,1
POTOSI,mortalidad materna,muerte materna notificada,2016-09-01,1,0,1
VIACHA,mortalidad materna,muerte materna notificada,2016-09-01,0,1,1
COCHABAMBA,mortalidad materna,muerte materna notificada,2016-10-01,1,0,1
OCURI,mortalidad materna,muerte materna notificada,2016-10-01,0,1,1
PUERTO SUAREZ,mortalidad materna,muerte materna notificada,2016-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-10-01,4,0,4
SUCRE,mortalidad materna,muerte materna notificada,2016-10-01,1,0,1
TARIJA,mortalidad materna,muerte materna notificada,2016-10-01,1,0,1
CARANAVI,mortalidad materna,muerte materna notificada,2016-11-01,1,0,1
CARMEN RIVERO TORREZ,mortalidad materna,muerte materna notificada,2016-11-01,0,1,1
CULPINA,mortalidad materna,muerte materna notificada,2016-11-01,0,1,1
LA PAZ,mortalidad materna,muerte materna notificada,2016-11-01,1,0,1
ORURO,mortalidad materna,muerte materna notificada,2016-11-01,1,0,1
POCOATA,mortalidad materna,muerte materna notificada,2016-11-01,0,1,1
POTOSI,mortalidad materna,muerte materna notificada,2016-11-01,1,0,1
SAN JULIAN,mortalidad materna,muerte materna notificada,2016-11-01,1,0,1
SAN LUCAS,mortalidad materna,muerte materna notificada,2016-11-01,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-11-01,4,0,4
SUCRE,mortalidad materna,muerte materna notificada,2016-11-01,1,0,1
VILLA CHARCAS,mortalidad materna,muerte materna notificada,2016-11-01,0,1,1
YACO,mortalidad materna,muerte materna notificada,2016-11-01,0,1,1
BELEN DE URMIRI,mortalidad materna,muerte materna notificada,2016-12-01,0,1,1
MONTERO,mortalidad materna,muerte materna notificada,2016-12-01,0,1,1
SAN JULIAN,mortalidad materna,muerte materna notificada,2016-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad materna,muerte materna notificada,2016-12-01,3,0,3
SUCRE,mortalidad materna,muerte materna notificada,2016-12-01,3,0,3
TAPACARI,mortalidad materna,muerte materna notificada,2016-12-01,0,1,1
VILA VILA,mortalidad materna,muerte materna notificada,2016-12-01,1,0,1
VILLAZON,mortalidad materna,muerte materna notificada,2016-12-01,1,0,1
