,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARACOLLO,estado nutricional,desnutricion leve (l),2012-01-01,1,3,6,0,0,1,0,0,7,4,11
CARANAVI,estado nutricional,desnutricion leve (l),2012-01-01,24,18,23,20,15,14,0,0,62,52,114
CARAPARI,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,0,2,0,0,0,3,3
CARIPUYO,estado nutricional,desnutricion leve (l),2012-01-01,0,3,7,2,2,3,0,0,9,8,17
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2012-01-01,3,0,2,3,0,1,0,0,5,4,9
CHALLAPATA,estado nutricional,desnutricion leve (l),2012-01-01,2,1,5,4,0,1,0,0,7,6,13
CHAQUI,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,1,0,1,0,0,1,2,3
CHARAGUA,estado nutricional,desnutricion leve (l),2012-01-01,3,2,8,2,6,1,0,0,17,5,22
CHAYANTA,estado nutricional,desnutricion leve (l),2012-01-01,7,6,5,3,1,0,0,0,13,9,22
CHIMORE,estado nutricional,desnutricion leve (l),2012-01-01,5,7,11,16,11,6,0,0,27,29,56
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2012-01-01,0,2,2,2,3,2,0,0,5,6,11
CHUMA,estado nutricional,desnutricion leve (l),2012-01-01,1,0,3,1,1,0,0,0,5,1,6
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,desnutricion leve (l),2012-01-01,0,1,1,0,0,0,0,0,1,1,2
CKOCHAS,estado nutricional,desnutricion leve (l),2012-01-01,0,1,2,1,1,0,0,0,3,2,5
CLIZA,estado nutricional,desnutricion leve (l),2012-01-01,4,5,2,1,0,0,0,0,6,6,12
COBIJA,estado nutricional,desnutricion leve (l),2012-01-01,6,7,6,3,2,2,0,0,14,12,26
COCAPATA,estado nutricional,desnutricion leve (l),2012-01-01,14,14,12,13,4,6,0,0,30,33,63
COCHABAMBA,estado nutricional,desnutricion leve (l),2012-01-01,92,70,85,93,53,52,0,0,230,215,445
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2012-01-01,13,9,16,18,10,4,0,0,39,31,70
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,1,0,2,0,0,1,3,4
COLOMI,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,2,0,0,0,0,0,2,2
COLQUECHACA,estado nutricional,desnutricion leve (l),2012-01-01,6,6,9,6,1,2,0,0,16,14,30
COLQUENCHA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,1,0,0,0,0,0,1,1,2
COLQUIRI,estado nutricional,desnutricion leve (l),2012-01-01,7,1,3,1,2,1,0,0,12,3,15
COMANCHE,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
COMARAPA,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,1,0,1,0,0,1,2,3
COMBAYA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,0,0,0,1,0,0,0,2,2
CONCEPCION,estado nutricional,desnutricion leve (l),2012-01-01,0,2,8,5,3,3,0,0,11,10,21
COPACABANA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,1,0,1,1,0,0,3,2,5
CORIPATA,estado nutricional,desnutricion leve (l),2012-01-01,2,1,2,4,1,3,0,0,5,8,13
CORO CORO,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,0,0,0,0,0,1,1,2
COROICO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
CORQUE,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
COTAGAITA,estado nutricional,desnutricion leve (l),2012-01-01,2,3,4,1,4,6,0,0,10,10,20
COTOCA,estado nutricional,desnutricion leve (l),2012-01-01,4,2,1,5,4,2,0,0,9,9,18
CUATRO CAÑADAS,estado nutricional,desnutricion leve (l),2012-01-01,0,1,2,2,1,1,0,0,3,4,7
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion leve (l),2012-01-01,1,0,3,1,0,0,0,0,4,1,5
CUEVO,estado nutricional,desnutricion leve (l),2012-01-01,10,4,2,1,3,3,0,0,15,8,23
CULPINA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,0,1,0,1,0,0,0,3,3
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,1,0,0,0,0,2,1,3
CURVA,estado nutricional,desnutricion leve (l),2012-01-01,0,2,1,3,2,1,0,0,3,6,9
DESAGUADERO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,0,1,0,0,0,3,0,3
EL ALTO,estado nutricional,desnutricion leve (l),2012-01-01,91,76,128,94,50,55,0,0,269,225,494
EL CHORO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,1,0,0,0,1,1,2
EL PUENTE(STC),estado nutricional,desnutricion leve (l),2012-01-01,2,2,2,3,0,1,0,0,4,6,10
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,2,0,0,0,0,0,2,2
EL TORNO,estado nutricional,desnutricion leve (l),2012-01-01,6,6,8,8,3,9,0,0,17,23,40
EL VILLAR,estado nutricional,desnutricion leve (l),2012-01-01,0,1,0,0,1,1,0,0,1,2,3
ENTRE RIOS TRJ,estado nutricional,desnutricion leve (l),2012-01-01,3,4,1,1,2,1,0,0,6,6,12
ENTRE RIOS CBBA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,3,3,3,11,0,0,6,14,20
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
EXALTACION,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2012-01-01,3,0,3,2,1,3,0,0,7,5,12
FILADELFIA,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,1,1,2,0,0,2,3,5
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2012-01-01,3,1,1,2,1,0,0,0,5,3,8
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion leve (l),2012-01-01,2,1,4,2,2,1,0,0,8,4,12
GUANAY,estado nutricional,desnutricion leve (l),2012-01-01,11,4,1,10,7,12,0,0,19,26,45
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2012-01-01,26,22,12,13,14,9,0,0,52,44,96
GUTIERREZ,estado nutricional,desnutricion leve (l),2012-01-01,1,0,2,2,5,2,0,0,8,4,12
HUACARETA,estado nutricional,desnutricion leve (l),2012-01-01,5,3,3,2,9,14,0,0,17,19,36
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion leve (l),2012-01-01,2,0,0,0,2,0,0,0,4,0,4
HUACHACALLA,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,0,1,0,0,0,2,0,2
HUANUNI,estado nutricional,desnutricion leve (l),2012-01-01,2,2,2,1,1,0,0,0,5,3,8
HUARACAJE,estado nutricional,desnutricion leve (l),2012-01-01,2,0,0,0,4,4,0,0,6,4,10
HUAYLLAMARCA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,0,1,0,0,1,1,2
HUMANATA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,0,0,0,0,0,1,1,2
ICHOCA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,1,1,0,0,2,1,3
ICLA,estado nutricional,desnutricion leve (l),2012-01-01,2,1,3,2,0,0,0,0,5,3,8
INCAHUASI,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,0,2,0,0,0,3,0,3
INQUISIVI,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,1,2,0,0,1,2,3
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion leve (l),2012-01-01,1,2,1,1,0,1,0,0,2,4,6
IXIAMAS,estado nutricional,desnutricion leve (l),2012-01-01,7,0,2,1,1,1,0,0,10,2,12
LA ASUNTA,estado nutricional,desnutricion leve (l),2012-01-01,2,0,1,4,3,4,0,0,6,8,14
LA GUARDIA,estado nutricional,desnutricion leve (l),2012-01-01,8,7,6,3,7,3,0,0,21,13,34
LA PAZ,estado nutricional,desnutricion leve (l),2012-01-01,82,102,97,78,60,42,0,0,239,222,461
LAGUNILLAS,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,5,2,1,0,0,4,6,10
LAS CARRERAS,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,0,1,2,0,0,2,3,5
LICOMA PAMPA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
LLALLAGUA,estado nutricional,desnutricion leve (l),2012-01-01,15,5,23,14,4,5,0,0,42,24,66
LLICA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,1,2,0,5,0,0,1,8,9
LORETO,estado nutricional,desnutricion leve (l),2012-01-01,2,0,1,0,1,0,0,0,4,0,4
LURIBAY,estado nutricional,desnutricion leve (l),2012-01-01,3,0,1,2,2,2,0,0,6,4,10
MACHACAMARCA,estado nutricional,desnutricion leve (l),2012-01-01,3,0,2,2,0,3,0,0,5,5,10
MACHARETI,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,1,1,0,0,1,1,2
MAGDALENA,estado nutricional,desnutricion leve (l),2012-01-01,3,6,4,2,5,10,0,0,12,18,30
MAIRANA,estado nutricional,desnutricion leve (l),2012-01-01,4,3,2,1,0,2,0,0,6,6,12
MALLA,estado nutricional,desnutricion leve (l),2012-01-01,1,3,0,0,0,1,0,0,1,4,5
MAPIRI,estado nutricional,desnutricion leve (l),2012-01-01,0,2,11,5,11,5,0,0,22,12,34
MECAPACA,estado nutricional,desnutricion leve (l),2012-01-01,2,1,0,3,0,1,0,0,2,5,7
MINEROS,estado nutricional,desnutricion leve (l),2012-01-01,11,11,10,10,7,9,0,0,28,30,58
MIZQUE,estado nutricional,desnutricion leve (l),2012-01-01,3,4,8,6,4,0,0,0,15,10,25
MOCOMOCO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,3,0,0,0,0,0,3,3
MOJINETE,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
MOJOCOYA,estado nutricional,desnutricion leve (l),2012-01-01,0,3,4,2,0,0,0,0,4,5,9
MONTEAGUDO,estado nutricional,desnutricion leve (l),2012-01-01,3,4,7,7,2,1,0,0,12,12,24
MONTERO,estado nutricional,desnutricion leve (l),2012-01-01,18,5,12,18,12,14,0,0,42,37,79
MORO MORO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,2,0,0,0,3,0,3
MOROCHATA,estado nutricional,desnutricion leve (l),2012-01-01,4,5,3,4,2,3,0,0,9,12,21
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,1,0,0,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
OCURI,estado nutricional,desnutricion leve (l),2012-01-01,2,3,2,2,3,1,0,0,7,6,13
OKINAWA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
OMEREQUE,estado nutricional,desnutricion leve (l),2012-01-01,0,1,2,2,1,1,0,0,3,4,7
ORURO,estado nutricional,desnutricion leve (l),2012-01-01,71,80,70,57,23,25,0,0,164,162,326
PADCAYA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,3,1,0,1,0,0,3,2,5
PADILLA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,0,0,0,0,0,1,1,2
PAILON,estado nutricional,desnutricion leve (l),2012-01-01,9,6,10,7,8,12,0,0,27,25,52
PALCA,estado nutricional,desnutricion leve (l),2012-01-01,6,3,1,1,2,2,0,0,9,6,15
PALOS BLANCOS,estado nutricional,desnutricion leve (l),2012-01-01,3,2,4,3,1,2,0,0,8,7,15
PAMPA AULLAGAS,estado nutricional,desnutricion leve (l),2012-01-01,0,1,0,0,0,1,0,0,0,2,2
PAMPA GRANDE,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,0,0,0,0,0,2,0,2
PASORAPA,estado nutricional,desnutricion leve (l),2012-01-01,0,2,2,0,1,3,0,0,3,5,8
PATACAMAYA,estado nutricional,desnutricion leve (l),2012-01-01,6,3,3,5,1,0,0,0,10,8,18
PAZÑA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,1,1,1,1,0,0,2,3,5
PELECHUCO,estado nutricional,desnutricion leve (l),2012-01-01,3,1,2,0,1,0,0,0,6,1,7
POCOATA,estado nutricional,desnutricion leve (l),2012-01-01,4,8,4,3,0,3,0,0,8,14,22
POCONA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,1,2,0,2,0,0,1,5,6
POJO (CBBA),estado nutricional,desnutricion leve (l),2012-01-01,0,4,1,0,2,4,0,0,3,8,11
POOPO,estado nutricional,desnutricion leve (l),2012-01-01,1,0,2,0,0,1,0,0,3,1,4
PORCO,estado nutricional,desnutricion leve (l),2012-01-01,4,5,8,3,5,4,0,0,17,12,29
POROMA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,2,4,8,6,0,0,10,11,21
PORONGO,estado nutricional,desnutricion leve (l),2012-01-01,2,0,1,0,0,2,0,0,3,2,5
PORTACHUELO,estado nutricional,desnutricion leve (l),2012-01-01,3,4,2,1,2,3,0,0,7,8,15
POTOSI,estado nutricional,desnutricion leve (l),2012-01-01,34,24,18,23,9,11,0,0,61,58,119
PRESTO,estado nutricional,desnutricion leve (l),2012-01-01,3,1,2,2,3,0,0,0,8,3,11
PUCARA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,0,0,0,0,0,1,1,2
PUCARANI,estado nutricional,desnutricion leve (l),2012-01-01,1,2,2,0,2,3,0,0,5,5,10
PUERTO ACOSTA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,0,1,0,0,0,2,2
PUERTO CARABUCO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
PUERTO GONZALO MORENO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,3,1,3,0,0,0,6,1,7
PUERTO PEREZ,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,2,0,0,0,0,1,2,3
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2012-01-01,7,3,13,7,7,5,0,0,27,15,42
PUERTO RICO,estado nutricional,desnutricion leve (l),2012-01-01,2,1,2,0,1,0,0,0,5,1,6
PUERTO SILES,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,0,3,1,0,0,5,1,6
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2012-01-01,13,23,8,1,3,3,0,0,24,27,51
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2012-01-01,10,14,22,20,15,16,0,0,47,50,97
PUNA,estado nutricional,desnutricion leve (l),2012-01-01,5,1,1,4,2,3,0,0,8,8,16
PUNATA,estado nutricional,desnutricion leve (l),2012-01-01,4,5,2,2,0,2,0,0,6,9,15
QUIABAYA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
QUILLACOLLO,estado nutricional,desnutricion leve (l),2012-01-01,12,13,18,17,12,8,0,0,42,38,80
RAVELO,estado nutricional,desnutricion leve (l),2012-01-01,4,7,4,4,4,2,0,0,12,13,25
REYES,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion leve (l),2012-01-01,20,16,21,17,8,7,0,0,49,40,89
ROBORE,estado nutricional,desnutricion leve (l),2012-01-01,5,5,7,2,0,5,0,0,12,12,24
RURRENABAQUE,estado nutricional,desnutricion leve (l),2012-01-01,9,5,3,4,0,3,0,0,12,12,24
SACABA,estado nutricional,desnutricion leve (l),2012-01-01,12,9,14,6,5,7,0,0,31,22,53
SACABAMBA,estado nutricional,desnutricion leve (l),2012-01-01,4,0,1,2,2,1,0,0,7,3,10
SACACA,estado nutricional,desnutricion leve (l),2012-01-01,9,3,12,6,7,4,0,0,28,13,41
SAIPINA,estado nutricional,desnutricion leve (l),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2012-01-01,1,2,0,1,1,1,0,0,2,4,6
SAMAIPATA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,1,0,1,0,0,1,3,4
SAN AGUSTIN,estado nutricional,desnutricion leve (l),2012-01-01,2,0,0,2,1,0,0,0,3,2,5
SAN ANDRES,estado nutricional,desnutricion leve (l),2012-01-01,5,2,1,0,0,2,0,0,6,4,10
SAN ANDRES DE MACHACA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,0,0,0,0,0,0,1,1,2
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion leve (l),2012-01-01,5,3,3,6,2,6,0,0,10,15,25
SAN BENITO,estado nutricional,desnutricion leve (l),2012-01-01,4,3,5,6,4,1,0,0,13,10,23
SAN BORJA,estado nutricional,desnutricion leve (l),2012-01-01,25,7,16,22,12,10,0,0,53,39,92
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2012-01-01,1,2,2,2,0,4,0,0,3,8,11
SAN CARLOS,estado nutricional,desnutricion leve (l),2012-01-01,6,2,12,9,4,6,0,0,22,17,39
SAN IGNACIO,estado nutricional,desnutricion leve (l),2012-01-01,10,5,31,11,11,16,0,0,52,32,84
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion leve (l),2012-01-01,6,0,10,2,4,5,0,0,20,7,27
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,1,1,2,0,0,1,3,4
SAN JAVIER(STC),estado nutricional,desnutricion leve (l),2012-01-01,3,1,0,1,1,1,0,0,4,3,7
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,4,3,1,0,0,5,5,10
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2012-01-01,14,11,9,15,12,4,0,0,35,30,65
SAN JUAN DE YAPACANI,estado nutricional,desnutricion leve (l),2012-01-01,4,4,6,6,0,0,0,0,10,10,20
SAN JULIAN,estado nutricional,desnutricion leve (l),2012-01-01,6,7,13,12,5,7,0,0,24,26,50
SAN LORENZO(PND),estado nutricional,desnutricion leve (l),2012-01-01,1,1,2,1,0,1,0,0,3,3,6
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2012-01-01,1,1,3,0,3,2,0,0,7,3,10
SAN LUCAS,estado nutricional,desnutricion leve (l),2012-01-01,6,5,7,4,5,3,0,0,18,12,30
SAN MATIAS,estado nutricional,desnutricion leve (l),2012-01-01,2,2,2,1,2,5,0,0,6,8,14
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion leve (l),2012-01-01,1,5,3,3,1,1,0,0,5,9,14
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2012-01-01,0,1,2,0,0,0,0,0,2,1,3
SAN PEDRO,estado nutricional,desnutricion leve (l),2012-01-01,0,5,3,2,2,2,0,0,5,9,14
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion leve (l),2012-01-01,3,3,2,2,1,2,0,0,6,7,13
SAN PEDRO DE CURAHUARA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,1,0,0,0,0,1,1,2
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,0,2,0,0,0,2,2
SAN PEDRO(PND),estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,1,0,0,0,0,2,1,3
SAN RAFAEL,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,1,1,0,0,1,1,2
SAN RAMON BENI,estado nutricional,desnutricion leve (l),2012-01-01,4,2,4,4,2,3,0,0,10,9,19
SAN RAMON SCZ,estado nutricional,desnutricion leve (l),2012-01-01,1,0,3,0,0,1,0,0,4,1,5
SANTA ANA,estado nutricional,desnutricion leve (l),2012-01-01,3,3,9,7,1,2,0,0,13,12,25
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2012-01-01,221,178,158,131,96,82,0,0,475,391,866
SANTA ROSA,estado nutricional,desnutricion leve (l),2012-01-01,1,1,2,5,2,0,0,0,5,6,11
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,1,0,0,0,2,0,2
SANTIAGO DE CALLAPA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
SANTIAGO DE HUARI,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,0,0,0,0,0,2,0,2
SANTIAGO DE HUATA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,1,1,0,0,0,2,1,3
SANTIAGO DE MACHACA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,2,0,1,0,0,0,3,0,3
SAPAHAQUI,estado nutricional,desnutricion leve (l),2012-01-01,2,1,2,2,0,1,0,0,4,4,8
SENA,estado nutricional,desnutricion leve (l),2012-01-01,0,1,2,1,0,1,0,0,2,3,5
SHINAOTA,estado nutricional,desnutricion leve (l),2012-01-01,7,7,11,7,5,8,0,0,23,22,45
SICA SICA (VILLA AROMA),estado nutricional,desnutricion leve (l),2012-01-01,5,0,8,3,0,1,0,0,13,4,17
SICAYA,estado nutricional,desnutricion leve (l),2012-01-01,1,5,0,5,1,3,0,0,2,13,15
SIPE SIPE,estado nutricional,desnutricion leve (l),2012-01-01,7,8,20,12,13,10,0,0,40,30,70
SOPACHUY,estado nutricional,desnutricion leve (l),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
SORACACHI,estado nutricional,desnutricion leve (l),2012-01-01,3,1,0,0,1,2,0,0,4,3,7
SORATA,estado nutricional,desnutricion leve (l),2012-01-01,4,0,2,0,4,6,0,0,10,6,16
SUCRE,estado nutricional,desnutricion leve (l),2012-01-01,39,27,58,34,55,59,0,0,152,120,272
TACACOMA,estado nutricional,desnutricion leve (l),2012-01-01,2,0,1,2,3,2,0,0,6,4,10
TACOBAMBA,estado nutricional,desnutricion leve (l),2012-01-01,0,0,6,8,1,1,0,0,7,9,16
TACOPAYA,estado nutricional,desnutricion leve (l),2012-01-01,1,3,4,0,1,5,0,0,6,8,14
TAPACARI,estado nutricional,desnutricion leve (l),2012-01-01,2,1,4,6,2,1,0,0,8,8,16
TARABUCO,estado nutricional,desnutricion leve (l),2012-01-01,6,2,11,8,6,0,0,0,23,10,33
TARACO,estado nutricional,desnutricion leve (l),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
