,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARAPARI,estado nutricional,sobrepeso (s),2012-01-01,6,10,7,15,3,2,0,0,16,27,43
CARIPUYO,estado nutricional,sobrepeso (s),2012-01-01,2,2,1,1,1,1,0,0,4,4,8
CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2012-01-01,3,2,0,0,3,1,6,0,12,3,15
CATACORA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
CHALLAPATA,estado nutricional,sobrepeso (s),2012-01-01,2,2,0,0,0,0,12,0,14,2,16
CHAQUI,estado nutricional,sobrepeso (s),2012-01-01,4,2,1,1,0,0,0,0,5,3,8
CHARAGUA,estado nutricional,sobrepeso (s),2012-01-01,4,6,8,5,5,4,1,0,18,15,33
CHAYANTA,estado nutricional,sobrepeso (s),2012-01-01,3,4,1,0,0,3,0,0,4,7,11
CHIMORE,estado nutricional,sobrepeso (s),2012-01-01,9,7,7,2,1,2,15,0,32,11,43
CHIPAYA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2012-01-01,3,3,1,0,0,1,0,0,4,4,8
CHUMA,estado nutricional,sobrepeso (s),2012-01-01,5,8,2,1,3,2,3,0,13,11,24
CKOCHAS,estado nutricional,sobrepeso (s),2012-01-01,3,1,1,4,1,0,0,0,5,5,10
CLIZA,estado nutricional,sobrepeso (s),2012-01-01,21,14,11,19,14,7,7,0,53,40,93
COBIJA,estado nutricional,sobrepeso (s),2012-01-01,4,5,2,0,2,0,19,0,27,5,32
COCAPATA,estado nutricional,sobrepeso (s),2012-01-01,15,9,13,10,7,4,1,0,36,23,59
COCHABAMBA,estado nutricional,sobrepeso (s),2012-01-01,123,92,36,27,41,40,367,0,567,159,726
COLCAPIRHUA,estado nutricional,sobrepeso (s),2012-01-01,6,4,2,4,7,5,4,0,19,13,32
"COLCHA ""K""",estado nutricional,sobrepeso (s),2012-01-01,1,0,0,1,0,0,0,0,1,1,2
COLLANA,estado nutricional,sobrepeso (s),2012-01-01,0,1,1,3,1,0,0,0,2,4,6
COLOMI,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,0,0,0,3,0,3,1,4
COLPA BELGICA,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,2,12,0,13,2,15
COLQUECHACA,estado nutricional,sobrepeso (s),2012-01-01,1,1,0,1,0,0,7,0,8,2,10
COLQUENCHA,estado nutricional,sobrepeso (s),2012-01-01,3,4,1,0,0,0,9,0,13,4,17
COLQUIRI,estado nutricional,sobrepeso (s),2012-01-01,9,4,0,0,6,0,0,0,15,4,19
COMANCHE,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
COMARAPA,estado nutricional,sobrepeso (s),2012-01-01,4,0,1,0,0,0,4,0,9,0,9
COMBAYA,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,0,0,0,1,0,1,1,2
CONCEPCION,estado nutricional,sobrepeso (s),2012-01-01,8,4,5,5,0,2,29,0,42,11,53
COPACABANA,estado nutricional,sobrepeso (s),2012-01-01,2,4,1,4,4,0,6,0,13,8,21
CORIPATA,estado nutricional,sobrepeso (s),2012-01-01,14,7,4,5,11,4,6,0,35,16,51
CORO CORO,estado nutricional,sobrepeso (s),2012-01-01,1,1,0,0,0,0,3,0,4,1,5
COROICO,estado nutricional,sobrepeso (s),2012-01-01,8,4,4,1,11,5,3,0,26,10,36
COTAGAITA,estado nutricional,sobrepeso (s),2012-01-01,2,3,0,3,2,0,0,0,4,6,10
COTOCA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,1,2,24,0,25,2,27
CUATRO CAÑADAS,estado nutricional,sobrepeso (s),2012-01-01,4,1,0,1,0,0,0,0,4,2,6
CUEVO,estado nutricional,sobrepeso (s),2012-01-01,2,5,5,3,6,3,0,0,13,11,24
CULPINA,estado nutricional,sobrepeso (s),2012-01-01,0,2,0,0,0,1,4,0,4,3,7
CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
CURVA,estado nutricional,sobrepeso (s),2012-01-01,1,0,2,1,2,0,0,0,5,1,6
DESAGUADERO,estado nutricional,sobrepeso (s),2012-01-01,2,2,1,0,1,1,2,0,6,3,9
EL ALTO,estado nutricional,sobrepeso (s),2012-01-01,138,140,73,64,54,47,519,0,784,251,1035
EL CHORO,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,0,0,0,2,0,2,1,3
EL PUENTE(STC),estado nutricional,sobrepeso (s),2012-01-01,1,1,0,0,2,1,0,0,3,2,5
EL PUENTE(TJA),estado nutricional,sobrepeso (s),2012-01-01,3,0,0,0,0,0,0,0,3,0,3
EL TORNO,estado nutricional,sobrepeso (s),2012-01-01,30,15,8,5,10,6,6,0,54,26,80
EL VILLAR,estado nutricional,sobrepeso (s),2012-01-01,7,5,1,4,10,9,0,0,18,18,36
ENTRE RIOS TRJ,estado nutricional,sobrepeso (s),2012-01-01,7,5,0,4,1,0,11,0,19,9,28
ENTRE RIOS CBBA,estado nutricional,sobrepeso (s),2012-01-01,2,3,0,2,0,1,36,0,38,6,44
ESCOMA,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
EUCALIPTUS,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,1,0,0,5,0,5,1,6
EUREKA (SANTOS MERCADO),estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
EXALTACION,estado nutricional,sobrepeso (s),2012-01-01,0,0,1,0,2,0,0,0,3,0,3
FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2012-01-01,9,9,5,2,4,4,15,0,33,15,48
FILADELFIA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,5,0,5,0,5
GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,2,0,2,0,2
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2012-01-01,7,13,4,7,3,0,1,0,15,20,35
GUANAY,estado nutricional,sobrepeso (s),2012-01-01,13,8,10,5,2,9,0,0,25,22,47
GUAQUI,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,1,0,0,0,0,2,1,3
GUAYARAMERIN,estado nutricional,sobrepeso (s),2012-01-01,22,22,3,1,1,5,67,0,93,28,121
GUTIERREZ,estado nutricional,sobrepeso (s),2012-01-01,7,8,4,3,4,5,12,0,27,16,43
HUACARETA,estado nutricional,sobrepeso (s),2012-01-01,6,6,8,1,2,4,2,0,18,11,29
HUACAYA (VILLA DE HUACAYA),estado nutricional,sobrepeso (s),2012-01-01,0,0,0,1,1,0,0,0,1,1,2
HUACHACALLA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
HUANUNI,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,2,0,8,0,11,0,11
HUARACAJE,estado nutricional,sobrepeso (s),2012-01-01,3,3,0,3,0,1,0,0,3,7,10
HUAYLLAMARCA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
HUMANATA,estado nutricional,sobrepeso (s),2012-01-01,7,1,0,0,2,0,2,0,11,1,12
ICHOCA,estado nutricional,sobrepeso (s),2012-01-01,1,1,4,3,2,2,1,0,8,6,14
ICLA,estado nutricional,sobrepeso (s),2012-01-01,8,7,2,8,13,9,1,0,24,24,48
INCAHUASI,estado nutricional,sobrepeso (s),2012-01-01,2,1,0,2,0,1,0,0,2,4,6
INQUISIVI,estado nutricional,sobrepeso (s),2012-01-01,2,0,2,2,3,3,1,0,8,5,13
IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2012-01-01,2,2,4,2,0,1,2,0,8,5,13
IXIAMAS,estado nutricional,sobrepeso (s),2012-01-01,3,4,1,3,0,2,4,0,8,9,17
JESUS DE MACHACA,estado nutricional,sobrepeso (s),2012-01-01,1,2,1,4,0,0,0,0,2,6,8
LA ASUNTA,estado nutricional,sobrepeso (s),2012-01-01,1,5,1,0,5,1,96,0,103,6,109
LA GUARDIA,estado nutricional,sobrepeso (s),2012-01-01,21,23,11,15,13,3,17,0,62,41,103
LA PAZ,estado nutricional,sobrepeso (s),2012-01-01,183,191,73,86,77,78,266,0,599,355,954
LAGUNILLAS,estado nutricional,sobrepeso (s),2012-01-01,2,2,0,0,1,2,0,0,3,4,7
LAJA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,5,0,5,0,5
LAS CARRERAS,estado nutricional,sobrepeso (s),2012-01-01,5,4,2,2,5,2,1,0,13,8,21
LICOMA PAMPA,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,0,0,0,0,0,2,0,2
LLALLAGUA,estado nutricional,sobrepeso (s),2012-01-01,11,28,13,9,8,7,0,0,32,44,76
LLICA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
LORETO,estado nutricional,sobrepeso (s),2012-01-01,2,2,2,0,3,0,0,0,7,2,9
LURIBAY,estado nutricional,sobrepeso (s),2012-01-01,5,4,2,0,5,6,5,0,17,10,27
MACHARETI,estado nutricional,sobrepeso (s),2012-01-01,2,1,2,0,4,3,0,0,8,4,12
MAGDALENA,estado nutricional,sobrepeso (s),2012-01-01,34,25,12,2,7,7,0,0,53,34,87
MAIRANA,estado nutricional,sobrepeso (s),2012-01-01,2,5,1,0,0,1,24,0,27,6,33
MALLA,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,6,0,0,0,7,0,7
MAPIRI,estado nutricional,sobrepeso (s),2012-01-01,1,1,0,0,0,0,17,0,18,1,19
MECAPACA,estado nutricional,sobrepeso (s),2012-01-01,12,10,1,1,2,1,3,0,18,12,30
MINEROS,estado nutricional,sobrepeso (s),2012-01-01,6,7,2,5,3,1,0,0,11,13,24
MIZQUE,estado nutricional,sobrepeso (s),2012-01-01,4,5,4,8,8,2,33,0,49,15,64
MOCOMOCO,estado nutricional,sobrepeso (s),2012-01-01,2,2,3,0,7,2,4,0,16,4,20
MOJINETE,estado nutricional,sobrepeso (s),2012-01-01,0,0,1,0,0,0,1,0,2,0,2
MOJOCOYA,estado nutricional,sobrepeso (s),2012-01-01,3,0,4,0,6,5,4,0,17,5,22
MONTEAGUDO,estado nutricional,sobrepeso (s),2012-01-01,5,6,4,12,4,4,63,0,76,22,98
MONTERO,estado nutricional,sobrepeso (s),2012-01-01,30,29,15,13,11,20,18,0,74,62,136
MORO MORO,estado nutricional,sobrepeso (s),2012-01-01,0,1,1,1,0,0,1,0,2,2,4
MOROCHATA,estado nutricional,sobrepeso (s),2012-01-01,6,7,4,5,5,7,13,0,28,19,47
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,sobrepeso (s),2012-01-01,0,1,2,0,0,0,0,0,2,1,3
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,sobrepeso (s),2012-01-01,1,0,1,0,1,0,2,0,5,0,5
OCURI,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,1,2,0,2,1,3
OKINAWA,estado nutricional,sobrepeso (s),2012-01-01,2,1,0,0,0,0,5,0,7,1,8
OMEREQUE,estado nutricional,sobrepeso (s),2012-01-01,7,2,1,0,1,2,4,0,13,4,17
ORURO,estado nutricional,sobrepeso (s),2012-01-01,108,109,47,51,23,27,194,0,372,187,559
PADCAYA,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,1,0,0,2,0,2,2,4
PADILLA,estado nutricional,sobrepeso (s),2012-01-01,5,4,4,2,7,6,5,0,21,12,33
PAILON,estado nutricional,sobrepeso (s),2012-01-01,7,5,1,2,1,2,0,0,9,9,18
PALCA,estado nutricional,sobrepeso (s),2012-01-01,8,6,5,5,6,5,1,0,20,16,36
PALOS BLANCOS,estado nutricional,sobrepeso (s),2012-01-01,16,15,5,4,4,6,9,0,34,25,59
PAMPA AULLAGAS,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,3,0,3,0,3
PAMPA GRANDE,estado nutricional,sobrepeso (s),2012-01-01,2,2,3,2,1,0,14,0,20,4,24
PAPEL PAMPA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,1,0,2,0,0,0,3,3
PASORAPA,estado nutricional,sobrepeso (s),2012-01-01,1,2,0,0,0,0,0,0,1,2,3
PATACAMAYA,estado nutricional,sobrepeso (s),2012-01-01,3,2,1,0,0,0,12,0,16,2,18
PAZÑA,estado nutricional,sobrepeso (s),2012-01-01,4,0,0,0,1,2,2,0,7,2,9
PELECHUCO,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,1,2,2,10,0,14,3,17
POCOATA,estado nutricional,sobrepeso (s),2012-01-01,2,2,0,1,1,0,0,0,3,3,6
POCONA,estado nutricional,sobrepeso (s),2012-01-01,0,2,2,0,3,1,0,0,5,3,8
POJO (CBBA),estado nutricional,sobrepeso (s),2012-01-01,4,5,2,1,0,3,1,0,7,9,16
POOPO,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,0,0,0,1,0,3,0,3
PORCO,estado nutricional,sobrepeso (s),2012-01-01,23,15,6,6,1,1,0,0,30,22,52
POROMA,estado nutricional,sobrepeso (s),2012-01-01,7,5,5,0,2,2,3,0,17,7,24
PORONGO,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
PORTACHUELO,estado nutricional,sobrepeso (s),2012-01-01,3,2,0,0,0,0,26,0,29,2,31
PORVENIR,estado nutricional,sobrepeso (s),2012-01-01,0,0,1,0,0,0,1,0,2,0,2
POTOSI,estado nutricional,sobrepeso (s),2012-01-01,42,54,10,12,9,11,44,0,105,77,182
PRESTO,estado nutricional,sobrepeso (s),2012-01-01,5,1,1,0,1,2,0,0,7,3,10
PUCARA,estado nutricional,sobrepeso (s),2012-01-01,0,0,1,1,0,0,0,0,1,1,2
PUCARANI,estado nutricional,sobrepeso (s),2012-01-01,10,9,8,2,2,1,2,0,22,12,34
PUERTO ACOSTA,estado nutricional,sobrepeso (s),2012-01-01,7,2,6,3,1,0,2,0,16,5,21
PUERTO CARABUCO,estado nutricional,sobrepeso (s),2012-01-01,3,3,1,1,0,0,6,0,10,4,14
PUERTO GONZALO MORENO,estado nutricional,sobrepeso (s),2012-01-01,1,2,0,0,1,0,6,0,8,2,10
PUERTO QUIJARRO,estado nutricional,sobrepeso (s),2012-01-01,46,48,11,10,7,7,0,0,64,65,129
PUERTO RICO,estado nutricional,sobrepeso (s),2012-01-01,7,5,3,4,2,0,0,0,12,9,21
PUERTO SILES,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,0,0,0,0,0,2,0,2
PUERTO SUAREZ,estado nutricional,sobrepeso (s),2012-01-01,17,16,6,7,8,9,31,0,62,32,94
PUERTO VILLARROEL,estado nutricional,sobrepeso (s),2012-01-01,10,7,0,0,1,1,42,0,53,8,61
PUNA,estado nutricional,sobrepeso (s),2012-01-01,4,7,1,3,4,6,0,0,9,16,25
PUNATA,estado nutricional,sobrepeso (s),2012-01-01,2,2,1,2,2,2,8,0,13,6,19
QUIABAYA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
QUILLACOLLO,estado nutricional,sobrepeso (s),2012-01-01,23,21,12,14,11,9,41,0,87,44,131
QUIME,estado nutricional,sobrepeso (s),2012-01-01,4,5,3,2,2,2,3,0,12,9,21
QUIRUSILLAS,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
RAVELO,estado nutricional,sobrepeso (s),2012-01-01,2,3,0,1,1,1,10,0,13,5,18
REYES,estado nutricional,sobrepeso (s),2012-01-01,1,0,2,0,1,1,0,0,4,1,5
RIBERALTA,estado nutricional,sobrepeso (s),2012-01-01,4,4,1,1,1,1,14,0,20,6,26
ROBORE,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,2,1,1,49,0,50,3,53
RURRENABAQUE,estado nutricional,sobrepeso (s),2012-01-01,6,4,1,1,2,0,0,0,9,5,14
SABAYA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
SACABA,estado nutricional,sobrepeso (s),2012-01-01,15,8,4,4,4,0,68,0,91,12,103
SACABAMBA,estado nutricional,sobrepeso (s),2012-01-01,7,2,5,2,0,0,0,0,12,4,16
SACACA,estado nutricional,sobrepeso (s),2012-01-01,3,3,2,4,4,4,10,0,19,11,30
SAIPINA,estado nutricional,sobrepeso (s),2012-01-01,0,2,1,0,1,0,0,0,2,2,4
SALINAS DE GARCI MENDOZA,estado nutricional,sobrepeso (s),2012-01-01,5,3,3,2,3,1,1,0,12,6,18
SAMAIPATA,estado nutricional,sobrepeso (s),2012-01-01,4,5,2,0,3,0,15,0,24,5,29
SAN AGUSTIN,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,1,1,0,0,0,1,1,2
SAN ANDRES,estado nutricional,sobrepeso (s),2012-01-01,2,4,0,2,4,7,0,0,6,13,19
SAN ANDRES DE MACHACA,estado nutricional,sobrepeso (s),2012-01-01,1,2,1,2,0,0,0,0,2,4,6
SAN ANTONIO DE LOMERIO,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN BENITO,estado nutricional,sobrepeso (s),2012-01-01,6,6,4,4,1,4,11,0,22,14,36
SAN BORJA,estado nutricional,sobrepeso (s),2012-01-01,20,18,6,2,9,9,88,0,123,29,152
SAN BUENA VENTURA,estado nutricional,sobrepeso (s),2012-01-01,6,5,0,2,0,2,7,0,13,9,22
SAN CARLOS,estado nutricional,sobrepeso (s),2012-01-01,14,17,5,5,7,4,30,0,56,26,82
SAN IGNACIO,estado nutricional,sobrepeso (s),2012-01-01,11,7,1,1,4,2,8,0,24,10,34
SAN IGNACIO DE VELASCO,estado nutricional,sobrepeso (s),2012-01-01,3,9,3,2,2,2,11,0,19,13,32
SAN JAVIER(BNI),estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN JAVIER(STC),estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,1,0,0,0,2,0,2
SAN JOAQUIN,estado nutricional,sobrepeso (s),2012-01-01,12,5,6,7,5,6,0,0,23,18,41
SAN JOSE DE CHIQUITOS,estado nutricional,sobrepeso (s),2012-01-01,18,15,8,9,7,3,1,0,34,27,61
SAN JUAN DE YAPACANI,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,1,0,0,0,2,0,2
SAN JULIAN,estado nutricional,sobrepeso (s),2012-01-01,5,3,6,3,0,4,1,0,12,10,22
SAN LORENZO(PND),estado nutricional,sobrepeso (s),2012-01-01,8,3,1,1,4,6,2,0,15,10,25
SAN LORENZO(TJA),estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN LUCAS,estado nutricional,sobrepeso (s),2012-01-01,16,14,13,9,30,36,10,0,69,59,128
SAN MATIAS,estado nutricional,sobrepeso (s),2012-01-01,8,3,0,0,1,0,0,0,9,3,12
SAN MIGUEL DE VELASCO,estado nutricional,sobrepeso (s),2012-01-01,3,3,1,1,0,2,13,0,17,6,23
SAN PABLO DE LIPEZ,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,0,0,1,0,0,2,1,3
SAN PEDRO,estado nutricional,sobrepeso (s),2012-01-01,2,0,0,0,0,2,32,0,34,2,36
SAN PEDRO DE BUENA VISTA,estado nutricional,sobrepeso (s),2012-01-01,3,3,2,1,0,1,0,0,5,5,10
SAN PEDRO DE CURAHUARA,estado nutricional,sobrepeso (s),2012-01-01,1,1,0,1,0,0,0,0,1,2,3
SAN PEDRO DE TIQUINA,estado nutricional,sobrepeso (s),2012-01-01,3,1,1,3,2,0,1,0,7,4,11
SAN RAMON BENI,estado nutricional,sobrepeso (s),2012-01-01,4,5,2,3,2,3,0,0,8,11,19
SAN RAMON SCZ,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,estado nutricional,sobrepeso (s),2012-01-01,2,2,1,0,0,0,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,estado nutricional,sobrepeso (s),2012-01-01,213,165,78,62,85,62,134,0,510,289,799
SANTA ROSA,estado nutricional,sobrepeso (s),2012-01-01,0,3,0,0,1,2,0,0,1,5,6
SANTA ROSA DEL SARA,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTIAGO DE CALLAPA,estado nutricional,sobrepeso (s),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTIAGO DE HUARI,estado nutricional,sobrepeso (s),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTIAGO DE HUATA,estado nutricional,sobrepeso (s),2012-01-01,2,4,2,6,0,0,4,0,8,10,18
SANTIVAÑES,estado nutricional,sobrepeso (s),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
SANTUARIO DE QUILLACAS,estado nutricional,sobrepeso (s),2012-01-01,1,0,1,0,1,0,2,0,5,0,5
SAPAHAQUI,estado nutricional,sobrepeso (s),2012-01-01,4,4,0,3,1,2,1,0,6,9,15
SENA,estado nutricional,sobrepeso (s),2012-01-01,1,0,1,0,1,0,0,0,3,0,3
SHINAOTA,estado nutricional,sobrepeso (s),2012-01-01,17,20,4,5,3,0,108,0,132,25,157
SICA SICA (VILLA AROMA),estado nutricional,sobrepeso (s),2012-01-01,0,1,1,0,0,0,1,0,2,1,3
SICAYA,estado nutricional,sobrepeso (s),2012-01-01,1,3,4,1,2,2,1,0,8,6,14
SIPE SIPE,estado nutricional,sobrepeso (s),2012-01-01,28,26,4,9,3,6,16,0,51,41,92
SOPACHUY,estado nutricional,sobrepeso (s),2012-01-01,0,0,1,0,3,3,0,0,4,3,7
SORACACHI,estado nutricional,sobrepeso (s),2012-01-01,5,3,0,0,0,1,0,0,5,4,9
SORATA,estado nutricional,sobrepeso (s),2012-01-01,6,6,2,2,3,6,0,0,11,14,25
SUCRE,estado nutricional,sobrepeso (s),2012-01-01,95,88,40,35,32,27,77,0,244,150,394
TACACOMA,estado nutricional,sobrepeso (s),2012-01-01,1,1,2,0,2,0,5,0,10,1,11
TACOBAMBA,estado nutricional,sobrepeso (s),2012-01-01,1,2,3,2,3,3,0,0,7,7,14
TACOPAYA,estado nutricional,sobrepeso (s),2012-01-01,5,5,3,9,17,16,9,0,34,30,64
TAPACARI,estado nutricional,sobrepeso (s),2012-01-01,13,11,8,4,12,11,4,0,37,26,63
TARABUCO,estado nutricional,sobrepeso (s),2012-01-01,4,4,0,4,2,7,0,0,6,15,21
