,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
PAZÑA,estado nutricional,desnutricion grave (g),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
POCOATA,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,1,0,0,0,0,1,1,2
PORCO,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
PORONGO,estado nutricional,desnutricion grave (g),2012-01-01,0,0,1,0,2,0,0,0,3,0,3
PORVENIR,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
POTOSI,estado nutricional,desnutricion grave (g),2012-01-01,2,0,0,2,0,1,0,0,2,3,5
PUCARANI,estado nutricional,desnutricion grave (g),2012-01-01,0,2,0,0,0,0,0,0,0,2,2
PUERTO RICO,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
RAVELO,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion grave (g),2012-01-01,3,0,0,1,0,0,0,0,3,1,4
RURRENABAQUE,estado nutricional,desnutricion grave (g),2012-01-01,4,1,0,0,0,0,0,0,4,1,5
SACABA,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN BORJA,estado nutricional,desnutricion grave (g),2012-01-01,1,2,0,0,0,0,0,0,1,2,3
SAN BUENA VENTURA,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO,estado nutricional,desnutricion grave (g),2012-01-01,1,0,1,0,0,0,0,0,2,0,2
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2012-01-01,1,2,1,0,0,0,0,0,2,2,4
SAN JAVIER(BNI),estado nutricional,desnutricion grave (g),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN LUCAS,estado nutricional,desnutricion grave (g),2012-01-01,3,0,0,0,0,0,0,0,3,0,3
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN RAMON BENI,estado nutricional,desnutricion grave (g),2012-01-01,0,0,1,1,0,0,0,0,1,1,2
SANTA ANA,estado nutricional,desnutricion grave (g),2012-01-01,0,2,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion grave (g),2012-01-01,7,9,4,1,1,0,0,0,12,10,22
SANTIAGO DE MACHACA,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,0,1,1,0,0,1,1,2
SANTIVAÑES,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
SENA,estado nutricional,desnutricion grave (g),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
SICAYA,estado nutricional,desnutricion grave (g),2012-01-01,1,0,2,0,0,0,0,0,3,0,3
SIPE SIPE,estado nutricional,desnutricion grave (g),2012-01-01,0,1,0,2,0,0,0,0,0,3,3
SORACACHI,estado nutricional,desnutricion grave (g),2012-01-01,0,0,1,0,0,0,0,0,1,0,1
SUCRE,estado nutricional,desnutricion grave (g),2012-01-01,0,1,1,0,1,0,0,0,2,1,3
TAPACARI,estado nutricional,desnutricion grave (g),2012-01-01,0,1,0,1,0,0,0,0,0,2,2
TARATA,estado nutricional,desnutricion grave (g),2012-01-01,0,1,1,0,0,0,0,0,1,1,2
TARIJA,estado nutricional,desnutricion grave (g),2012-01-01,2,0,0,0,2,1,0,0,4,1,5
TRINIDAD,estado nutricional,desnutricion grave (g),2012-01-01,0,2,0,0,0,0,0,0,0,2,2
VACAS,estado nutricional,desnutricion grave (g),2012-01-01,4,1,1,0,0,0,0,0,5,1,6
VIACHA,estado nutricional,desnutricion grave (g),2012-01-01,0,2,0,0,0,0,0,0,0,2,2
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion grave (g),2012-01-01,0,1,0,0,0,0,0,0,0,1,1
VILLA TUNARI,estado nutricional,desnutricion grave (g),2012-01-01,0,0,0,1,0,0,0,0,0,1,1
WARNES,estado nutricional,desnutricion grave (g),2012-01-01,0,1,0,0,2,2,0,0,2,3,5
YAMPARAEZ,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
ZUDAÑEZ,estado nutricional,desnutricion grave (g),2012-01-01,1,0,0,0,0,0,0,0,1,0,1
ACHACACHI,estado nutricional,desnutricion grave (g),2012-02-01,0,1,1,0,0,0,0,0,1,1,2
AIQUILE,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,1,0,0,0,0,1,1,2
APOLO,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
ARQUE,estado nutricional,desnutricion grave (g),2012-02-01,1,1,1,0,0,0,0,0,2,1,3
ATOCHA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,2,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
CABEZAS,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
CAJUATA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
CAPINOTA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,1,0,0,0,0,1,1,2
CAQUIAVIRI,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
CARANAVI,estado nutricional,desnutricion grave (g),2012-02-01,1,1,1,1,2,1,0,0,4,3,7
CHAYANTA,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,0,0,0,0,2,0,2
CHUMA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
COBIJA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,2,0,1,0,0,0,3,0,3
COCHABAMBA,estado nutricional,desnutricion grave (g),2012-02-01,7,7,7,12,5,6,0,0,19,25,44
COLCAPIRHUA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
COMARAPA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
CONCEPCION,estado nutricional,desnutricion grave (g),2012-02-01,0,1,1,0,0,0,0,0,1,1,2
COTAGAITA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,1,0,0,0,2,0,2
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,1,0,0,0,1,0,1
CUEVO,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion grave (g),2012-02-01,6,3,3,0,4,2,0,0,13,5,18
EL PUENTE(STC),estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,1,0,0,1,1,2
EL TORNO,estado nutricional,desnutricion grave (g),2012-02-01,0,1,1,0,0,0,0,0,1,1,2
ENTRE RIOS CBBA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,1,0,0,0,0,0,1,1
FILADELFIA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
GUANAY,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
HUANUNI,estado nutricional,desnutricion grave (g),2012-02-01,1,2,0,0,0,0,0,0,1,2,3
LA GUARDIA,estado nutricional,desnutricion grave (g),2012-02-01,1,1,0,0,0,0,0,0,1,1,2
LA PAZ,estado nutricional,desnutricion grave (g),2012-02-01,6,1,2,1,1,2,0,0,9,4,13
LLALLAGUA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,2,1,0,0,0,0,2,1,3
MACHACAMARCA,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
MAGDALENA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,1,0,0,0,1,1
MINEROS,estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,0,0,0,0,2,0,2
MIZQUE,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
MONTERO,estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,0,0,0,0,2,0,2
MOROCHATA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,1,0,0,0,1,1
ORURO,estado nutricional,desnutricion grave (g),2012-02-01,3,5,1,0,0,0,0,0,4,5,9
PAILON,estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,0,0,0,0,2,0,2
PALCA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
PASORAPA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,1,0,0,0,0,0,1,1
PORCO,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
POROMA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
PORONGO,estado nutricional,desnutricion grave (g),2012-02-01,0,1,1,0,0,0,0,0,1,1,2
PORTACHUELO,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
PORVENIR,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
PUCARANI,estado nutricional,desnutricion grave (g),2012-02-01,1,0,1,0,0,0,0,0,2,0,2
PUERTO SUAREZ,estado nutricional,desnutricion grave (g),2012-02-01,0,0,2,0,2,0,0,0,4,0,4
PUERTO VILLARROEL,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,1,0,0,0,1,1
PUNATA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
RAVELO,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion grave (g),2012-02-01,3,0,1,2,1,1,0,0,5,3,8
ROBORE,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,1,0,0,0,0,0,1,1
RURRENABAQUE,estado nutricional,desnutricion grave (g),2012-02-01,1,3,2,2,0,1,0,0,3,6,9
SACABA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
SAMAIPATA,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,1,0,0,0,1,0,1
SAN BORJA,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,1,0,0,0,0,1,1,2
SAN BUENA VENTURA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,1,0,0,0,0,0,1,1
SAN CARLOS,estado nutricional,desnutricion grave (g),2012-02-01,3,0,0,0,0,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,1,0,0,0,0,1,1,2
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,1,0,0,0,0,0,1,1
SAN JULIAN,estado nutricional,desnutricion grave (g),2012-02-01,0,2,0,0,0,0,0,0,0,2,2
SAN LORENZO(PND),estado nutricional,desnutricion grave (g),2012-02-01,1,0,1,0,0,0,0,0,2,0,2
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,1,0,0,0,0,1,1,2
SAN PEDRO,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,1,0,0,0,1,1
SAN RAMON SCZ,estado nutricional,desnutricion grave (g),2012-02-01,0,1,1,0,0,0,0,0,1,1,2
SANTA ANA,estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion grave (g),2012-02-01,18,15,3,4,5,6,0,0,26,25,51
SANTA ROSA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
SANTIAGO DE HUARI,estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
SANTIVAÑES,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,1,0,0,0,0,0,1,1
SENA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,1,0,0,0,1,1
SICAYA,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,1,0,0,0,2,0,2
SIPE SIPE,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
SOPACHUY,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
SUCRE,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,1,0,0,0,2,0,2
TAPACARI,estado nutricional,desnutricion grave (g),2012-02-01,0,1,1,0,1,0,0,0,2,1,3
TARABUCO,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
TARIJA,estado nutricional,desnutricion grave (g),2012-02-01,1,1,0,2,2,0,0,0,3,3,6
TOTORA(CBBA),estado nutricional,desnutricion grave (g),2012-02-01,1,0,0,0,0,0,0,0,1,0,1
TRINIDAD,estado nutricional,desnutricion grave (g),2012-02-01,3,4,2,1,0,1,0,0,5,6,11
VACAS,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
VIACHA,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,1,0,0,0,2,2
VILA VILA,estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,1,0,0,0,3,0,3
VILLA TUNARI,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
VINTO,estado nutricional,desnutricion grave (g),2012-02-01,0,0,0,0,0,1,0,0,0,1,1
WARNES,estado nutricional,desnutricion grave (g),2012-02-01,0,0,1,0,0,0,0,0,1,0,1
YACO,estado nutricional,desnutricion grave (g),2012-02-01,0,1,0,0,0,0,0,0,0,1,1
ZUDAÑEZ,estado nutricional,desnutricion grave (g),2012-02-01,2,0,0,0,0,0,0,0,2,0,2
ACHACACHI,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,1,0,2,0,0,0,4,4
ARAMPAMPA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,0,1,0,0,0,1,0,1
ARQUE,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,1,0,0,1,1,2
ATOCHA,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
AYATA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
BATALLAS,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
BOLIVAR,estado nutricional,desnutricion grave (g),2012-03-01,1,1,0,0,0,0,0,0,1,1,2
CABEZAS,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,0,1,0,0,0,1,0,1
CAIROMA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
CAJUATA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
CARACOLLO,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
CARANAVI,estado nutricional,desnutricion grave (g),2012-03-01,1,1,0,0,0,0,0,0,1,1,2
CHARAGUA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
CHAYANTA,estado nutricional,desnutricion grave (g),2012-03-01,0,1,1,0,0,0,0,0,1,1,2
CHUMA,estado nutricional,desnutricion grave (g),2012-03-01,1,1,0,0,0,0,0,0,1,1,2
CKOCHAS,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
COCAPATA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
COCHABAMBA,estado nutricional,desnutricion grave (g),2012-03-01,10,3,6,3,1,1,0,0,17,7,24
COLCAPIRHUA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
COLQUECHACA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
COPACABANA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
CORIPATA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,0,0,1,0,0,0,1,1
COTAGAITA,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
COTOCA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
CUEVO,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion grave (g),2012-03-01,3,1,2,1,1,3,0,0,6,5,11
EL CHORO,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,1,0,0,0,2,2
ENTRE RIOS TRJ,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,1,0,0,1,1,2
ENTRE RIOS CBBA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
GUAYARAMERIN,estado nutricional,desnutricion grave (g),2012-03-01,3,1,2,0,0,1,0,0,5,2,7
HUANUNI,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
IXIAMAS,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
LA GUARDIA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,2,0,0,0,0,1,2,3
LA PAZ,estado nutricional,desnutricion grave (g),2012-03-01,2,2,1,2,0,1,0,0,3,5,8
LORETO,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,1,0,0,0,0,1,1,2
LURIBAY,estado nutricional,desnutricion grave (g),2012-03-01,0,0,2,0,1,0,0,0,3,0,3
MAPIRI,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,1,2,0,0,2,2,4
MINEROS,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
MIZQUE,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
MONTERO,estado nutricional,desnutricion grave (g),2012-03-01,2,0,0,0,0,0,0,0,2,0,2
MORO MORO,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
OCURI,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
OMEREQUE,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
ORURO,estado nutricional,desnutricion grave (g),2012-03-01,1,2,0,3,0,0,0,0,1,5,6
PADILLA,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
PAILON,estado nutricional,desnutricion grave (g),2012-03-01,3,0,0,0,0,1,0,0,3,1,4
PALCA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
PAMPA GRANDE,estado nutricional,desnutricion grave (g),2012-03-01,2,0,0,0,0,0,0,0,2,0,2
POCOATA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
POROMA,estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
PORTACHUELO,estado nutricional,desnutricion grave (g),2012-03-01,1,0,1,0,1,1,0,0,3,1,4
POTOSI,estado nutricional,desnutricion grave (g),2012-03-01,2,0,0,0,1,0,0,0,3,0,3
PUCARANI,estado nutricional,desnutricion grave (g),2012-03-01,1,1,0,0,0,0,0,0,1,1,2
PUERTO SUAREZ,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,0,0,2,0,0,0,2,2
REYES,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion grave (g),2012-03-01,1,4,0,1,0,0,0,0,1,5,6
RURRENABAQUE,estado nutricional,desnutricion grave (g),2012-03-01,1,2,0,2,1,2,0,0,2,6,8
SACABA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,0,0,1,0,0,0,2,0,2
SAN BORJA,estado nutricional,desnutricion grave (g),2012-03-01,0,2,0,0,0,1,0,0,0,3,3
SAN CARLOS,estado nutricional,desnutricion grave (g),2012-03-01,2,0,0,0,0,0,0,0,2,0,2
SAN IGNACIO,estado nutricional,desnutricion grave (g),2012-03-01,1,1,0,0,1,0,0,0,2,1,3
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2012-03-01,2,0,1,2,0,1,0,0,3,3,6
SAN JUAN DE YAPACANI,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
SAN JULIAN,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,0,1,0,0,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutricion grave (g),2012-03-01,0,0,1,0,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
SAN PEDRO,estado nutricional,desnutricion grave (g),2012-03-01,0,0,0,1,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion grave (g),2012-03-01,4,8,3,2,0,4,0,0,7,14,21
SANTA ROSA DEL SARA,estado nutricional,desnutricion grave (g),2012-03-01,1,0,1,0,0,0,0,0,2,0,2
SAPAHAQUI,estado nutricional,desnutricion grave (g),2012-03-01,0,1,0,0,0,0,0,0,0,1,1
