,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
SAN IGNACIO,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,1,4,0,1,0,0,0,2,0,0,1,7,8
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral,2011-01-01,1,0,0,1,0,0,1,1,0,0,0,0,2,2,4
SAN LUCAS,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN RAFAEL,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral,2011-01-01,0,1,10,12,21,16,13,11,6,6,2,1,52,47,99
SHINAOTA,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
SUCRE,inmunoprevenibles,hepatitis viral,2011-01-01,1,0,3,3,1,1,1,0,1,0,0,0,7,4,11
TARIJA,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,0,1,1,4,0,0,3,0,1,5,5,10
TRINIDAD,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,5,4,1,0,0,0,0,2,0,0,6,6,12
TUPIZA,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VIACHA,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,0,1,1,0,1,0,0,0,0,1,2,3
VILLA MONTES,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
WARNES,inmunoprevenibles,hepatitis viral,2011-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,1,1,0,0,1,0,0,1,2,3
CAMIRI,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,2,0,1,0,1,0,0,0,0,0,4,4
CHARAGUA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,2,1,1,0,4,2,3,0,0,3,10,13
COCHABAMBA,inmunoprevenibles,hepatitis viral,2011-02-01,1,1,3,6,6,8,1,0,4,2,1,0,16,17,33
COLCAPIRHUA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
COLLANA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COROICO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3
EL ALTO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,4,11,11,9,2,4,2,1,1,0,20,25,45
GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,0,0,1,2,0,2,1,3
IRUPANA (VILLA DE LANZA),inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
LA ASUNTA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
LA GUARDIA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,1,1,1,0,0,0,0,0,0,2,2,4
LA PAZ,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,5,9,17,6,10,12,1,3,0,0,33,30,63
LAGUNILLAS,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,3,2,1,0,1,0,0,0,0,0,5,2,7
MAIRANA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
MONTERO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
ORURO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,3,4,1,2,2,0,1,1,1,0,8,7,15
POTOSI,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUNATA,inmunoprevenibles,hepatitis viral,2011-02-01,1,0,1,0,0,0,1,0,0,0,0,0,3,0,3
REYES,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,1,0,0,1,2,0,0,1,3,4
SACABA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN BUENA VENTURA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN CARLOS,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN IGNACIO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,0,0,2,0,0,0,0,0,0,1,2,3
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,3,2,1,1,4,1,0,0,0,0,8,4,12
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
SAN RAFAEL,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,8,14,21,10,21,10,14,7,3,1,67,42,109
SHINAOTA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,0,0,0,1,0,0,0,0,0,2,0,2
SUCRE,inmunoprevenibles,hepatitis viral,2011-02-01,0,1,4,3,2,3,0,0,1,0,0,0,7,7,14
TARIJA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,2,3,6,5,2,2,0,0,0,11,10,21
TRINIDAD,inmunoprevenibles,hepatitis viral,2011-02-01,0,1,3,4,3,1,3,0,0,4,0,1,9,11,20
VILLA TUNARI,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLAZON,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
YACUIBA,inmunoprevenibles,hepatitis viral,2011-02-01,0,0,2,0,1,1,1,0,0,0,0,0,4,1,5
ALTO BENI,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ASCENCION DE GUARAYOS,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
CAMIRI,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,2,1,0,0,0,0,0,1,2,3
COBIJA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,2,1,0,0,2,1,1,0,0,2,5,7
COCHABAMBA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,8,9,3,5,1,5,2,4,0,0,14,23,37
COTOCA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,7,3,7,4,6,4,2,0,0,2,22,13,35
EL TORNO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,0,0,0,2,1,0,0,2,1,3
IRUPANA (VILLA DE LANZA),inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
LA PAZ,inmunoprevenibles,hepatitis viral,2011-03-01,1,0,2,3,12,6,13,7,0,1,0,0,28,17,45
MAGDALENA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
MAIRANA,inmunoprevenibles,hepatitis viral,2011-03-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
MONTERO,inmunoprevenibles,hepatitis viral,2011-03-01,0,1,2,1,3,1,0,0,0,0,0,0,5,3,8
ORURO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,5,0,1,1,2,1,1,0,0,0,9,2,11
PADILLA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PORVENIR,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
POTOSI,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,5,0,0,0,0,0,1,0,0,1,6,7
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,2,2,0,1,1,2,0,1,3,6,9
ROBORE,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN BUENA VENTURA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
SAN IGNACIO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,3,0,3,0,0,0,1,0,0,1,7,8
SAN LUCAS,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral,2011-03-01,0,1,3,6,13,16,12,8,12,7,5,4,45,42,87
SHINAOTA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SUCRE,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,2,1,2,0,0,0,0,0,0,0,4,1,5
TARIJA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,2,1,3,2,3,1,0,2,0,0,8,6,14
TRINIDAD,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,1,2,0,0,0,0,0,3,1,4
TUPIZA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VIACHA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,1,1,2,1,0,0,0,0,3,2,5
VILLA MONTES,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
VILLA TUNARI,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLAZON,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,2,1,0,0,0,0,0,0,0,1,2,3
YACUIBA,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,1,0,0,0,0,1,0,4,0,0,1,5,6
YANACACHI,inmunoprevenibles,hepatitis viral,2011-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ARANI,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
CAMIRI,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,1,2,0,1,0,0,0,0,0,3,1,4
CLIZA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,2,0,0,0,0,0,0,0,0,1,2,3
COBIJA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,2,9,4,4,1,2,1,8,0,1,8,24,32
COROICO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
COTOCA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,3,2,7,12,1,3,1,2,0,0,12,19,31
GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,0,0,0,0,3,0,0,0,0,1,3,4
LA GUARDIA,inmunoprevenibles,hepatitis viral,2011-04-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,2,5,5,7,5,3,0,4,0,0,12,19,31
MAIRANA,inmunoprevenibles,hepatitis viral,2011-04-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4
MONTERO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,3,1,0,0,0,0,0,0,0,2,3,5
ORURO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,4,2,4,0,1,4,3,1,0,0,12,7,19
PORVENIR,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
ROBORE,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SAN BUENA VENTURA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,2,1,1,2,1,0,0,0,0,3,4,7
SAN JAVIER(STC),inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,1,1,2,0,0,1,3,4
SAN MIGUEL DE VELASCO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
SAN PEDRO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral,2011-04-01,1,0,14,8,9,17,14,14,10,8,7,6,55,53,108
SHINAOTA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
SUCRE,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,2,1,2,1,1,0,0,1,0,0,5,3,8
TARIJA,inmunoprevenibles,hepatitis viral,2011-04-01,1,1,8,4,6,6,1,0,0,0,0,0,16,11,27
TARVITA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TIPUANI,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TRINIDAD,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,2,3,7,0,2,1,0,0,0,0,11,4,15
TUPIZA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLAZON,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
VINTO,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,hepatitis viral,2011-04-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,1,2,0,0,1,0,0,0,2,2,4
CAMIRI,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
CARAPARI,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CLIZA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,2,0,0,1,2,0,0,0,0,1,4,5
COCHABAMBA,inmunoprevenibles,hepatitis viral,2011-05-01,1,1,5,7,8,4,5,3,2,1,2,2,23,18,41
COROICO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,hepatitis viral,2011-05-01,1,0,4,3,7,3,1,3,2,1,0,0,15,10,25
EL PUENTE(TJA),inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,3,1,0,0,0,0,0,0,0,0,3,1,4
EL VILLAR,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
HUARACAJE,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,2,0,0,0,1,0,0,0,0,0,3,3
LA GUARDIA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,1,2,5,2,4,1,0,1,3,0,13,6,19
MONTEAGUDO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5
MONTERO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,2,3,0,0,0,0,0,0,0,0,2,3,5
ORURO,inmunoprevenibles,hepatitis viral,2011-05-01,1,0,6,7,8,4,3,4,0,1,0,0,18,16,34
POTOSI,inmunoprevenibles,hepatitis viral,2011-05-01,0,1,1,3,0,2,1,1,0,0,0,0,2,7,9
PUNATA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
REYES,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,1,0,0,0,1,1,0,0,0,0,2,1,3
SACABA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN BUENA VENTURA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SAN IGNACIO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,2,1,1,1,0,0,0,0,0,0,3,2,5
SAN JOSE DE CHIQUITOS,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN MATIAS,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2
SAN RAFAEL,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA ANA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral,2011-05-01,1,0,12,11,15,16,15,9,8,8,2,2,53,46,99
SUCRE,inmunoprevenibles,hepatitis viral,2011-05-01,1,0,4,1,1,2,0,1,2,0,0,1,8,5,13
TARIJA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,1,6,4,0,5,4,1,0,0,10,11,21
TIPUANI,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,2,1,0,0,0,0,0,0,0,1,2,3
TRINIDAD,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,2,0,3,0,0,0,0,0,0,0,5,0,5
VIACHA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
VILLAZON,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,hepatitis viral,2011-05-01,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
BERMEJO,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,3,0,1,0,3,0,0,0,7,0,7
CAMIRI,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
COCHABAMBA,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,8,6,12,8,9,2,4,4,0,0,33,20,53
COLOMI,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
COLPA BELGICA,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,1,6,6,8,4,3,3,5,0,1,14,23,37
EL TORNO,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
ENTRE RIOS TRJ,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,2,2,1,0,1,0,0,0,0,2,4,6
HUARACAJE,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA ASUNTA,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,0,1,1,1,0,1,0,0,1,3,4
LA PAZ,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,3,3,10,5,9,4,0,0,3,0,25,12,37
MONTEAGUDO,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,0,0,0,2,0,7,0,0,0,9,9
MONTERO,inmunoprevenibles,hepatitis viral,2011-06-01,0,1,1,2,0,2,1,2,0,0,0,0,2,7,9
ORURO,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,5,3,9,1,3,2,1,0,0,0,18,6,24
PORVENIR,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,hepatitis viral,2011-06-01,1,0,0,0,0,0,2,1,1,0,0,0,4,1,5
PUERTO SUAREZ,inmunoprevenibles,hepatitis viral,2011-06-01,0,0,0,0,0,0,1,0,1,1,0,1,2,2,4
