municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
TUPIZA,violencia  intrafamiliar,hombres,2006-06-01,0,0.0,1,0.0,2,0.0,1,0.0,0,0.0,4,,
VACAS,violencia  intrafamiliar,hombres,2006-06-01,0,0.0,0,0.0,0,0.0,3,0.0,1,0.0,4,,
VILLAZON,violencia  intrafamiliar,hombres,2006-06-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
ASCENCION DE GUARAYOS,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
BATALLAS,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,0,0.0,0,0.0,1,,1,,
BERMEJO,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,1,,0,0.0,0,0.0,0,0.0,1,,
CAPINOTA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,1,0.0,3,0.0,1,0.0,5,,
CHALLAPATA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COCHABAMBA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,0,0.0,7,,0,0.0,7,,
COPACABANA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
COTOCA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
EL ALTO,violencia  intrafamiliar,hombres,2006-07-01,1,0.0,2,0.0,4,0.0,4,0.0,1,0.0,12,,
ICLA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,1,,0,0.0,0,0.0,1,,
JESUS DE MACHACA,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,0,0.0,0,0.0,1,,0,0.0,1,,
LA PAZ,violencia  intrafamiliar,hombres,2006-07-01,0,0.0,1,0.0,11,0.0,11,0.0,1,0.0,24,,
