,group,variable,month,TOTALES,TOTALES,TOTALES
COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,0,3,3
CULPINA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,0,1,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,8,0,8
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,3,0,3
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,1,0,1
PADCAYA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,1,1,2
SANTA ANA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,19,4,23
YAPACANI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-08-01,2,1,3
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,2,0,2
COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,0,1,1
CORQUE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,0,1,1
CULPINA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,0,2,2
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,3,0,3
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,4,1,5
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,9,0,9
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,2,0,2
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-09-01,1,0,1
BERMEJO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,0,1,1
CULPINA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,0,1,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,1,0,1
GUAYARAMERIN,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,1,0,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,6,0,6
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,13,1,14
PRESTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,0,1,1
RAVELO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,4,0,4
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,1,0,1
SENA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-10-01,2,0,2
BERMEJO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,1,0,1
CARAPARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,0,1,1
COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,0,1,1
CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,1,0,1
CULPINA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,0,1,1
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,5,0,5
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,1,0,1
SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,7,0,7
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-11-01,2,0,2
ACHOCALLA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,2,0,2
CAIROMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,3,0,3
CORO CORO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,0,1,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,2,2,4
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,4,1,5
MONTEAGUDO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,1,0,1
POTOSI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,0,1,1
PUERTO GONZALO MORENO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,1,0,1
QUILLACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,4,0,4
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,3,4,7
TIPUANI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2018-12-01,1,0,1
