municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
VIACHA,sospecha diagnostica,rabia canina,2012-07-01,1,0,0,0,0,0,1
COTOCA,sospecha diagnostica,rabia canina,2012-08-01,1,0,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,rabia canina,2012-08-01,0,1,0,0,0,0,1
MONTERO,sospecha diagnostica,rabia canina,2012-08-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2012-08-01,1,9,2,0,0,0,12
QUILLACOLLO,sospecha diagnostica,rabia canina,2012-08-01,0,0,1,0,0,0,1
SAN MATIAS,sospecha diagnostica,rabia canina,2012-08-01,0,0,0,0,0,1,1
SANTA ROSA,sospecha diagnostica,rabia canina,2012-08-01,1,1,0,0,1,0,3
SUCRE,sospecha diagnostica,rabia canina,2012-08-01,0,8,0,0,0,0,8
TORO TORO,sospecha diagnostica,rabia canina,2012-08-01,1,0,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,rabia canina,2012-08-01,0,2,0,0,0,0,2
COTOCA,sospecha diagnostica,rabia canina,2012-09-01,0,1,0,0,0,0,1
LA GUARDIA,sospecha diagnostica,rabia canina,2012-09-01,1,0,0,0,0,0,1
LA PAZ,sospecha diagnostica,rabia canina,2012-09-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2012-09-01,1,5,1,0,0,0,7
RAVELO,sospecha diagnostica,rabia canina,2012-09-01,0,1,0,0,0,0,1
SAN MATIAS,sospecha diagnostica,rabia canina,2012-09-01,0,0,0,0,1,0,1
SAN PEDRO,sospecha diagnostica,rabia canina,2012-09-01,0,0,0,0,1,0,1
SIPE SIPE,sospecha diagnostica,rabia canina,2012-09-01,0,1,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2012-09-01,1,10,0,0,0,0,11
VINTO,sospecha diagnostica,rabia canina,2012-09-01,0,1,0,0,0,0,1
COTOCA,sospecha diagnostica,rabia canina,2012-10-01,1,1,0,0,0,0,2
EL TORNO,sospecha diagnostica,rabia canina,2012-10-01,1,0,0,0,0,0,1
MONTERO,sospecha diagnostica,rabia canina,2012-10-01,0,1,2,0,0,0,3
POTOSI,sospecha diagnostica,rabia canina,2012-10-01,0,9,2,0,0,0,11
SAN MATIAS,sospecha diagnostica,rabia canina,2012-10-01,0,0,0,0,1,1,2
SIPE SIPE,sospecha diagnostica,rabia canina,2012-10-01,1,0,0,0,0,0,1
TIQUIPAYA,sospecha diagnostica,rabia canina,2012-10-01,1,0,0,0,0,0,1
VACAS,sospecha diagnostica,rabia canina,2012-10-01,0,0,0,1,1,0,2
ACACIO,sospecha diagnostica,rabia canina,2012-11-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2012-11-01,0,1,0,0,0,0,1
EL TORNO,sospecha diagnostica,rabia canina,2012-11-01,1,0,0,0,0,0,1
LA PAZ,sospecha diagnostica,rabia canina,2012-11-01,1,0,0,0,0,0,1
PORONGO,sospecha diagnostica,rabia canina,2012-11-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2012-11-01,1,1,0,0,0,0,2
SAN MATIAS,sospecha diagnostica,rabia canina,2012-11-01,0,1,0,2,1,0,4
SUCRE,sospecha diagnostica,rabia canina,2012-11-01,1,0,0,0,0,0,1
WARNES,sospecha diagnostica,rabia canina,2012-11-01,0,0,0,0,1,0,1
YAPACANI,sospecha diagnostica,rabia canina,2012-11-01,0,0,0,0,1,0,1
CARACOLLO,sospecha diagnostica,rabia canina,2012-12-01,0,3,0,0,2,1,6
CARIPUYO,sospecha diagnostica,rabia canina,2012-12-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2012-12-01,0,9,0,0,0,0,9
SAN MATIAS,sospecha diagnostica,rabia canina,2012-12-01,0,0,2,0,1,0,3
SUCRE,sospecha diagnostica,rabia canina,2012-12-01,0,7,0,0,0,0,7
UNCIA,sospecha diagnostica,rabia canina,2012-12-01,0,1,0,0,0,0,1
VILLAZON,sospecha diagnostica,rabia canina,2012-12-01,1,0,0,0,0,0,1
