municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,sarampion / rubeola,2012-04-01,1,0,1,0,2,0,4
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-04-01,1,0,0,0,0,0,1
ATOCHA,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,0,1,0,0,2
EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-05-01,1,0,0,0,0,0,1
MACHARETI,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,1,1,0,0,3
ORURO,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,1,0,0,0,0,1
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2012-05-01,0,0,1,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,1,0,0,0,0,1
PADCAYA,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,0,0,1,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,0,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-06-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2012-06-01,1,0,0,0,0,0,1
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-06-01,0,0,1,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-07-01,2,1,1,0,0,0,4
LA PAZ,sospecha diagnostica,sarampion / rubeola,2012-07-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2012-07-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-07-01,0,1,0,0,0,0,1
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2012-07-01,0,1,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2012-07-01,1,0,0,0,0,0,1
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-07-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,0,1,0,0,0,1
UYUNI,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,0,1,0,0,0,1
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-08-01,1,0,0,0,0,0,1
YOTALA,sospecha diagnostica,sarampion / rubeola,2012-08-01,0,0,0,1,0,0,1
CLIZA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,1,0,0,0,2
URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2012-09-01,1,0,0,0,0,0,1
CARAPARI,sospecha diagnostica,sarampion / rubeola,2012-10-01,2,0,0,0,0,0,2
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2012-10-01,2,0,0,0,0,0,2
ENTRE RIOS TRJ,sospecha diagnostica,sarampion / rubeola,2012-10-01,1,2,2,0,0,0,5
GUAYARAMERIN,sospecha diagnostica,sarampion / rubeola,2012-10-01,3,0,0,0,0,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2012-10-01,0,1,0,0,0,0,1
URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2012-10-01,1,0,0,0,0,0,1
UYUNI,sospecha diagnostica,sarampion / rubeola,2012-10-01,0,0,1,0,0,0,1
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-10-01,1,0,0,0,0,0,1
YUNCHARA,sospecha diagnostica,sarampion / rubeola,2012-10-01,1,0,0,0,0,0,1
EL PUENTE(TJA),sospecha diagnostica,sarampion / rubeola,2012-11-01,0,1,0,0,1,0,2
LA PAZ,sospecha diagnostica,sarampion / rubeola,2012-11-01,0,0,0,1,2,0,3
ORURO,sospecha diagnostica,sarampion / rubeola,2012-11-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2012-11-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,sarampion / rubeola,2012-11-01,2,0,0,0,0,0,2
TARIJA,sospecha diagnostica,sarampion / rubeola,2012-11-01,1,0,0,1,0,0,2
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-11-01,1,0,0,0,0,0,1
ATOCHA,sospecha diagnostica,sarampion / rubeola,2012-12-01,0,0,0,1,0,0,1
SAN LORENZO(TJA),sospecha diagnostica,sarampion / rubeola,2012-12-01,0,0,1,0,0,0,1
VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2012-12-01,1,0,0,0,0,0,1
VILLAZON,sospecha diagnostica,sarampion / rubeola,2012-12-01,0,1,0,0,0,0,1
