municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
MONTERO,sospecha diagnostica,dengue clasico,2012-01-01,1,9,18,36,49,8,121
OKINAWA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,1,1,1,3
PAILON,sospecha diagnostica,dengue clasico,2012-01-01,1,1,2,3,3,0,10
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2012-01-01,1,6,4,21,64,5,101
PORONGO,sospecha diagnostica,dengue clasico,2012-01-01,0,0,3,3,17,4,27
PORTACHUELO,sospecha diagnostica,dengue clasico,2012-01-01,0,0,2,2,7,1,12
POTOSI,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,0,1,0,1
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2012-01-01,1,1,2,2,1,0,7
PUERTO SILES,sospecha diagnostica,dengue clasico,2012-01-01,0,1,1,1,3,0,6
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2012-01-01,0,1,2,2,7,0,12
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,0,1,0,1
PUNATA,sospecha diagnostica,dengue clasico,2012-01-01,0,1,1,1,2,0,5
REYES,sospecha diagnostica,dengue clasico,2012-01-01,0,1,1,2,2,0,6
RIBERALTA,sospecha diagnostica,dengue clasico,2012-01-01,0,3,6,15,25,1,50
ROBORE,sospecha diagnostica,dengue clasico,2012-01-01,0,0,1,0,0,0,1
RURRENABAQUE,sospecha diagnostica,dengue clasico,2012-01-01,1,3,2,1,11,2,20
SACABA,sospecha diagnostica,dengue clasico,2012-01-01,0,1,2,19,45,2,69
SAN ANDRES,sospecha diagnostica,dengue clasico,2012-01-01,2,4,4,10,13,0,33
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,0,1,0,1
SAN BORJA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,1,6,8,0,15
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,3,0,0,3
SAN CARLOS,sospecha diagnostica,dengue clasico,2012-01-01,14,42,32,75,94,23,280
SAN IGNACIO,sospecha diagnostica,dengue clasico,2012-01-01,1,1,0,2,16,0,20
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2012-01-01,1,7,8,28,50,6,100
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2012-01-01,0,0,1,0,2,0,3
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2012-01-01,0,0,1,0,0,0,1
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,0,2,0,2
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2012-01-01,1,2,4,14,20,3,44
SAN JULIAN,sospecha diagnostica,dengue clasico,2012-01-01,0,1,1,6,11,1,20
SAN MATIAS,sospecha diagnostica,dengue clasico,2012-01-01,0,4,0,6,8,0,18
SAN PEDRO,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,4,2,1,7
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,1,2,1,4
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2012-01-01,0,0,1,2,1,0,4
SANTA ANA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,3,6,1,10
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2012-01-01,74,158,229,399,616,79,1555
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2012-01-01,0,3,9,10,14,2,38
SHINAOTA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,14,38,5,57
SUCRE,sospecha diagnostica,dengue clasico,2012-01-01,1,1,1,6,7,0,16
TARIJA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,1,3,0,4
TEOPONTE,sospecha diagnostica,dengue clasico,2012-01-01,0,0,1,1,0,0,2
TIPUANI,sospecha diagnostica,dengue clasico,2012-01-01,0,0,2,0,9,0,11
TIQUIPAYA,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2012-01-01,11,48,92,168,244,42,605
VALLEGRANDE,sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,0,4,0,4
VILLA MONTES,sospecha diagnostica,dengue clasico,2012-01-01,1,0,1,4,9,2,17
VILLA TUNARI,sospecha diagnostica,dengue clasico,2012-01-01,0,0,2,34,68,10,114
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2012-01-01,0,0,0,1,3,0,4
WARNES,sospecha diagnostica,dengue clasico,2012-01-01,1,1,0,6,4,1,13
YACUIBA,sospecha diagnostica,dengue clasico,2012-01-01,0,7,6,21,41,3,78
YAPACANI,sospecha diagnostica,dengue clasico,2012-01-01,9,38,50,110,170,18,395
ALTO BENI,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,7,5,0,12
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2012-02-01,4,6,6,4,6,0,26
BAURES,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,2,1,4
BERMEJO,sospecha diagnostica,dengue clasico,2012-02-01,0,1,1,6,6,0,14
BOYUIBE,sospecha diagnostica,dengue clasico,2012-02-01,2,2,4,18,10,6,42
BUENA VISTA,sospecha diagnostica,dengue clasico,2012-02-01,2,1,6,22,28,7,66
CABEZAS,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,0,1,0,1
CAMIRI,sospecha diagnostica,dengue clasico,2012-02-01,2,5,7,12,22,4,52
CARANAVI,sospecha diagnostica,dengue clasico,2012-02-01,0,2,0,17,20,0,39
CARAPARI,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,9,0,10
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,3,0,4
CHARAGUA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,2,7,1,11
COBIJA,sospecha diagnostica,dengue clasico,2012-02-01,1,4,3,8,12,4,32
COCHABAMBA,sospecha diagnostica,dengue clasico,2012-02-01,1,5,4,28,110,7,155
COLOMI,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,2,4,0,6
COLPA BELGICA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,0,2,0,2
COMARAPA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,1,0,2
COTOCA,sospecha diagnostica,dengue clasico,2012-02-01,10,23,14,45,60,11,163
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2012-02-01,2,5,9,20,51,2,89
EL ALTO,sospecha diagnostica,dengue clasico,2012-02-01,1,0,1,0,1,0,3
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2012-02-01,3,4,6,9,24,3,49
EL TORNO,sospecha diagnostica,dengue clasico,2012-02-01,4,9,11,50,55,9,138
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2012-02-01,0,1,3,0,2,0,6
GUANAY,sospecha diagnostica,dengue clasico,2012-02-01,0,9,11,32,46,3,101
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2012-02-01,0,4,6,11,21,5,47
GUTIERREZ,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,0,0,1
HUACARETA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,0,1,0,1
IXIAMAS,sospecha diagnostica,dengue clasico,2012-02-01,4,14,10,21,45,4,98
LA ASUNTA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,4,13,84,11,112
LA GUARDIA,sospecha diagnostica,dengue clasico,2012-02-01,4,14,18,33,47,4,120
LA PAZ,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,17,3,21
LORETO,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,0,3,0,3
MACHARETI,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,7,11,0,18
MAGDALENA,sospecha diagnostica,dengue clasico,2012-02-01,3,4,2,8,4,0,21
MAIRANA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,2,0,3
MAPIRI,sospecha diagnostica,dengue clasico,2012-02-01,0,1,2,9,43,2,57
MINEROS,sospecha diagnostica,dengue clasico,2012-02-01,0,1,0,1,1,0,3
MONTEAGUDO,sospecha diagnostica,dengue clasico,2012-02-01,0,2,1,2,5,0,10
MONTERO,sospecha diagnostica,dengue clasico,2012-02-01,7,27,43,54,60,11,202
MORO MORO,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,2,0,0,2
OKINAWA,sospecha diagnostica,dengue clasico,2012-02-01,0,1,2,6,26,1,36
PAILON,sospecha diagnostica,dengue clasico,2012-02-01,0,4,0,4,5,0,13
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2012-02-01,0,4,2,27,66,17,116
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,0,1,0,2
PORONGO,sospecha diagnostica,dengue clasico,2012-02-01,1,0,2,6,15,1,25
PORTACHUELO,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,5,12,1,18
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2012-02-01,1,5,8,27,31,2,74
PUERTO SILES,sospecha diagnostica,dengue clasico,2012-02-01,0,3,0,1,3,0,7
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2012-02-01,3,2,7,11,31,4,58
PUNATA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,2,0,3
QUIRUSILLAS,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,0,0,0,1
REYES,sospecha diagnostica,dengue clasico,2012-02-01,0,0,2,4,10,0,16
RIBERALTA,sospecha diagnostica,dengue clasico,2012-02-01,0,4,6,14,33,1,58
ROBORE,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,3,4,0,8
RURRENABAQUE,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,2,2,0,4
SACABA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,6,17,3,27
SAIPINA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,0,1,0,1
SAMAIPATA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,0,2,0,2
SAN ANDRES,sospecha diagnostica,dengue clasico,2012-02-01,0,1,5,5,15,0,26
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,2,5,0,7
SAN BORJA,sospecha diagnostica,dengue clasico,2012-02-01,0,1,10,19,29,0,59
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,1,3,0,5
SAN CARLOS,sospecha diagnostica,dengue clasico,2012-02-01,11,22,27,67,71,6,204
SAN IGNACIO,sospecha diagnostica,dengue clasico,2012-02-01,1,4,3,15,27,4,54
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2012-02-01,2,5,26,91,88,18,230
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2012-02-01,0,4,1,7,4,0,16
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,2,3,0,5
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2012-02-01,0,1,3,5,8,0,17
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2012-02-01,5,10,8,20,41,7,91
SAN JULIAN,sospecha diagnostica,dengue clasico,2012-02-01,1,5,13,37,51,6,113
SAN MATIAS,sospecha diagnostica,dengue clasico,2012-02-01,0,4,0,4,6,2,16
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2012-02-01,0,4,2,3,2,0,11
SAN PEDRO,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,2,7,1,10
SAN PEDRO(PND),sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,0,0,0,1
SAN RAFAEL,sospecha diagnostica,dengue clasico,2012-02-01,0,5,3,11,8,3,30
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2012-02-01,0,1,4,3,7,1,16
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,1,2,0,4
SANTA ANA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,4,5,1,11
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2012-02-01,98,344,761,1284,1970,235,4692
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2012-02-01,1,1,6,17,18,1,44
SHINAOTA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,3,10,0,13
SUCRE,sospecha diagnostica,dengue clasico,2012-02-01,0,5,1,4,12,0,22
TARABUCO,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,1,0,1,2
TARIJA,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,1,1,0,3
TEOPONTE,sospecha diagnostica,dengue clasico,2012-02-01,0,0,1,8,18,2,29
TIPUANI,sospecha diagnostica,dengue clasico,2012-02-01,0,5,2,9,22,0,38
TRINIDAD,sospecha diagnostica,dengue clasico,2012-02-01,61,171,315,406,549,91,1593
VALLEGRANDE,sospecha diagnostica,dengue clasico,2012-02-01,0,0,0,3,2,0,5
VILLA MONTES,sospecha diagnostica,dengue clasico,2012-02-01,2,4,9,21,24,3,63
VILLA TUNARI,sospecha diagnostica,dengue clasico,2012-02-01,0,1,0,5,15,3,24
WARNES,sospecha diagnostica,dengue clasico,2012-02-01,0,13,30,60,97,15,215
YACUIBA,sospecha diagnostica,dengue clasico,2012-02-01,2,23,39,154,267,18,503
YAPACANI,sospecha diagnostica,dengue clasico,2012-02-01,25,45,35,65,104,18,292
ALTO BENI,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,2,0,2
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2012-03-01,1,6,8,10,20,1,46
BAURES,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,4,0,4
BERMEJO,sospecha diagnostica,dengue clasico,2012-03-01,0,1,4,18,49,2,74
BOYUIBE,sospecha diagnostica,dengue clasico,2012-03-01,4,0,0,1,2,0,7
BUENA VISTA,sospecha diagnostica,dengue clasico,2012-03-01,5,1,8,19,13,3,49
CABEZAS,sospecha diagnostica,dengue clasico,2012-03-01,1,2,0,4,8,1,16
CAMIRI,sospecha diagnostica,dengue clasico,2012-03-01,3,11,18,30,21,7,90
CARANAVI,sospecha diagnostica,dengue clasico,2012-03-01,0,1,3,12,29,2,47
CARAPARI,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,8,0,9
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2012-03-01,0,1,6,11,14,3,35
CHARAGUA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,8,8,1,17
COBIJA,sospecha diagnostica,dengue clasico,2012-03-01,0,1,2,6,9,3,21
COCHABAMBA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,5,22,4,32
COLOMI,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,2,0,2
COLPA BELGICA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,3,8,1,12
COMARAPA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,0,1,2
COTOCA,sospecha diagnostica,dengue clasico,2012-03-01,4,25,29,50,64,6,178
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2012-03-01,4,13,21,51,70,3,162
EL ALTO,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,0,2,0,3
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,3,8,4,15
EL TORNO,sospecha diagnostica,dengue clasico,2012-03-01,1,23,28,64,51,6,173
ENTRE RIOS TRJ,sospecha diagnostica,dengue clasico,2012-03-01,0,3,10,16,53,3,85
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,1,0,2
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2012-03-01,0,1,0,1,1,0,3
GUANAY,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,6,5,1,13
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2012-03-01,0,1,2,9,10,6,28
GUTIERREZ,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,0,0,0,1
IXIAMAS,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,2,0,0,3
LA ASUNTA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,3,20,0,23
LA GUARDIA,sospecha diagnostica,dengue clasico,2012-03-01,1,15,21,42,42,2,123
LA PAZ,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,6,0,7
LAGUNILLAS,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,0,0,1
LORETO,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,4,3,0,7
MACHARETI,sospecha diagnostica,dengue clasico,2012-03-01,0,4,8,29,43,9,93
MAGDALENA,sospecha diagnostica,dengue clasico,2012-03-01,3,4,2,1,5,0,15
MAIRANA,sospecha diagnostica,dengue clasico,2012-03-01,1,0,0,3,7,0,11
MAPIRI,sospecha diagnostica,dengue clasico,2012-03-01,1,4,12,34,58,10,119
MINEROS,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,1,1,2
MONTEAGUDO,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,3,5,1,9
MONTERO,sospecha diagnostica,dengue clasico,2012-03-01,6,35,69,47,16,2,175
MORO MORO,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,1,0,2
OKINAWA,sospecha diagnostica,dengue clasico,2012-03-01,1,1,6,11,29,3,51
PAILON,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,2,2,0,5
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2012-03-01,2,0,3,7,17,1,30
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,2,1,4
PORONGO,sospecha diagnostica,dengue clasico,2012-03-01,0,4,15,16,22,2,59
PORTACHUELO,sospecha diagnostica,dengue clasico,2012-03-01,0,2,2,12,9,2,27
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2012-03-01,8,28,43,82,74,10,245
PUERTO SILES,sospecha diagnostica,dengue clasico,2012-03-01,2,1,1,1,5,0,10
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2012-03-01,2,22,21,43,74,16,178
QUIRUSILLAS,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,3,2,0,5
REYES,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,3,3,1,7
RIBERALTA,sospecha diagnostica,dengue clasico,2012-03-01,0,2,13,8,20,2,45
ROBORE,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,0,2,2,5
RURRENABAQUE,sospecha diagnostica,dengue clasico,2012-03-01,1,1,1,0,4,0,7
SACABA,sospecha diagnostica,dengue clasico,2012-03-01,0,1,0,1,5,0,7
SAN ANDRES,sospecha diagnostica,dengue clasico,2012-03-01,0,4,8,12,10,1,35
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,2,6,1,9
SAN BORJA,sospecha diagnostica,dengue clasico,2012-03-01,0,1,3,4,18,0,26
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,1,1,0,2
SAN CARLOS,sospecha diagnostica,dengue clasico,2012-03-01,2,4,14,19,10,4,53
SAN IGNACIO,sospecha diagnostica,dengue clasico,2012-03-01,2,2,4,14,32,3,57
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2012-03-01,3,10,6,25,20,3,67
SAN JAVIER(BNI),sospecha diagnostica,dengue clasico,2012-03-01,0,0,2,3,1,0,6
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,3,0,0,4
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2012-03-01,1,11,26,26,22,6,92
SAN JULIAN,sospecha diagnostica,dengue clasico,2012-03-01,2,10,25,44,87,10,178
SAN MATIAS,sospecha diagnostica,dengue clasico,2012-03-01,1,2,9,23,13,4,52
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2012-03-01,1,2,3,7,6,0,19
SAN PEDRO,sospecha diagnostica,dengue clasico,2012-03-01,2,2,5,6,8,2,25
SAN RAFAEL,sospecha diagnostica,dengue clasico,2012-03-01,0,11,10,18,9,3,51
SAN RAMON BENI,sospecha diagnostica,dengue clasico,2012-03-01,2,4,2,2,17,4,31
SAN RAMON SCZ,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,2,0,2
SANTA ANA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,3,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2012-03-01,67,444,1088,1826,2072,214,5711
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2012-03-01,1,12,8,19,29,1,70
SUCRE,sospecha diagnostica,dengue clasico,2012-03-01,0,1,1,2,4,1,9
TARIJA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,1,2,12,2,17
TEOPONTE,sospecha diagnostica,dengue clasico,2012-03-01,0,0,5,2,0,0,7
TIPUANI,sospecha diagnostica,dengue clasico,2012-03-01,0,2,3,13,7,0,25
TRIGAL,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2012-03-01,9,31,61,92,145,27,365
URUBICHA,sospecha diagnostica,dengue clasico,2012-03-01,0,0,0,0,1,0,1
VALLEGRANDE,sospecha diagnostica,dengue clasico,2012-03-01,0,0,3,1,2,0,6
VILLA MONTES,sospecha diagnostica,dengue clasico,2012-03-01,2,1,8,46,62,8,127
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2012-03-01,0,1,1,4,9,1,16
WARNES,sospecha diagnostica,dengue clasico,2012-03-01,3,21,32,87,95,7,245
YACUIBA,sospecha diagnostica,dengue clasico,2012-03-01,6,35,83,246,385,42,797
YAPACANI,sospecha diagnostica,dengue clasico,2012-03-01,11,37,32,26,33,4,143
ALTO BENI,sospecha diagnostica,dengue clasico,2012-04-01,0,0,0,1,0,0,1
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2012-04-01,0,2,2,1,6,0,11
BAURES,sospecha diagnostica,dengue clasico,2012-04-01,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,dengue clasico,2012-04-01,2,1,4,23,76,3,109
BOYUIBE,sospecha diagnostica,dengue clasico,2012-04-01,4,2,5,5,9,0,25
BUENA VISTA,sospecha diagnostica,dengue clasico,2012-04-01,0,2,4,5,11,0,22
CABEZAS,sospecha diagnostica,dengue clasico,2012-04-01,0,0,0,2,2,0,4
CAMIRI,sospecha diagnostica,dengue clasico,2012-04-01,5,20,30,48,34,6,143
CARANAVI,sospecha diagnostica,dengue clasico,2012-04-01,0,0,1,11,11,1,24
CARAPARI,sospecha diagnostica,dengue clasico,2012-04-01,0,1,3,7,4,0,15
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2012-04-01,0,9,11,20,15,4,59
CHARAGUA,sospecha diagnostica,dengue clasico,2012-04-01,0,0,8,14,16,4,42
COBIJA,sospecha diagnostica,dengue clasico,2012-04-01,0,0,0,4,5,0,9
COCHABAMBA,sospecha diagnostica,dengue clasico,2012-04-01,0,0,1,4,13,0,18
COLPA BELGICA,sospecha diagnostica,dengue clasico,2012-04-01,0,0,1,0,6,0,7
COTOCA,sospecha diagnostica,dengue clasico,2012-04-01,2,13,10,20,44,7,96
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2012-04-01,1,8,14,25,43,6,97
EL ALTO,sospecha diagnostica,dengue clasico,2012-04-01,0,1,0,1,0,0,2
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2012-04-01,0,0,2,3,5,1,11
EL TORNO,sospecha diagnostica,dengue clasico,2012-04-01,0,17,14,29,22,5,87
ENTRE RIOS TRJ,sospecha diagnostica,dengue clasico,2012-04-01,0,0,2,5,15,1,23
ENTRE RIOS CBBA,sospecha diagnostica,dengue clasico,2012-04-01,0,0,0,1,0,0,1
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2012-04-01,0,0,3,1,1,1,6
GUANAY,sospecha diagnostica,dengue clasico,2012-04-01,0,0,1,2,6,1,10
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2012-04-01,0,0,0,5,6,2,13
GUTIERREZ,sospecha diagnostica,dengue clasico,2012-04-01,0,1,0,3,1,2,7
