,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
BATALLAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,1,7,6,0,2,0,0,0,0,3,1,16,10,26
BAURES,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,8,17,12,1,1,0,3,3,5,2,3,28,32,60
BELEN DE ANDAMARCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,0,2,1,0,0,0,2,1,4,0,7,3,10
BELEN DE URMIRI,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,2,8,6,0,0,1,0,5,6,0,1,15,15,30
BELLA FLOR,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,6,13,3,0,0,0,0,4,1,0,0,21,10,31
BERMEJO,otras infecciones,enfermedad diarreica aguda,2008-01-01,60,52,98,84,39,22,34,35,68,74,22,27,321,294,615
BETANZOS,otras infecciones,enfermedad diarreica aguda,2008-01-01,50,30,87,88,3,4,7,14,25,31,10,19,182,186,368
BOLIVAR,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,3,14,12,0,0,0,0,2,1,0,1,22,17,39
BOLPEBRA,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,0,5,4,0,0,0,0,0,3,0,0,10,7,17
BOYUIBE,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,6,12,15,2,1,2,3,6,7,2,5,31,37,68
BUENA VISTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,66,22,53,39,5,3,5,2,8,10,3,1,140,77,217
CABEZAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,78,45,129,94,7,5,6,3,18,21,7,7,245,175,420
CAIROMA,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,11,45,37,7,5,2,4,16,14,4,5,80,76,156
"CAIZA ""D""",otras infecciones,enfermedad diarreica aguda,2008-01-01,11,10,23,23,6,4,3,6,5,5,3,2,51,50,101
CAJUATA,otras infecciones,enfermedad diarreica aguda,2008-01-01,10,12,29,35,3,1,4,2,5,1,3,3,54,54,108
CALACOTO,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,2,1,4,0,0,0,1,2,4,1,3,5,14,19
CALAMARCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,8,2,18,23,0,0,1,0,3,5,0,3,30,33,63
CAMARGO,otras infecciones,enfermedad diarreica aguda,2008-01-01,20,15,53,81,9,9,7,12,18,43,8,16,115,176,291
CAMATAQUI (C. VILLA ABECIA),otras infecciones,enfermedad diarreica aguda,2008-01-01,5,6,20,24,0,0,0,0,0,0,2,8,27,38,65
CAMIRI,otras infecciones,enfermedad diarreica aguda,2008-01-01,52,56,129,115,22,19,10,14,42,75,41,43,296,322,618
CAPINOTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,46,45,92,80,0,0,0,0,2,10,0,2,140,137,277
CAQUIAVIRI,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,2,4,3,0,0,1,1,4,0,2,0,16,6,22
CARACOLLO,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,23,28,30,3,6,2,3,4,9,3,6,52,77,129
CARANAVI,otras infecciones,enfermedad diarreica aguda,2008-01-01,52,49,86,60,6,5,6,2,8,7,8,8,166,131,297
CARANGAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,3,3,0,0,0,0,0,0,0,0,3,3,6
CARAPARI,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,2,33,29,11,14,12,20,39,35,5,3,107,103,210
CARIPUYO,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,11,35,33,1,1,1,0,3,7,0,8,52,60,112
CARMEN RIVERO TORREZ,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,7,6,6,0,0,0,0,1,0,0,0,12,13,25
CATACORA,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,0,6,3,0,0,1,0,2,1,0,0,15,4,19
CHACARILLA,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,1,1,0,0,1,0,0,0,0,0,2,1,3
CHALLAPATA,otras infecciones,enfermedad diarreica aguda,2008-01-01,32,27,84,77,11,5,3,3,13,12,8,1,151,125,276
CHAQUI,otras infecciones,enfermedad diarreica aguda,2008-01-01,11,5,18,12,0,0,1,1,3,3,1,3,34,24,58
CHARAGUA,otras infecciones,enfermedad diarreica aguda,2008-01-01,29,32,76,68,4,3,1,1,5,10,1,1,116,115,231
CHARAÑA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,3,4,3,0,0,2,2,0,0,1,0,9,8,17
CHAYANTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,20,17,47,34,0,1,1,0,4,5,1,0,73,57,130
CHIMORE,otras infecciones,enfermedad diarreica aguda,2008-01-01,63,47,96,76,7,6,4,4,5,8,0,1,175,142,317
CHIPAYA,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,0,3,4,0,1,0,0,1,0,3,0,8,5,13
CHOQUE COTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,3,6,3,0,0,0,2,1,2,1,1,10,11,21
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,enfermedad diarreica aguda,2008-01-01,14,14,16,17,2,1,2,2,3,5,2,4,39,43,82
CHUMA,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,7,18,14,1,0,0,1,6,4,1,0,31,26,57
CLIZA,otras infecciones,enfermedad diarreica aguda,2008-01-01,20,15,52,28,1,0,0,0,1,3,1,1,75,47,122
COBIJA,otras infecciones,enfermedad diarreica aguda,2008-01-01,49,47,81,82,9,5,0,0,10,14,0,1,149,149,298
COCHABAMBA,otras infecciones,enfermedad diarreica aguda,2008-01-01,822,741,1276,1209,210,184,355,386,454,615,190,239,3307,3374,6681
COIPASA,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,2,10,0,1,1,1,1,2,0,0,4,14,18
COLCAPIRHUA,otras infecciones,enfermedad diarreica aguda,2008-01-01,24,35,53,51,12,9,2,10,8,15,2,3,101,123,224
"COLCHA ""K""",otras infecciones,enfermedad diarreica aguda,2008-01-01,7,7,12,19,2,6,5,3,7,7,5,5,38,47,85
COLLANA,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,3,2,2,0,0,1,0,3,3,1,2,8,10,18
COLOMI,otras infecciones,enfermedad diarreica aguda,2008-01-01,21,18,42,29,3,3,2,2,11,5,1,1,80,58,138
COLPA BELGICA,otras infecciones,enfermedad diarreica aguda,2008-01-01,17,16,41,37,26,24,0,0,26,22,18,18,128,117,245
COLQUECHACA,otras infecciones,enfermedad diarreica aguda,2008-01-01,42,46,137,147,5,5,9,18,16,32,6,11,215,259,474
COLQUENCHA,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,5,9,7,2,0,1,1,2,6,4,5,23,24,47
COLQUIRI,otras infecciones,enfermedad diarreica aguda,2008-01-01,8,6,16,28,1,1,4,0,2,1,0,5,31,41,72
COMANCHE,otras infecciones,enfermedad diarreica aguda,2008-01-01,3,0,4,1,0,0,0,0,0,2,2,0,9,3,12
COMARAPA,otras infecciones,enfermedad diarreica aguda,2008-01-01,18,14,48,36,9,3,4,0,15,25,3,9,97,87,184
COMBAYA,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,0,2,2,0,0,0,0,0,1,1,1,4,4,8
CONCEPCION,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,13,10,8,1,2,0,0,1,3,3,2,22,28,50
COPACABANA,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,12,13,8,1,0,1,6,16,18,1,2,37,46,83
CORIPATA,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,6,19,17,2,2,1,1,2,1,1,0,31,27,58
CORO CORO,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,1,5,4,1,0,1,1,3,3,3,0,15,9,24
COROICO,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,2,22,14,2,0,1,1,5,3,3,3,33,23,56
CORQUE,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,8,27,24,2,4,4,4,4,11,1,2,42,53,95
COTAGAITA,otras infecciones,enfermedad diarreica aguda,2008-01-01,24,22,75,90,6,5,17,20,36,35,20,30,178,202,380
COTOCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,56,50,75,80,0,0,0,0,0,0,3,7,134,137,271
CUATRO CAÑADAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,38,18,40,36,7,5,0,0,6,7,2,0,93,66,159
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,enfermedad diarreica aguda,2008-01-01,1,0,1,2,0,0,0,0,2,1,0,2,4,5,9
CUEVO,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,9,23,30,2,7,9,8,13,17,4,12,58,83,141
CULPINA,otras infecciones,enfermedad diarreica aguda,2008-01-01,39,34,77,66,9,12,7,6,15,13,4,2,151,133,284
CURAHUARA DE CARANGAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,5,7,9,2,1,0,1,3,2,0,3,17,21,38
CURVA,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,1,0,3,0,0,0,0,0,1,0,1,0,6,6
DESAGUADERO,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,1,4,6,1,0,1,0,3,2,2,0,15,9,24
EL ALTO,otras infecciones,enfermedad diarreica aguda,2008-01-01,560,548,848,797,299,264,186,295,182,230,230,103,2305,2237,4542
EL CHORO,otras infecciones,enfermedad diarreica aguda,2008-01-01,19,9,19,16,1,2,1,1,5,11,3,4,48,43,91
EL PUENTE(STC),otras infecciones,enfermedad diarreica aguda,2008-01-01,26,19,47,46,0,0,0,0,2,2,1,0,76,67,143
EL PUENTE(TJA),otras infecciones,enfermedad diarreica aguda,2008-01-01,18,16,37,39,12,8,17,19,15,36,1,3,100,121,221
EL TORNO,otras infecciones,enfermedad diarreica aguda,2008-01-01,73,63,130,85,0,0,0,0,0,0,5,3,208,151,359
EL VILLAR,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,14,24,13,7,5,7,12,14,6,5,8,64,58,122
ENTRE RIOS,otras infecciones,enfermedad diarreica aguda,2008-01-01,40,36,113,99,33,20,28,22,69,61,8,15,291,253,544
ENTRE RIOS,otras infecciones,enfermedad diarreica aguda,2008-01-01,47,52,101,119,5,6,0,0,11,11,1,2,165,190,355
ESCARA,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ESMERALDA,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EUCALIPTUS,otras infecciones,enfermedad diarreica aguda,2008-01-01,10,12,23,14,0,2,0,3,3,3,2,2,38,36,74
EUREKA (SANTOS MERCADO),otras infecciones,enfermedad diarreica aguda,2008-01-01,2,3,5,4,0,0,0,0,0,1,0,0,7,8,15
EXALTACION,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,8,7,9,0,0,3,1,0,1,0,0,14,19,33
FERNANDEZ ALONSO,otras infecciones,enfermedad diarreica aguda,2008-01-01,33,24,48,47,3,2,5,5,4,2,0,0,93,80,173
FILADELFIA,otras infecciones,enfermedad diarreica aguda,2008-01-01,11,1,14,15,2,2,0,0,7,7,1,3,35,28,63
GENERAL SAAVEDRA,otras infecciones,enfermedad diarreica aguda,2008-01-01,32,43,74,56,3,2,4,8,3,7,2,0,118,116,234
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,enfermedad diarreica aguda,2008-01-01,7,3,24,21,3,0,1,2,5,3,1,0,41,29,70
GUANAY,otras infecciones,enfermedad diarreica aguda,2008-01-01,25,20,30,23,2,2,0,1,6,5,4,0,67,51,118
GUAQUI,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,1,5,6,0,1,1,0,1,2,0,0,7,10,17
GUAYARAMERIN,otras infecciones,enfermedad diarreica aguda,2008-01-01,80,72,117,109,28,33,35,31,29,45,2,8,291,298,589
GUTIERREZ,otras infecciones,enfermedad diarreica aguda,2008-01-01,59,33,93,81,7,2,2,3,18,18,8,5,187,142,329
HUACARETA,otras infecciones,enfermedad diarreica aguda,2008-01-01,21,23,44,36,3,4,8,2,13,16,3,7,92,88,180
HUACAYA (VILLA DE HUACAYA),otras infecciones,enfermedad diarreica aguda,2008-01-01,4,4,29,11,1,1,3,2,4,8,1,5,42,31,73
HUACHACALLA,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,5,8,8,2,2,5,4,4,2,1,0,25,21,46
HUANUNI,otras infecciones,enfermedad diarreica aguda,2008-01-01,30,24,53,51,4,5,3,1,6,4,0,1,96,86,182
HUARACAJE,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,5,15,8,2,1,2,3,1,1,0,1,22,19,41
HUAYLLAMARCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,8,1,5,5,1,1,0,1,4,3,2,2,20,13,33
ICHOCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,3,2,5,5,1,0,0,0,1,2,1,0,11,9,20
ICLA,otras infecciones,enfermedad diarreica aguda,2008-01-01,23,22,67,82,1,1,1,1,5,4,2,1,99,111,210
INCAHUASI,otras infecciones,enfermedad diarreica aguda,2008-01-01,67,68,156,167,2,1,0,0,0,0,2,5,227,241,468
INGAVI (HUMAITA),otras infecciones,enfermedad diarreica aguda,2008-01-01,1,2,1,1,0,1,0,0,2,1,0,0,4,5,9
INQUISIVI,otras infecciones,enfermedad diarreica aguda,2008-01-01,3,2,16,18,1,2,1,1,3,1,2,0,26,24,50
IRUPANA (VILLA DE LANZA),otras infecciones,enfermedad diarreica aguda,2008-01-01,7,5,10,22,1,1,0,2,4,4,1,1,23,35,58
IXIAMAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,8,27,12,2,2,2,0,1,0,0,0,44,22,66
JESUS DE MACHACA,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,6,10,13,1,0,0,0,6,1,4,5,26,25,51
LA ASUNTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,24,18,44,44,4,3,7,10,16,9,1,2,96,86,182
LA GUARDIA,otras infecciones,enfermedad diarreica aguda,2008-01-01,120,98,197,152,0,0,0,1,1,0,7,10,325,261,586
LA PAZ,otras infecciones,enfermedad diarreica aguda,2008-01-01,517,413,921,803,221,199,176,228,288,399,137,164,2260,2206,4466
LA RIVERA,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,0,0,2,0,0,0,0,1,1,1,1,3,4,7
LAGUNILLAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,23,16,73,51,10,3,13,7,11,26,5,4,135,107,242
LAJA,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,6,10,4,1,1,1,1,4,2,3,5,23,19,42
LAS CARRERAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,14,7,19,10,3,2,0,2,7,6,1,7,44,34,78
LICOMA PAMPA,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,1,4,0,0,0,0,4,2,0,1,5,7,12
LLALLAGUA,otras infecciones,enfermedad diarreica aguda,2008-01-01,53,45,110,90,6,8,2,5,9,10,2,4,182,162,344
LLICA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,1,12,6,2,0,0,0,0,2,1,0,17,9,26
LORETO,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,5,12,5,0,3,0,1,1,1,0,0,14,15,29
LURIBAY,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,5,23,20,0,3,3,2,11,8,4,7,53,45,98
MACHACAMARCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,8,9,13,18,3,3,5,2,2,9,3,7,34,48,82
MACHARETI,otras infecciones,enfermedad diarreica aguda,2008-01-01,20,18,52,52,18,11,22,13,44,39,23,12,179,145,324
MAGDALENA,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,16,27,24,0,0,4,8,3,9,0,1,46,58,104
MAIRANA,otras infecciones,enfermedad diarreica aguda,2008-01-01,22,12,30,38,3,1,0,0,13,4,3,2,71,57,128
MALLA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,1,6,3,0,1,0,1,1,1,1,5,10,12,22
MAPIRI,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,12,15,10,0,0,1,0,5,2,0,0,28,24,52
MECAPACA,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,13,12,16,2,0,1,2,3,6,1,3,31,40,71
MINEROS,otras infecciones,enfermedad diarreica aguda,2008-01-01,30,35,90,51,0,1,0,0,0,2,0,0,120,89,209
MIZQUE,otras infecciones,enfermedad diarreica aguda,2008-01-01,40,37,57,60,0,3,6,4,3,6,1,3,107,113,220
MOCOMOCO,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,6,16,10,1,2,4,3,4,6,3,3,34,30,64
MOJINETE,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,1,1,2,0,0,0,0,0,0,2,0,3,3,6
MOJOCOYA,otras infecciones,enfermedad diarreica aguda,2008-01-01,12,14,11,13,15,13,13,12,0,8,3,6,54,66,120
MONTEAGUDO,otras infecciones,enfermedad diarreica aguda,2008-01-01,52,59,141,122,28,24,25,21,48,79,16,41,310,346,656
MONTERO,otras infecciones,enfermedad diarreica aguda,2008-01-01,289,219,368,256,60,50,7,15,45,47,37,34,806,621,1427
MORO MORO,otras infecciones,enfermedad diarreica aguda,2008-01-01,7,4,7,8,3,0,3,0,2,3,3,2,25,17,42
MOROCHATA,otras infecciones,enfermedad diarreica aguda,2008-01-01,9,22,38,50,0,3,4,7,6,6,2,2,59,90,149
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,enfermedad diarreica aguda,2008-01-01,3,6,7,10,2,1,0,1,6,1,0,0,18,19,37
NAZACARA DE PACAJES,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,1,0,0,0,0,0,2,0,0,0,3,0,3
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,enfermedad diarreica aguda,2008-01-01,4,3,1,4,2,0,0,0,3,2,0,1,10,10,20
OCURI,otras infecciones,enfermedad diarreica aguda,2008-01-01,26,19,53,46,1,0,1,2,5,4,2,2,88,73,161
OKINAWA,otras infecciones,enfermedad diarreica aguda,2008-01-01,25,24,63,56,14,10,1,0,6,4,1,2,110,96,206
OMEREQUE,otras infecciones,enfermedad diarreica aguda,2008-01-01,14,10,26,24,0,0,2,0,4,6,3,6,49,46,95
ORURO,otras infecciones,enfermedad diarreica aguda,2008-01-01,408,280,570,488,147,174,48,60,305,435,170,265,1648,1702,3350
PADCAYA,otras infecciones,enfermedad diarreica aguda,2008-01-01,36,31,53,46,16,12,24,28,54,69,8,5,191,191,382
PADILLA,otras infecciones,enfermedad diarreica aguda,2008-01-01,18,21,78,62,2,3,4,14,15,24,8,9,125,133,258
PAILON,otras infecciones,enfermedad diarreica aguda,2008-01-01,30,22,39,50,6,4,0,0,9,7,1,0,85,83,168
PALCA,otras infecciones,enfermedad diarreica aguda,2008-01-01,3,3,14,16,0,1,0,0,5,2,1,1,23,23,46
PALOS BLANCOS,otras infecciones,enfermedad diarreica aguda,2008-01-01,20,30,64,40,4,5,6,7,14,11,0,2,108,95,203
PAMPA AULLAGAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,2,7,5,1,0,3,2,5,3,1,1,23,13,36
PAMPA GRANDE,otras infecciones,enfermedad diarreica aguda,2008-01-01,13,10,20,21,4,3,0,0,6,5,2,3,45,42,87
PAPEL PAMPA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,3,4,1,0,0,0,0,0,0,1,0,7,4,11
PASORAPA,otras infecciones,enfermedad diarreica aguda,2008-01-01,11,10,17,17,3,1,3,3,6,7,1,1,41,39,80
PATACAMAYA,otras infecciones,enfermedad diarreica aguda,2008-01-01,15,7,24,12,1,3,0,0,0,0,0,0,40,22,62
PAZÑA,otras infecciones,enfermedad diarreica aguda,2008-01-01,8,6,33,32,5,7,13,5,8,2,6,5,73,57,130
PELECHUCO,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,3,7,9,1,0,0,2,1,3,1,1,14,18,32
POCOATA,otras infecciones,enfermedad diarreica aguda,2008-01-01,13,21,66,63,1,3,3,3,3,8,2,6,88,104,192
POCONA,otras infecciones,enfermedad diarreica aguda,2008-01-01,26,17,41,41,1,2,5,5,15,23,8,6,96,94,190
POJO (CBBA),otras infecciones,enfermedad diarreica aguda,2008-01-01,23,20,31,23,1,0,0,0,2,1,2,0,59,44,103
POOPO,otras infecciones,enfermedad diarreica aguda,2008-01-01,9,10,25,13,2,1,3,3,6,11,10,5,55,43,98
PORCO,otras infecciones,enfermedad diarreica aguda,2008-01-01,21,20,31,25,3,0,6,5,5,4,2,2,68,56,124
POROMA,otras infecciones,enfermedad diarreica aguda,2008-01-01,20,20,69,54,1,2,3,4,9,7,4,1,106,88,194
PORONGO,otras infecciones,enfermedad diarreica aguda,2008-01-01,10,3,33,16,0,0,0,0,0,0,0,2,43,21,64
PORTACHUELO,otras infecciones,enfermedad diarreica aguda,2008-01-01,34,21,28,61,4,5,1,0,4,6,3,4,74,97,171
PORVENIR,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,3,10,3,0,0,1,3,2,2,0,0,18,11,29
POSTRER VALLE,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,2,1,4,0,1,2,1,1,1,4,1,12,10,22
POTOSI,otras infecciones,enfermedad diarreica aguda,2008-01-01,389,256,622,528,94,144,31,39,77,131,44,78,1257,1176,2433
PRESTO,otras infecciones,enfermedad diarreica aguda,2008-01-01,26,20,42,23,22,12,4,8,3,0,2,3,99,66,165
PUCARA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,1,2,4,3,0,1,1,3,2,2,2,13,10,23
PUCARANI,otras infecciones,enfermedad diarreica aguda,2008-01-01,1,4,13,10,0,0,0,2,1,1,0,2,15,19,34
PUERTO ACOSTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,2,4,17,15,5,1,0,0,1,4,4,2,29,26,55
PUERTO CARABUCO,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,6,11,9,1,0,1,0,2,1,0,1,19,17,36
PUERTO GONZALO MORENO,otras infecciones,enfermedad diarreica aguda,2008-01-01,6,9,19,20,4,1,0,0,3,7,3,0,35,37,72
PUERTO PEREZ,otras infecciones,enfermedad diarreica aguda,2008-01-01,0,0,2,3,0,0,0,0,0,1,0,0,2,4,6
PUERTO QUIJARRO,otras infecciones,enfermedad diarreica aguda,2008-01-01,13,18,31,22,10,4,0,0,25,27,2,1,81,72,153
PUERTO RICO,otras infecciones,enfermedad diarreica aguda,2008-01-01,16,14,20,25,5,11,0,0,6,9,3,2,50,61,111
PUERTO SILES,otras infecciones,enfermedad diarreica aguda,2008-01-01,5,0,2,4,1,0,0,0,1,3,0,0,9,7,16
PUERTO SUAREZ,otras infecciones,enfermedad diarreica aguda,2008-01-01,19,13,32,22,5,6,0,0,15,20,1,6,72,67,139
PUERTO VILLARROEL,otras infecciones,enfermedad diarreica aguda,2008-01-01,124,110,167,145,10,7,7,9,12,14,3,1,323,286,609
PUNA,otras infecciones,enfermedad diarreica aguda,2008-01-01,36,26,81,76,4,1,4,1,16,14,2,12,143,130,273
PUNATA,otras infecciones,enfermedad diarreica aguda,2008-01-01,32,32,50,53,3,4,1,3,5,13,5,0,96,105,201
QUIABAYA,otras infecciones,enfermedad diarreica aguda,2008-01-01,4,3,7,1,0,0,0,0,0,0,0,0,11,4,15
QUILLACOLLO,otras infecciones,enfermedad diarreica aguda,2008-01-01,88,62,95,77,9,8,6,4,10,5,3,5,211,161,372
QUIME,otras infecciones,enfermedad diarreica aguda,2008-01-01,3,6,25,21,1,3,1,2,7,2,1,0,38,34,72
QUIRUSILLAS,otras infecciones,enfermedad diarreica aguda,2008-01-01,3,0,10,13,1,2,0,0,5,3,1,0,20,18,38
RAVELO,otras infecciones,enfermedad diarreica aguda,2008-01-01,27,16,52,49,2,0,1,2,11,8,6,4,99,79,178
REYES,otras infecciones,enfermedad diarreica aguda,2008-01-01,23,17,34,32,7,0,3,1,0,3,0,0,67,53,120
RIBERALTA,otras infecciones,enfermedad diarreica aguda,2008-01-01,205,172,224,246,34,27,20,30,23,49,57,5,563,529,1092
ROBORE,otras infecciones,enfermedad diarreica aguda,2008-01-01,25,22,37,38,7,9,0,0,23,19,4,2,96,90,186
