,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
BAURES,otras infecciones,ira sin neumonia,2008-01-01,12,17,33,27,8,7,2,5,9,15,5,1,69,72,141
BELEN DE ANDAMARCA,otras infecciones,ira sin neumonia,2008-01-01,1,0,4,4,0,0,0,1,4,8,3,3,12,16,28
BELEN DE URMIRI,otras infecciones,ira sin neumonia,2008-01-01,7,6,11,16,2,1,3,3,10,11,1,1,34,38,72
BELLA FLOR,otras infecciones,ira sin neumonia,2008-01-01,4,8,14,7,0,3,1,2,2,4,2,0,23,24,47
BERMEJO,otras infecciones,ira sin neumonia,2008-01-01,127,98,185,159,110,89,131,181,171,242,55,56,779,825,1604
BETANZOS,otras infecciones,ira sin neumonia,2008-01-01,65,65,157,137,26,22,37,54,95,118,43,41,423,437,860
BOLIVAR,otras infecciones,ira sin neumonia,2008-01-01,12,11,20,15,0,0,0,1,9,13,2,3,43,43,86
BOLPEBRA,otras infecciones,ira sin neumonia,2008-01-01,4,3,6,1,1,2,0,0,0,3,1,0,12,9,21
BOYUIBE,otras infecciones,ira sin neumonia,2008-01-01,14,14,39,30,4,3,2,2,4,12,8,4,71,65,136
BUENA VISTA,otras infecciones,ira sin neumonia,2008-01-01,59,49,73,65,9,7,11,14,23,16,6,9,181,160,341
CABEZAS,otras infecciones,ira sin neumonia,2008-01-01,71,61,178,151,21,14,32,23,80,67,11,8,393,324,717
CAIROMA,otras infecciones,ira sin neumonia,2008-01-01,10,6,51,34,14,20,22,28,85,42,25,5,207,135,342
"CAIZA ""D""",otras infecciones,ira sin neumonia,2008-01-01,19,18,25,35,10,4,8,10,16,12,3,5,81,84,165
CAJUATA,otras infecciones,ira sin neumonia,2008-01-01,27,34,26,32,1,2,8,7,8,19,7,3,77,97,174
CALACOTO,otras infecciones,ira sin neumonia,2008-01-01,3,1,3,7,0,0,1,1,3,4,4,3,14,16,30
CALAMARCA,otras infecciones,ira sin neumonia,2008-01-01,16,20,33,49,1,3,10,9,11,27,5,4,76,112,188
CAMARGO,otras infecciones,ira sin neumonia,2008-01-01,20,27,66,86,12,12,6,5,12,46,36,49,152,225,377
CAMATAQUI (C. VILLA ABECIA),otras infecciones,ira sin neumonia,2008-01-01,8,12,18,22,0,0,0,0,0,0,3,12,29,46,75
CAMIRI,otras infecciones,ira sin neumonia,2008-01-01,101,135,294,264,99,95,39,38,148,296,113,157,794,985,1779
CAPINOTA,otras infecciones,ira sin neumonia,2008-01-01,53,55,86,90,0,0,0,0,3,7,2,4,144,156,300
CAQUIAVIRI,otras infecciones,ira sin neumonia,2008-01-01,5,2,8,14,5,5,3,10,12,14,5,3,38,48,86
CARACOLLO,otras infecciones,ira sin neumonia,2008-01-01,28,21,40,52,13,7,10,21,17,31,14,4,122,136,258
CARANAVI,otras infecciones,ira sin neumonia,2008-01-01,73,86,108,130,33,18,22,24,49,68,20,19,305,345,650
CARANGAS,otras infecciones,ira sin neumonia,2008-01-01,1,2,2,0,0,0,3,1,1,1,0,0,7,4,11
CARAPARI,otras infecciones,ira sin neumonia,2008-01-01,30,32,55,60,36,26,44,59,69,117,7,9,241,303,544
CARIPUYO,otras infecciones,ira sin neumonia,2008-01-01,19,21,38,27,1,0,3,3,10,25,4,6,75,82,157
CARMEN RIVERO TORREZ,otras infecciones,ira sin neumonia,2008-01-01,27,15,35,29,4,2,0,0,1,2,1,1,68,49,117
CATACORA,otras infecciones,ira sin neumonia,2008-01-01,14,1,11,6,0,3,3,3,5,9,1,0,34,22,56
CHACARILLA,otras infecciones,ira sin neumonia,2008-01-01,2,0,1,0,0,1,1,2,1,6,1,0,6,9,15
CHALLAPATA,otras infecciones,ira sin neumonia,2008-01-01,33,29,67,54,21,23,18,27,39,59,20,10,198,202,400
CHAQUI,otras infecciones,ira sin neumonia,2008-01-01,19,9,31,29,5,0,8,13,7,15,6,7,76,73,149
CHARAGUA,otras infecciones,ira sin neumonia,2008-01-01,30,32,90,102,4,11,3,4,8,28,2,4,137,181,318
CHARAÑA,otras infecciones,ira sin neumonia,2008-01-01,8,5,2,10,1,1,6,5,12,5,2,3,31,29,60
CHAYANTA,otras infecciones,ira sin neumonia,2008-01-01,21,23,46,38,0,3,4,2,14,23,1,2,86,91,177
CHIMORE,otras infecciones,ira sin neumonia,2008-01-01,75,75,154,139,37,21,8,8,23,27,3,0,300,270,570
CHIPAYA,otras infecciones,ira sin neumonia,2008-01-01,3,4,4,3,2,0,0,2,1,3,2,1,12,13,25
CHOQUE COTA,otras infecciones,ira sin neumonia,2008-01-01,2,0,5,4,1,4,0,2,8,3,5,6,21,19,40
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,ira sin neumonia,2008-01-01,16,13,34,26,8,8,7,8,27,32,8,8,100,95,195
CHUMA,otras infecciones,ira sin neumonia,2008-01-01,18,12,24,22,2,6,4,7,19,29,4,9,71,85,156
CLIZA,otras infecciones,ira sin neumonia,2008-01-01,57,23,59,49,3,0,2,4,8,13,4,7,133,96,229
COBIJA,otras infecciones,ira sin neumonia,2008-01-01,127,119,200,178,77,61,13,9,75,66,22,10,514,443,957
COCHABAMBA,otras infecciones,ira sin neumonia,2008-01-01,1315,1187,1810,1650,603,514,808,888,1112,1668,497,531,6145,6438,12583
COIPASA,otras infecciones,ira sin neumonia,2008-01-01,0,0,2,4,1,1,0,0,1,2,2,1,6,8,14
COLCAPIRHUA,otras infecciones,ira sin neumonia,2008-01-01,62,63,84,76,15,13,12,14,15,38,2,3,190,207,397
"COLCHA ""K""",otras infecciones,ira sin neumonia,2008-01-01,23,19,38,34,9,10,15,10,27,49,10,11,122,133,255
COLLANA,otras infecciones,ira sin neumonia,2008-01-01,0,2,8,1,0,1,1,1,4,5,3,5,16,15,31
COLOMI,otras infecciones,ira sin neumonia,2008-01-01,32,33,58,41,4,5,9,20,23,30,2,2,128,131,259
COLPA BELGICA,otras infecciones,ira sin neumonia,2008-01-01,43,47,90,89,35,46,5,6,43,49,27,28,243,265,508
COLQUECHACA,otras infecciones,ira sin neumonia,2008-01-01,83,85,143,171,15,10,29,34,47,126,17,9,334,435,769
COLQUENCHA,otras infecciones,ira sin neumonia,2008-01-01,10,4,18,14,2,4,3,5,8,20,3,6,44,53,97
COLQUIRI,otras infecciones,ira sin neumonia,2008-01-01,46,57,88,95,7,6,10,16,63,110,12,10,226,294,520
COMANCHE,otras infecciones,ira sin neumonia,2008-01-01,2,1,5,3,3,0,3,3,5,6,0,2,18,15,33
COMARAPA,otras infecciones,ira sin neumonia,2008-01-01,34,30,56,43,15,6,8,3,27,41,6,12,146,135,281
COMBAYA,otras infecciones,ira sin neumonia,2008-01-01,0,0,3,3,0,1,1,0,3,4,1,2,8,10,18
CONCEPCION,otras infecciones,ira sin neumonia,2008-01-01,26,13,32,22,4,4,0,0,2,6,1,3,65,48,113
COPACABANA,otras infecciones,ira sin neumonia,2008-01-01,7,13,23,19,8,6,1,10,15,25,2,1,56,74,130
CORIPATA,otras infecciones,ira sin neumonia,2008-01-01,33,25,35,40,5,4,9,8,12,16,12,8,106,101,207
CORO CORO,otras infecciones,ira sin neumonia,2008-01-01,5,8,3,5,0,2,4,2,10,11,3,2,25,30,55
COROICO,otras infecciones,ira sin neumonia,2008-01-01,2,7,20,19,7,13,4,9,13,19,3,3,49,70,119
CORQUE,otras infecciones,ira sin neumonia,2008-01-01,10,12,33,28,7,6,3,10,15,29,7,9,75,94,169
COTAGAITA,otras infecciones,ira sin neumonia,2008-01-01,29,40,106,100,13,15,48,48,125,167,47,63,368,433,801
COTOCA,otras infecciones,ira sin neumonia,2008-01-01,101,90,114,103,0,0,0,0,0,0,24,11,239,204,443
CUATRO CAÑADAS,otras infecciones,ira sin neumonia,2008-01-01,29,39,64,59,20,17,0,0,29,21,5,1,147,137,284
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,ira sin neumonia,2008-01-01,5,2,10,6,1,0,0,0,0,9,3,0,19,17,36
CUEVO,otras infecciones,ira sin neumonia,2008-01-01,16,20,25,30,8,19,13,16,14,33,10,13,86,131,217
CULPINA,otras infecciones,ira sin neumonia,2008-01-01,47,51,83,82,17,13,9,20,31,41,7,3,194,210,404
CURAHUARA DE CARANGAS,otras infecciones,ira sin neumonia,2008-01-01,10,4,16,16,4,8,2,5,11,18,6,5,49,56,105
CURVA,otras infecciones,ira sin neumonia,2008-01-01,4,2,4,4,1,3,6,3,9,5,1,1,25,18,43
DESAGUADERO,otras infecciones,ira sin neumonia,2008-01-01,5,3,4,7,3,2,0,5,5,11,4,0,21,28,49
EL ALTO,otras infecciones,ira sin neumonia,2008-01-01,1088,1002,1311,1232,838,787,542,745,546,852,387,199,4712,4817,9529
EL CHORO,otras infecciones,ira sin neumonia,2008-01-01,28,16,20,17,4,5,12,11,10,28,5,6,79,83,162
EL PUENTE(STC),otras infecciones,ira sin neumonia,2008-01-01,60,44,87,90,12,13,0,0,18,15,0,0,177,162,339
EL PUENTE(TJA),otras infecciones,ira sin neumonia,2008-01-01,40,40,38,52,33,29,41,69,72,164,10,17,234,371,605
EL TORNO,otras infecciones,ira sin neumonia,2008-01-01,161,132,279,235,0,0,0,0,0,0,32,24,472,391,863
EL VILLAR,otras infecciones,ira sin neumonia,2008-01-01,27,13,32,21,8,6,16,18,17,52,8,11,108,121,229
ENTRE RIOS,otras infecciones,ira sin neumonia,2008-01-01,53,62,93,105,47,47,56,102,151,251,8,12,408,579,987
ENTRE RIOS,otras infecciones,ira sin neumonia,2008-01-01,85,82,117,120,19,17,15,27,30,34,1,1,267,281,548
ESCARA,otras infecciones,ira sin neumonia,2008-01-01,0,0,0,1,0,0,1,0,1,1,0,0,2,2,4
ESMERALDA,otras infecciones,ira sin neumonia,2008-01-01,0,0,1,1,0,0,0,0,2,0,0,0,3,1,4
EUCALIPTUS,otras infecciones,ira sin neumonia,2008-01-01,16,17,29,31,5,6,2,5,3,15,4,6,59,80,139
EUREKA (SANTOS MERCADO),otras infecciones,ira sin neumonia,2008-01-01,5,4,10,11,2,2,0,1,17,14,1,0,35,32,67
EXALTACION,otras infecciones,ira sin neumonia,2008-01-01,6,4,5,8,7,2,2,3,1,5,0,1,21,23,44
FERNANDEZ ALONSO,otras infecciones,ira sin neumonia,2008-01-01,96,56,152,128,16,13,32,40,2,7,3,1,301,245,546
FILADELFIA,otras infecciones,ira sin neumonia,2008-01-01,13,6,19,16,5,1,1,7,16,10,0,0,54,40,94
GENERAL SAAVEDRA,otras infecciones,ira sin neumonia,2008-01-01,55,70,127,118,32,26,21,17,3,12,5,8,243,251,494
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,ira sin neumonia,2008-01-01,20,21,23,19,5,2,9,10,12,33,2,4,71,89,160
GUANAY,otras infecciones,ira sin neumonia,2008-01-01,48,42,59,46,12,3,0,0,12,32,13,3,144,126,270
GUAQUI,otras infecciones,ira sin neumonia,2008-01-01,2,2,8,3,2,2,2,2,3,9,4,3,21,21,42
GUAYARAMERIN,otras infecciones,ira sin neumonia,2008-01-01,206,212,330,327,141,118,96,124,132,85,12,19,917,885,1802
GUTIERREZ,otras infecciones,ira sin neumonia,2008-01-01,74,66,138,133,15,11,14,14,44,52,8,16,293,292,585
HUACARETA,otras infecciones,ira sin neumonia,2008-01-01,22,29,50,44,9,8,15,13,37,37,4,10,137,141,278
HUACAYA (VILLA DE HUACAYA),otras infecciones,ira sin neumonia,2008-01-01,13,14,42,36,1,5,11,9,13,39,6,7,86,110,196
HUACHACALLA,otras infecciones,ira sin neumonia,2008-01-01,4,5,9,14,8,4,14,8,16,22,6,4,57,57,114
HUANUNI,otras infecciones,ira sin neumonia,2008-01-01,48,38,60,46,13,3,8,15,9,18,6,3,144,123,267
HUARACAJE,otras infecciones,ira sin neumonia,2008-01-01,6,15,23,34,6,9,8,13,4,10,1,0,48,81,129
HUAYLLAMARCA,otras infecciones,ira sin neumonia,2008-01-01,8,8,10,8,2,0,2,7,9,10,8,7,39,40,79
ICHOCA,otras infecciones,ira sin neumonia,2008-01-01,7,3,6,10,3,1,1,2,4,10,2,2,23,28,51
ICLA,otras infecciones,ira sin neumonia,2008-01-01,24,31,64,77,5,2,10,7,18,59,4,4,125,180,305
INCAHUASI,otras infecciones,ira sin neumonia,2008-01-01,79,79,187,204,1,0,1,4,2,9,7,12,277,308,585
INGAVI (HUMAITA),otras infecciones,ira sin neumonia,2008-01-01,1,2,7,2,0,0,1,0,0,0,0,0,9,4,13
INQUISIVI,otras infecciones,ira sin neumonia,2008-01-01,16,15,42,39,1,2,9,7,13,25,2,4,83,92,175
IRUPANA (VILLA DE LANZA),otras infecciones,ira sin neumonia,2008-01-01,16,28,40,56,11,13,21,22,18,40,12,4,118,163,281
IXIAMAS,otras infecciones,ira sin neumonia,2008-01-01,34,22,41,33,5,3,7,6,5,21,1,1,93,86,179
JESUS DE MACHACA,otras infecciones,ira sin neumonia,2008-01-01,9,20,35,36,2,0,7,13,18,37,23,19,94,125,219
LA ASUNTA,otras infecciones,ira sin neumonia,2008-01-01,41,39,63,59,14,13,9,20,28,35,1,1,156,167,323
LA GUARDIA,otras infecciones,ira sin neumonia,2008-01-01,190,186,340,275,2,0,0,1,0,1,11,6,543,469,1012
LA PAZ,otras infecciones,ira sin neumonia,2008-01-01,1008,981,1474,1307,550,554,444,627,923,1694,436,515,4835,5678,10513
LA RIVERA,otras infecciones,ira sin neumonia,2008-01-01,1,0,1,3,2,2,1,2,0,3,0,2,5,12,17
LAGUNILLAS,otras infecciones,ira sin neumonia,2008-01-01,44,17,68,86,9,4,12,16,18,32,6,4,157,159,316
LAJA,otras infecciones,ira sin neumonia,2008-01-01,4,13,21,13,2,1,8,11,24,33,6,6,65,77,142
LAS CARRERAS,otras infecciones,ira sin neumonia,2008-01-01,13,7,11,10,1,1,4,11,12,17,1,4,42,50,92
LICOMA PAMPA,otras infecciones,ira sin neumonia,2008-01-01,3,3,5,7,0,1,1,2,8,4,0,1,17,18,35
LLALLAGUA,otras infecciones,ira sin neumonia,2008-01-01,133,102,168,140,21,11,19,54,45,73,23,36,409,416,825
LLICA,otras infecciones,ira sin neumonia,2008-01-01,10,7,10,17,6,4,3,13,11,30,8,6,48,77,125
LORETO,otras infecciones,ira sin neumonia,2008-01-01,1,11,14,4,2,3,3,3,4,3,0,0,24,24,48
LURIBAY,otras infecciones,ira sin neumonia,2008-01-01,14,9,38,44,8,2,13,11,31,44,7,9,111,119,230
MACHACAMARCA,otras infecciones,ira sin neumonia,2008-01-01,6,14,16,13,4,2,6,10,17,16,20,22,69,77,146
MACHARETI,otras infecciones,ira sin neumonia,2008-01-01,31,32,87,85,30,16,25,34,38,79,14,13,225,259,484
MAGDALENA,otras infecciones,ira sin neumonia,2008-01-01,25,41,63,56,11,9,17,16,22,26,6,6,144,154,298
MAIRANA,otras infecciones,ira sin neumonia,2008-01-01,25,14,38,43,14,9,0,0,25,39,6,16,108,121,229
MALLA,otras infecciones,ira sin neumonia,2008-01-01,1,0,10,4,3,2,4,10,7,10,2,5,27,31,58
MAPIRI,otras infecciones,ira sin neumonia,2008-01-01,34,32,36,33,7,5,4,6,5,13,0,1,86,90,176
MECAPACA,otras infecciones,ira sin neumonia,2008-01-01,17,9,23,17,3,6,14,13,26,27,2,3,85,75,160
MINEROS,otras infecciones,ira sin neumonia,2008-01-01,67,59,157,113,13,7,13,28,9,19,1,1,260,227,487
MIZQUE,otras infecciones,ira sin neumonia,2008-01-01,22,26,32,37,1,2,3,8,9,16,1,2,68,91,159
MOCOMOCO,otras infecciones,ira sin neumonia,2008-01-01,10,15,27,32,5,6,4,17,24,50,12,12,82,132,214
MOJINETE,otras infecciones,ira sin neumonia,2008-01-01,3,2,3,1,0,2,1,4,0,5,0,0,7,14,21
MOJOCOYA,otras infecciones,ira sin neumonia,2008-01-01,1,11,5,8,10,13,12,4,5,1,0,2,33,39,72
MONTEAGUDO,otras infecciones,ira sin neumonia,2008-01-01,67,54,136,117,31,24,44,28,74,137,33,38,385,398,783
MONTERO,otras infecciones,ira sin neumonia,2008-01-01,530,484,858,847,281,254,66,128,142,140,143,132,2020,1985,4005
MORO MORO,otras infecciones,ira sin neumonia,2008-01-01,9,4,11,9,6,2,1,4,8,14,2,3,37,36,73
MOROCHATA,otras infecciones,ira sin neumonia,2008-01-01,27,33,62,49,1,6,5,8,7,17,1,1,103,114,217
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,ira sin neumonia,2008-01-01,7,4,13,16,11,26,4,5,27,32,3,3,65,86,151
NAZACARA DE PACAJES,otras infecciones,ira sin neumonia,2008-01-01,0,2,0,0,1,1,0,2,1,0,1,1,3,6,9
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,ira sin neumonia,2008-01-01,5,4,5,7,5,1,0,2,6,5,0,1,21,20,41
OCURI,otras infecciones,ira sin neumonia,2008-01-01,35,20,56,58,12,4,11,11,24,58,5,3,143,154,297
OKINAWA,otras infecciones,ira sin neumonia,2008-01-01,93,83,161,175,56,59,0,0,95,100,18,4,423,421,844
OMEREQUE,otras infecciones,ira sin neumonia,2008-01-01,17,6,22,19,3,0,7,5,17,23,2,5,68,58,126
ORURO,otras infecciones,ira sin neumonia,2008-01-01,718,539,927,769,451,478,211,254,1085,1373,450,450,3842,3863,7705
PADCAYA,otras infecciones,ira sin neumonia,2008-01-01,41,30,72,64,36,45,49,102,87,193,8,8,293,442,735
PADILLA,otras infecciones,ira sin neumonia,2008-01-01,34,31,103,128,18,13,26,28,49,56,12,21,242,277,519
PAILON,otras infecciones,ira sin neumonia,2008-01-01,62,44,70,81,29,22,1,0,45,41,2,2,209,190,399
PALCA,otras infecciones,ira sin neumonia,2008-01-01,8,16,11,8,5,4,8,13,21,22,7,0,60,63,123
PALOS BLANCOS,otras infecciones,ira sin neumonia,2008-01-01,76,46,84,74,18,6,22,29,23,44,5,7,228,206,434
PAMPA AULLAGAS,otras infecciones,ira sin neumonia,2008-01-01,9,4,11,12,7,6,11,10,7,20,8,3,53,55,108
PAMPA GRANDE,otras infecciones,ira sin neumonia,2008-01-01,17,16,25,31,11,13,0,0,19,29,3,4,75,93,168
PAPEL PAMPA,otras infecciones,ira sin neumonia,2008-01-01,11,2,9,6,5,1,1,5,2,11,6,2,34,27,61
PASORAPA,otras infecciones,ira sin neumonia,2008-01-01,11,7,14,11,2,2,1,2,3,9,1,3,32,34,66
PATACAMAYA,otras infecciones,ira sin neumonia,2008-01-01,13,9,22,14,6,3,4,15,7,4,4,0,56,45,101
PAZÑA,otras infecciones,ira sin neumonia,2008-01-01,14,13,31,42,5,7,8,6,8,12,14,9,80,89,169
PELECHUCO,otras infecciones,ira sin neumonia,2008-01-01,14,11,28,18,6,4,7,5,21,24,1,4,77,66,143
POCOATA,otras infecciones,ira sin neumonia,2008-01-01,26,38,63,60,13,2,8,10,16,59,6,11,132,180,312
POCONA,otras infecciones,ira sin neumonia,2008-01-01,25,27,50,48,11,7,22,18,31,34,5,8,144,142,286
POJO (CBBA),otras infecciones,ira sin neumonia,2008-01-01,19,9,21,29,4,2,2,2,5,7,0,0,51,49,100
POOPO,otras infecciones,ira sin neumonia,2008-01-01,9,13,14,17,2,1,11,3,11,13,12,10,59,57,116
PORCO,otras infecciones,ira sin neumonia,2008-01-01,40,41,63,45,9,2,9,16,23,34,1,8,145,146,291
POROMA,otras infecciones,ira sin neumonia,2008-01-01,39,27,81,64,13,8,15,24,40,99,16,14,204,236,440
PORONGO,otras infecciones,ira sin neumonia,2008-01-01,6,18,34,24,0,0,0,0,0,0,2,2,42,44,86
PORTACHUELO,otras infecciones,ira sin neumonia,2008-01-01,62,60,85,99,10,7,2,0,4,6,4,2,167,174,341
PORVENIR,otras infecciones,ira sin neumonia,2008-01-01,14,17,21,18,5,5,0,0,4,3,0,1,44,44,88
POSTRER VALLE,otras infecciones,ira sin neumonia,2008-01-01,8,3,22,12,3,9,7,7,12,10,3,9,55,50,105
POTOSI,otras infecciones,ira sin neumonia,2008-01-01,671,594,980,840,282,244,361,482,526,698,322,336,3142,3194,6336
PRESTO,otras infecciones,ira sin neumonia,2008-01-01,21,10,47,40,24,16,4,14,14,29,9,3,119,112,231
PUCARA,otras infecciones,ira sin neumonia,2008-01-01,3,9,9,7,3,2,2,2,8,19,1,10,26,49,75
PUCARANI,otras infecciones,ira sin neumonia,2008-01-01,15,14,28,16,7,2,8,9,12,37,2,3,72,81,153
PUERTO ACOSTA,otras infecciones,ira sin neumonia,2008-01-01,6,5,31,29,6,6,3,11,33,44,19,12,98,107,205
PUERTO CARABUCO,otras infecciones,ira sin neumonia,2008-01-01,15,9,20,14,9,3,49,8,32,45,7,11,132,90,222
PUERTO GONZALO MORENO,otras infecciones,ira sin neumonia,2008-01-01,19,24,34,35,5,7,0,1,10,8,1,1,69,76,145
PUERTO PEREZ,otras infecciones,ira sin neumonia,2008-01-01,1,2,7,4,0,1,1,3,7,4,2,2,18,16,34
PUERTO QUIJARRO,otras infecciones,ira sin neumonia,2008-01-01,39,39,90,45,46,31,0,0,92,63,28,10,295,188,483
PUERTO RICO,otras infecciones,ira sin neumonia,2008-01-01,40,34,57,56,35,37,0,0,27,40,4,4,163,171,334
PUERTO SILES,otras infecciones,ira sin neumonia,2008-01-01,5,6,5,6,3,0,1,2,1,0,0,0,15,14,29
PUERTO SUAREZ,otras infecciones,ira sin neumonia,2008-01-01,46,40,78,71,40,33,0,0,60,59,9,11,233,214,447
PUERTO VILLARROEL,otras infecciones,ira sin neumonia,2008-01-01,179,141,189,186,28,25,24,18,30,41,2,3,452,414,866
PUNA,otras infecciones,ira sin neumonia,2008-01-01,75,51,134,110,12,15,15,25,50,115,14,15,300,331,631
PUNATA,otras infecciones,ira sin neumonia,2008-01-01,41,37,66,67,9,9,25,27,41,73,36,22,218,235,453
QUIABAYA,otras infecciones,ira sin neumonia,2008-01-01,3,3,4,6,0,0,2,0,5,4,1,0,15,13,28
QUILLACOLLO,otras infecciones,ira sin neumonia,2008-01-01,93,82,125,104,35,27,10,20,37,96,49,82,349,411,760
QUIME,otras infecciones,ira sin neumonia,2008-01-01,7,9,25,15,6,6,6,10,48,38,4,3,96,81,177
QUIRUSILLAS,otras infecciones,ira sin neumonia,2008-01-01,3,2,6,15,5,3,0,0,10,8,4,5,28,33,61
RAVELO,otras infecciones,ira sin neumonia,2008-01-01,35,18,77,62,4,1,6,7,30,46,5,5,157,139,296
REYES,otras infecciones,ira sin neumonia,2008-01-01,45,47,77,95,25,30,10,20,4,19,2,2,163,213,376
RIBERALTA,otras infecciones,ira sin neumonia,2008-01-01,391,376,464,541,116,126,87,99,66,74,15,16,1139,1232,2371
ROBORE,otras infecciones,ira sin neumonia,2008-01-01,32,31,87,69,23,26,0,0,37,64,16,12,195,202,397
RURRENABAQUE,otras infecciones,ira sin neumonia,2008-01-01,73,45,113,82,39,8,8,13,40,20,24,0,297,168,465
SABAYA,otras infecciones,ira sin neumonia,2008-01-01,6,2,5,7,3,0,8,6,26,14,11,6,59,35,94
SACABA,otras infecciones,ira sin neumonia,2008-01-01,182,161,181,127,33,31,34,37,28,80,21,25,479,461,940
SACABAMBA,otras infecciones,ira sin neumonia,2008-01-01,7,10,17,8,2,1,2,2,9,10,1,0,38,31,69
SACACA,otras infecciones,ira sin neumonia,2008-01-01,38,46,121,117,6,12,19,21,33,84,9,7,226,287,513
SAIPINA,otras infecciones,ira sin neumonia,2008-01-01,24,22,34,35,7,7,5,4,8,21,1,2,79,91,170
SALINAS DE GARCI MENDOZA,otras infecciones,ira sin neumonia,2008-01-01,26,17,61,43,7,9,3,8,32,44,19,13,148,134,282
SAMAIPATA,otras infecciones,ira sin neumonia,2008-01-01,19,18,38,17,24,8,0,0,24,34,6,6,111,83,194
SAN AGUSTIN,otras infecciones,ira sin neumonia,2008-01-01,10,5,7,12,5,6,1,11,10,15,2,1,35,50,85
SAN ANDRES,otras infecciones,ira sin neumonia,2008-01-01,37,22,49,36,14,7,3,5,1,1,0,1,104,72,176
SAN ANDRES DE MACHACA,otras infecciones,ira sin neumonia,2008-01-01,1,3,3,12,2,2,4,7,8,17,11,6,29,47,76
SAN ANTONIO DE ESMORUCO,otras infecciones,ira sin neumonia,2008-01-01,11,8,9,18,3,4,4,7,16,25,2,5,45,67,112
