,group,variable,month,TOTALES,TOTALES,TOTALES
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2016-04-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2016-04-01,13,0,13
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2016-04-01,22,5,27
SUCRE,salud sexual y reproductiva,preeclampsia severa,2016-04-01,4,0,4
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2016-04-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2016-04-01,3,0,3
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2016-04-01,6,0,6
UMALA,salud sexual y reproductiva,preeclampsia severa,2016-04-01,0,1,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2016-04-01,1,1,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2016-04-01,3,0,3
YAMPARAEZ,salud sexual y reproductiva,preeclampsia severa,2016-04-01,1,0,1
ARBIETO,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2016-05-01,7,0,7
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
CLIZA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,15,0,15
CORQUE,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2016-05-01,17,0,17
ESCOMA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,0,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,2,0,2
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2016-05-01,2,0,2
MIZQUE,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2016-05-01,3,0,3
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2016-05-01,2,0,2
PRESTO,salud sexual y reproductiva,preeclampsia severa,2016-05-01,0,1,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,8,0,8
ROBORE,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
SACACA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,1,2
SAN JULIAN,salud sexual y reproductiva,preeclampsia severa,2016-05-01,2,0,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
SAN RAFAEL,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2016-05-01,0,1,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,5,2,7
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,53,8,61
SUCRE,salud sexual y reproductiva,preeclampsia severa,2016-05-01,4,0,4
TARIJA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,5,0,5
TOLATA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2016-05-01,2,0,2
VIACHA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,2,0,2
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2016-05-01,3,0,3
YUNCHARA,salud sexual y reproductiva,preeclampsia severa,2016-05-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
ALALAY,salud sexual y reproductiva,preeclampsia severa,2016-06-01,0,1,1
APOLO,salud sexual y reproductiva,preeclampsia severa,2016-06-01,0,1,1
CARANAVI,salud sexual y reproductiva,preeclampsia severa,2016-06-01,5,0,5
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,3,0,3
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,14,8,22
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2016-06-01,3,0,3
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2016-06-01,9,0,9
ORURO,salud sexual y reproductiva,preeclampsia severa,2016-06-01,5,0,5
PASORAPA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,1,2
PRESTO,salud sexual y reproductiva,preeclampsia severa,2016-06-01,0,1,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,9,0,9
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,20,0,20
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,0,1,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2016-06-01,3,0,3
SAN PEDRO DE TIQUINA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,12,0,12
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,99,5,104
SHINAOTA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,3,0,3
SUCRE,salud sexual y reproductiva,preeclampsia severa,2016-06-01,13,0,13
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,13,2,15
TIAWANACU,salud sexual y reproductiva,preeclampsia severa,2016-06-01,0,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2016-06-01,2,0,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
YAMPARAEZ,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
YOTALA,salud sexual y reproductiva,preeclampsia severa,2016-06-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2016-07-01,0,2,2
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
CLIZA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,4,0,4
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
COTOCA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2016-07-01,7,0,7
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,2,0,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2016-07-01,16,0,16
LAJA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2016-07-01,6,0,6
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
PAPEL PAMPA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2016-07-01,2,0,2
PRESTO,salud sexual y reproductiva,preeclampsia severa,2016-07-01,0,1,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,5,0,5
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,10,0,10
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,5,0,5
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,70,12,82
SUCRE,salud sexual y reproductiva,preeclampsia severa,2016-07-01,3,0,3
TARIJA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,4,0,4
TARVITA,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2016-07-01,0,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2016-07-01,3,0,3
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
YAMPARAEZ,salud sexual y reproductiva,preeclampsia severa,2016-07-01,1,0,1
ACHACACHI,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
BERMEJO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
CAIROMA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2016-08-01,0,1,1
CLIZA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,17,1,18
COLCAPIRHUA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
COTOCA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,21,1,22
EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
HUARINA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,3,0,3
LA ASUNTA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2016-08-01,20,6,26
LAJA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
MECAPACA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,0,1,1
ORURO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,6,0,6
PALOS BLANCOS,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2016-08-01,3,0,3
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,0,1,1
PUERTO QUIJARRO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2016-08-01,3,0,3
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
PUNATA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,4,0,4
QUILLACOLLO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,10,4,14
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SAN JAVIER(BNI),salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SAN PEDRO,salud sexual y reproductiva,preeclampsia severa,2016-08-01,0,1,1
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,57,18,75
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SIPE SIPE,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
SUCRE,salud sexual y reproductiva,preeclampsia severa,2016-08-01,2,0,2
TARIJA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,6,0,6
TIQUIPAYA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2016-08-01,3,0,3
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2016-08-01,3,0,3
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
YANACACHI,salud sexual y reproductiva,preeclampsia severa,2016-08-01,1,0,1
BATALLAS,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
BETANZOS,salud sexual y reproductiva,preeclampsia severa,2016-09-01,0,1,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
CKOCHAS,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,15,7,22
CORQUE,salud sexual y reproductiva,preeclampsia severa,2016-09-01,0,1,1
COTAGAITA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2016-09-01,5,2,7
ENTRE RIOS CBBA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2016-09-01,0,1,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2016-09-01,19,0,19
ORURO,salud sexual y reproductiva,preeclampsia severa,2016-09-01,7,0,7
POOPO,salud sexual y reproductiva,preeclampsia severa,2016-09-01,0,1,1
POTOSI,salud sexual y reproductiva,preeclampsia severa,2016-09-01,4,0,4
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2016-09-01,4,0,4
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,9,0,9
SACABA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2016-09-01,3,0,3
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,5,0,5
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,25,40,65
SENA,salud sexual y reproductiva,preeclampsia severa,2016-09-01,3,0,3
SICA SICA (VILLA AROMA),salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
SORACACHI,salud sexual y reproductiva,preeclampsia severa,2016-09-01,1,0,1
