,group,variable,month,TOTALES,TOTALES,TOTALES
PUERTO SUAREZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
QUIME,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,24,0,24
SAN IGNACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,3,0,3
VILA VILA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,0,1,1
VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-09-01,1,0,1
ARBIETO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
BOYUIBE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
CAMARGO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,2,3
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,3,0,3
COLCAPIRHUA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
COROICO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,2,0,2
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,5,2,7
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,19,0,19
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,2,1,3
MOROCHATA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,1,1
PALCA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,16,0,16
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,2,2
SAN IGNACIO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,2,0,2
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
SAN PEDRO DE CURAHUARA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,14,14,28
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,4,4
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,0,1,1
TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
URIONDO (A. CONCEPCION),salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-10-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,0,1,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,2,0,2
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,8,1,9
EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,2,0,2
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,8,0,8
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,33,0,33
SANTA ANA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,1,0,1
SENA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,0,1,1
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,14,0,14
TARABUCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-11-01,0,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,7,0,7
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,7,1,8
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,2,2,4
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,21,2,23
SAN RAMON BENI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,3,0,3
SENA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,15,1,16
TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,2,0,2
VACAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,0,1,1
VALLEGRANDE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2016-12-01,1,0,1
