,group,variable,month,TOTALES,TOTALES,TOTALES
PADCAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,1,1
PAMPA GRANDE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,1,1
PAZÑA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,1,2
POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,11,16,27
PUCARANI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,5,6,11
PUERTO SUAREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,2,0,2
PUERTO VILLARROEL,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,0,1
PUNATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,0,1
QUILLACOLLO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,4,4
RIBERALTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,3,8,11
SACABA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,4,11,15
SALINAS DE GARCI MENDOZA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,2,0,2
SAMAIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,2,2
SAN IGNACIO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,2,2,4
SAN IGNACIO DE VELASCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,5,8,13
SAN MATIAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,2,2
SAN PEDRO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,1,2
SANTA ANA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,5,6
SANTA CRUZ DE LA SIERRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,127,160,287
SANTA ROSA DEL SARA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,2,0,2
SORATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,1,1
SUCRE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,56,51,107
TARIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,15,12,27
TOTORA(CBBA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,0,1
TRINIDAD,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,10,10,20
TUPIZA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,1,1,2
VALLEGRANDE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,2,2
VILLA TUNARI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,2,0,2
VILLAZON,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,0,1,1
WARNES,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,4,4,8
YACUIBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-03-01,5,7,12
ACHACACHI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
AUCAPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,2,2
BERMEJO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,1,2
CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,18,26,44
CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,2,2
COBIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,2,1,3
COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,9,12,21
COLCAPIRHUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,7,2,9
CONCEPCION,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,2,2
EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,9,11,20
EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
FERNANDEZ ALONSO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
GUAYARAMERIN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
LA ASUNTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,5,1,6
LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,21,25,46
LLICA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
MINEROS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
MIZQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,7,8,15
ORURO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
PALOS BLANCOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
POOPO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,8,3,11
PUERTO SUAREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
RIBERALTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,4,2,6
SACABA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,6,8,14
SALINAS DE GARCI MENDOZA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
SAMAIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,2,1,3
SAN IGNACIO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
SAN IGNACIO DE VELASCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,4,5
SAN MATIAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
SANTA ANA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,7,8
SANTA CRUZ DE LA SIERRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,70,78,148
SANTA ROSA DEL SARA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,1,2
SIPE SIPE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
SUCRE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,49,44,93
TACACOMA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
TARIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,8,13,21
TOTORA(CBBA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
TRINIDAD,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,1,2
TUPIZA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,0,1
VACAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
VALLEGRANDE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,2,0,2
VILLA SERRANO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,0,1,1
VILLA TUNARI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,2,2,4
WARNES,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,1,3,4
YACUIBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-04-01,7,3,10
BERMEJO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
BUENA VISTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,1,0,1
"CAIZA ""D""",intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,2,2
CAJUATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,14,26,40
CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,4,6,10
COBIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,171,160,331
COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,11,19,30
COLCAPIRHUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,15,8,23
COLPA BELGICA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,2,2
COMARAPA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,2,2
CONCEPCION,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,0,3
COROICO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,8,15,23
EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,2,2
HUARINA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,1,0,1
LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,2,5
LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,24,34,58
MINEROS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,3,6
MIZQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,0,3
MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,12,11,23
ORURO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,5,1,6
POJO (CBBA),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,1,0,1
POSTRER VALLE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,1,0,1
POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,6,18,24
PUCARANI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,1,0,1
PUERTO SUAREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,4,2,6
PUERTO VILLARROEL,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
RIBERALTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,4,3,7
SAMAIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,6,9
SAN CARLOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,3,3
SAN IGNACIO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,2,3,5
SAN IGNACIO DE VELASCO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,4,7
SAN JOSE DE CHIQUITOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,5,5
SAN JULIAN,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,2,0,2
SAN MATIAS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,2,2,4
SAN PEDRO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,2,2
SANTA ANA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,97,72,169
SORATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
SUCRE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,36,40,76
TARIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,10,9,19
TOTORA(ORR),intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,1,0,1
TRINIDAD,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,3,1,4
UYUNI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,2,0,2
VALLEGRANDE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
VILLA TUNARI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,0,1,1
YACUIBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-05-01,15,17,32
BELEN DE ANDAMARCA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,1,1
BUENA VISTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,2,0,2
CAMARGO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,0,1
CAMIRI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,16,14,30
CHARAGUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,2,3,5
COBIJA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,1,1
COCHABAMBA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,13,23,36
COLCAPIRHUA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,20,6,26
COLPA BELGICA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,2,2
CONCEPCION,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,3,3
COROICO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,3,1,4
COTOCA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,0,1
CUEVO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,1,2
EL ALTO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,6,15,21
EL TORNO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,1,1
HUANUNI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,2,2
HUARINA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,1,1
LA GUARDIA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,7,0,7
LA PAZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,27,28,55
LURIBAY,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,0,1
MINEROS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,0,4,4
MONTERO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,12,9,21
ORURO,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,3,0,3
PADCAYA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,0,1
PALOS BLANCOS,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,0,1
POTOSI,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,14,4,18
PUERTO SUAREZ,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,5,3,8
RIBERALTA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,8,1,9
RURRENABAQUE,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,1,0,1
SACABA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,10,11,21
SAMAIPATA,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),2015-06-01,3,4,7
