,group,variable,month,TOTALES,TOTALES,TOTALES
MAIRANA,intoxicaciones,plaguicidas,2015-05-01,1,0,1
MAPIRI,intoxicaciones,plaguicidas,2015-05-01,0,1,1
PALOS BLANCOS,intoxicaciones,plaguicidas,2015-05-01,0,1,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-05-01,4,3,7
PUNATA,intoxicaciones,plaguicidas,2015-05-01,0,2,2
RIBERALTA,intoxicaciones,plaguicidas,2015-05-01,1,0,1
SAN IGNACIO DE VELASCO,intoxicaciones,plaguicidas,2015-05-01,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-05-01,3,0,3
SOPACHUY,intoxicaciones,plaguicidas,2015-05-01,0,1,1
SUCRE,intoxicaciones,plaguicidas,2015-05-01,0,2,2
TARABUCO,intoxicaciones,plaguicidas,2015-05-01,1,0,1
TARIJA,intoxicaciones,plaguicidas,2015-05-01,4,4,8
VILLA TUNARI,intoxicaciones,plaguicidas,2015-05-01,6,4,10
YACUIBA,intoxicaciones,plaguicidas,2015-05-01,1,0,1
ACHACACHI,intoxicaciones,plaguicidas,2015-06-01,1,1,2
ANCORAIMES,intoxicaciones,plaguicidas,2015-06-01,0,1,1
CAIROMA,intoxicaciones,plaguicidas,2015-06-01,1,0,1
CAMIRI,intoxicaciones,plaguicidas,2015-06-01,0,1,1
CARANAVI,intoxicaciones,plaguicidas,2015-06-01,1,1,2
CHUMA,intoxicaciones,plaguicidas,2015-06-01,2,0,2
COCHABAMBA,intoxicaciones,plaguicidas,2015-06-01,4,10,14
COLOMI,intoxicaciones,plaguicidas,2015-06-01,1,2,3
COTAGAITA,intoxicaciones,plaguicidas,2015-06-01,0,2,2
EL ALTO,intoxicaciones,plaguicidas,2015-06-01,2,4,6
EL TORNO,intoxicaciones,plaguicidas,2015-06-01,1,0,1
ESCOMA,intoxicaciones,plaguicidas,2015-06-01,0,1,1
LA ASUNTA,intoxicaciones,plaguicidas,2015-06-01,0,1,1
LA GUARDIA,intoxicaciones,plaguicidas,2015-06-01,0,2,2
MAIRANA,intoxicaciones,plaguicidas,2015-06-01,5,0,5
PALCA,intoxicaciones,plaguicidas,2015-06-01,0,1,1
POCONA,intoxicaciones,plaguicidas,2015-06-01,0,1,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-06-01,6,6,12
PUNATA,intoxicaciones,plaguicidas,2015-06-01,1,1,2
SACABA,intoxicaciones,plaguicidas,2015-06-01,0,1,1
SAN BENITO,intoxicaciones,plaguicidas,2015-06-01,0,1,1
SAN JULIAN,intoxicaciones,plaguicidas,2015-06-01,0,1,1
SAN LORENZO(TJA),intoxicaciones,plaguicidas,2015-06-01,2,0,2
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-06-01,2,1,3
SHINAOTA,intoxicaciones,plaguicidas,2015-06-01,0,1,1
SUCRE,intoxicaciones,plaguicidas,2015-06-01,1,3,4
TARIJA,intoxicaciones,plaguicidas,2015-06-01,4,3,7
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2015-06-01,1,0,1
VACAS,intoxicaciones,plaguicidas,2015-06-01,0,1,1
VILLA CHARCAS,intoxicaciones,plaguicidas,2015-06-01,0,1,1
VILLA TUNARI,intoxicaciones,plaguicidas,2015-06-01,7,2,9
YACUIBA,intoxicaciones,plaguicidas,2015-06-01,1,1,2
CAIROMA,intoxicaciones,plaguicidas,2015-07-01,1,2,3
CARANAVI,intoxicaciones,plaguicidas,2015-07-01,3,2,5
COCHABAMBA,intoxicaciones,plaguicidas,2015-07-01,9,14,23
COLOMI,intoxicaciones,plaguicidas,2015-07-01,2,0,2
CORIPATA,intoxicaciones,plaguicidas,2015-07-01,1,0,1
CULPINA,intoxicaciones,plaguicidas,2015-07-01,0,1,1
EL ALTO,intoxicaciones,plaguicidas,2015-07-01,1,3,4
ESCOMA,intoxicaciones,plaguicidas,2015-07-01,0,1,1
LA PAZ,intoxicaciones,plaguicidas,2015-07-01,1,0,1
LAGUNILLAS,intoxicaciones,plaguicidas,2015-07-01,0,1,1
MONTERO,intoxicaciones,plaguicidas,2015-07-01,0,1,1
PADCAYA,intoxicaciones,plaguicidas,2015-07-01,0,1,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-07-01,2,1,3
PUNATA,intoxicaciones,plaguicidas,2015-07-01,1,0,1
SAMAIPATA,intoxicaciones,plaguicidas,2015-07-01,1,0,1
SAN PEDRO,intoxicaciones,plaguicidas,2015-07-01,2,0,2
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-07-01,3,2,5
SHINAOTA,intoxicaciones,plaguicidas,2015-07-01,1,0,1
SUCRE,intoxicaciones,plaguicidas,2015-07-01,0,3,3
TARIJA,intoxicaciones,plaguicidas,2015-07-01,0,4,4
TARVITA,intoxicaciones,plaguicidas,2015-07-01,1,0,1
TIQUIPAYA,intoxicaciones,plaguicidas,2015-07-01,1,0,1
VILLA TUNARI,intoxicaciones,plaguicidas,2015-07-01,5,4,9
VILLAZON,intoxicaciones,plaguicidas,2015-07-01,0,1,1
YAPACANI,intoxicaciones,plaguicidas,2015-07-01,1,0,1
AIQUILE,intoxicaciones,plaguicidas,2015-08-01,1,1,2
ALALAY,intoxicaciones,plaguicidas,2015-08-01,0,1,1
ANCORAIMES,intoxicaciones,plaguicidas,2015-08-01,1,0,1
ASCENCION DE GUARAYOS,intoxicaciones,plaguicidas,2015-08-01,1,0,1
BERMEJO,intoxicaciones,plaguicidas,2015-08-01,2,0,2
CAIROMA,intoxicaciones,plaguicidas,2015-08-01,1,0,1
CARANAVI,intoxicaciones,plaguicidas,2015-08-01,2,1,3
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2015-08-01,1,2,3
COBIJA,intoxicaciones,plaguicidas,2015-08-01,0,1,1
COCHABAMBA,intoxicaciones,plaguicidas,2015-08-01,6,7,13
EL ALTO,intoxicaciones,plaguicidas,2015-08-01,4,3,7
EL PUENTE(STC),intoxicaciones,plaguicidas,2015-08-01,1,0,1
ESCOMA,intoxicaciones,plaguicidas,2015-08-01,0,1,1
LA ASUNTA,intoxicaciones,plaguicidas,2015-08-01,1,0,1
MAIRANA,intoxicaciones,plaguicidas,2015-08-01,0,1,1
MONTEAGUDO,intoxicaciones,plaguicidas,2015-08-01,1,1,2
PADCAYA,intoxicaciones,plaguicidas,2015-08-01,1,0,1
PAILON,intoxicaciones,plaguicidas,2015-08-01,1,0,1
POCONA,intoxicaciones,plaguicidas,2015-08-01,1,0,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-08-01,2,1,3
PUNATA,intoxicaciones,plaguicidas,2015-08-01,1,1,2
RIBERALTA,intoxicaciones,plaguicidas,2015-08-01,0,1,1
SACABA,intoxicaciones,plaguicidas,2015-08-01,2,0,2
SAMAIPATA,intoxicaciones,plaguicidas,2015-08-01,1,1,2
SAN JULIAN,intoxicaciones,plaguicidas,2015-08-01,2,0,2
SAN PEDRO,intoxicaciones,plaguicidas,2015-08-01,1,0,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-08-01,1,4,5
SICA SICA (VILLA AROMA),intoxicaciones,plaguicidas,2015-08-01,0,1,1
SIPE SIPE,intoxicaciones,plaguicidas,2015-08-01,1,0,1
TARIJA,intoxicaciones,plaguicidas,2015-08-01,5,3,8
TARVITA,intoxicaciones,plaguicidas,2015-08-01,1,0,1
TINGUIPAYA,intoxicaciones,plaguicidas,2015-08-01,0,1,1
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2015-08-01,1,0,1
URIONDO (A. CONCEPCION),intoxicaciones,plaguicidas,2015-08-01,1,0,1
VILLA SERRANO,intoxicaciones,plaguicidas,2015-08-01,0,1,1
VILLA TUNARI,intoxicaciones,plaguicidas,2015-08-01,8,7,15
YACUIBA,intoxicaciones,plaguicidas,2015-08-01,0,1,1
ARQUE,intoxicaciones,plaguicidas,2015-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),intoxicaciones,plaguicidas,2015-09-01,3,3,6
COBIJA,intoxicaciones,plaguicidas,2015-09-01,1,4,5
COCHABAMBA,intoxicaciones,plaguicidas,2015-09-01,8,14,22
COLOMI,intoxicaciones,plaguicidas,2015-09-01,1,0,1
CONCEPCION,intoxicaciones,plaguicidas,2015-09-01,1,0,1
CORIPATA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
COTAGAITA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
CULPINA,intoxicaciones,plaguicidas,2015-09-01,2,0,2
EL ALTO,intoxicaciones,plaguicidas,2015-09-01,2,2,4
EL TORNO,intoxicaciones,plaguicidas,2015-09-01,1,0,1
ENTRE RIOS CBBA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
ESCOMA,intoxicaciones,plaguicidas,2015-09-01,0,5,5
LA GUARDIA,intoxicaciones,plaguicidas,2015-09-01,3,0,3
MONTERO,intoxicaciones,plaguicidas,2015-09-01,0,0,0
PADCAYA,intoxicaciones,plaguicidas,2015-09-01,1,0,1
PUERTO ACOSTA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-09-01,1,2,3
PUNATA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
SACABA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
SAIPINA,intoxicaciones,plaguicidas,2015-09-01,1,1,2
SAN LORENZO(TJA),intoxicaciones,plaguicidas,2015-09-01,0,1,1
SAN PEDRO,intoxicaciones,plaguicidas,2015-09-01,3,0,3
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-09-01,1,3,4
SHINAOTA,intoxicaciones,plaguicidas,2015-09-01,1,0,1
SUCRE,intoxicaciones,plaguicidas,2015-09-01,0,2,2
TARIJA,intoxicaciones,plaguicidas,2015-09-01,1,1,2
TIQUIPAYA,intoxicaciones,plaguicidas,2015-09-01,0,1,1
VALLEGRANDE,intoxicaciones,plaguicidas,2015-09-01,1,0,1
VILLA TUNARI,intoxicaciones,plaguicidas,2015-09-01,4,6,10
VITICHI,intoxicaciones,plaguicidas,2015-09-01,1,0,1
YACUIBA,intoxicaciones,plaguicidas,2015-09-01,1,1,2
CAMIRI,intoxicaciones,plaguicidas,2015-10-01,1,0,1
CARANAVI,intoxicaciones,plaguicidas,2015-10-01,1,1,2
COCHABAMBA,intoxicaciones,plaguicidas,2015-10-01,9,18,27
COLQUIRI,intoxicaciones,plaguicidas,2015-10-01,0,1,1
COROICO,intoxicaciones,plaguicidas,2015-10-01,0,1,1
COTAGAITA,intoxicaciones,plaguicidas,2015-10-01,1,0,1
COTOCA,intoxicaciones,plaguicidas,2015-10-01,1,0,1
EL ALTO,intoxicaciones,plaguicidas,2015-10-01,4,4,8
EL PUENTE(STC),intoxicaciones,plaguicidas,2015-10-01,1,0,1
ENTRE RIOS CBBA,intoxicaciones,plaguicidas,2015-10-01,1,0,1
ICLA,intoxicaciones,plaguicidas,2015-10-01,1,1,2
LA PAZ,intoxicaciones,plaguicidas,2015-10-01,0,1,1
LLALLAGUA,intoxicaciones,plaguicidas,2015-10-01,0,4,4
MAIRANA,intoxicaciones,plaguicidas,2015-10-01,3,0,3
MOROCHATA,intoxicaciones,plaguicidas,2015-10-01,0,1,1
PALOS BLANCOS,intoxicaciones,plaguicidas,2015-10-01,0,1,1
PAPEL PAMPA,intoxicaciones,plaguicidas,2015-10-01,0,1,1
PELECHUCO,intoxicaciones,plaguicidas,2015-10-01,1,0,1
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-10-01,1,0,1
PUNATA,intoxicaciones,plaguicidas,2015-10-01,0,4,4
SAN JULIAN,intoxicaciones,plaguicidas,2015-10-01,0,1,1
SAN PEDRO,intoxicaciones,plaguicidas,2015-10-01,0,1,1
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-10-01,0,2,2
SANTA ROSA DEL SARA,intoxicaciones,plaguicidas,2015-10-01,2,1,3
SIPE SIPE,intoxicaciones,plaguicidas,2015-10-01,1,0,1
SUCRE,intoxicaciones,plaguicidas,2015-10-01,2,0,2
TARIJA,intoxicaciones,plaguicidas,2015-10-01,4,4,8
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2015-10-01,1,2,3
VACAS,intoxicaciones,plaguicidas,2015-10-01,0,1,1
VILLA TUNARI,intoxicaciones,plaguicidas,2015-10-01,5,5,10
VILLAZON,intoxicaciones,plaguicidas,2015-10-01,1,1,2
VINTO,intoxicaciones,plaguicidas,2015-10-01,1,0,1
YAMPARAEZ,intoxicaciones,plaguicidas,2015-10-01,0,1,1
ARBIETO,intoxicaciones,plaguicidas,2015-11-01,0,2,2
ASCENCION DE GUARAYOS,intoxicaciones,plaguicidas,2015-11-01,1,0,1
AYATA,intoxicaciones,plaguicidas,2015-11-01,1,0,1
BERMEJO,intoxicaciones,plaguicidas,2015-11-01,1,0,1
CARANAVI,intoxicaciones,plaguicidas,2015-11-01,0,1,1
CHUMA,intoxicaciones,plaguicidas,2015-11-01,0,1,1
COCHABAMBA,intoxicaciones,plaguicidas,2015-11-01,5,4,9
EL ALTO,intoxicaciones,plaguicidas,2015-11-01,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),intoxicaciones,plaguicidas,2015-11-01,1,0,1
LA ASUNTA,intoxicaciones,plaguicidas,2015-11-01,1,1,2
LA PAZ,intoxicaciones,plaguicidas,2015-11-01,1,0,1
MAIRANA,intoxicaciones,plaguicidas,2015-11-01,1,0,1
MORO MORO,intoxicaciones,plaguicidas,2015-11-01,1,0,1
MOROCHATA,intoxicaciones,plaguicidas,2015-11-01,1,1,2
PUERTO VILLARROEL,intoxicaciones,plaguicidas,2015-11-01,1,2,3
PUNATA,intoxicaciones,plaguicidas,2015-11-01,1,1,2
ROBORE,intoxicaciones,plaguicidas,2015-11-01,0,1,1
SACABA,intoxicaciones,plaguicidas,2015-11-01,3,0,3
SAN CARLOS,intoxicaciones,plaguicidas,2015-11-01,0,1,1
SAN JULIAN,intoxicaciones,plaguicidas,2015-11-01,0,1,1
SAN PEDRO,intoxicaciones,plaguicidas,2015-11-01,1,1,2
SANTA CRUZ DE LA SIERRA,intoxicaciones,plaguicidas,2015-11-01,8,2,10
SHINAOTA,intoxicaciones,plaguicidas,2015-11-01,0,1,1
SICA SICA (VILLA AROMA),intoxicaciones,plaguicidas,2015-11-01,0,1,1
TARIJA,intoxicaciones,plaguicidas,2015-11-01,5,1,6
TIRAQUE (CBBA),intoxicaciones,plaguicidas,2015-11-01,0,1,1
URIONDO (A. CONCEPCION),intoxicaciones,plaguicidas,2015-11-01,1,0,1
VACAS,intoxicaciones,plaguicidas,2015-11-01,0,1,1
VALLEGRANDE,intoxicaciones,plaguicidas,2015-11-01,1,0,1
VILLA TUNARI,intoxicaciones,plaguicidas,2015-11-01,8,8,16
VILLAZON,intoxicaciones,plaguicidas,2015-11-01,1,1,2
YAPACANI,intoxicaciones,plaguicidas,2015-11-01,1,0,1
BERMEJO,intoxicaciones,plaguicidas,2015-12-01,0,1,1
CARACOLLO,intoxicaciones,plaguicidas,2015-12-01,1,0,1
CHUMA,intoxicaciones,plaguicidas,2015-12-01,0,1,1
COCHABAMBA,intoxicaciones,plaguicidas,2015-12-01,4,6,10
COLOMI,intoxicaciones,plaguicidas,2015-12-01,1,2,3
CONCEPCION,intoxicaciones,plaguicidas,2015-12-01,1,0,1
COROICO,intoxicaciones,plaguicidas,2015-12-01,0,1,1
CURAHUARA DE CARANGAS,intoxicaciones,plaguicidas,2015-12-01,1,1,2
EL ALTO,intoxicaciones,plaguicidas,2015-12-01,2,6,8
EL PUENTE(STC),intoxicaciones,plaguicidas,2015-12-01,1,0,1
EL TORNO,intoxicaciones,plaguicidas,2015-12-01,1,0,1
