,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
BERMEJO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAJUATA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
CALAMARCA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
CAPINOTA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CAQUIAVIRI,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CKOCHAS,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
COBIJA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COCHABAMBA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,0,4,3,7
CONCEPCION,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CORO CORO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,1,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,5,2,7
LA ASUNTA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
LA PAZ,inmunoprevenibles,parotiditis,2020-02-01,0,3,0,0,0,1,4,1,2,1,1,4,2,5,1,0,0,2,0,0,10,17,27
LLALLAGUA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3
MAIRANA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
MAPIRI,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,4,1,4,6,0,0,0,0,0,0,0,0,0,1,0,0,8,8,16
MOROCHATA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
OMEREQUE,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ORURO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,3,0,4,1,1,1,0,0,2,3,0,2,0,2,0,1,10,10,20
PADCAYA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4
PAILON,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
PALOS BLANCOS,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PAMPA AULLAGAS,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PATACAMAYA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
POCONA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
PORCO,inmunoprevenibles,parotiditis,2020-02-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POROMA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,3,2,0,0,0,3,0,1,0,1,0,0,0,1,3,8,11
PUNATA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
QUILLACOLLO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,4,5
SAMAIPATA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN LORENZO(TJA),inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,3,0,0,0,0,4,3,7
SHINAOTA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SOPACHUY,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SUCRE,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,4
TARIJA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
TIPUANI,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
TRINIDAD,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TUPIZA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
URIONDO (A. CONCEPCION),inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VIACHA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
VILA VILA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
VILLA CHARCAS,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VINTO,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
WARNES,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,parotiditis,2020-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2
ACHOCALLA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AZURDUY,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BATALLAS,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
BETANZOS,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CALAMARCA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
CAPINOTA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHAYANTA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CHIMORE,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CKOCHAS,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,4
COCHABAMBA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,1,2,1,1,0,1,1,0,0,0,1,0,0,5,4,9
COLCAPIRHUA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COPACABANA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTAGAITA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2
COTOCA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,2,2,2,2,0,2,5,1,0,0,0,0,0,0,0,7,9,16
EL VILLAR,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
INQUISIVI,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
LA PAZ,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,4,0,0,4,8,12
LLALLAGUA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
MAGDALENA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MAPIRI,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
MECAPACA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MIZQUE,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
MONTERO,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,4,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,7,3,10
ORURO,inmunoprevenibles,parotiditis,2020-03-01,0,1,0,0,0,0,1,3,0,0,0,2,0,3,1,0,0,1,0,0,2,10,12
PADCAYA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PADILLA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POCONA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
POJO (CBBA),inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PORCO,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POTOSI,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,3,2,5
PUERTO GONZALO MORENO,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
RAQAYPAMPA(ETA),inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SACABA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAMAIPATA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA ANA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2020-03-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,1,6,7
