,group,variable,month,TOTALES,TOTALES,TOTALES
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-05-01,12,0,12
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-05-01,7,3,10
PUERTO GONZALO MORENO,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,0,1,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,8,0,8
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-05-01,2,0,2
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa,2015-05-01,3,0,3
SAN LORENZO(TJA),salud sexual y reproductiva,preeclampsia severa,2015-05-01,2,0,2
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
SAN RAMON BENI,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,64,4,68
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-05-01,5,0,5
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,0,1,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-05-01,4,0,4
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2015-05-01,2,0,2
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2015-05-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-06-01,21,0,21
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
COROICO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-06-01,4,0,4
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,10,2,12
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-06-01,8,7,15
MAIRANA,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,13,0,13
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,9,0,9
PUERTO RICO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
PUERTO VILLARROEL,salud sexual y reproductiva,preeclampsia severa,2015-06-01,7,0,7
PUNATA,salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-06-01,14,0,14
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-06-01,3,0,3
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
SAN JAVIER(STC),salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-06-01,50,2,52
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-06-01,5,0,5
TIPUANI,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-06-01,15,0,15
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2015-06-01,2,0,2
VINTO,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
WARNES,salud sexual y reproductiva,preeclampsia severa,2015-06-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,12,0,12
COLQUECHACA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,0,1,1
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-07-01,18,2,20
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-07-01,5,5,10
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-07-01,3,0,3
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-07-01,8,0,8
PORTACHUELO,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
PUERTO SUAREZ,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
REYES,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,5,0,5
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-07-01,3,0,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-07-01,3,0,3
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,0,1,1
SAN IGNACIO,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,3,1,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,39,1,40
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-07-01,15,0,15
TARATA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-07-01,8,0,8
VILLA TUNARI,salud sexual y reproductiva,preeclampsia severa,2015-07-01,0,4,4
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2015-07-01,3,0,3
WARNES,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2015-07-01,1,0,1
ANTEQUERA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
COBIJA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,2,1,3
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,13,6,19
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-08-01,2,0,2
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-08-01,5,2,7
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2015-08-01,0,2,2
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-08-01,7,8,15
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-08-01,8,0,8
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-08-01,10,0,10
PAILON,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
PUERTO RICO,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,3,0,3
REYES,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,12,3,15
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-08-01,2,0,2
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-08-01,3,0,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-08-01,0,2,2
SAN MATIAS,salud sexual y reproductiva,preeclampsia severa,2015-08-01,2,0,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-08-01,86,0,86
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-08-01,16,3,19
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-08-01,7,0,7
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa,2015-08-01,1,0,1
CAMIRI,salud sexual y reproductiva,preeclampsia severa,2015-09-01,2,0,2
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,7,1,8
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-09-01,2,0,2
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,10,0,10
EL PUENTE(STC),salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
EL TORNO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,0,1,1
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,2,0,2
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2015-09-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-09-01,7,3,10
MINEROS,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
MIZQUE,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,2,0,2
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,4,1,5
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,6,1,7
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-09-01,3,0,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-09-01,7,0,7
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
SAN BORJA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
SAN CARLOS,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,0,8,8
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,2,0,2
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,4,0,4
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,58,1,59
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-09-01,16,0,16
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2015-09-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-09-01,12,0,12
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-09-01,6,0,6
VALLEGRANDE,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
VILLAZON,salud sexual y reproductiva,preeclampsia severa,2015-09-01,1,0,1
APOLO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
CALAMARCA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,0,11,11
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,5,2,7
FERNANDEZ ALONSO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
GENERAL SAAVEDRA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,0,1,1
GUAYARAMERIN,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-10-01,4,5,9
LAJA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,2,3
MONTEAGUDO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
MONTERO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,2,0,2
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,5,0,5
PAZÑA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
PUNATA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,2,0,2
RIBERALTA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,5,0,5
ROBORE,salud sexual y reproductiva,preeclampsia severa,2015-10-01,3,0,3
RURRENABAQUE,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
SACABA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,2,0,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,0,3,3
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
SANTA ANA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,30,7,37
SUCRE,salud sexual y reproductiva,preeclampsia severa,2015-10-01,7,0,7
TARABUCO,salud sexual y reproductiva,preeclampsia severa,2015-10-01,0,1,1
TARIJA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,4,0,4
TARVITA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
TRINIDAD,salud sexual y reproductiva,preeclampsia severa,2015-10-01,3,0,3
YACUIBA,salud sexual y reproductiva,preeclampsia severa,2015-10-01,1,0,1
APOLO,salud sexual y reproductiva,preeclampsia severa,2015-11-01,0,1,1
CAMARGO,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
CHARAGUA,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,preeclampsia severa,2015-11-01,15,0,15
CONCEPCION,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
CUATRO CAÑADAS,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
EL ALTO,salud sexual y reproductiva,preeclampsia severa,2015-11-01,10,0,10
ESCOMA,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
HUANUNI,salud sexual y reproductiva,preeclampsia severa,2015-11-01,0,1,1
LA PAZ,salud sexual y reproductiva,preeclampsia severa,2015-11-01,5,5,10
ORURO,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
PAZÑA,salud sexual y reproductiva,preeclampsia severa,2015-11-01,1,0,1
