,group,variable,month,TOTALES,TOTALES,TOTALES
ROBORE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,1,0,1
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,0,1,1
SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,1,0,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,0,1,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,33,0,33
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,7,1,8
TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,1,0,1
VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-08-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,1,0,1
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,5,0,5
CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,1,0,1
COTOCA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,2,0,2
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,6,0,6
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,1,2,3
MAPIRI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,1,0,1
PADILLA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,2,0,2
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,24,3,27
SACABA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,2,0,2
SAN CARLOS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,5,0,5
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,0,1,1
SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,1,0,1
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,5,0,5
TARIJA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,21,0,21
VILLAZON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-09-01,1,0,1
CARACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,2,0,2
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,0,2,2
CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,1,0,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,2,2,4
EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,4,0,4
GENERAL SAAVEDRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,1,2,3
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,1,1,2
ORURO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,0,2,2
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,27,0,27
SAN BORJA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,1,0,1
SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,2,0,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,25,0,25
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,1,0,1
TARABUCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,0,1,1
VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-10-01,12,0,12
ARBIETO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
BAURES,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
CARACOLLO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,4,0,4
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,7,0,7
ESCOMA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,0,1,1
LA ASUNTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
MECAPACA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
MONTERO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,0,1,1
PAILON,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,2,0,2
RIBERALTA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,12,0,12
SAN LUCAS,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
SUCRE,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
TARABUCO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,0,1,1
VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,4,0,4
YACUIBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-11-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,0,2,2
COCHABAMBA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,2,0,2
CONCEPCION,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,1,0,1
EL ALTO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,9,0,9
EL TORNO,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,1,0,1
LA GUARDIA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,0,2,2
LA PAZ,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,7,0,7
SAN LORENZO(TJA),salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,3,0,3
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,4,1,5
SANTIAGO DE CALLAPA,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,0,1,1
TRINIDAD,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,10,0,10
VILLA TUNARI,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,5,0,5
WARNES,salud sexual y reproductiva,gestantes y puerperas con sepsis,2015-12-01,1,0,1
