municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
WARNES,sospecha diagnostica,influenza aviar - pandemica,2009-06-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-06-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAMIRI,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,2.0,9.0,25.0,34.0,1.0,71.0
COMARAPA,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
COTOCA,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,1.0,2.0,4.0,10.0,0.0,17.0
EL TORNO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,4.0,4.0,16.0,12.0,0.0,36.0
LA GUARDIA,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,1.0,6.0,8.0,18.0,7.0,0.0,40.0
MONTERO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,2.0,6.0,21.0,33.0,0.0,62.0
OKINAWA,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,1.0,0.0,1.0,0.0,2.0
PORONGO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,1.0,4.0,1.0,1.0,5.0,0.0,12.0
PORTACHUELO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,4.0,4.0,5.0,2.0,0.0,15.0
POTOSI,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,1.0,1.0,4.0,25.0,0.0,31.0
PUERTO QUIJARRO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO SUAREZ,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,1.0,1.0,1.0,3.0,8.0,0.0,14.0
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,1.0,2.0,1.0,1.0,5.0
SAN JOSE DE CHIQUITOS,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN JUAN DE YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,3.0,2.0,0.0,5.0
SAN MIGUEL DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,1.0,1.0,0.0,0.0,0.0,0.0,2.0
SAN PEDRO,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,143.0,334.0,466.0,1127.0,1907.0,290.0,4267.0
SUCRE,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,4.0,17.0,14.0,65.0,100.0,8.0,208.0
TUPIZA,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,0.0,5.0,0.0,5.0
UYUNI,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,0.0,0.0,8.0,0.0,8.0
VALLEGRANDE,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
VILLAZON,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,1.0,2.0,1.0,9.0,1.0,14.0
WARNES,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,2.0,3.0,2.0,13.0,0.0,20.0
YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-07-01,0.0,0.0,2.0,1.0,0.0,0.0,3.0
BOYUIBE,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CABEZAS,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,1.0,6.0,3.0,20.0,17.0,0.0,47.0
CAMIRI,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,5.0,19.0,28.0,18.0,1.0,71.0
COTOCA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,5.0,6.0,15.0,9.0,1.0,36.0
EL TORNO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,1.0,4.0,8.0,13.0,19.0,1.0,46.0
GENERAL SAAVEDRA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
LA GUARDIA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,2.0,22.0,26.0,76.0,44.0,5.0,175.0
MONTERO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,1.0,10.0,28.0,21.0,6.0,0.0,66.0
MORO MORO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
OKINAWA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,4.0,0.0,0.0,4.0
PAILON,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,2.0,0.0,0.0,2.0
PORONGO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,4.0,3.0,4.0,1.0,0.0,12.0
PORTACHUELO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,2.0,8.0,8.0,10.0,0.0,28.0
POTOSI,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,1.0,3.0,17.0,41.0,2.0,64.0
PUERTO QUIJARRO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
PUERTO SUAREZ,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,1.0,0.0,0.0,6.0,6.0,1.0,14.0
SAIPINA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,1.0,0.0,1.0,2.0,0.0,4.0
SAN JOSE DE CHIQUITOS,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,2.0,1.0,0.0,3.0
SAN JUAN DE YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
SAN MIGUEL DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,1.0,0.0,1.0,1.0,0.0,3.0
SAN RAFAEL,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,3.0,0.0,0.0,3.0
SANTA ANA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,219.0,503.0,1054.0,2038.0,1423.0,92.0,5329.0
SOPACHUY,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SUCRE,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,1.0,11.0,20.0,63.0,102.0,2.0,199.0
TRINIDAD,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
TUPIZA,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,4.0,1.0,0.0,5.0
UYUNI,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,0.0,6.0,0.0,6.0
VALLEGRANDE,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,2.0,4.0,1.0,0.0,7.0
VILLAZON,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,1.0,0.0,1.0,0.0,2.0
WARNES,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,1.0,4.0,9.0,16.0,21.0,2.0,53.0
YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-08-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
BOYUIBE,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CABEZAS,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,1.0,0.0,0.0,1.0,4.0,0.0,6.0
CAMIRI,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,1.0,4.0,3.0,6.0,7.0,1.0,22.0
COTOCA,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,1.0,5.0,7.0,3.0,0.0,16.0
EL TORNO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,2.0,2.0,8.0,0.0,12.0
LA GUARDIA,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,6.0,5.0,8.0,14.0,0.0,33.0
MINEROS,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,0.0,2.0,0.0,2.0
MONTERO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,1.0,5.0,7.0,0.0,13.0
PAILON,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,5.0,4.0,6.0,2.0,0.0,17.0
PORONGO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,1.0,8.0,6.0,8.0,2.0,0.0,25.0
PORTACHUELO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,1.0,0.0,1.0,3.0,0.0,3.0,8.0
POTOSI,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,4.0,8.0,27.0,2.0,41.0
PUCARA,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
PUERTO QUIJARRO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
PUERTO SUAREZ,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,1.0,2.0,0.0,0.0,3.0
ROBORE,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,1.0,1.0,0.0,2.0
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,3.0,4.0,3.0,9.0,4.0,0.0,23.0
SAN JOSE DE CHIQUITOS,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,2.0,3.0,2.0,3.0,0.0,10.0
SAN JUAN DE YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SAN MIGUEL DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,2.0,0.0,1.0,2.0,0.0,5.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,52.0,129.0,187.0,390.0,515.0,28.0,1301.0
SUCRE,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,1.0,4.0,3.0,3.0,35.0,2.0,48.0
TRIGAL,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,0.0,1.0,1.0,2.0
TUPIZA,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,1.0,0.0,4.0,9.0,0.0,14.0
UYUNI,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,1.0,1.0,0.0,0.0,2.0
VALLEGRANDE,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,2.0,3.0,6.0,0.0,11.0
WARNES,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,2.0,4.0,3.0,1.0,10.0
YAPACANI,sospecha diagnostica,influenza aviar - pandemica,2009-09-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CAMIRI,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,0.0,1.0,1.0,1.0,3.0
EL TORNO,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,1.0,0.0,0.0,1.0,0.0,2.0
GUAYARAMERIN,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,2.0,0.0,1.0,0.0,3.0
LA GUARDIA,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PAILON,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,2.0,1.0,0.0,0.0,3.0
PORVENIR,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
POTOSI,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,0.0,2.0,6.0,0.0,8.0
SAN IGNACIO DE VELASCO,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,3.0,2.0,1.0,0.0,1.0,0.0,7.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,22.0,45.0,22.0,47.0,98.0,12.0,246.0
SUCRE,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,0.0,1.0,4.0,0.0,5.0
TRINIDAD,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,0.0,1.0,0.0,0.0,1.0
WARNES,sospecha diagnostica,influenza aviar - pandemica,2009-10-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CAMIRI,sospecha diagnostica,influenza aviar - pandemica,2009-11-01,0.0,0.0,0.0,1.0,2.0,0.0,3.0
OKINAWA,sospecha diagnostica,influenza aviar - pandemica,2009-11-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
POTOSI,sospecha diagnostica,influenza aviar - pandemica,2009-11-01,0.0,0.0,0.0,4.0,1.0,0.0,5.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza aviar - pandemica,2009-11-01,8.0,5.0,3.0,11.0,19.0,2.0,48.0
CAMIRI,sospecha diagnostica,influenza aviar - pandemica,2009-12-01,0.0,0.0,1.0,0.0,5.0,0.0,6.0
MONTERO,sospecha diagnostica,influenza aviar - pandemica,2009-12-01,0.0,0.0,0.0,1.0,1.0,1.0,3.0
POTOSI,sospecha diagnostica,influenza aviar - pandemica,2009-12-01,0.0,0.0,1.0,3.0,6.0,3.0,13.0
RURRENABAQUE,sospecha diagnostica,influenza aviar - pandemica,2009-12-01,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,influenza aviar - pandemica,2009-12-01,14.0,17.0,5.0,12.0,22.0,5.0,75.0
