municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
COMARAPA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,2,1,0,0,4
COPACABANA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,2,2,1,5
CORIPATA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,1,0,2
CORO CORO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,0,1,1
COROICO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,3,3,1,7
COTOCA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,8,8,9,0,26
CUATRO CAÑADAS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,2,1,2,3,0,8
DESAGUADERO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,1,35,59,94,92,21,302
EL PUENTE(STC),sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,2,0,0,0,0,2
EL TORNO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,8,11,6,5,3,33
EUCALIPTUS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,1,3,0,5
FERNANDEZ ALONSO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,0,2,1,5
GENERAL SAAVEDRA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,0,0,0,1
GUANAY,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,1,0,0,2
GUAQUI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,0,0,1
GUAYARAMERIN,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,3,4,1,9
HUANUNI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,4,6,0,11
HUARACAJE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,1,0,0,0,0,0,1
ICLA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,0,0,1
IRUPANA (VILLA DE LANZA),sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,1,0,0,3
IXIAMAS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,4,0,4
JESUS DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,2,0,1,3
LA ASUNTA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,10,7,4,6,0,27
LA PAZ,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,1,38,45,121,198,44,447
LICOMA PAMPA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,0,0,0,1
LLALLAGUA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,2,1,0,4
LURIBAY,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,2,0,0,4
MAIRANA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,4,0,4
MAPIRI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,2,0,2
MECAPACA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,1,0,0,3
MINEROS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,1,2,0,5
MIZQUE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,3,3,1,8
MOCOMOCO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
MOJINETE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
MOJOCOYA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,0,2,0,3
MONTEAGUDO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,1,0,2
MONTERO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,8,12,9,6,6,41
OKINAWA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,2,2,0,5
ORURO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,10,21,25,72,15,143
PADCAYA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,1,0,2
PAILON,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,1,1,0,3
PALCA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,0,0,1
PAMPA GRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,0,1,1,4
PATACAMAYA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,2,0,1,3
PORCO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,2,0,2
PORONGO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,2,1,0,3
PORTACHUELO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,2,0,3,1,6
POSTRER VALLE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,1,0,2
POTOSI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,8,7,15,30,4,64
PUCARANI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,0,0,1
PUERTO ACOSTA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,1,0,2
PUERTO QUIJARRO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,2,0,1,0,4
PUERTO SUAREZ,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,4,4,1,2,11
PUERTO VILLARROEL,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,1,0,2
PUNA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,2,1,1,3,7
PUNATA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,3,1,1,6
QUILLACOLLO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,7,21,17,14,2,61
QUIME,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
ROBORE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,0,0,0,1
RURRENABAQUE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,0,0,1
SACABA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,3,22,29,30,8,92
SACACA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,0,4,4
SAIPINA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,0,1,0,2
SAMAIPATA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,1,2,0,5
SAN ANDRES DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,0,0,1
SAN BENITO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,2,0,1,1,1,5
SAN BUENA VENTURA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,1,1,0,3
SAN CARLOS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,1,0,0,3
SAN IGNACIO DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,1,3,5,3,3,0,15
SAN JULIAN,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,3,0,4,0,8
SAN LUCAS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,0,1,1
SAN MATIAS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
SAN MIGUEL DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,1,0,2
SAN PEDRO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,3,3,4,1,0,11
SAN PEDRO DE CURAHUARA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,0,0,1
SAN RAMON,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,1,0,1,3
SANTA ANA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,0,4,0,6
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,5,117,128,151,131,40,572
SANTA ROSA DEL SARA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,3,0,0,0,0,3
SENA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
SIPE SIPE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,2,5,2,10
SORATA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,0,0,1,2
SUCRE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,16,46,53,48,20,183
TACOPAYA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
TARACO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
TARATA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,3,3,1,0,7
TARIJA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,13,22,11,12,6,64
TARVITA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,0,0,1
TIPUANI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,2,0,0,3
TIQUIPAYA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,4,5,7,8,0,24
TIRAQUE (CBBA),sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,2,1,1,4,3,11
TOCO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,1,0,0,2
TOLATA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,2,1,4
TOLEDO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,2,1,3
TOMAVE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
TRINIDAD,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,4,4,3,1,0,12
TUPIZA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,4,3,2,11
URIONDO (A. CONCEPCION),sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,1,0,2,5
VACAS,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,0,1,0,1
VALLEGRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,0,0,1
VIACHA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,1,1,0,0,2
VILLA MONTES,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,2,4,3,3,13
VILLA TUNARI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,1,0,2
VILLAZON,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,3,5,12,8,4,32
VINTO,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,6,15,9,14,2,46
WARNES,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,2,2,8,2,2,16
YACUIBA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,2,12,9,11,3,37
YANACACHI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,1,0,0,0,2
YAPACANI,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,0,0,1,0,0,1
YOCALLA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,0,0,0,0,1
YOTALA,sospecha diagnostica,no de personas mordidas por animal,2009-01-01,0,1,2,0,0,0,3
ACHACACHI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,3,1,1,0,6
AIQUILE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,2,0,1,4
ANCORAIMES,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,1,1
ARANI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,2,2,1,5
ARBIETO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,1,3
ASCENCION DE GUARAYOS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,2,1,0,4
ATOCHA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,1,0,2
AYO AYO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
BATALLAS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,1,0,0,2
BAURES,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,1,1
BERMEJO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,2,2,0,5
BETANZOS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,0,2
BUENA VISTA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
CABEZAS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
CAIROMA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,1,0,2
CAJUATA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
CAMIRI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,4,3,5,4,1,17
CAPINOTA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,5,1,4,11
CAQUIAVIRI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,1,3
CARANAVI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,1,2,1,0,6
CARAPARI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,2,1,4
CARMEN RIVERO TORREZ,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
CHALLAPATA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,3,3,2,8
CHARAGUA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
CHARAÑA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,1,1
CHIMORE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,3,0,2,5
CLIZA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,5,5,3,1,15
COBIJA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,3,0,0,5
COCHABAMBA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,1,54,69,108,127,28,387
COLCAPIRHUA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,6,4,5,12,3,30
COLOMI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,2,3,0,6
COLPA BELGICA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,0,2
COLQUENCHA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,1,2
COMANCHE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,3,4
COMARAPA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,1,1,3
COPACABANA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,2,0,0,0,3
CORO CORO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,1,1,3
COROICO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,3,0,3
COTAGAITA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,1,2
COTOCA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,4,4,10,8,2,28
CUATRO CAÑADAS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,2,3,0,7
DESAGUADERO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
EL ALTO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,24,52,121,104,54,355
EL PUENTE(STC),sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,0,0,1
EL PUENTE(TJA),sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,3,1,0,4
EL TORNO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,18,12,19,14,3,66
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,0,1,1,2,6
ENTRE RIOS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,2,5,2,0,10
EUCALIPTUS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
FERNANDEZ ALONSO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,1,6,0,8
GUANAY,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,2,1,4
GUAQUI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,2,2
GUAYARAMERIN,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,3,1,0,5
HUANUNI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,1,0,1,0,3
ICLA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,0,1,2
IRUPANA (VILLA DE LANZA),sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
IXIAMAS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
JESUS DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,2,0,0,2
LA ASUNTA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,2,0,2
LA GUARDIA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,6,16,14,14,3,53
LA PAZ,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,1,23,46,96,155,46,367
LAJA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,2,1,1,5
LURIBAY,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,0,1,1
MAGDALENA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
MAIRANA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,1,1,2,5
MAPIRI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,2,0,2
MECAPACA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,1,1,3
MINEROS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,1,0,6,1,9
MONTERO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,1,10,7,19,20,2,59
OCURI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,0,0,0,0,2
OKINAWA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,1,1,3
ORURO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,9,13,36,73,13,144
PADCAYA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,1,2,2,7
PAILON,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,3,1,0,0,4
PALOS BLANCOS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,2,0,3
PAMPA GRANDE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,0,0,0,2
PATACAMAYA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,0,0,0,1
PELECHUCO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
PORCO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
PORONGO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,1,2,0,4
PORTACHUELO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,3,7,3,7,0,20
POTOSI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,12,19,26,4,63
PUCARANI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,1,0,0,2
PUERTO ACOSTA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,0,2
PUERTO PEREZ,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
PUERTO QUIJARRO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,1,0,2
PUERTO RICO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,2,0,2
PUERTO SUAREZ,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,1,1,0,3,3,0,8
PUERTO VILLARROEL,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,0,4,2,2,10
PUNA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,2,0,0,2
QUILLACOLLO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,4,13,10,17,2,46
QUIME,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
QUIRUSILLAS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,0,2
RIBERALTA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,2,0,3
ROBORE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,2,1,0,3
RURRENABAQUE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,1,2,3,0,1,1,8
SACABA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,8,14,31,19,7,79
SACACA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
SAIPINA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,2,0,0,3
SAMAIPATA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,1,1,5,0,8
SAN ANDRES DE MACHACA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
SAN ANTONIO DE LOMERIO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,0,1,0,0,2
SAN BENITO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,1,2,1,5
SAN BUENA VENTURA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,2,0,0,0,3
SAN CARLOS,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,12,0,0,12
SAN IGNACIO DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,6,2,1,2,12
SAN JUAN DE YAPACANI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,2,2,0,4
SAN JULIAN,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,2,1,3,1,8
SAN LORENZO(TJA),sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,2,0,2
SAN MIGUEL DE VELASCO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,3,1,1,0,6
SAN PEDRO,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,4,1,6
SAN PEDRO DE TIQUINA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
SAN RAMON,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,3,4,14,4,0,25
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,2,137,170,162,237,35,743
SANTA ROSA DEL SARA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,1,2,0,0,4
SANTIAGO DE CALLAPA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,5,6
SANTIVAÑES,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,1,0,2
SAPAHAQUI,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,2,1,0,1,4
SICAYA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,1,0,0,1
SIPE SIPE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,1,2,0,0,0,3
SOPACHUY,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
SORATA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,3,10,8,13,6,1,41
TACOPAYA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,0,1,0,0,0,1
TARATA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,2,1,3,1,0,7
TARIJA,sospecha diagnostica,no de personas mordidas por animal,2009-02-01,0,6,15,8,11,1,41
