municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
MONTERO,sospecha diagnostica,dengue clasico,2009-01-01,22,56,109,126,177,87,577
MORO MORO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,1,0,2
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,0,1,0,2
NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-01-01,0,3,0,4,18,1,26
OKINAWA,sospecha diagnostica,dengue clasico,2009-01-01,0,1,1,23,17,0,42
ORURO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,1,3,0,6
PADILLA,sospecha diagnostica,dengue clasico,2009-01-01,0,1,3,1,7,0,12
PAILON,sospecha diagnostica,dengue clasico,2009-01-01,3,7,18,56,94,12,190
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-01-01,0,1,1,10,39,2,53
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2009-01-01,0,1,0,1,4,0,6
PATACAMAYA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,1,0,1
PORONGO,sospecha diagnostica,dengue clasico,2009-01-01,0,2,0,8,10,1,21
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-01-01,0,7,6,17,14,2,46
PORVENIR,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,4,6,0,12
POTOSI,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,2,0,4
PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2009-01-01,3,9,10,13,27,1,63
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,4,3,0,7
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-01-01,1,1,5,8,10,1,26
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,4,11,1,16
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-01-01,7,22,17,62,108,5,221
PUNATA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,3,0,4
QUILLACOLLO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,2,0,2
REYES,sospecha diagnostica,dengue clasico,2009-01-01,4,14,9,20,23,0,70
RIBERALTA,sospecha diagnostica,dengue clasico,2009-01-01,3,34,51,83,175,29,375
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-01-01,14,45,56,37,36,1,189
SACABA,sospecha diagnostica,dengue clasico,2009-01-01,1,1,2,33,53,2,92
SAMAIPATA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,0,0,2
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-01-01,0,4,1,4,6,2,17
SAN BORJA,sospecha diagnostica,dengue clasico,2009-01-01,1,0,4,6,21,10,42
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,2,21,3,28
SAN CARLOS,sospecha diagnostica,dengue clasico,2009-01-01,0,4,4,9,23,2,42
SAN IGNACIO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,5,0,6
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-01-01,0,8,20,39,45,9,121
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2009-01-01,2,4,8,19,12,2,47
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,2,5,0,8
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-01-01,11,2,15,32,51,4,115
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-01-01,16,43,35,121,203,13,431
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2009-01-01,0,15,12,26,14,3,70
SAN MATIAS,sospecha diagnostica,dengue clasico,2009-01-01,0,0,3,24,15,0,42
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,5,2,9
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-01-01,1,1,5,6,10,3,26
SAN PEDRO(PND),sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,3,2,0,5
SAN RAFAEL,sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,8,5,0,15
SAN RAMON,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,6,8,2,16
SANTA ANA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-01-01,206,916,1481,3398,5033,610,11644
SANTA ROSA,sospecha diagnostica,dengue clasico,2009-01-01,1,1,1,5,12,0,20
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,1,6,8,0,15
SENA,sospecha diagnostica,dengue clasico,2009-01-01,1,5,3,8,6,0,23
SUCRE,sospecha diagnostica,dengue clasico,2009-01-01,2,1,1,12,29,2,47
TARATA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,0,0,1
TARIJA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,6,13,1,20
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-01-01,0,2,7,70,116,15,210
TOMINA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,1,0,0,1
TRINIDAD,sospecha diagnostica,dengue clasico,2009-01-01,3,12,51,53,140,21,280
TUPIZA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,1,0,1
URUBICHA,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,0,3,0,3
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-01-01,0,2,1,6,12,0,21
VILLA MONTES,sospecha diagnostica,dengue clasico,2009-01-01,2,12,11,45,83,7,160
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2009-01-01,3,14,14,20,25,4,80
VILLA SERRANO,sospecha diagnostica,dengue clasico,2009-01-01,0,0,0,2,2,0,4
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-01-01,0,5,26,85,187,7,310
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2009-01-01,0,0,2,0,10,0,12
WARNES,sospecha diagnostica,dengue clasico,2009-01-01,0,1,12,34,62,10,119
YACUIBA,sospecha diagnostica,dengue clasico,2009-01-01,3,17,58,258,483,25,844
YAPACANI,sospecha diagnostica,dengue clasico,2009-01-01,0,4,3,9,19,2,37
AIQUILE,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,6,0,6
ALCALA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,0,0,1
ARANI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,2,0,3
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2009-02-01,3,7,11,17,24,3,65
AYOPAYA (V. DE INDEPENDENCIA),sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
BERMEJO,sospecha diagnostica,dengue clasico,2009-02-01,0,3,25,157,395,14,594
BOLPEBRA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
BOYUIBE,sospecha diagnostica,dengue clasico,2009-02-01,0,4,6,23,34,9,76
BUENA VISTA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,4,10,18,4,37
CABEZAS,sospecha diagnostica,dengue clasico,2009-02-01,0,2,12,20,32,3,69
CAMARGO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,1,0,2
CAMIRI,sospecha diagnostica,dengue clasico,2009-02-01,13,84,160,364,436,62,1119
CAPINOTA,sospecha diagnostica,dengue clasico,2009-02-01,0,4,1,4,4,0,13
CARANAVI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,2,13,24,2,41
CARAPARI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,5,5,0,10
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2009-02-01,0,2,7,10,15,0,34
CHARAGUA,sospecha diagnostica,dengue clasico,2009-02-01,0,3,5,23,34,10,75
CHIMORE,sospecha diagnostica,dengue clasico,2009-02-01,1,12,15,80,101,10,219
CLIZA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,0,4,4,0,9
COBIJA,sospecha diagnostica,dengue clasico,2009-02-01,3,19,29,39,101,6,197
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-02-01,3,12,13,182,456,38,704
COLCAPIRHUA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
COLOMI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,8,12,2,23
COLPA BELGICA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,3,2,4,0,10
COMARAPA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,4,13,1,18
CONCEPCION,sospecha diagnostica,dengue clasico,2009-02-01,0,0,3,5,14,5,27
COROICO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,2,1,4
COTOCA,sospecha diagnostica,dengue clasico,2009-02-01,0,7,3,9,20,0,39
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-02-01,1,4,18,47,49,6,125
CUEVO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,5,0,7
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2009-02-01,0,5,16,14,46,4,85
EL TORNO,sospecha diagnostica,dengue clasico,2009-02-01,0,13,19,67,91,22,212
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,1,0,2
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-02-01,3,11,12,40,81,2,149
FERNANDEZ ALONSO,sospecha diagnostica,dengue clasico,2009-02-01,1,7,11,15,32,2,68
FILADELFIA,sospecha diagnostica,dengue clasico,2009-02-01,0,2,0,2,3,0,7
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2009-02-01,4,3,0,2,0,0,9
GUANAY,sospecha diagnostica,dengue clasico,2009-02-01,0,1,3,8,8,1,21
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-02-01,8,16,29,78,184,69,384
GUTIERREZ,sospecha diagnostica,dengue clasico,2009-02-01,0,4,8,46,78,25,161
HUACARETA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,2,3,1,7
HUACHACALLA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
ICLA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,0,1,2,0,4
INGAVI (HUMAITA),sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,3,1,5
IXIAMAS,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,15,2,19
LA ASUNTA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,2,0,3
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-02-01,8,27,30,46,56,7,174
LA PAZ,sospecha diagnostica,dengue clasico,2009-02-01,0,2,2,13,79,10,106
LAGUNILLAS,sospecha diagnostica,dengue clasico,2009-02-01,5,12,12,37,56,8,130
LORETO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,2,2,1,6
MACHARETI,sospecha diagnostica,dengue clasico,2009-02-01,1,1,5,31,54,9,101
MAGDALENA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,1,2,4
MAIRANA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,3,19,24,5,51
MAPIRI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,0,0,2
MINEROS,sospecha diagnostica,dengue clasico,2009-02-01,0,3,5,13,24,1,46
MONTEAGUDO,sospecha diagnostica,dengue clasico,2009-02-01,3,11,15,82,111,21,243
MONTERO,sospecha diagnostica,dengue clasico,2009-02-01,19,37,29,62,132,28,307
MORO MORO,sospecha diagnostica,dengue clasico,2009-02-01,0,1,1,2,2,0,6
NACEBE (SANTA ROSA DEL ABUNA),sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,3,0,4
OKINAWA,sospecha diagnostica,dengue clasico,2009-02-01,0,3,2,10,18,0,33
OMEREQUE,sospecha diagnostica,dengue clasico,2009-02-01,0,0,12,55,104,11,182
ORURO,sospecha diagnostica,dengue clasico,2009-02-01,0,2,1,5,18,1,27
PADILLA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,1,3,2,0,7
PAILON,sospecha diagnostica,dengue clasico,2009-02-01,1,9,22,77,108,5,222
PALOS BLANCOS,sospecha diagnostica,dengue clasico,2009-02-01,0,0,3,16,38,1,58
PAMPA GRANDE,sospecha diagnostica,dengue clasico,2009-02-01,5,8,10,34,53,5,115
PORONGO,sospecha diagnostica,dengue clasico,2009-02-01,2,11,24,65,67,11,180
PORTACHUELO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,5,3,9,2,19
PORVENIR,sospecha diagnostica,dengue clasico,2009-02-01,0,10,6,13,29,1,59
POSTRER VALLE,sospecha diagnostica,dengue clasico,2009-02-01,0,1,4,3,2,2,12
POTOSI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,5,3,0,8
PUERTO GONZALO MORENO,sospecha diagnostica,dengue clasico,2009-02-01,6,11,4,4,7,4,36
PUERTO QUIJARRO,sospecha diagnostica,dengue clasico,2009-02-01,0,2,7,7,14,1,31
PUERTO RICO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,6,17,0,24
PUERTO SILES,sospecha diagnostica,dengue clasico,2009-02-01,0,1,0,0,2,0,3
PUERTO SUAREZ,sospecha diagnostica,dengue clasico,2009-02-01,23,49,67,114,198,26,477
PUERTO VILLARROEL,sospecha diagnostica,dengue clasico,2009-02-01,23,44,36,103,168,11,385
PUNA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,4,0,4
PUNATA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,7,8,0,15
QUILLACOLLO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,0,1,1
REYES,sospecha diagnostica,dengue clasico,2009-02-01,13,7,16,40,78,0,154
RIBERALTA,sospecha diagnostica,dengue clasico,2009-02-01,0,4,13,32,47,9,105
ROBORE,sospecha diagnostica,dengue clasico,2009-02-01,0,6,3,18,18,6,51
RURRENABAQUE,sospecha diagnostica,dengue clasico,2009-02-01,0,8,6,18,45,45,122
SACABA,sospecha diagnostica,dengue clasico,2009-02-01,0,9,11,54,116,7,197
SAIPINA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,3,1,6
SAMAIPATA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,8,15,1,24
SAN ANDRES,sospecha diagnostica,dengue clasico,2009-02-01,2,10,4,14,25,4,59
SAN ANTONIO DE LOMERIO,sospecha diagnostica,dengue clasico,2009-02-01,0,3,0,13,15,9,40
SAN BORJA,sospecha diagnostica,dengue clasico,2009-02-01,1,1,7,10,39,12,70
SAN BUENA VENTURA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,2,14,16,7,39
SAN CARLOS,sospecha diagnostica,dengue clasico,2009-02-01,1,4,3,15,19,1,43
SAN IGNACIO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,0,0,1
SAN IGNACIO DE VELASCO,sospecha diagnostica,dengue clasico,2009-02-01,4,28,49,108,103,8,300
SAN JAVIER(STC),sospecha diagnostica,dengue clasico,2009-02-01,3,26,33,47,70,13,192
SAN JOAQUIN,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,1,2,0,4
SAN JOSE DE CHIQUITOS,sospecha diagnostica,dengue clasico,2009-02-01,1,2,10,56,34,2,105
SAN JUAN DE YAPACANI,sospecha diagnostica,dengue clasico,2009-02-01,0,3,7,18,20,3,51
SAN JULIAN,sospecha diagnostica,dengue clasico,2009-02-01,35,65,77,229,466,17,889
SAN LORENZO(PND),sospecha diagnostica,dengue clasico,2009-02-01,5,11,10,3,12,0,41
SAN LORENZO(TJA),sospecha diagnostica,dengue clasico,2009-02-01,0,1,0,0,6,0,7
SAN MATIAS,sospecha diagnostica,dengue clasico,2009-02-01,1,3,46,26,23,2,101
SAN MIGUEL DE VELASCO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,8,17,17,3,45
SAN PEDRO,sospecha diagnostica,dengue clasico,2009-02-01,2,4,0,3,9,0,18
SAN PEDRO(PND),sospecha diagnostica,dengue clasico,2009-02-01,0,0,4,1,3,2,10
SAN RAFAEL,sospecha diagnostica,dengue clasico,2009-02-01,0,1,2,0,0,0,3
SAN RAMON,sospecha diagnostica,dengue clasico,2009-02-01,0,0,5,17,47,7,76
SANTA ANA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,8,5,1,14
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,dengue clasico,2009-02-01,342,1450,2470,5351,7850,865,18328
SANTA ROSA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,5,3,0,8
SANTA ROSA DEL SARA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,6,10,0,16
SENA,sospecha diagnostica,dengue clasico,2009-02-01,0,1,3,4,4,1,13
SOPACHUY,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,2,1,0,4
SUCRE,sospecha diagnostica,dengue clasico,2009-02-01,0,2,3,34,63,1,103
TACOPAYA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,3,0,3
TARABUCO,sospecha diagnostica,dengue clasico,2009-02-01,0,1,0,2,0,0,3
TARIJA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,2,18,81,2,103
TEOPONTE,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,3,0,5
TINGUIPAYA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,1,0,1
TIPUANI,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,3,0,5
TIRAQUE (CBBA),sospecha diagnostica,dengue clasico,2009-02-01,3,6,15,56,95,8,183
TOMINA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,0,0,2
TRIGAL,sospecha diagnostica,dengue clasico,2009-02-01,0,0,1,0,1,0,2
TRINIDAD,sospecha diagnostica,dengue clasico,2009-02-01,7,46,113,307,730,47,1250
TUPIZA,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,1,1,0,2
URUBICHA,sospecha diagnostica,dengue clasico,2009-02-01,0,2,1,3,9,0,15
VALLEGRANDE,sospecha diagnostica,dengue clasico,2009-02-01,2,4,6,20,48,8,88
VILLA MONTES,sospecha diagnostica,dengue clasico,2009-02-01,3,53,103,184,272,42,657
VILLA NUEVA (LOMA ALTA),sospecha diagnostica,dengue clasico,2009-02-01,0,0,11,0,0,0,11
VILLA RIVERO,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,2,0,0,2
VILLA SERRANO,sospecha diagnostica,dengue clasico,2009-02-01,0,3,3,7,5,1,19
VILLA TUNARI,sospecha diagnostica,dengue clasico,2009-02-01,6,19,54,146,386,26,637
VILLA VACA GUZMAN (MUYUPAMPA),sospecha diagnostica,dengue clasico,2009-02-01,0,1,2,7,23,2,35
WARNES,sospecha diagnostica,dengue clasico,2009-02-01,2,8,5,35,71,16,137
YACUIBA,sospecha diagnostica,dengue clasico,2009-02-01,11,72,159,390,783,186,1601
YAMPARAEZ,sospecha diagnostica,dengue clasico,2009-02-01,0,0,0,0,2,0,2
YAPACANI,sospecha diagnostica,dengue clasico,2009-02-01,0,4,5,13,7,0,29
AIQUILE,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,9,1,10
ASCENCION DE GUARAYOS,sospecha diagnostica,dengue clasico,2009-03-01,0,3,5,9,15,2,34
BAURES,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,3,0,3
BELLA FLOR,sospecha diagnostica,dengue clasico,2009-03-01,1,0,0,0,0,0,1
BERMEJO,sospecha diagnostica,dengue clasico,2009-03-01,0,1,7,75,101,4,188
BETANZOS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
BOLPEBRA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,1,2,0,4
BOYUIBE,sospecha diagnostica,dengue clasico,2009-03-01,0,4,13,27,35,10,89
BUENA VISTA,sospecha diagnostica,dengue clasico,2009-03-01,0,5,11,17,28,6,67
CABEZAS,sospecha diagnostica,dengue clasico,2009-03-01,8,22,21,55,115,11,232
CAMIRI,sospecha diagnostica,dengue clasico,2009-03-01,30,101,148,314,298,51,942
CARANAVI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,4,4,0,9
CARAPARI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,3,4,1,8
CARMEN RIVERO TORREZ,sospecha diagnostica,dengue clasico,2009-03-01,0,2,10,27,24,6,69
CHARAGUA,sospecha diagnostica,dengue clasico,2009-03-01,0,4,16,54,59,4,137
CHIMORE,sospecha diagnostica,dengue clasico,2009-03-01,2,9,5,24,37,6,83
COBIJA,sospecha diagnostica,dengue clasico,2009-03-01,6,15,25,48,106,5,205
COCHABAMBA,sospecha diagnostica,dengue clasico,2009-03-01,3,5,5,53,178,23,267
COLOMI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,3,5,0,8
COLPA BELGICA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,2,1,0,4
COMARAPA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,3,11,22,1,37
CONCEPCION,sospecha diagnostica,dengue clasico,2009-03-01,0,6,1,5,14,4,30
COROICO,sospecha diagnostica,dengue clasico,2009-03-01,0,1,0,0,1,0,2
COTOCA,sospecha diagnostica,dengue clasico,2009-03-01,0,5,4,17,22,0,48
CUATRO CAÑADAS,sospecha diagnostica,dengue clasico,2009-03-01,1,6,13,21,40,3,84
CUEVO,sospecha diagnostica,dengue clasico,2009-03-01,0,4,6,16,20,7,53
EL PUENTE(STC),sospecha diagnostica,dengue clasico,2009-03-01,0,7,16,30,74,12,139
EL TORNO,sospecha diagnostica,dengue clasico,2009-03-01,4,13,26,60,71,6,180
ENTRE RIOS,sospecha diagnostica,dengue clasico,2009-03-01,0,3,7,25,45,5,85
EUREKA (SANTOS MERCADO),sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,0,0,1
FERNANDEZ ALONSO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,4,4,1,9
FILADELFIA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,1,0,2
GENERAL SAAVEDRA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,2,0,2
GUANAY,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,2,0,0,2
GUAYARAMERIN,sospecha diagnostica,dengue clasico,2009-03-01,4,11,7,59,118,33,232
GUTIERREZ,sospecha diagnostica,dengue clasico,2009-03-01,1,5,15,63,103,39,226
HUACARETA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,2,3,0,5
HUANUNI,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
ICLA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,1,0,0,1
INGAVI (HUMAITA),sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,0,1,1
IXIAMAS,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,2,0,2
LA GUARDIA,sospecha diagnostica,dengue clasico,2009-03-01,3,14,22,76,100,11,226
LA PAZ,sospecha diagnostica,dengue clasico,2009-03-01,0,0,1,3,44,5,53
LAGUNILLAS,sospecha diagnostica,dengue clasico,2009-03-01,6,15,18,29,69,12,149
LLALLAGUA,sospecha diagnostica,dengue clasico,2009-03-01,0,0,0,0,1,0,1
LORETO,sospecha diagnostica,dengue clasico,2009-03-01,0,0,2,2,2,0,6
MACHARETI,sospecha diagnostica,dengue clasico,2009-03-01,0,1,6,19,30,3,59
