municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
BELEN DE ANDAMARCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,2,2,0,0,2,0,0,0,5,2,7
BELEN DE URMIRI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,4,0,12,5,2,1,5,3,1,0,24,9,33
BELLA FLOR,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,2,5,3,1,1,2,1,0,0,11,7,18
BERMEJO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,41,41,97,70,55,45,38,49,11,9,242,214,456
BETANZOS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,56,33,103,84,18,11,23,39,13,28,213,195,408
BOLPEBRA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,0,6,2,1,1,2,3,0,1,11,7,18
BOYUIBE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,11,6,14,8,11,5,9,10,4,2,49,31,80
BUENA VISTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,40,30,57,43,7,4,6,4,1,2,111,83,194
CABEZAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,61,45,94,82,18,13,27,21,3,0,203,161,364
CAIROMA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,16,11,32,28,7,1,5,4,3,1,63,45,108
"CAIZA ""D""",otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,10,36,24,6,3,13,18,5,7,72,62,134
CAJUATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,20,17,20,11,6,2,7,4,5,1,58,35,93
CALACOTO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,0,11,0,0,0,6,0,4,0,23,0,23
CALAMARCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,16,7,24,15,1,0,7,2,2,0,50,24,74
CAMARGO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,49,27,83,68,16,13,42,37,24,19,214,164,378
CAMATAQUI (C. VILLA ABECIA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,10,9,20,8,3,4,9,12,2,12,44,45,89
CAMIRI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,72,51,119,111,38,23,61,58,50,63,340,306,646
CAPINOTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,16,0,19,0,1,0,0,0,3,0,39,0,39
CAQUIAVIRI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,0,11,0,1,0,6,0,7,0,28,0,28
CARACOLLO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,8,29,29,5,3,10,12,6,10,62,62,124
CARANAVI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,43,34,99,89,11,6,29,31,13,7,195,167,362
CARANGAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,1,1,1,0,0,0,0,1,2,2,4
CARAPARI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,14,13,30,35,19,14,18,22,4,5,85,89,174
CARIPUYO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,16,5,28,33,4,1,0,4,2,1,50,44,94
CARMEN RIVERO TORREZ,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,2,7,5,4,0,1,1,0,0,17,8,25
CATACORA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,0,4,0,1,0,0,0,1,0,8,0,8
CHACARILLA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,7,0,0,0,0,1,0,1,8,2,10
CHALLAPATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,55,42,94,74,8,10,12,20,13,8,182,154,336
CHAQUI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,5,29,28,2,3,9,8,3,5,55,49,104
CHARAGUA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,52,25,93,56,3,0,18,6,2,2,168,89,257
CHARAÑA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,13,0,5,0,7,0,2,0,28,0,28
CHAYANTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,25,30,66,61,8,5,5,9,3,8,107,113,220
CHIMORE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,51,24,85,72,4,4,11,6,2,0,153,106,259
CHIPAYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,3,8,5,0,0,0,0,0,1,10,9,19
CHOQUE COTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,0,1,0,0,0,3,4,3,2,10,6,16
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,enfermedad  diarreica aguda,2007-01-01,15,5,28,20,3,0,7,1,4,1,57,27,84
CHUMA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,14,8,26,22,6,5,11,11,4,6,61,52,113
CLIZA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,14,17,30,22,6,6,12,15,3,7,65,67,132
COBIJA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,38,29,56,46,9,6,27,10,2,0,132,91,223
COCHABAMBA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,639,634,1098,1106,367,430,572,673,109,159,2785,3002,5787
COIPASA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,1,0,3,1,0,3,2,0,1,6,7,13
COLCAPIRHUA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,29,21,26,37,22,1,1,0,0,0,78,59,137
"COLCHA ""K""",otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,9,27,30,3,7,14,21,8,5,55,72,127
COLLANA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,4,1,0,0,2,0,0,0,7,1,8
COLOMI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,31,19,49,47,4,2,7,12,1,2,92,82,174
COLPA BELGICA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,19,19,21,22,7,8,11,7,9,7,67,63,130
COLQUECHACA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,51,52,178,179,8,10,16,20,7,4,260,265,525
COLQUENCHA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,7,4,21,9,4,0,3,0,3,1,38,14,52
COLQUIRI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,3,17,12,3,1,8,6,2,2,38,24,62
COMANCHE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,3,0,0,0,0,0,1,0,5,0,5
COMARAPA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,30,26,34,40,6,5,11,7,3,5,84,83,167
COMBAYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,2,1,1,0,0,0,0,0,3,1,4
CONCEPCION,otras infecciones,enfermedad  diarreica aguda,2007-01-01,16,14,21,21,1,0,2,2,1,0,41,37,78
COPACABANA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,3,14,18,9,7,23,24,2,0,53,52,105
CORIPATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,5,25,14,2,0,7,1,1,0,47,20,67
CORO CORO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,0,7,0,2,0,1,0,0,0,12,0,12
COROICO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,2,29,21,8,3,18,9,3,0,64,35,99
CORQUE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,4,18,14,4,2,12,6,3,4,37,30,67
COTAGAITA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,63,42,155,120,42,30,72,56,15,21,347,269,616
COTOCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,91,69,69,65,19,7,2,0,1,0,182,141,323
CUATRO CAÑADAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,40,36,39,37,8,3,12,7,2,3,101,86,187
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,enfermedad  diarreica aguda,2007-01-01,4,0,7,4,0,0,2,0,1,0,14,4,18
CUEVO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,4,13,8,8,1,14,6,6,2,47,21,68
CULPINA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,62,57,114,136,13,8,26,22,5,4,220,227,447
CURAHUARA DE CARANGAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,4,2,13,16,2,1,3,5,0,2,22,26,48
CURVA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,1,7,6,0,0,5,3,0,0,14,10,24
DESAGUADERO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,3,5,1,0,1,1,1,2,3,14,9,23
EL ALTO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,539,443,823,735,270,224,220,198,51,39,1903,1639,3542
EL CHORO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,3,9,10,1,2,6,10,2,6,21,31,52
EL PUENTE(STC),otras infecciones,enfermedad  diarreica aguda,2007-01-01,32,28,49,48,3,1,9,6,1,0,94,83,177
EL PUENTE(TJA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,17,8,44,36,18,32,16,24,2,2,97,102,199
EL TORNO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,74,84,45,42,21,12,9,5,3,1,152,144,296
EL VILLAR,otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,16,10,23,2,8,3,11,1,2,28,60,88
ENTRE RIOS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,38,31,101,70,51,47,69,72,8,17,267,237,504
ENTRE RIOS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,89,76,124,109,16,12,19,15,0,0,248,212,460
ESCARA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,3,0,0,0,0,0,0,0,3,0,3
ESMERALDA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,3,1,2,1,1,1,3,1,9,4,13
EUCALIPTUS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,5,18,17,1,2,3,3,4,1,34,28,62
EUREKA (SANTOS MERCADO),otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,4,3,3,1,4,3,1,0,12,7,19
EXALTACION,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,1,6,2,2,0,3,1,0,0,17,4,21
FERNANDEZ ALONSO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,34,35,24,31,3,1,6,5,0,0,67,72,139
FILADELFIA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,3,13,3,9,1,9,0,0,0,39,7,46
GENERAL SAAVEDRA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,35,26,43,45,3,0,3,0,0,0,84,71,155
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,enfermedad  diarreica aguda,2007-01-01,11,3,31,18,0,2,3,3,1,4,46,30,76
GUANAY,otras infecciones,enfermedad  diarreica aguda,2007-01-01,27,32,57,53,4,2,3,2,2,1,93,90,183
GUAQUI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,4,1,7,2,1,0,3,1,2,2,17,6,23
GUAYARAMERIN,otras infecciones,enfermedad  diarreica aguda,2007-01-01,98,66,147,92,37,17,28,19,26,3,336,197,533
GUTIERREZ,otras infecciones,enfermedad  diarreica aguda,2007-01-01,40,46,91,105,8,13,16,22,7,8,162,194,356
HUACARETA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,18,11,36,42,5,7,18,11,5,8,82,79,161
HUACAYA (VILLA DE HUACAYA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,10,4,43,9,5,7,3,5,2,2,63,27,90
HUACHACALLA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,4,0,4,3,2,1,9,5,1,2,20,11,31
HUANUNI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,30,43,64,66,4,10,5,19,0,2,103,140,243
HUARACAJE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,2,12,7,2,2,3,4,0,0,22,15,37
HUAYLLAMARCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,2,2,3,1,2,3,5,5,8,16,20,36
ICHOCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,3,16,19,1,0,1,2,2,1,22,25,47
ICLA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,15,13,11,0,0,1,1,1,0,23,27,50
INCAHUASI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,71,56,162,174,7,6,13,32,7,10,260,278,538
INGAVI (HUMAITA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,2,2,0,0,0,1,1,0,3,3,6
INQUISIVI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,9,18,12,3,0,5,7,0,1,34,29,63
IRUPANA (VILLA DE LANZA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,15,2,38,18,14,3,28,14,12,2,107,39,146
IXIAMAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,15,9,29,26,3,0,2,2,0,0,49,37,86
JESUS DE MACHACA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,4,3,13,10,4,2,7,1,3,3,31,19,50
LA ASUNTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,32,20,77,58,6,1,10,5,1,0,126,84,210
LA GUARDIA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,135,118,212,176,15,8,14,13,6,2,382,317,699
LA PAZ,otras infecciones,enfermedad  diarreica aguda,2007-01-01,450,429,753,676,209,182,417,453,167,159,1996,1899,3895
LA RIVERA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,1,1,0,0,1,1,0,1,2,3,5
LAGUNILLAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,24,19,55,36,9,7,8,7,4,3,100,72,172
LAJA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,3,14,8,1,3,3,3,2,3,26,20,46
LAS CARRERAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,9,11,17,19,6,3,11,15,0,5,43,53,96
LICOMA PAMPA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,1,3,1,0,1,0,2,0,1,5,6,11
LLALLAGUA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,73,43,131,127,12,9,28,30,13,17,257,226,483
LLICA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,9,16,7,0,3,5,11,2,1,25,31,56
LORETO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,8,5,3,3,0,3,0,0,0,14,11,25
LURIBAY,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,8,18,15,2,2,9,10,7,2,41,37,78
MACHACAMARCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,18,18,30,32,10,4,10,12,2,4,70,70,140
MACHARETI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,32,15,58,54,14,12,23,31,11,10,138,122,260
MAGDALENA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,18,13,26,22,6,2,9,8,2,3,61,48,109
MAIRANA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,19,17,25,21,6,1,9,3,4,0,63,42,105
MALLA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,3,12,7,0,0,0,3,0,0,17,13,30
MAPIRI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,10,9,30,29,2,2,9,6,3,1,54,47,101
MECAPACA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,8,16,13,1,4,9,8,2,3,29,36,65
MINEROS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,23,27,32,31,2,1,4,0,0,0,61,59,120
MIZQUE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,58,20,89,32,4,0,6,2,1,0,158,54,212
MOCOMOCO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,0,17,7,3,0,7,5,7,1,39,13,52
MOJINETE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,0,8,3,2,1,2,1,1,2,16,7,23
MOJOCOYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,17,9,24,17,2,4,3,14,6,4,52,48,100
MONTEAGUDO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,61,53,143,143,33,27,84,57,35,20,356,300,656
MONTERO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,209,219,251,266,37,30,39,42,27,25,563,582,1145
MORO MORO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,1,8,4,2,1,1,2,4,3,16,11,27
MOROCHATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,15,17,24,20,5,1,1,2,1,2,46,42,88
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,1,2,1,0,0,0,0,0,3,2,5
NAZACARA DE PACAJES,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,0,0,1,0,1,0,1,0,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,2,1,2,1,0,2,0,0,4,4,8
OCURI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,27,17,68,66,7,2,11,6,5,1,118,92,210
OKINAWA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,41,31,51,44,11,9,15,13,1,1,119,98,217
OMEREQUE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,6,27,23,3,2,2,8,0,1,38,40,78
ORURO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,357,309,558,525,240,201,379,457,172,143,1706,1635,3341
PADCAYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,25,21,51,55,36,30,19,35,6,13,137,154,291
PADILLA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,25,15,58,62,4,7,23,31,1,11,111,126,237
PAILON,otras infecciones,enfermedad  diarreica aguda,2007-01-01,22,15,26,25,9,1,14,11,3,5,74,57,131
PALCA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,10,9,11,0,1,1,3,0,2,15,27,42
PALOS BLANCOS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,27,24,75,80,14,10,15,6,3,0,134,120,254
PAMPA AULLAGAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,5,9,15,8,3,1,6,5,3,4,32,27,59
PAMPA GRANDE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,19,14,30,23,4,1,8,2,5,1,66,41,107
PAPEL PAMPA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,0,6,1,1,0,0,7,1,2,10,10,20
PASORAPA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,1,0,0,0,1,0,2,1,4,1,5
PATACAMAYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,21,0,34,8,1,2,5,3,3,1,64,14,78
PAZÑA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,14,9,21,16,4,6,3,9,5,2,47,42,89
PELECHUCO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,5,16,16,2,3,7,6,2,1,39,31,70
POCOATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,34,20,98,111,13,5,18,8,9,2,172,146,318
POCONA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,31,12,54,51,13,3,22,13,6,7,126,86,212
POJO (CBBA),otras infecciones,enfermedad  diarreica aguda,2007-01-01,11,7,19,15,0,2,2,2,3,3,35,29,64
POOPO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,0,8,7,0,0,3,4,3,3,22,14,36
PORCO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,26,21,48,44,8,5,20,15,3,3,105,88,193
POROMA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,19,19,71,62,2,2,7,11,4,2,103,96,199
PORONGO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,10,0,17,6,5,1,3,2,0,0,35,9,44
PORTACHUELO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,25,22,34,32,2,0,6,2,3,0,70,56,126
PORVENIR,otras infecciones,enfermedad  diarreica aguda,2007-01-01,10,8,18,13,4,0,1,0,0,0,33,21,54
POSTRER VALLE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,2,1,3,1,3,2,5,2,1,9,14,23
POTOSI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,332,290,617,567,139,129,268,233,72,71,1428,1290,2718
PRESTO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,26,13,66,19,5,1,2,0,0,5,99,38,137
PUCARA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,2,2,0,0,1,0,1,3,4,5,9
PUCARANI,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,0,33,0,3,0,4,0,0,0,46,0,46
PUERTO ACOSTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,6,1,29,7,7,3,4,5,6,2,52,18,70
PUERTO CARABUCO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,1,16,9,3,0,8,1,2,0,37,11,48
PUERTO GONZALO MORENO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,7,3,3,2,3,0,4,2,1,2,18,9,27
PUERTO PEREZ,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,7,1,2,0,4,2,1,0,15,3,18
PUERTO QUIJARRO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,16,16,26,19,18,18,27,28,2,3,89,84,173
PUERTO RICO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,18,8,24,14,6,6,9,4,3,1,60,33,93
PUERTO SILES,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,1,2,0,0,0,1,1,0,0,6,2,8
PUERTO SUAREZ,otras infecciones,enfermedad  diarreica aguda,2007-01-01,29,24,33,26,12,3,16,10,8,3,98,66,164
PUERTO VILLARROEL,otras infecciones,enfermedad  diarreica aguda,2007-01-01,96,74,160,139,14,11,8,10,0,0,278,234,512
PUNA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,43,32,93,85,6,11,21,32,16,21,179,181,360
PUNATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,39,34,22,21,3,4,8,7,4,6,76,72,148
QUIABAYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,1,9,11,0,0,0,1,0,0,11,13,24
QUILLACOLLO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,70,86,75,75,19,18,21,22,12,14,197,215,412
QUIME,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,0,14,11,2,3,1,0,3,0,23,14,37
QUIRUSILLAS,otras infecciones,enfermedad  diarreica aguda,2007-01-01,3,0,7,4,1,0,1,1,1,0,13,5,18
RAVELO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,27,19,74,76,4,1,14,7,5,4,124,107,231
REYES,otras infecciones,enfermedad  diarreica aguda,2007-01-01,24,20,47,51,5,2,5,17,2,3,83,93,176
RIBERALTA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,170,122,241,187,19,16,29,14,8,5,467,344,811
ROBORE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,21,17,36,42,8,10,24,19,5,6,94,94,188
RURRENABAQUE,otras infecciones,enfermedad  diarreica aguda,2007-01-01,27,29,44,33,4,4,4,7,5,6,84,79,163
SABAYA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,4,1,2,1,2,1,2,4,2,7,12,19
SACABA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,102,93,148,139,32,32,47,75,14,14,343,353,696
SACABAMBA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,10,11,9,12,1,1,2,2,2,3,24,29,53
SACACA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,25,25,120,114,1,1,7,5,3,0,156,145,301
SAIPINA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,14,11,14,15,0,0,3,4,1,0,32,30,62
SALINAS DE GARCI MENDOZA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,22,13,41,28,6,3,8,12,3,5,80,61,141
SAMAIPATA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,8,3,20,10,3,0,4,0,3,1,38,14,52
SAN AGUSTIN,otras infecciones,enfermedad  diarreica aguda,2007-01-01,2,2,9,12,0,1,6,4,2,2,19,21,40
SAN ANDRES,otras infecciones,enfermedad  diarreica aguda,2007-01-01,12,6,27,21,2,0,4,0,0,1,45,28,73
SAN ANDRES DE MACHACA,otras infecciones,enfermedad  diarreica aguda,2007-01-01,0,0,7,4,3,1,5,2,2,3,17,10,27
SAN ANTONIO DE ESMORUCO,otras infecciones,enfermedad  diarreica aguda,2007-01-01,1,0,8,6,1,2,3,4,1,0,14,12,26
