municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
CAMIRI,otras infecciones,neumonia,2007-01-01,7,6,13,7,0,0,3,3,3,8,26,24,50
CAPINOTA,otras infecciones,neumonia,2007-01-01,10,0,5,0,1,0,1,0,1,0,18,0,18
CAQUIAVIRI,otras infecciones,neumonia,2007-01-01,7,0,3,0,1,0,0,0,1,0,12,0,12
CARACOLLO,otras infecciones,neumonia,2007-01-01,3,6,11,14,0,3,1,4,1,0,16,27,43
CARANAVI,otras infecciones,neumonia,2007-01-01,9,13,13,9,3,1,6,5,2,0,33,28,61
CARAPARI,otras infecciones,neumonia,2007-01-01,4,1,1,1,1,0,1,2,1,2,8,6,14
CARIPUYO,otras infecciones,neumonia,2007-01-01,11,6,4,6,0,0,0,2,0,0,15,14,29
CARMEN RIVERO TORREZ,otras infecciones,neumonia,2007-01-01,6,4,4,2,1,0,0,0,0,0,11,6,17
CHACARILLA,otras infecciones,neumonia,2007-01-01,0,0,3,0,0,0,1,0,0,0,4,0,4
CHALLAPATA,otras infecciones,neumonia,2007-01-01,22,22,22,16,0,0,1,7,3,3,48,48,96
CHAQUI,otras infecciones,neumonia,2007-01-01,5,4,0,0,0,0,0,0,0,0,5,4,9
CHARAGUA,otras infecciones,neumonia,2007-01-01,29,10,15,12,1,0,3,1,0,1,48,24,72
CHARAÑA,otras infecciones,neumonia,2007-01-01,0,0,3,0,0,0,0,0,0,0,3,0,3
CHAYANTA,otras infecciones,neumonia,2007-01-01,3,4,1,0,0,0,0,1,0,0,4,5,9
CHIMORE,otras infecciones,neumonia,2007-01-01,53,45,65,68,9,6,9,7,2,0,138,126,264
CHIPAYA,otras infecciones,neumonia,2007-01-01,1,1,0,0,0,0,0,0,0,0,1,1,2
CHOQUE COTA,otras infecciones,neumonia,2007-01-01,1,0,2,1,0,0,0,1,0,0,3,2,5
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,neumonia,2007-01-01,3,0,5,0,2,0,5,1,1,0,16,1,17
CHUMA,otras infecciones,neumonia,2007-01-01,2,0,1,5,0,1,0,0,2,1,5,7,12
CLIZA,otras infecciones,neumonia,2007-01-01,2,0,0,0,0,0,0,1,0,0,2,1,3
COBIJA,otras infecciones,neumonia,2007-01-01,16,16,18,18,3,1,4,2,2,0,43,37,80
COCHABAMBA,otras infecciones,neumonia,2007-01-01,62,71,97,103,30,33,60,63,22,26,271,296,567
COIPASA,otras infecciones,neumonia,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
COLCAPIRHUA,otras infecciones,neumonia,2007-01-01,2,1,2,4,0,1,0,1,0,0,4,7,11
"COLCHA ""K""",otras infecciones,neumonia,2007-01-01,1,4,1,7,0,0,0,0,0,0,2,11,13
COLOMI,otras infecciones,neumonia,2007-01-01,12,1,12,10,0,0,2,3,0,0,26,14,40
COLPA BELGICA,otras infecciones,neumonia,2007-01-01,3,1,1,0,0,0,0,0,0,0,4,1,5
COLQUECHACA,otras infecciones,neumonia,2007-01-01,6,5,0,1,0,0,0,0,0,1,6,7,13
COLQUENCHA,otras infecciones,neumonia,2007-01-01,1,0,1,1,0,0,2,0,1,0,5,1,6
COLQUIRI,otras infecciones,neumonia,2007-01-01,14,10,18,8,2,0,4,2,1,1,39,21,60
COMANCHE,otras infecciones,neumonia,2007-01-01,6,0,4,0,0,0,1,0,0,0,11,0,11
COMARAPA,otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
COMBAYA,otras infecciones,neumonia,2007-01-01,0,1,1,1,0,0,0,0,0,0,1,2,3
CONCEPCION,otras infecciones,neumonia,2007-01-01,11,10,15,11,1,0,2,0,0,0,29,21,50
COPACABANA,otras infecciones,neumonia,2007-01-01,4,6,8,8,0,0,4,3,3,1,19,18,37
CORIPATA,otras infecciones,neumonia,2007-01-01,17,6,9,2,0,0,2,1,0,0,28,9,37
CORO CORO,otras infecciones,neumonia,2007-01-01,4,0,2,0,0,0,0,0,1,0,7,0,7
COROICO,otras infecciones,neumonia,2007-01-01,1,0,2,0,0,0,3,0,3,1,9,1,10
CORQUE,otras infecciones,neumonia,2007-01-01,1,2,2,4,0,2,1,1,2,2,6,11,17
COTAGAITA,otras infecciones,neumonia,2007-01-01,22,7,14,3,0,0,5,5,5,6,46,21,67
COTOCA,otras infecciones,neumonia,2007-01-01,21,4,5,1,0,0,0,0,0,0,26,5,31
CUATRO CAÑADAS,otras infecciones,neumonia,2007-01-01,19,19,25,19,12,2,5,0,0,0,61,40,101
CUCHUMUELA (V. G. VILLARROEL),otras infecciones,neumonia,2007-01-01,0,0,2,0,0,0,0,0,1,0,3,0,3
CULPINA,otras infecciones,neumonia,2007-01-01,0,0,0,1,0,0,2,0,0,0,2,1,3
CURVA,otras infecciones,neumonia,2007-01-01,0,0,0,0,0,0,0,1,0,0,0,1,1
DESAGUADERO,otras infecciones,neumonia,2007-01-01,0,0,1,0,0,0,0,1,0,0,1,1,2
EL ALTO,otras infecciones,neumonia,2007-01-01,278,195,270,193,30,18,25,23,9,7,612,436,1048
EL CHORO,otras infecciones,neumonia,2007-01-01,1,5,2,4,0,3,1,4,3,4,7,20,27
EL PUENTE(STC),otras infecciones,neumonia,2007-01-01,11,8,14,12,1,2,5,4,2,2,33,28,61
EL PUENTE(TJA),otras infecciones,neumonia,2007-01-01,3,0,0,0,0,0,0,0,0,0,3,0,3
EL TORNO,otras infecciones,neumonia,2007-01-01,13,13,17,16,2,3,0,1,0,0,32,33,65
EL VILLAR,otras infecciones,neumonia,2007-01-01,0,0,1,3,0,0,0,0,0,0,1,3,4
ENTRE RIOS,otras infecciones,neumonia,2007-01-01,51,41,68,58,7,5,4,3,1,0,131,107,238
ENTRE RIOS,otras infecciones,neumonia,2007-01-01,3,6,2,4,0,1,2,1,1,0,8,12,20
ESCARA,otras infecciones,neumonia,2007-01-01,0,0,0,0,0,0,0,2,0,0,0,2,2
ESMERALDA,otras infecciones,neumonia,2007-01-01,1,0,1,1,0,0,0,1,2,1,4,3,7
EUCALIPTUS,otras infecciones,neumonia,2007-01-01,5,4,4,3,1,0,2,2,4,5,16,14,30
EUREKA (SANTOS MERCADO),otras infecciones,neumonia,2007-01-01,0,0,2,0,0,0,0,0,0,0,2,0,2
EXALTACION,otras infecciones,neumonia,2007-01-01,0,0,1,3,0,0,0,0,0,0,1,3,4
FERNANDEZ ALONSO,otras infecciones,neumonia,2007-01-01,25,25,24,26,3,1,2,1,0,0,54,53,107
FILADELFIA,otras infecciones,neumonia,2007-01-01,1,0,9,1,4,0,2,1,1,0,17,2,19
GENERAL SAAVEDRA,otras infecciones,neumonia,2007-01-01,24,19,18,17,3,1,0,0,0,0,45,37,82
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,neumonia,2007-01-01,0,0,2,1,0,0,0,0,0,0,2,1,3
GUANAY,otras infecciones,neumonia,2007-01-01,7,6,5,7,1,3,2,2,3,4,18,22,40
GUAQUI,otras infecciones,neumonia,2007-01-01,2,0,0,0,0,0,0,0,0,0,2,0,2
GUAYARAMERIN,otras infecciones,neumonia,2007-01-01,16,3,24,3,0,0,0,0,0,0,40,6,46
GUTIERREZ,otras infecciones,neumonia,2007-01-01,3,4,3,3,0,0,1,1,0,1,7,9,16
HUACAYA (VILLA DE HUACAYA),otras infecciones,neumonia,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
HUACHACALLA,otras infecciones,neumonia,2007-01-01,0,1,3,1,2,1,1,1,0,0,6,4,10
HUANUNI,otras infecciones,neumonia,2007-01-01,3,2,8,8,0,0,0,1,0,0,11,11,22
HUARACAJE,otras infecciones,neumonia,2007-01-01,0,0,1,1,1,0,0,0,4,1,6,2,8
HUAYLLAMARCA,otras infecciones,neumonia,2007-01-01,1,0,1,1,0,1,0,0,0,0,2,2,4
ICHOCA,otras infecciones,neumonia,2007-01-01,1,2,9,7,0,1,0,1,0,0,10,11,21
ICLA,otras infecciones,neumonia,2007-01-01,0,1,0,1,1,1,0,0,0,0,1,3,4
INCAHUASI,otras infecciones,neumonia,2007-01-01,16,9,8,7,0,0,0,0,0,2,24,18,42
INGAVI (HUMAITA),otras infecciones,neumonia,2007-01-01,0,0,0,1,0,0,0,0,1,0,1,1,2
INQUISIVI,otras infecciones,neumonia,2007-01-01,9,8,8,10,1,0,1,3,0,0,19,21,40
IRUPANA (VILLA DE LANZA),otras infecciones,neumonia,2007-01-01,5,3,9,3,1,0,3,1,3,0,21,7,28
IXIAMAS,otras infecciones,neumonia,2007-01-01,6,6,13,14,2,2,1,0,0,0,22,22,44
JESUS DE MACHACA,otras infecciones,neumonia,2007-01-01,8,7,0,1,0,0,0,0,0,1,8,9,17
LA ASUNTA,otras infecciones,neumonia,2007-01-01,32,16,23,14,1,0,6,3,0,0,62,33,95
LA GUARDIA,otras infecciones,neumonia,2007-01-01,13,8,8,6,1,0,0,0,1,1,23,15,38
LA PAZ,otras infecciones,neumonia,2007-01-01,157,127,151,141,30,21,32,30,25,13,395,332,727
LAGUNILLAS,otras infecciones,neumonia,2007-01-01,7,4,0,0,1,0,0,0,0,0,8,4,12
LAJA,otras infecciones,neumonia,2007-01-01,2,1,2,1,0,0,0,0,0,0,4,2,6
LAS CARRERAS,otras infecciones,neumonia,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
LICOMA PAMPA,otras infecciones,neumonia,2007-01-01,1,0,1,1,0,0,0,0,0,0,2,1,3
LLALLAGUA,otras infecciones,neumonia,2007-01-01,38,17,17,19,2,1,3,5,1,2,61,44,105
LLICA,otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
LURIBAY,otras infecciones,neumonia,2007-01-01,2,2,0,0,1,0,2,2,3,2,8,6,14
MACHACAMARCA,otras infecciones,neumonia,2007-01-01,4,2,8,6,0,0,0,2,0,0,12,10,22
MACHARETI,otras infecciones,neumonia,2007-01-01,4,0,2,1,0,0,0,1,0,0,6,2,8
MAGDALENA,otras infecciones,neumonia,2007-01-01,2,0,2,5,1,1,0,1,0,1,5,8,13
MAIRANA,otras infecciones,neumonia,2007-01-01,2,1,4,2,0,0,0,0,1,1,7,4,11
MALLA,otras infecciones,neumonia,2007-01-01,3,5,2,3,0,0,0,1,2,0,7,9,16
MECAPACA,otras infecciones,neumonia,2007-01-01,0,2,1,1,0,0,0,3,1,0,2,6,8
MINEROS,otras infecciones,neumonia,2007-01-01,21,21,15,20,1,0,4,2,1,0,42,43,85
MIZQUE,otras infecciones,neumonia,2007-01-01,20,6,22,4,4,0,4,1,0,0,50,11,61
MOCOMOCO,otras infecciones,neumonia,2007-01-01,9,2,4,1,1,1,2,1,0,1,16,6,22
MOJOCOYA,otras infecciones,neumonia,2007-01-01,2,1,1,0,0,0,5,3,0,1,8,5,13
MONTEAGUDO,otras infecciones,neumonia,2007-01-01,3,1,4,3,0,2,3,2,2,2,12,10,22
MONTERO,otras infecciones,neumonia,2007-01-01,45,40,42,36,9,1,8,1,4,4,108,82,190
MORO MORO,otras infecciones,neumonia,2007-01-01,0,0,0,0,1,0,0,0,2,2,3,2,5
MOROCHATA,otras infecciones,neumonia,2007-01-01,3,0,0,2,0,0,0,0,0,0,3,2,5
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,neumonia,2007-01-01,2,4,2,1,0,0,1,0,0,0,5,5,10
NAZACARA DE PACAJES,otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,neumonia,2007-01-01,0,0,0,0,0,1,0,0,0,0,0,1,1
OCURI,otras infecciones,neumonia,2007-01-01,7,4,8,2,0,0,4,3,3,1,22,10,32
OKINAWA,otras infecciones,neumonia,2007-01-01,3,2,8,4,2,1,1,2,0,0,14,9,23
ORURO,otras infecciones,neumonia,2007-01-01,119,91,139,107,8,0,18,16,8,3,292,217,509
PADCAYA,otras infecciones,neumonia,2007-01-01,5,2,6,7,4,2,5,6,2,5,22,22,44
PADILLA,otras infecciones,neumonia,2007-01-01,3,0,2,0,0,2,1,2,1,0,7,4,11
PAILON,otras infecciones,neumonia,2007-01-01,9,9,11,5,1,0,0,0,0,1,21,15,36
PALCA,otras infecciones,neumonia,2007-01-01,4,4,4,11,2,0,2,2,1,1,13,18,31
PALOS BLANCOS,otras infecciones,neumonia,2007-01-01,10,6,11,11,2,0,3,2,0,0,26,19,45
PAMPA AULLAGAS,otras infecciones,neumonia,2007-01-01,1,4,1,0,0,0,0,0,0,1,2,5,7
PAMPA GRANDE,otras infecciones,neumonia,2007-01-01,5,4,1,1,0,0,0,0,0,0,6,5,11
PAPEL PAMPA,otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
PATACAMAYA,otras infecciones,neumonia,2007-01-01,25,0,15,2,1,0,0,0,0,0,41,2,43
PAZÑA,otras infecciones,neumonia,2007-01-01,0,0,2,2,0,0,2,5,0,0,4,7,11
PELECHUCO,otras infecciones,neumonia,2007-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1
POCOATA,otras infecciones,neumonia,2007-01-01,10,3,6,3,0,0,1,2,0,0,17,8,25
POCONA,otras infecciones,neumonia,2007-01-01,1,3,2,3,0,0,2,3,1,2,6,11,17
POJO (CBBA),otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,1,2,0,0,2,2,4
POOPO,otras infecciones,neumonia,2007-01-01,1,1,0,0,0,0,0,0,2,1,3,2,5
PORCO,otras infecciones,neumonia,2007-01-01,2,0,1,0,0,0,0,0,0,0,3,0,3
POROMA,otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,1,0,0,0,2,0,2
PORONGO,otras infecciones,neumonia,2007-01-01,4,1,6,4,1,0,1,2,1,0,13,7,20
PORTACHUELO,otras infecciones,neumonia,2007-01-01,0,1,5,3,0,1,3,0,0,1,8,6,14
PORVENIR,otras infecciones,neumonia,2007-01-01,9,7,4,7,1,1,3,2,1,1,18,18,36
POSTRER VALLE,otras infecciones,neumonia,2007-01-01,0,1,0,2,0,0,0,1,0,0,0,4,4
POTOSI,otras infecciones,neumonia,2007-01-01,78,51,50,24,13,7,39,43,7,11,187,136,323
PRESTO,otras infecciones,neumonia,2007-01-01,1,2,2,2,0,0,0,0,1,0,4,4,8
PUCARANI,otras infecciones,neumonia,2007-01-01,13,0,7,0,0,0,1,0,0,0,21,0,21
PUERTO ACOSTA,otras infecciones,neumonia,2007-01-01,10,2,5,2,2,1,6,2,2,3,25,10,35
PUERTO CARABUCO,otras infecciones,neumonia,2007-01-01,6,3,10,11,1,0,1,0,0,0,18,14,32
PUERTO GONZALO MORENO,otras infecciones,neumonia,2007-01-01,4,6,7,5,2,0,0,0,0,0,13,11,24
PUERTO PEREZ,otras infecciones,neumonia,2007-01-01,2,1,6,2,1,0,4,0,2,1,15,4,19
PUERTO QUIJARRO,otras infecciones,neumonia,2007-01-01,4,1,4,0,2,2,0,1,1,0,11,4,15
PUERTO RICO,otras infecciones,neumonia,2007-01-01,13,8,16,9,5,1,3,2,3,0,40,20,60
PUERTO SUAREZ,otras infecciones,neumonia,2007-01-01,11,11,24,22,3,2,4,4,1,2,43,41,84
PUERTO VILLARROEL,otras infecciones,neumonia,2007-01-01,66,61,92,63,8,3,9,5,1,1,176,133,309
PUNA,otras infecciones,neumonia,2007-01-01,11,11,5,4,1,2,4,7,5,6,26,30,56
PUNATA,otras infecciones,neumonia,2007-01-01,5,5,1,3,0,1,1,1,1,0,8,10,18
QUIABAYA,otras infecciones,neumonia,2007-01-01,2,1,7,8,2,2,3,3,2,0,16,14,30
QUILLACOLLO,otras infecciones,neumonia,2007-01-01,19,12,9,9,1,0,0,0,1,0,30,21,51
QUIME,otras infecciones,neumonia,2007-01-01,13,9,18,16,0,0,6,1,1,1,38,27,65
RAVELO,otras infecciones,neumonia,2007-01-01,3,3,2,0,0,1,0,1,1,1,6,6,12
REYES,otras infecciones,neumonia,2007-01-01,4,2,4,4,0,0,1,0,0,0,9,6,15
RIBERALTA,otras infecciones,neumonia,2007-01-01,65,41,42,43,8,3,2,3,0,0,117,90,207
ROBORE,otras infecciones,neumonia,2007-01-01,15,9,13,13,0,0,1,3,0,0,29,25,54
RURRENABAQUE,otras infecciones,neumonia,2007-01-01,7,9,9,4,0,0,1,1,0,0,17,14,31
SACABA,otras infecciones,neumonia,2007-01-01,11,12,19,14,6,6,15,11,5,12,56,55,111
SACABAMBA,otras infecciones,neumonia,2007-01-01,0,0,0,0,0,0,0,0,2,1,2,1,3
SACACA,otras infecciones,neumonia,2007-01-01,30,18,70,53,5,0,1,1,0,0,106,72,178
SAIPINA,otras infecciones,neumonia,2007-01-01,1,0,0,0,0,0,0,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,otras infecciones,neumonia,2007-01-01,36,24,33,20,4,4,10,19,5,2,88,69,157
SAMAIPATA,otras infecciones,neumonia,2007-01-01,2,0,2,1,0,0,0,0,0,0,4,1,5
SAN AGUSTIN,otras infecciones,neumonia,2007-01-01,1,0,3,1,0,0,0,0,0,0,4,1,5
SAN ANDRES,otras infecciones,neumonia,2007-01-01,1,0,1,1,1,0,0,0,0,0,3,1,4
SAN ANDRES DE MACHACA,otras infecciones,neumonia,2007-01-01,4,3,1,3,0,1,0,0,0,0,5,7,12
SAN ANTONIO DE LOMERIO,otras infecciones,neumonia,2007-01-01,3,3,3,3,0,0,0,0,0,1,6,7,13
SAN BENITO,otras infecciones,neumonia,2007-01-01,0,0,1,0,0,0,1,0,0,0,2,0,2
SAN BORJA,otras infecciones,neumonia,2007-01-01,6,4,10,11,1,0,3,1,1,0,21,16,37
SAN BUENA VENTURA,otras infecciones,neumonia,2007-01-01,3,3,6,5,3,3,1,0,2,0,15,11,26
SAN CARLOS,otras infecciones,neumonia,2007-01-01,14,13,21,18,5,3,4,1,0,0,44,35,79
SAN IGNACIO,otras infecciones,neumonia,2007-01-01,10,6,10,4,1,1,0,1,0,0,21,12,33
SAN IGNACIO DE VELASCO,otras infecciones,neumonia,2007-01-01,34,29,36,37,11,4,8,3,4,0,93,73,166
SAN JAVIER(STC),otras infecciones,neumonia,2007-01-01,0,0,1,0,0,0,1,0,2,0,4,0,4
SAN JOAQUIN,otras infecciones,neumonia,2007-01-01,0,0,1,2,1,0,0,0,0,1,2,3,5
SAN JOSE DE CHIQUITOS,otras infecciones,neumonia,2007-01-01,10,10,11,11,0,0,0,0,0,0,21,21,42
SAN JUAN DE YAPACANI,otras infecciones,neumonia,2007-01-01,3,1,2,3,0,0,0,0,0,0,5,4,9
SAN JULIAN,otras infecciones,neumonia,2007-01-01,27,17,47,31,5,4,9,3,1,0,89,55,144
SAN LORENZO(PND),otras infecciones,neumonia,2007-01-01,10,6,19,20,1,2,3,1,1,0,34,29,63
SAN LORENZO(TJA),otras infecciones,neumonia,2007-01-01,13,10,17,13,6,5,0,6,2,2,38,36,74
SAN LUCAS,otras infecciones,neumonia,2007-01-01,2,1,0,1,1,1,2,2,1,1,6,6,12
SAN MATIAS,otras infecciones,neumonia,2007-01-01,7,7,8,5,1,0,1,1,0,0,17,13,30
SAN MIGUEL DE VELASCO,otras infecciones,neumonia,2007-01-01,6,2,4,4,2,0,5,1,4,5,21,12,33
SAN PEDRO,otras infecciones,neumonia,2007-01-01,14,7,11,3,2,1,4,4,2,0,33,15,48
SAN PEDRO DE BUENA VISTA,otras infecciones,neumonia,2007-01-01,6,1,0,7,1,0,1,3,0,1,8,12,20
SAN PEDRO DE TIQUINA,otras infecciones,neumonia,2007-01-01,4,3,3,1,0,0,0,1,0,0,7,5,12
SAN PEDRO(PND),otras infecciones,neumonia,2007-01-01,3,2,1,1,0,0,0,0,0,0,4,3,7
SAN RAFAEL,otras infecciones,neumonia,2007-01-01,1,1,0,1,1,0,0,0,0,0,2,2,4
SAN RAMON,otras infecciones,neumonia,2007-01-01,4,5,6,10,3,1,3,0,1,0,17,16,33
SANTA ANA,otras infecciones,neumonia,2007-01-01,7,5,13,10,1,0,2,3,0,1,23,19,42
SANTA CRUZ DE LA SIERRA,otras infecciones,neumonia,2007-01-01,194,187,248,250,64,50,66,62,18,26,590,575,1165
SANTA ROSA,otras infecciones,neumonia,2007-01-01,0,0,3,1,0,0,0,0,0,0,3,1,4
SANTA ROSA DEL SARA,otras infecciones,neumonia,2007-01-01,1,1,3,5,0,0,3,0,0,1,7,7,14
SANTIAGO DE CALLAPA,otras infecciones,neumonia,2007-01-01,3,0,3,0,2,0,2,1,1,2,11,3,14
SANTIAGO DE HUARI,otras infecciones,neumonia,2007-01-01,2,2,3,3,0,0,0,2,0,0,5,7,12
SANTIAGO DE MACHACA,otras infecciones,neumonia,2007-01-01,8,0,9,0,1,0,0,0,0,0,18,0,18
SANTIVAÑES,otras infecciones,neumonia,2007-01-01,0,0,1,1,0,0,0,0,1,0,2,1,3
SANTUARIO DE QUILLACAS,otras infecciones,neumonia,2007-01-01,3,1,2,0,1,1,0,1,0,2,6,5,11
SAPAHAQUI,otras infecciones,neumonia,2007-01-01,7,2,7,6,0,0,2,0,2,0,18,8,26
SENA,otras infecciones,neumonia,2007-01-01,10,10,24,18,3,4,0,1,0,0,37,33,70
SICA SICA (VILLA AROMA),otras infecciones,neumonia,2007-01-01,22,0,10,0,0,2,0,6,0,0,32,8,40
SICAYA,otras infecciones,neumonia,2007-01-01,2,0,0,0,0,0,1,0,0,0,3,0,3
SIPE SIPE,otras infecciones,neumonia,2007-01-01,2,0,6,3,1,0,0,0,0,0,9,3,12
SOPACHUY,otras infecciones,neumonia,2007-01-01,0,2,0,2,0,0,0,1,0,1,0,6,6
SORACACHI,otras infecciones,neumonia,2007-01-01,4,6,10,9,2,4,0,14,0,1,16,34,50
SORATA,otras infecciones,neumonia,2007-01-01,9,4,10,5,1,0,0,2,2,1,22,12,34
SUCRE,otras infecciones,neumonia,2007-01-01,64,51,60,56,10,6,15,21,7,8,156,142,298
TACACHI,otras infecciones,neumonia,2007-01-01,0,0,1,0,0,0,0,0,0,0,1,0,1
TACACOMA,otras infecciones,neumonia,2007-01-01,1,1,5,4,0,0,1,2,1,1,8,8,16
TACOBAMBA,otras infecciones,neumonia,2007-01-01,9,5,16,5,2,1,9,3,1,2,37,16,53
TACOPAYA,otras infecciones,neumonia,2007-01-01,6,0,3,0,0,0,1,0,0,2,10,2,12
TAHUA,otras infecciones,neumonia,2007-01-01,1,4,3,1,0,0,1,0,0,0,5,5,10
TAPACARI,otras infecciones,neumonia,2007-01-01,7,10,8,9,0,2,1,0,2,0,18,21,39
TARABUCO,otras infecciones,neumonia,2007-01-01,1,0,0,3,2,0,0,1,0,3,3,7,10
TARACO,otras infecciones,neumonia,2007-01-01,3,1,1,0,0,0,0,0,0,0,4,1,5
TARATA,otras infecciones,neumonia,2007-01-01,2,7,5,6,0,0,1,4,1,1,9,18,27
TARIJA,otras infecciones,neumonia,2007-01-01,11,7,10,6,2,0,7,3,2,0,32,16,48
TARVITA,otras infecciones,neumonia,2007-01-01,0,6,0,4,0,0,0,0,0,0,0,10,10
TEOPONTE,otras infecciones,neumonia,2007-01-01,0,0,2,2,0,1,1,2,1,0,4,5,9
TIAWANACU,otras infecciones,neumonia,2007-01-01,3,0,0,0,0,1,0,0,0,0,3,1,4
TINGUIPAYA,otras infecciones,neumonia,2007-01-01,2,0,2,2,0,0,1,3,0,0,5,5,10
TIQUIPAYA,otras infecciones,neumonia,2007-01-01,5,1,4,4,1,1,0,0,0,0,10,6,16
