municipality,group,variable,month,< de 1 año-H,< de 1 año-M,1 a 4 años-H,1 a 4 años-M,5 a 14 años-H,5 a 14 años-M,15 a 59 años-H,15 a 59 años-M,60 y más-H,60 y más-M,TOTAL-H,TOTAL-M,TOTAL
HUACAYA (VILLA DE HUACAYA),otras infecciones,ira sin neumonia,2007-01-01,15,7,76,11,21,2,49,7,12,4,173,31,204
HUACHACALLA,otras infecciones,ira sin neumonia,2007-01-01,1,0,3,6,2,1,8,3,2,6,16,16,32
HUANUNI,otras infecciones,ira sin neumonia,2007-01-01,51,56,47,54,8,12,25,29,4,6,135,157,292
HUARACAJE,otras infecciones,ira sin neumonia,2007-01-01,19,17,45,32,13,7,9,31,5,3,91,90,181
HUAYLLAMARCA,otras infecciones,ira sin neumonia,2007-01-01,4,7,9,12,2,5,8,19,3,8,26,51,77
ICHOCA,otras infecciones,ira sin neumonia,2007-01-01,6,5,22,18,5,8,19,19,3,4,55,54,109
ICLA,otras infecciones,ira sin neumonia,2007-01-01,8,6,2,0,0,0,2,4,0,0,12,10,22
INCAHUASI,otras infecciones,ira sin neumonia,2007-01-01,77,74,155,135,6,10,19,112,6,5,263,336,599
INGAVI (HUMAITA),otras infecciones,ira sin neumonia,2007-01-01,2,1,3,5,1,1,2,3,0,1,8,11,19
INQUISIVI,otras infecciones,ira sin neumonia,2007-01-01,26,17,64,64,17,6,27,18,4,6,138,111,249
IRUPANA (VILLA DE LANZA),otras infecciones,ira sin neumonia,2007-01-01,37,22,66,37,31,17,83,58,14,4,231,138,369
IXIAMAS,otras infecciones,ira sin neumonia,2007-01-01,42,39,62,63,18,19,36,33,3,5,161,159,320
JESUS DE MACHACA,otras infecciones,ira sin neumonia,2007-01-01,15,11,28,19,8,4,33,32,22,23,106,89,195
LA ASUNTA,otras infecciones,ira sin neumonia,2007-01-01,64,46,67,52,14,8,54,40,3,0,202,146,348
LA GUARDIA,otras infecciones,ira sin neumonia,2007-01-01,192,188,335,333,58,46,43,47,15,8,643,622,1265
LA PAZ,otras infecciones,ira sin neumonia,2007-01-01,959,936,1373,1297,725,704,1469,1724,537,524,5063,5185,10248
LA RIVERA,otras infecciones,ira sin neumonia,2007-01-01,0,0,1,2,0,0,0,2,0,0,1,4,5
LAGUNILLAS,otras infecciones,ira sin neumonia,2007-01-01,24,19,52,48,23,24,31,26,9,6,139,123,262
LAJA,otras infecciones,ira sin neumonia,2007-01-01,10,7,18,17,3,5,18,16,5,7,54,52,106
LAS CARRERAS,otras infecciones,ira sin neumonia,2007-01-01,12,6,13,16,6,5,10,33,2,6,43,66,109
LICOMA PAMPA,otras infecciones,ira sin neumonia,2007-01-01,0,3,1,5,6,5,6,8,4,5,17,26,43
LLALLAGUA,otras infecciones,ira sin neumonia,2007-01-01,114,115,154,140,24,33,103,146,36,61,431,495,926
LLICA,otras infecciones,ira sin neumonia,2007-01-01,13,15,12,18,6,7,25,31,5,6,61,77,138
LORETO,otras infecciones,ira sin neumonia,2007-01-01,14,13,12,9,8,3,5,5,2,5,41,35,76
LURIBAY,otras infecciones,ira sin neumonia,2007-01-01,10,12,24,22,12,1,30,30,11,4,87,69,156
MACHACAMARCA,otras infecciones,ira sin neumonia,2007-01-01,16,4,14,14,8,10,8,16,8,12,54,56,110
MACHARETI,otras infecciones,ira sin neumonia,2007-01-01,47,33,90,112,25,19,49,93,15,16,226,273,499
MAGDALENA,otras infecciones,ira sin neumonia,2007-01-01,84,56,92,87,56,56,83,116,16,10,331,325,656
MAIRANA,otras infecciones,ira sin neumonia,2007-01-01,16,15,22,19,14,11,17,10,7,4,76,59,135
MALLA,otras infecciones,ira sin neumonia,2007-01-01,1,2,12,11,15,16,21,23,3,3,52,55,107
MAPIRI,otras infecciones,ira sin neumonia,2007-01-01,35,35,83,81,38,44,56,52,4,6,216,218,434
MECAPACA,otras infecciones,ira sin neumonia,2007-01-01,8,12,25,22,13,8,29,28,4,3,79,73,152
MINEROS,otras infecciones,ira sin neumonia,2007-01-01,72,77,108,115,68,70,24,25,3,1,275,288,563
MIZQUE,otras infecciones,ira sin neumonia,2007-01-01,64,19,76,30,11,2,16,4,4,0,171,55,226
MOCOMOCO,otras infecciones,ira sin neumonia,2007-01-01,15,4,24,20,14,12,41,39,13,7,107,82,189
MOJINETE,otras infecciones,ira sin neumonia,2007-01-01,2,4,7,5,3,0,10,8,6,3,28,20,48
MOJOCOYA,otras infecciones,ira sin neumonia,2007-01-01,13,11,22,21,4,3,14,30,1,4,54,69,123
MONTEAGUDO,otras infecciones,ira sin neumonia,2007-01-01,57,49,168,135,67,72,124,134,26,44,442,434,876
MONTERO,otras infecciones,ira sin neumonia,2007-01-01,434,455,536,561,237,263,283,300,144,140,1634,1719,3353
MORO MORO,otras infecciones,ira sin neumonia,2007-01-01,5,3,15,5,4,4,8,10,7,9,39,31,70
MOROCHATA,otras infecciones,ira sin neumonia,2007-01-01,33,25,41,36,6,6,17,13,3,5,100,85,185
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,ira sin neumonia,2007-01-01,1,1,6,9,2,1,6,8,1,0,16,19,35
NAZACARA DE PACAJES,otras infecciones,ira sin neumonia,2007-01-01,1,0,5,0,2,0,3,0,0,0,11,0,11
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,ira sin neumonia,2007-01-01,1,1,4,2,2,3,2,1,1,0,10,7,17
OCURI,otras infecciones,ira sin neumonia,2007-01-01,46,36,68,63,12,5,52,45,12,3,190,152,342
OKINAWA,otras infecciones,ira sin neumonia,2007-01-01,61,65,162,161,55,52,88,80,13,13,379,371,750
OMEREQUE,otras infecciones,ira sin neumonia,2007-01-01,13,13,24,23,6,7,9,22,0,3,52,68,120
ORURO,otras infecciones,ira sin neumonia,2007-01-01,682,539,1007,827,627,650,1410,1507,469,474,4195,3997,8192
PADCAYA,otras infecciones,ira sin neumonia,2007-01-01,36,41,47,58,64,99,44,87,12,17,203,302,505
PADILLA,otras infecciones,ira sin neumonia,2007-01-01,47,42,116,110,29,24,66,88,13,17,271,281,552
PAILON,otras infecciones,ira sin neumonia,2007-01-01,48,52,71,75,21,17,29,29,1,0,170,173,343
PALCA,otras infecciones,ira sin neumonia,2007-01-01,6,15,8,16,6,3,22,18,2,3,44,55,99
PALOS BLANCOS,otras infecciones,ira sin neumonia,2007-01-01,88,78,164,186,54,54,89,87,14,5,409,410,819
PAMPA AULLAGAS,otras infecciones,ira sin neumonia,2007-01-01,16,12,19,13,8,17,18,18,4,8,65,68,133
PAMPA GRANDE,otras infecciones,ira sin neumonia,2007-01-01,17,10,35,29,12,7,46,39,7,2,117,87,204
PAPEL PAMPA,otras infecciones,ira sin neumonia,2007-01-01,18,0,24,0,14,2,5,20,0,4,61,26,87
PASORAPA,otras infecciones,ira sin neumonia,2007-01-01,0,2,1,0,1,0,0,5,0,0,2,7,9
PATACAMAYA,otras infecciones,ira sin neumonia,2007-01-01,22,0,13,7,4,0,1,12,0,0,40,19,59
PAZÑA,otras infecciones,ira sin neumonia,2007-01-01,15,19,27,28,14,12,29,21,14,9,99,89,188
PELECHUCO,otras infecciones,ira sin neumonia,2007-01-01,20,18,18,17,6,4,45,31,4,3,93,73,166
POCOATA,otras infecciones,ira sin neumonia,2007-01-01,42,36,67,74,14,6,56,42,8,3,187,161,348
POCONA,otras infecciones,ira sin neumonia,2007-01-01,33,28,47,49,9,6,37,42,13,7,139,132,271
POJO (CBBA),otras infecciones,ira sin neumonia,2007-01-01,12,12,21,23,5,1,7,11,2,1,47,48,95
POOPO,otras infecciones,ira sin neumonia,2007-01-01,11,10,13,9,10,13,9,19,10,10,53,61,114
PORCO,otras infecciones,ira sin neumonia,2007-01-01,41,34,61,60,15,12,52,46,7,3,176,155,331
POROMA,otras infecciones,ira sin neumonia,2007-01-01,39,26,97,82,13,14,32,91,9,6,190,219,409
PORONGO,otras infecciones,ira sin neumonia,2007-01-01,28,19,50,38,18,9,14,6,3,0,113,72,185
PORTACHUELO,otras infecciones,ira sin neumonia,2007-01-01,48,44,91,89,9,6,3,2,0,0,151,141,292
PORVENIR,otras infecciones,ira sin neumonia,2007-01-01,34,26,41,42,9,11,15,15,2,0,101,94,195
POSTRER VALLE,otras infecciones,ira sin neumonia,2007-01-01,2,7,11,10,16,15,14,23,2,5,45,60,105
POTOSI,otras infecciones,ira sin neumonia,2007-01-01,645,592,866,831,331,300,988,914,301,337,3131,2974,6105
PRESTO,otras infecciones,ira sin neumonia,2007-01-01,25,21,72,34,16,5,28,15,4,2,145,77,222
PUCARA,otras infecciones,ira sin neumonia,2007-01-01,4,4,5,2,4,1,2,5,2,2,17,14,31
PUCARANI,otras infecciones,ira sin neumonia,2007-01-01,32,0,74,0,18,0,108,0,21,0,253,0,253
PUERTO ACOSTA,otras infecciones,ira sin neumonia,2007-01-01,24,15,50,28,14,9,43,35,18,12,149,99,248
PUERTO CARABUCO,otras infecciones,ira sin neumonia,2007-01-01,14,3,30,22,10,4,43,32,14,8,111,69,180
PUERTO GONZALO MORENO,otras infecciones,ira sin neumonia,2007-01-01,21,18,24,18,7,6,8,5,2,1,62,48,110
PUERTO PEREZ,otras infecciones,ira sin neumonia,2007-01-01,2,1,9,5,7,2,16,9,5,0,39,17,56
PUERTO QUIJARRO,otras infecciones,ira sin neumonia,2007-01-01,61,63,95,104,59,58,91,100,40,33,346,358,704
PUERTO RICO,otras infecciones,ira sin neumonia,2007-01-01,28,12,41,23,15,7,21,10,0,0,105,52,157
PUERTO SILES,otras infecciones,ira sin neumonia,2007-01-01,3,0,5,4,0,0,3,2,1,0,12,6,18
PUERTO SUAREZ,otras infecciones,ira sin neumonia,2007-01-01,61,50,125,129,80,87,90,80,36,30,392,376,768
PUERTO VILLARROEL,otras infecciones,ira sin neumonia,2007-01-01,205,204,288,258,48,33,68,58,2,3,611,556,1167
PUNA,otras infecciones,ira sin neumonia,2007-01-01,76,79,108,112,22,25,93,116,20,23,319,355,674
PUNATA,otras infecciones,ira sin neumonia,2007-01-01,40,46,32,38,14,21,28,58,18,23,132,186,318
QUIABAYA,otras infecciones,ira sin neumonia,2007-01-01,3,4,4,5,1,1,2,1,0,0,10,11,21
QUILLACOLLO,otras infecciones,ira sin neumonia,2007-01-01,75,72,91,84,54,46,79,89,61,63,360,354,714
QUIME,otras infecciones,ira sin neumonia,2007-01-01,14,12,35,30,8,3,61,24,4,1,122,70,192
QUIRUSILLAS,otras infecciones,ira sin neumonia,2007-01-01,1,0,8,6,4,1,2,1,1,0,16,8,24
RAVELO,otras infecciones,ira sin neumonia,2007-01-01,34,43,95,105,14,5,33,31,11,6,187,190,377
REYES,otras infecciones,ira sin neumonia,2007-01-01,31,48,105,95,12,7,9,34,2,1,159,185,344
RIBERALTA,otras infecciones,ira sin neumonia,2007-01-01,516,435,497,485,60,41,79,55,15,5,1167,1021,2188
ROBORE,otras infecciones,ira sin neumonia,2007-01-01,48,49,77,81,31,30,43,48,18,20,217,228,445
RURRENABAQUE,otras infecciones,ira sin neumonia,2007-01-01,69,78,126,101,17,17,29,42,20,20,261,258,519
SABAYA,otras infecciones,ira sin neumonia,2007-01-01,4,3,5,5,3,5,10,17,7,6,29,36,65
SACABA,otras infecciones,ira sin neumonia,2007-01-01,152,138,171,155,60,65,114,138,31,38,528,534,1062
SACABAMBA,otras infecciones,ira sin neumonia,2007-01-01,5,5,9,5,0,2,9,6,2,3,25,21,46
SACACA,otras infecciones,ira sin neumonia,2007-01-01,43,52,156,140,12,16,56,119,4,18,271,345,616
SAIPINA,otras infecciones,ira sin neumonia,2007-01-01,12,10,16,16,5,2,10,8,1,0,44,36,80
SALINAS DE GARCI MENDOZA,otras infecciones,ira sin neumonia,2007-01-01,26,23,68,70,17,23,29,49,6,8,146,173,319
SAMAIPATA,otras infecciones,ira sin neumonia,2007-01-01,15,7,24,17,16,9,33,29,8,3,96,65,161
SAN AGUSTIN,otras infecciones,ira sin neumonia,2007-01-01,3,2,9,9,1,2,7,8,2,3,22,24,46
SAN ANDRES,otras infecciones,ira sin neumonia,2007-01-01,21,18,62,61,17,16,27,31,6,1,133,127,260
SAN ANDRES DE MACHACA,otras infecciones,ira sin neumonia,2007-01-01,5,0,7,3,3,2,15,16,6,3,36,24,60
SAN ANTONIO DE ESMORUCO,otras infecciones,ira sin neumonia,2007-01-01,8,14,17,17,4,3,19,18,3,0,51,52,103
SAN ANTONIO DE LOMERIO,otras infecciones,ira sin neumonia,2007-01-01,21,17,29,21,2,0,6,5,1,0,59,43,102
SAN BENITO,otras infecciones,ira sin neumonia,2007-01-01,27,26,25,27,13,6,30,29,9,5,104,93,197
SAN BORJA,otras infecciones,ira sin neumonia,2007-01-01,101,103,190,196,21,20,25,51,4,4,341,374,715
SAN BUENA VENTURA,otras infecciones,ira sin neumonia,2007-01-01,41,45,58,65,28,24,30,32,10,2,167,168,335
SAN CARLOS,otras infecciones,ira sin neumonia,2007-01-01,77,66,93,98,22,17,24,18,8,7,224,206,430
SAN IGNACIO,otras infecciones,ira sin neumonia,2007-01-01,111,65,175,74,47,25,51,49,18,14,402,227,629
SAN IGNACIO DE VELASCO,otras infecciones,ira sin neumonia,2007-01-01,238,216,436,424,213,192,267,256,80,75,1234,1163,2397
SAN JAVIER(BNI),otras infecciones,ira sin neumonia,2007-01-01,11,7,12,11,1,4,2,4,2,0,28,26,54
SAN JAVIER(STC),otras infecciones,ira sin neumonia,2007-01-01,27,30,44,42,26,26,34,33,7,7,138,138,276
SAN JOAQUIN,otras infecciones,ira sin neumonia,2007-01-01,31,18,40,41,39,28,65,44,15,13,190,144,334
SAN JOSE DE CHIQUITOS,otras infecciones,ira sin neumonia,2007-01-01,43,52,113,112,55,59,83,84,27,20,321,327,648
SAN JUAN DE YAPACANI,otras infecciones,ira sin neumonia,2007-01-01,41,41,110,110,15,11,24,21,6,4,196,187,383
SAN JULIAN,otras infecciones,ira sin neumonia,2007-01-01,119,119,220,220,92,76,131,123,11,9,573,547,1120
SAN LORENZO(PND),otras infecciones,ira sin neumonia,2007-01-01,10,11,14,18,1,2,0,2,0,0,25,33,58
SAN LORENZO(TJA),otras infecciones,ira sin neumonia,2007-01-01,31,36,86,79,81,77,24,65,6,14,228,271,499
SAN LUCAS,otras infecciones,ira sin neumonia,2007-01-01,48,55,52,55,14,15,20,38,11,12,145,175,320
