,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
ORURO,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,3,2,5
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,5,2,22,3,0,0,2,3,4,8,33,41
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,2,8,84,8,18,3,12,0,6,0,122,19,141
SAN RAFAEL,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,1,0,0,0,0,0,2,1,0,0,0,0,6,7,1,1,2,3,2,2,14,14,28
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,3
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
VIACHA,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WARNES,inmunoprevenibles,hepatitis viral b o c*,2023-04-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,3,3
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,3,4
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,1,3
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,4
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,0,2,0,4,4,8
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,3,4,7,11
ORURO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,7
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,1,4,0,6,0,2,0,0,0,0,1,12,13
POTOSI,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,5,6,18,12,4,1,2,0,0,0,29,19,48
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,1,0,1,2,0,0,0,2,2,9,13,3,3,4,10,8,5,28,35,63
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,3,2,5
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
VIACHA,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,hepatitis viral b o c*,2023-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3
ACHOCALLA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,3,3,6
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
LA GUARDIA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,5,5
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,5,2,1,0,0,1,0,3,7,10
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,2,0,4,4,8
ORURO,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,16,4,0,12,0,0,0,0,1,0,17,16,33
POTOSI,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,0,0,0,3,0,11,2,13
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,2,0,0,0,0,0,0,2,0,0,0,1,4,12,2,5,2,1,4,8,14,29,43
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VALLEGRANDE,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
WARNES,inmunoprevenibles,hepatitis viral b o c*,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CAMIRI,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,4,1,0,3,7,10
EL CHORO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUACARETA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,1,5,6
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,4,3,2,7,6,13
ORURO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,3,5
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,2,0,1,5,1,17,2,5,1,3,1,3,8,33,41
POTOSI,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUNATA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2
QUIME,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,4,2,44,23,3,4,3,3,0,0,54,32,86
SAN IGNACIO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN PEDRO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
SAN RAFAEL,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,1,1,0,0,1,0,3,1,0,3,8,8,2,11,5,3,5,27,25,52
SOPACHUY,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
TOCO,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
WARNES,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,3,3,6
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,3,3,6
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,4
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,2,2,4
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,5,1,6
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,3,4
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,5,10,10,20
ORURO,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,5
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,2,0,2,5,23,2,4,4,2,6,2,17,35,52
POTOSI,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN PEDRO,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN RAFAEL,inmunoprevenibles,hepatitis viral b o c*,2023-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
