,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,3,1,2,0,8,4,12
HUANUNI,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3
MONTERO,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
ORURO,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,1,4,5
POTOSI,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
PUNATA,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ROBORE,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN LORENZO(TJA),inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,1,0,3,0,0,9,0,2,1,0,0,1,0,0,0,1,0,0,5,13,18
TARATA,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TRINIDAD,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2023-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ACHOCALLA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
COLCAPIRHUA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
EL ALTO,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
EL TORNO,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,1,2,1,7,4,11
HUANUNI,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
LLALLAGUA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,2,4
ORURO,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,5
POTOSI,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PUERTO VILLARROEL,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,1,4
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,8,0,50,26,11,0,2,2,0,0,71,28,99
SAN CARLOS,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2023-06-01,2,2,0,0,1,0,0,4,1,2,0,0,3,0,0,0,0,0,1,2,8,10,18
SUCRE,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2
TARATA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TIQUIPAYA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TUPIZA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
VILLA MONTES,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YOTALA,inmunoprevenibles,otras hepatitis virales,2023-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
BERMEJO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
CARACOLLO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
CHALLAPATA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,3,3,8,11
COLCAPIRHUA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MAGDALENA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MONTERO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,3,2,5
ORURO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5
POTOSI,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,0,2,0,3,8,4,8,1,1,0,0,10,17,27
ROBORE,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,1,1,1,2,1,4,2,3,1,1,1,2,0,0,1,1,1,1,5,15,14,29
SIPE SIPE,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
TRINIDAD,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
VIACHA,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA MONTES,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,4,1,5
VINTO,inmunoprevenibles,otras hepatitis virales,2023-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CAPINOTA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CARACOLLO,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
COBIJA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,2,1,1,0,0,3,5,8
EL ALTO,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
GUAYARAMERIN,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,5,6
LA PAZ,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,0,0,0,3,4,7
MAGDALENA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
PADCAYA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
POTOSI,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,5
QUILLACOLLO,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,1,0,0,0,0,103,4,164,96,9,10,2,0,4,0,282,111,393
SACABA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SAN RAFAEL,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,otras hepatitis virales,2023-08-01,2,1,2,0,1,5,1,1,2,0,0,0,0,0,1,0,1,2,0,1,10,10,20
SUCRE,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,4,5
TRINIDAD,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
URIONDO (A. CONCEPCION),inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA MONTES,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VILLA TUNARI,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VINTO,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,otras hepatitis virales,2023-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,otras hepatitis virales,2023-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
BETANZOS,inmunoprevenibles,otras hepatitis virales,2023-09-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CAPINOTA,inmunoprevenibles,otras hepatitis virales,2023-09-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARACOLLO,inmunoprevenibles,otras hepatitis virales,2023-09-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
