,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
IXIAMAS,otras infecciones,malaria sospechosos,2013-01-01,0,0,13,10,7,7,25,13,30,23,5,0,80,53,133
LA GUARDIA,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
MACHARETI,otras infecciones,malaria sospechosos,2013-01-01,1,1,2,0,1,2,5,15,8,19,4,5,21,42,63
MAGDALENA,otras infecciones,malaria sospechosos,2013-01-01,0,0,6,8,9,8,41,24,33,34,4,1,93,75,168
MAPIRI,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,1,2,1,0,0,2,2,4
MOJOCOYA,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
MONTEAGUDO,otras infecciones,malaria sospechosos,2013-01-01,0,0,3,4,7,2,12,8,18,17,5,8,45,39,84
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,malaria sospechosos,2013-01-01,1,0,10,1,0,3,15,11,19,18,0,0,45,33,78
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,malaria sospechosos,2013-01-01,2,3,26,8,13,17,43,24,60,38,5,3,149,93,242
PADCAYA,otras infecciones,malaria sospechosos,2013-01-01,2,0,6,6,12,14,15,25,24,29,7,5,66,79,145
PADILLA,otras infecciones,malaria sospechosos,2013-01-01,0,1,2,4,6,2,6,3,11,11,1,3,26,24,50
PALOS BLANCOS,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
POROMA,otras infecciones,malaria sospechosos,2013-01-01,0,0,12,6,12,20,18,16,35,45,10,5,87,92,179
PORVENIR,otras infecciones,malaria sospechosos,2013-01-01,1,2,18,6,4,5,18,22,24,35,5,6,70,76,146
PUERTO GONZALO MORENO,otras infecciones,malaria sospechosos,2013-01-01,0,1,1,1,8,3,16,7,10,13,3,0,38,25,63
PUERTO RICO,otras infecciones,malaria sospechosos,2013-01-01,0,0,31,33,39,29,41,52,74,63,14,7,199,184,383
REYES,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2
RIBERALTA,otras infecciones,malaria sospechosos,2013-01-01,39,25,151,138,126,98,228,224,389,321,63,35,996,841,1837
SAN ANDRES,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras infecciones,malaria sospechosos,2013-01-01,2,0,0,2,0,0,0,1,0,2,1,0,3,5,8
SAN LORENZO(PND),otras infecciones,malaria sospechosos,2013-01-01,0,1,2,0,1,2,3,4,8,4,0,0,14,11,25
SAN LUCAS,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras infecciones,malaria sospechosos,2013-01-01,0,13,12,12,1,4,0,0,1,0,0,0,14,29,43
SANTA ROSA,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,3,0,0,5,1,0,1,0,5,5,10
SHINAOTA,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,2,0,9,0,0,0,11,0,11
SUCRE,otras infecciones,malaria sospechosos,2013-01-01,1,0,0,1,0,0,0,5,10,35,0,0,11,41,52
TARVITA,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
TEOPONTE,otras infecciones,malaria sospechosos,2013-01-01,0,0,1,0,0,0,0,1,4,1,0,0,5,2,7
TORO TORO,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TRINIDAD,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,20,22,72,61,6,15,98,98,196
URIONDO (A. CONCEPCION),otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VALLEGRANDE,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
VILLA MONTES,otras infecciones,malaria sospechosos,2013-01-01,2,2,28,20,44,43,69,78,55,86,2,11,200,240,440
VILLA NUEVA (LOMA ALTA),otras infecciones,malaria sospechosos,2013-01-01,2,0,7,4,6,10,21,13,44,27,6,1,86,55,141
VILLA SERRANO,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,5,9,5,9,2,4,12,22,34
VILLA TUNARI,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VILLA VACA GUZMAN (MUYUPAMPA),otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,0,0,8,2,10,1,1,3,19,22
YACUIBA,otras infecciones,malaria sospechosos,2013-01-01,0,0,0,0,0,1,3,1,2,7,0,0,5,9,14
YAPACANI,otras infecciones,malaria sospechosos,2013-01-01,0,0,2,0,0,1,0,0,0,0,0,0,2,1,3
AIQUILE,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ARQUE,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
AZURDUY,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,2,2,3,2,0,1,5,5,10
BAURES,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,1,0,1,2,2,3,7,1,1,7,12,19
BELLA FLOR,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
BERMEJO,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,0,2,0,5,2,13,9,0,0,21,11,32
BUENA VISTA,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CAMIRI,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,3,0,4,0,1,0,8,0,8
COBIJA,otras infecciones,malaria sospechosos,2013-02-01,1,2,1,2,1,0,2,5,11,4,0,0,16,13,29
COCHABAMBA,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,1,0,3,1,0,0,4,1,5
EL TORNO,otras infecciones,malaria sospechosos,2013-02-01,0,2,0,1,1,3,1,3,5,5,6,1,13,15,28
ENTRE RIOS TRJ,otras infecciones,malaria sospechosos,2013-02-01,1,0,8,5,12,10,21,30,51,63,18,21,111,129,240
EUREKA (SANTOS MERCADO),otras infecciones,malaria sospechosos,2013-02-01,0,1,6,9,7,11,12,24,23,21,4,1,52,67,119
FILADELFIA,otras infecciones,malaria sospechosos,2013-02-01,0,1,1,2,9,9,8,9,6,9,0,0,24,30,54
GUANAY,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,1,0,3,1,2,0,0,1,6,7
GUAYARAMERIN,otras infecciones,malaria sospechosos,2013-02-01,16,14,84,60,96,89,153,183,232,346,38,29,619,721,1340
HUACARETA,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,1,1,0,2,0,0,1,1,1,5,3,8
ICLA,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,3,3,0,0,3,3,6
INCAHUASI,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
INGAVI (HUMAITA),otras infecciones,malaria sospechosos,2013-02-01,0,0,0,1,9,8,6,14,7,3,0,20,22,46,68
IXIAMAS,otras infecciones,malaria sospechosos,2013-02-01,0,0,8,14,10,17,28,9,41,20,1,0,88,60,148
LA GUARDIA,otras infecciones,malaria sospechosos,2013-02-01,0,0,2,0,0,0,0,0,1,0,0,0,3,0,3
MACHARETI,otras infecciones,malaria sospechosos,2013-02-01,0,1,0,1,1,1,5,11,10,17,2,3,18,34,52
MAGDALENA,otras infecciones,malaria sospechosos,2013-02-01,0,0,11,7,9,13,31,27,39,30,3,3,93,80,173
MAPIRI,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,2,2,0,0,2,2,4
MOJOCOYA,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,otras infecciones,malaria sospechosos,2013-02-01,2,0,3,2,6,3,10,4,7,8,4,4,32,21,53
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,malaria sospechosos,2013-02-01,0,0,3,0,4,0,7,4,31,9,1,0,46,13,59
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,malaria sospechosos,2013-02-01,4,3,9,10,9,5,36,31,38,34,8,2,104,85,189
PADCAYA,otras infecciones,malaria sospechosos,2013-02-01,0,0,2,0,2,0,2,6,9,9,1,1,16,16,32
PADILLA,otras infecciones,malaria sospechosos,2013-02-01,1,0,6,6,8,13,13,8,28,25,7,5,63,57,120
PALOS BLANCOS,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
POROMA,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,2,7,4,18,13,12,10,1,1,38,30,68
PORONGO,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,2,1,1,1,0,0,0,2,3,5
PORVENIR,otras infecciones,malaria sospechosos,2013-02-01,1,1,13,12,13,2,17,17,28,23,9,6,81,61,142
PUERTO GONZALO MORENO,otras infecciones,malaria sospechosos,2013-02-01,1,0,2,1,0,1,2,2,3,6,0,0,8,10,18
PUERTO RICO,otras infecciones,malaria sospechosos,2013-02-01,1,1,14,21,12,11,23,26,21,28,3,5,74,92,166
REYES,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,1,0,2,0,0,0,3,0,3
RIBERALTA,otras infecciones,malaria sospechosos,2013-02-01,8,8,52,55,100,76,140,142,242,247,42,19,584,547,1131
ROBORE,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,2,0,3,5,8,2,0,7,13,20
SAN IGNACIO DE VELASCO,otras infecciones,malaria sospechosos,2013-02-01,0,1,1,2,0,0,0,0,0,1,0,0,1,4,5
SAN LORENZO(PND),otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4
SAN LUCAS,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,1,0,7,13,17,42,13,6,38,61,99
SAN PEDRO(PND),otras infecciones,malaria sospechosos,2013-02-01,0,0,0,2,1,0,5,5,4,4,2,0,12,11,23
SANTA ROSA,otras infecciones,malaria sospechosos,2013-02-01,0,0,4,0,0,9,0,0,0,0,0,0,4,9,13
SOPACHUY,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2
SUCRE,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,0,1,0,0,0,3,10,0,0,5,10,15
TEOPONTE,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,0,1,0,1,5,5,10,0,0,8,15,23
TRINIDAD,otras infecciones,malaria sospechosos,2013-02-01,0,0,1,0,1,0,22,38,54,97,5,7,83,142,225
VALLEGRANDE,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
VILLA MONTES,otras infecciones,malaria sospechosos,2013-02-01,0,2,13,17,26,21,39,39,47,60,10,14,135,153,288
VILLA NUEVA (LOMA ALTA),otras infecciones,malaria sospechosos,2013-02-01,0,0,4,6,12,10,19,19,48,21,1,3,84,59,143
VILLA SERRANO,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,1,1,0,1,3,6,0,1,4,9,13
VILLA VACA GUZMAN (MUYUPAMPA),otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,0,1,8,5,14,0,0,6,22,28
YACUIBA,otras infecciones,malaria sospechosos,2013-02-01,0,0,0,0,0,2,3,5,7,7,3,2,13,16,29
AIQUILE,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
ALCALA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
APOLO,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
AYATA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
AZURDUY,otras infecciones,malaria sospechosos,2013-03-01,1,1,0,0,0,0,1,1,3,5,0,1,5,8,13
BAURES,otras infecciones,malaria sospechosos,2013-03-01,0,1,0,0,2,2,3,8,10,6,3,0,18,17,35
BERMEJO,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,3,1,15,5,0,0,18,6,24
CARANAVI,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,6,2,6,7,2,1,14,10,24
CARAPARI,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
COBIJA,otras infecciones,malaria sospechosos,2013-03-01,0,1,0,0,1,1,4,2,9,8,1,0,15,12,27
COCHABAMBA,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,1,0,0,0,0,6,4,0,0,7,5,12
EL TORNO,otras infecciones,malaria sospechosos,2013-03-01,1,0,0,2,1,0,7,2,8,6,0,2,17,12,29
ENTRE RIOS TRJ,otras infecciones,malaria sospechosos,2013-03-01,0,1,3,5,8,5,14,15,21,33,9,8,55,67,122
EUREKA (SANTOS MERCADO),otras infecciones,malaria sospechosos,2013-03-01,1,1,7,8,6,9,13,14,26,17,2,1,55,50,105
FILADELFIA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,3,3,2,4,4,4,6,0,0,11,15,26
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
GUANAY,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,1,0,1,0,3,0,0,0,5,0,5
GUAYARAMERIN,otras infecciones,malaria sospechosos,2013-03-01,7,16,80,53,81,80,172,175,192,254,39,26,571,604,1175
HUACARETA,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,3,0,1,3,1,2,8,2,0,8,13,21
INGAVI (HUMAITA),otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,12,4,29,25,19,14,2,1,62,44,106
IXIAMAS,otras infecciones,malaria sospechosos,2013-03-01,1,0,3,0,7,8,48,45,215,74,0,0,274,127,401
LA GUARDIA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2
MACHARETI,otras infecciones,malaria sospechosos,2013-03-01,1,2,15,14,4,11,10,23,20,58,9,8,59,116,175
MAGDALENA,otras infecciones,malaria sospechosos,2013-03-01,0,0,4,2,9,13,32,21,31,28,4,2,80,66,146
MAIRANA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
MAPIRI,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,1,2,4,1,2,10,0,1,7,14,21
MOJOCOYA,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,1,0,0,0,0,0,1,1,0,2,2,4
MONTEAGUDO,otras infecciones,malaria sospechosos,2013-03-01,2,1,2,0,5,1,13,12,31,74,19,27,72,115,187
MOROCHATA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,malaria sospechosos,2013-03-01,0,0,4,1,6,8,12,11,19,12,2,1,43,33,76
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,malaria sospechosos,2013-03-01,1,1,5,10,10,7,25,31,46,49,6,2,93,100,193
ORURO,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
PADCAYA,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,1,1,0,4,8,6,14,2,1,14,24,38
PADILLA,otras infecciones,malaria sospechosos,2013-03-01,0,3,9,9,12,10,27,11,32,39,7,6,87,78,165
PALOS BLANCOS,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,3,0,4,2,9,6,0,1,16,9,25
POROMA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,4,3,4,4,0,0,8,7,15
PORONGO,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,1,1,1,0,1,0,1,1,4,5
PORVENIR,otras infecciones,malaria sospechosos,2013-03-01,2,2,9,5,9,2,17,10,17,20,8,4,62,43,105
PUERTO GONZALO MORENO,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,4,2,0,3,6,13,6,5,4,24,20,44
PUERTO RICO,otras infecciones,malaria sospechosos,2013-03-01,1,0,12,9,15,11,22,43,27,10,0,2,77,75,152
PUERTO SUAREZ,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2
PUERTO VILLARROEL,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
REYES,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,2,1,0,1,0,0,0,0,0,2,2,4
RIBERALTA,otras infecciones,malaria sospechosos,2013-03-01,16,15,49,36,63,55,148,125,238,212,46,14,560,457,1017
SAN IGNACIO DE VELASCO,otras infecciones,malaria sospechosos,2013-03-01,0,0,3,1,1,0,0,0,0,0,0,0,4,1,5
SAN LORENZO(PND),otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,0,0,0,24,0,24,24
SAN LUCAS,otras infecciones,malaria sospechosos,2013-03-01,0,0,1,0,2,3,7,20,8,33,11,11,29,67,96
SAN PEDRO(PND),otras infecciones,malaria sospechosos,2013-03-01,0,0,3,2,3,4,3,6,3,5,0,0,12,17,29
SENA,otras infecciones,malaria sospechosos,2013-03-01,1,0,12,3,8,8,14,22,51,34,1,2,87,69,156
SUCRE,otras infecciones,malaria sospechosos,2013-03-01,0,1,1,0,0,1,2,4,43,71,4,3,50,80,130
TARABUCO,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TEOPONTE,otras infecciones,malaria sospechosos,2013-03-01,1,0,0,2,4,4,8,7,21,22,3,4,37,39,76
TRINIDAD,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,31,49,93,136,9,22,133,207,340
URIONDO (A. CONCEPCION),otras infecciones,malaria sospechosos,2013-03-01,2,1,0,0,0,0,0,0,0,0,0,0,2,1,3
VALLEGRANDE,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2
VILLA MONTES,otras infecciones,malaria sospechosos,2013-03-01,0,1,5,7,7,8,25,14,27,39,6,3,70,72,142
VILLA NUEVA (LOMA ALTA),otras infecciones,malaria sospechosos,2013-03-01,0,1,1,0,10,8,11,15,23,13,0,0,45,37,82
VILLA SERRANO,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,5,7,1,5,4,6,1,0,11,18,29
VILLA VACA GUZMAN (MUYUPAMPA),otras infecciones,malaria sospechosos,2013-03-01,0,1,0,0,2,1,4,7,3,26,0,2,9,37,46
VINTO,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
YACUIBA,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,1,0,2,1,0,0,3,1,4
ZUDAÑEZ,otras infecciones,malaria sospechosos,2013-03-01,0,0,0,0,0,0,2,0,0,0,1,0,3,0,3
AIQUILE,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
ALCALA,otras infecciones,malaria sospechosos,2013-04-01,0,1,0,2,1,1,0,0,0,0,0,0,1,4,5
AZURDUY,otras infecciones,malaria sospechosos,2013-04-01,0,0,1,1,5,12,8,11,4,11,0,1,18,36,54
BAURES,otras infecciones,malaria sospechosos,2013-04-01,1,0,0,1,1,2,5,6,1,4,2,1,10,14,24
BELLA FLOR,otras infecciones,malaria sospechosos,2013-04-01,1,1,1,3,4,7,11,8,17,15,4,1,38,35,73
BERMEJO,otras infecciones,malaria sospechosos,2013-04-01,0,1,0,0,1,0,8,3,21,12,1,0,31,16,47
CARANAVI,otras infecciones,malaria sospechosos,2013-04-01,0,0,1,0,1,1,0,1,9,6,2,1,13,9,22
CHIMORE,otras infecciones,malaria sospechosos,2013-04-01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
COBIJA,otras infecciones,malaria sospechosos,2013-04-01,0,1,1,1,0,0,5,8,17,7,1,1,24,18,42
COCAPATA,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
COCHABAMBA,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,0,0,3,1,0,0,3,1,4
CULPINA,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,1,0,0,0,2,0,0,0,0,0,3,3
EL TORNO,otras infecciones,malaria sospechosos,2013-04-01,0,0,1,0,5,2,10,9,11,6,6,0,33,17,50
EL VILLAR,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
ENTRE RIOS TRJ,otras infecciones,malaria sospechosos,2013-04-01,0,1,2,5,7,9,23,17,11,15,4,8,47,55,102
EUREKA (SANTOS MERCADO),otras infecciones,malaria sospechosos,2013-04-01,1,1,9,8,7,19,22,22,31,16,4,1,74,67,141
FILADELFIA,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,2,2,5,4,4,0,5,1,0,7,16,23
GUANAY,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,2,4,1,0,13,6,2,4,18,14,32
GUAYARAMERIN,otras infecciones,malaria sospechosos,2013-04-01,15,16,116,101,154,113,246,281,318,422,60,46,909,979,1888
HUACARETA,otras infecciones,malaria sospechosos,2013-04-01,1,0,2,3,7,3,5,8,8,18,1,3,24,35,59
ICLA,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,0,0,6,1,0,0,6,1,7
INCAHUASI,otras infecciones,malaria sospechosos,2013-04-01,0,1,1,5,6,3,4,6,3,0,1,2,15,17,32
INGAVI (HUMAITA),otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,8,3,32,28,9,7,1,1,50,39,89
IXIAMAS,otras infecciones,malaria sospechosos,2013-04-01,0,0,10,5,29,19,64,65,85,44,3,2,191,135,326
LA GUARDIA,otras infecciones,malaria sospechosos,2013-04-01,1,0,0,1,0,0,0,1,1,2,0,1,2,5,7
MACHARETI,otras infecciones,malaria sospechosos,2013-04-01,0,1,0,1,4,3,16,26,21,38,3,7,44,76,120
MAGDALENA,otras infecciones,malaria sospechosos,2013-04-01,0,0,4,7,14,10,28,21,37,34,4,0,87,72,159
MAPIRI,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,2,1,6,4,3,3,11,8,19
MIZQUE,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,3,1,3,13,7,13,11,7,10,34,34,68
MOJOCOYA,otras infecciones,malaria sospechosos,2013-04-01,0,0,3,1,1,2,2,3,11,24,7,7,24,37,61
MONTEAGUDO,otras infecciones,malaria sospechosos,2013-04-01,1,0,3,6,3,6,31,34,41,71,10,22,89,139,228
NACEBE (SANTA ROSA DEL ABUNA),otras infecciones,malaria sospechosos,2013-04-01,0,0,2,0,2,5,2,3,9,4,2,0,17,12,29
NUEVO MANOA (NUEVA ESPERANZA),otras infecciones,malaria sospechosos,2013-04-01,1,0,10,3,13,11,33,33,57,47,6,0,120,94,214
PADCAYA,otras infecciones,malaria sospechosos,2013-04-01,1,0,2,1,3,3,7,9,13,20,1,3,27,36,63
PADILLA,otras infecciones,malaria sospechosos,2013-04-01,2,0,4,7,30,29,34,27,24,53,7,13,101,129,230
PALOS BLANCOS,otras infecciones,malaria sospechosos,2013-04-01,0,0,1,1,2,0,0,5,10,4,1,0,14,10,24
POROMA,otras infecciones,malaria sospechosos,2013-04-01,0,0,0,0,0,0,0,1,1,3,0,0,1,4,5
PORVENIR,otras infecciones,malaria sospechosos,2013-04-01,2,4,7,9,0,1,3,7,14,20,4,8,30,49,79
