municipality,group,variable,month,Cantidad,TOTAL
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,14,14
PUERTO VILLARROEL,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,3,3
QUILLACOLLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,8,8
QUIME,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
RAVELO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,14,14
ROBORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,4,4
RURRENABAQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,2,2
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,2,2
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,10,10
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,3,3
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,7,7
SAN JOSE DE CHIQUITOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
SAN LUCAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
SANTA ANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,8,8
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,123,123
SANTA ROSA DEL SARA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
SOPACHUY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,2,2
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,28,28
TACOPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,8,8
TARVITA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,2,2
TIPUANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,7,7
TIRAQUE (CBBA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,7,7
TOMINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,24,24
TUPIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,2,2
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,6,6
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,5,5
ZUDAÑEZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-02-01,1,1
ACHACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,6,6
AIQUILE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
ARBIETO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,21,21
ATOCHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
BERMEJO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
CABEZAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
CAMATAQUI (C. VILLA ABECIA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,9,9
CHALLAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,8,8
CHIMORE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,5,5
CLIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,6,6
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,25,25
COLCAPIRHUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,7,7
COLQUENCHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
COPACABANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
COROICO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,15,15
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,51,51
EL PUENTE(STC),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
ENTRE RIOS CBBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
ESCOMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
GUTIERREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
IXIAMAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,5,5
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,65,65
LAGUNILLAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
LAS CARRERAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
MACHARETI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
MINEROS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
MIZQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
MONTERO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
OMEREQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
ORURO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,63,63
PADILLA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
PALOS BLANCOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,5,5
PORONGO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
PORTACHUELO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
POTOSI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,13,13
PUCARANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
PUERTO SUAREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
PUNATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
RIBERALTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,29,29
RURRENABAQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
SACABA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,4,4
SACACA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
SAIPINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
SAN CARLOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,18,18
SAN IGNACIO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
SAN IGNACIO DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,10,10
SAN JAVIER(STC),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
SAN JULIAN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
SAN LUCAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
SAN MIGUEL DE VELASCO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
SAN PEDRO DE BUENA VISTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
SAN RAMON SCZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
SANTA CRUZ DE LA SIERRA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,245,245
SAPAHAQUI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,3,3
SHINAOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,15,15
SICA SICA (VILLA AROMA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,7,7
SORACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
SUCRE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,29,29
TACOPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
TARIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,17,17
TIQUIPAYA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,10,10
TOLEDO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,4,4
TOMINA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
TRINIDAD,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,19,19
TUPIZA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
UNCIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,7,7
URUBICHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,4,4
VACAS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
VALLEGRANDE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,1,1
VIACHA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,4,4
VILLA TUNARI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
VILLAZON,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,6,6
WARNES,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,2,2
YACUIBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,6,6
YAPACANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-03-01,8,8
ACHACACHI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,4,4
AIQUILE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
APOLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
ARBIETO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,3,3
ASCENCION DE GUARAYOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,5,5
BERMEJO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
BETANZOS,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,2,2
CALAMARCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
CAMIRI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,7,7
CAPINOTA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,2,2
CARACOLLO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
CHALLAPATA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,6,6
CHUMA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
COBIJA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,4,4
COCHABAMBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,42,42
COIPASA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
COLCAPIRHUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
CORQUE,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,2,2
COTOCA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,4,4
EL ALTO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,48,48
EL PUENTE(STC),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
ENTRE RIOS CBBA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,3,3
FERNANDEZ ALONSO,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,2,2
GUANAY,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
GUAYARAMERIN,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,4,4
GUTIERREZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,2,2
IRUPANA (VILLA DE LANZA),salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,2,2
LA GUARDIA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,1,1
LA PAZ,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,79,79
LLALLAGUA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,5,5
MAIRANA,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (<22,2010-04-01,4,4
