,group,variable,month,< de 1 año,< de 1 año,1 a 4 años,1 a 4 años,5 a 9 años,5 a 9 años,10 a 20 años,10 a 20 años,21 a 59 años,21 a 59 años,60 y más,60 y más,TOTALES,TOTALES,TOTALES
CARAPARI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,1,0,2,0,0,0,3,1,4
CARMEN RIVERO TORREZ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2
CHALLAPATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,1,0,1,2,0,0,2,3,5
CHARAGUA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2
CHIMORE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,0,1,1,0,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2
CHUMA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CLIZA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,2,1,0,0,2,2,1,1,5,4,9
COBIJA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,1,2,1,1,0,0,3,3,6
COCHABAMBA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,2,22,17,31,15,43,40,63,60,24,10,183,144,327
COLCAPIRHUA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,3,0,2,0,3,0,2,4,0,0,10,4,14
COLOMI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,1,0,1,0,1,0,4,0,4
COLPA BELGICA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,1,0,0,0,0,1,0,2,1,3
COLQUENCHA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
COLQUIRI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
COMANCHE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
COMARAPA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,2,0,0,1,2,3
CONCEPCION,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,1,0,1,0,0,2,1,0,0,3,3,6
COPACABANA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,1,0,0,2,0,0,1,3,4
CORIPATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,1,0,0,1,0,2,1,3
CORO CORO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,1,0,1,0,1,0,4,0,4
COROICO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,1,0,0,0,1,0,1,0,0,1,3,4
COTOCA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,3,3,1,2,1,3,2,1,2,1,9,10,19
CUATRO CAÑADAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,3,1,1,1,1,0,5,3,8
EL ALTO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,7,14,31,24,56,46,43,43,14,7,151,134,285
EL TORNO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,3,0,2,2,8,6,13,10,15,10,2,2,43,30,73
ENTRE RIOS TRJ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2
ENTRE RIOS CBBA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ESCOMA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
FERNANDEZ ALONSO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,5,0,1,0,6,0,6
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
GUANAY,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3
GUAQUI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,2,0,1,0,0,1,0,1,3,4
GUAYARAMERIN,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,2,2,0,0,3,2,5
HUANUNI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,2,0,0,2,0,0,2,2,4
HUARINA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
IRUPANA (VILLA DE LANZA),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
IXIAMAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,0,1,0,0,1,0,2,1,3
JESUS DE MACHACA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,2,0,1,1,0,0,3,1,4
LA ASUNTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
LA GUARDIA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,6,7,11,3,7,6,2,9,0,0,26,25,51
LA PAZ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,8,6,35,7,22,21,20,37,11,3,96,74,170
LAJA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
LICOMA PAMPA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,0,0,1,1,0,1,1,3,4
LURIBAY,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
MAIRANA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,1,1,0,2,1,0,2,4,6
MINEROS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,3,2,2,1,4,2,2,0,11,5,16
MIZQUE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,1,1,0,1,1,3,4
MOCOMOCO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
MONTEAGUDO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,1,1,2,0,3,2,5
MONTERO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,2,5,2,8,6,5,3,2,0,20,13,33
MORO MORO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,0,1,0,0,1,1,2
OKINAWA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
ORURO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,2,8,11,18,12,22,32,41,47,14,13,103,117,220
PAILON,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,1,1,0,0,0,0,0,0,1,2,3
PALOS BLANCOS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,0,1,0,1,1,2,3
PAMPA GRANDE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PATACAMAYA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,1,1,1,2,0,0,3,3,6
PORONGO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,1,0,0,6,1,6,3,1,1,1,2,14,8,22
PORTACHUELO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,1,1,0,2,2,0,0,4,3,7
POTOSI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,1,3,0,13,3,8,2,16,6,2,3,42,15,57
PUCARANI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,1,1,1,1,0,3,2,5
PUERTO ACOSTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
PUERTO CARABUCO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
PUERTO SUAREZ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,2,1,3,0,2,0,1,0,8,1,9
PUERTO VILLARROEL,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2
QUILLACOLLO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,2,2,12,6,10,7,17,17,7,6,48,38,86
QUIME,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
QUIRUSILLAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ROBORE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
RURRENABAQUE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SACABA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,6,0,15,5,15,13,13,21,1,4,50,43,93
SAIPINA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3
SAMAIPATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,0,1,0,0,0,0,1,1,2
SAN BUENA VENTURA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
SAN IGNACIO DE VELASCO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,2,1,2,0,1,1,3,2,0,1,8,5,13
SAN JAVIER(STC),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,1,0,0,2,0,0,0,0,0,2,1,3
SAN JUAN DE YAPACANI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,0,0,3,0,0,0,3,1,4
SAN JULIAN,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,3,0,3,0,1,4,2,2,1,0,10,6,16
SAN LORENZO(TJA),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3
SAN MIGUEL DE VELASCO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,1,0,0,0,0,1,1,0,0,2,2,4
SAN PEDRO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN RAMON SCZ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,2,0,1,0,3,0,3
SANTA CRUZ DE LA SIERRA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,3,2,66,53,55,39,61,45,72,47,11,11,268,197,465
SANTA ROSA DEL SARA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,1,0,1,2,1,0,0,2,3,5
SANTIAGO DE MACHACA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTIVAÑES,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,1,0,1,1,0,0,0,2,2,4
SAPAHAQUI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SHINAOTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,2,0,1,2,0,0,3,2,5
SUCRE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,1,2,20,12,26,24,31,34,55,45,12,7,145,124,269
TACOPAYA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TARATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,1,2,1,0,4,3,6,9
TARIJA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,1,0,8,11,13,16,23,11,25,30,8,5,78,73,151
TIAWANACU,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TIRAQUE (CBBA),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
TOCO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,3,1,0,1,0,0,3,2,5
TOLATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,0,2,0,0,1,2,3
TRIGAL,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2
TUPIZA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,1,0,0,1,6,0,1,2,8,10
URIONDO (A. CONCEPCION),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,2,0,1,0,1,1,0,1,4,2,6
UYUNI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,1,0,0,1,1,1,0,1,2,1,1,0,5,4,9
VALLEGRANDE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,1,0,0,1,1,0,0,2,2,4
VIACHA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,1,0,3,2,2,1,0,2,7,5,12
VILLA MONTES,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,2,1,1,0,3,1,0,0,7,2,9
VILLA TUNARI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,1,0,0,0,1,0,1,0,0,0,3,0,3
VILLAZON,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,2,3,1,3,3,3,3,0,1,9,10,19
WALDO BALLIVIAN,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2
WARNES,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,5,1,20,10,21,11,16,19,24,26,4,5,90,72,162
YACUIBA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,3,1,3,1,7,3,8,5,0,1,21,11,32
YAMPARAEZ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
YANACACHI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
YAPACANI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-01-01,0,0,2,1,0,2,1,0,7,2,0,0,10,5,15
ACHACACHI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,2,2,1,1,1,1,1,0,5,4,9
AIQUILE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
ANCORAIMES,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
APOLO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,1,2,0,0,1,0,0,0,2,2,4
ARBIETO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,1,1,0,0,2,1,1,0,0,2,4,6
ARQUE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
ATOCHA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,1,2,0,0,0,0,1,1,0,4,2,6
AUCAPATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
AYO AYO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,1,1,0,0,0,1,0,0,1,2,3
BATALLAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,1,0,1,0,0,1,0,1,2,3
BERMEJO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,3,0,2,0,6,4,6,9,2,1,19,14,33
BETANZOS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,1,1,0,4,2,0,0,5,3,8
BUENA VISTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,2,3,2,1,0,1,0,0,5,5,10
"CAIZA ""D""",otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
CALAMARCA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CAMIRI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,2,2,3,2,3,0,2,3,0,8,10,18
CAPINOTA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,1,0,1,1,3,2,3,1,9,4,13
CAQUIAVIRI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
CARANAVI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,0,0,2,0,3,2,0,0,6,2,8
CARAPARI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,1,2,0,1,1,0,0,3,2,5
CHALLAPATA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,1,0,2,0,0,0,3,3
CHIMORE,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,1,1,0,1,0,0,0,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,1,1,1,0,0,0,2,1,3
CHUMA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,1,1,1,0,0,0,1,1,3,4
CLIZA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,1,0,2,1,1,2,1,3,2,3,3,9,10,19
COBIJA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,1,0,2,0,1,0,0,0,5,0,5
COCHABAMBA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,1,1,24,15,34,15,78,45,75,68,12,10,224,154,378
COLCAPIRHUA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,4,1,2,1,1,7,3,8,5,1,15,18,33
COLLANA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3
COLOMI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,2,0,2,2,1,5,1,0,6,7,13
COLPA BELGICA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,1,0,0,0,1,0,0,0,0,0,0,0,2,0,2
COLQUENCHA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,0,1,0,2,0,3,3
COMARAPA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,2,0,0,0,1,1,1,0,4,1,5
CONCEPCION,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,2,0,1,1,1,0,0,1,4,5
COPACABANA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,1,0,1,0,1,1,0,0,3,1,4
COROICO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,1,2,1,5,1,5,0,2,5,15,8,23
CUATRO CAÑADAS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,2,0,1,0,3,2,0,0,6,2,8
EL ALTO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,22,9,29,31,71,67,61,90,16,4,199,201,400
EL TORNO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,3,8,5,3,4,10,5,9,9,2,5,32,31,63
ENTRE RIOS TRJ,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,1,1,1,1,2,2,4
ENTRE RIOS CBBA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
ESCOMA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
EUCALIPTUS,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
FERNANDEZ ALONSO,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
GUANAY,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,1,0,0,0,1,1,0,1,2,2,4
GUAQUI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2
GUAYARAMERIN,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,1,0,0,1,2,1,1,0,4,2,6
HUANUNI,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,1,0,3,1,2,0,1,5,0,0,7,6,13
HUARINA,otras infecciones,"no de personas expuestas al virus rabico(mordida,",2012-02-01,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3
