,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GUANAY,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,2,4,5,4,1,2,0,0,0,0,0,0,0,0,0,0,8,10,18
HUANUNI,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
HUARACAJE,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5
LA PAZ,inmunoprevenibles,hepatitis viral a*,2018-02-01,1,0,0,0,1,4,11,10,6,9,0,3,2,0,0,0,0,1,1,0,22,27,49
MAIRANA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
MONTERO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,3,0,2,0,1,0,0,2,0,0,1,0,0,0,8,2,10
OMEREQUE,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,2,1,2,1,0,0,0,1,1,0,0,0,0,1,1,3,6,7,13
POTOSI,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
PUNATA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,8
ROBORE,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RURRENABAQUE,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2
SACABA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN ANDRES,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
SAN BORJA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4
SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SAN PEDRO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
SAN RAMON BENI,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA ANA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2018-02-01,1,0,0,0,19,7,14,20,8,11,6,2,3,5,0,1,1,0,1,1,53,47,100
SHINAOTA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,4,6
SUCRE,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,6,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,10,7,17
TACOPAYA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,1,1,3,0,1,1,0,0,0,0,0,0,0,0,6,2,8
TIQUIPAYA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TRINIDAD,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,11,11,25,18,7,19,4,4,5,10,0,0,0,0,0,1,52,63,115
URIONDO (A. CONCEPCION),inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
VALLEGRANDE,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,3
VIACHA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VINTO,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
YACUIBA,inmunoprevenibles,hepatitis viral a*,2018-02-01,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,4
ALCALA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
BERMEJO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CAMIRI,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,3,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,8
CARAPARI,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2
CHALLAPATA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,9,14,13,6,2,3,0,0,2,1,0,0,0,0,0,0,26,24,50
COLCAPIRHUA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLOMI,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
CONCEPCION,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,5
CUEVO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,6,1,6,4,1,3,1,0,2,0,1,0,0,0,0,1,17,9,26
EL TORNO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS CBBA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
GENERAL SAAVEDRA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4,0,4
GUANAY,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
GUAYARAMERIN,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,7,4,2,5,3,0,0,0,0,1,0,0,0,0,0,0,12,10,22
HUANUNI,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
HUARACAJE,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
LA GUARDIA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,5,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,7,2,9
LA PAZ,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,5,2,11,2,1,1,1,1,0,1,0,0,0,0,0,8,18,26
MAIRANA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
MINEROS,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,3,1,4
MONTERO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2,4,6
OMEREQUE,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3
ORURO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,2,5
POTOSI,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
PUERTO RICO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUNATA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4
QUILLACOLLO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2
RIBERALTA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,4,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,7,2,9
ROBORE,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SACABA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5
SAN ANDRES,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,4
SAN BORJA,inmunoprevenibles,hepatitis viral a*,2018-03-01,2,2,0,1,8,4,1,0,1,0,0,3,1,3,0,0,0,0,0,0,13,13,26
SAN CARLOS,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,3,1,0,2,1,2,0,0,1,0,0,0,0,0,0,5,5,10
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4
SAN LORENZO(TJA),inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN LUCAS,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA ANA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,12,6,12,21,16,9,6,2,4,4,1,1,0,2,0,2,51,47,98
SANTA ROSA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
SANTA ROSA DEL SARA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTIAGO DE HUARI,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SHINAOTA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,1,3
SUCRE,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,1,1,5,3,3,3,1,0,1,0,0,0,0,0,0,0,1,1,12,8,20
TARATA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TARIJA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,5,1,2,1,2,1,1,1,1,0,0,0,0,0,12,4,16
TARVITA,inmunoprevenibles,hepatitis viral a*,2018-03-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
