,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
SANTA ANA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,3,1,2,0,1,0,0,0,2,6,1,0,0,0,0,1,9,8,17
SANTIAGO DE HUARI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2
SANTIAGO DE MACHACA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTIVAÑES,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2
SICA SICA (VILLA AROMA),inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,1,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,4,3,7
SIPE SIPE,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2
SORACACHI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
SORATA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,1,2,7,1,0,0,0,0,0,4,8,12
SUCRE,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3
TACACOMA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,3
TAHUA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TARATA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
TARIJA,inmunoprevenibles,parotiditis,2018-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,3
TIAWANACU,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
TIPUANI,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TIQUIPAYA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,3
TITO YUPANQUI (PARQUIPUJIO),inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TOMINA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
TRINIDAD,inmunoprevenibles,parotiditis,2018-01-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2
TUPIZA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3,3,6
TURCO,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
UNCIA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
VIACHA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,3,0,2,6,6,8,2,2,2,0,1,1,1,0,17,17,34
VILLAZON,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,4
VINTO,inmunoprevenibles,parotiditis,2018-01-01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3
YACUIBA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3
YOTALA,inmunoprevenibles,parotiditis,2018-01-01,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2
ACHACACHI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
AIQUILE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ALCALA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ANTEQUERA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ARAMPAMPA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
ARANI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
AUCAPATA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"CAIZA ""D""",inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
CALACOTO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2
CALAMARCA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,3
CAMIRI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CAQUIAVIRI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2
CARACOLLO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,4
CHUMA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,2,2,1,0,1,0,3,0,11,2,1,1,0,0,3,1,22,6,28
COLOMI,inmunoprevenibles,parotiditis,2018-02-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COLQUIRI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COMANCHE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COROICO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CORQUE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CURAHUARA DE CARANGAS,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
DESAGUADERO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
EL ALTO,inmunoprevenibles,parotiditis,2018-02-01,1,1,0,1,3,1,7,5,15,7,9,8,7,11,1,1,0,1,0,0,43,36,79
EL TORNO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
ENTRE RIOS CBBA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2
HUANUNI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,2,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,3,5,8
HUARINA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
INQUISIVI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
LA ASUNTA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2
LA PAZ,inmunoprevenibles,parotiditis,2018-02-01,0,1,0,0,4,1,6,1,6,10,15,15,31,22,1,7,2,0,0,0,65,57,122
LLALLAGUA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,3,4
LLICA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MACHACAMARCA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MECAPACA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,2
MINEROS,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MONTERO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,3
OMEREQUE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,1,1,3,2,10,6,12,6,15,14,1,3,3,1,0,1,45,34,79
PADCAYA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PALOS BLANCOS,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
PAZÑA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2
POOPO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
POROMA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,3
POTOSI,inmunoprevenibles,parotiditis,2018-02-01,1,0,0,0,0,2,0,1,1,0,0,0,3,0,0,0,0,0,0,0,5,3,8
PUERTO ACOSTA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3
PUERTO RICO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,3,4
PUERTO VILLARROEL,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
PUNA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2
QUILLACOLLO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
QUIRUSILLAS,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RURRENABAQUE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SAN JOAQUIN,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,3,0,3,1,0,1,1,0,0,4,0,0,0,1,0,0,7,7,14
SANTIAGO DE HUARI,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
SENA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
SHINAOTA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SIPE SIPE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SUCRE,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,2,1,1,2,1,1,1,2,0,0,0,0,0,0,5,6,11
TACACOMA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,4,0,4
TARATA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
TARIJA,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3
TIAWANACU,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TITO YUPANQUI (PARQUIPUJIO),inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,3
TOLEDO,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,3
TRINIDAD,inmunoprevenibles,parotiditis,2018-02-01,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,4,5
