,group,variable,month,a. < de 6 meses,a. < de 6 meses,b. 6 m a menor de 1 año,b. 6 m a menor de 1 año,c. 1 - 4 años,c. 1 - 4 años,d. 5 - 9 años,d. 5 - 9 años,e. 10 - 14 años,e. 10 - 14 años,f. 15 - 19 años,f. 15 - 19 años,g. 20 - 39 años,g. 20 - 39 años,h. 40 - 49 años,h. 40 - 49 años,i. 50 - 59 años,i. 50 - 59 años,j. 60 años y más,j. 60 años y más,TOTALES,TOTALES,TOTALES
ORURO,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,4,8
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,1,2,4,3,0,1,0,1,3,0,0,1,0,1,0,1,8,10,18
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,1,3
TARABUCO,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2
VILLA TUNARI,inmunoprevenibles,hepatitis viral b o c*,2018-04-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHALLAPATA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,1,6,2,8
COLPA BELGICA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CONCEPCION,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COTOCA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,3,0,2,0,0,5,6,11
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
POOPO,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
QUILLACOLLO,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SACABA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,5,3,3,2,1,0,0,0,0,2,0,1,0,0,1,0,10,8,18
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,3
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TIQUIPAYA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
WARNES,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,4,6
YAMPARAEZ,inmunoprevenibles,hepatitis viral b o c*,2018-05-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CHALLAPATA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
COBIJA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,3
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,1,1,2,6,3,9
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,1,4,3,3,5,12,17
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3
ORURO,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2,3
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,3
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,3,0,2,2,7,5,3,4,5,8,1,7,1,0,0,1,22,27,49
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,2,1,5,3,8
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
TRINIDAD,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA MONTES,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2018-06-01,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1,4
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,1,0,1,1,0,4,1,0,0,0,0,1,2,6,5,11
COTOCA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,4
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,4,1,5
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,2,4
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,3
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ORURO,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,1,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,7,1,8
RURRENABAQUE,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,2,0,5,0,0,0,0,2,1,0,0,0,0,1,1,3,9,12
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,3,2,5
TARIJA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
VILLA MONTES,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
VILLA TUNARI,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2
VILLA VACA GUZMAN (MUYUPAMPA),inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2018-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,3
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CHALLAPATA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4
COCHABAMBA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,1,6,2,8
COLQUENCHA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
EL ALTO,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,3
EL TORNO,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,2,3
GUAYARAMERIN,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2
LA PAZ,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,4,5
MAGDALENA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
MONTEAGUDO,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,3,4,7
MONTERO,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PADILLA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
POTOSI,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,2
RIBERALTA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,4,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,6,3,9
SACABA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SAN PEDRO,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
SANTA ANA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,1,1,3,3,2,2,0,1,2,2,0,0,1,0,1,1,10,10,20
SUCRE,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3
VIACHA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
YACUIBA,inmunoprevenibles,hepatitis viral b o c*,2018-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
BERMEJO,inmunoprevenibles,hepatitis viral b o c*,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CARANAVI,inmunoprevenibles,hepatitis viral b o c*,2018-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
