municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2006-02-01,1,1,0,0,1,1,2
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2006-02-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
ALALAY,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
ARAMPAMPA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,1,0,2,0,3,3
BUENA VISTA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2006-03-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-03-01,1,1,0,0,1,1,2
CARIPUYO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,2,0,2,2
CHOQUE COTA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,7,3,0,0,7,3,10
COLPA BELGICA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
COPACABANA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,1,0,0,0,1,0,1
CUEVO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,10,3,5,1,15,4,19
GUANAY,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-03-01,25,20,0,0,25,20,45
MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,1,0,1,0,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,4,5,0,0,4,5,9
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-03-01,3,5,0,0,3,5,8
PRESTO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 1 ano,2006-03-01,1,0,0,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,2,0,1,0,3,0,3
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,1,0,0,0,1,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,2,1,2,1,3
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,1,2,0,0,1,2,3
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,4,2,4,2,6
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,4,3,0,0,4,3,7
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-03-01,7,4,0,1,7,5,12
TACACOMA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,1,0,0,0,1,1
TEOPONTE,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
TIPUANI,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
TORO TORO,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,1,0,0,0,1,1
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2006-03-01,1,0,0,1,1,1,2
YOTALA,mortalidad institucional,muerte menor de 1 ano,2006-03-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
BELEN DE ANDAMARCA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,1,0,0,0,1,1
CAMIRI,mortalidad institucional,muerte menor de 1 ano,2006-04-01,1,1,0,0,1,1,2
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,1,1,0,1,1,2
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,4,1,0,0,4,1,5
COLPA BELGICA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,2,0,0,0,2,2
CORQUE,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
COTAGAITA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,7,3,1,1,8,4,12
EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
LA GUARDIA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-04-01,14,10,1,0,15,10,25
MIZQUE,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
MOCOMOCO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,3,5,0,0,3,5,8
PADILLA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,1,0,1,0,2,2
PAPEL PAMPA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
POCONA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-04-01,8,5,0,0,8,5,13
PRESTO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
PUCARANI,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
PUNA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,2,0,2,2
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,1,0,0,1,1,1,2
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,1,1,1,2
ROBORE,mortalidad institucional,muerte menor de 1 ano,2006-04-01,2,0,0,0,2,0,2
SACACA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,5,6,0,0,5,6,11
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-04-01,5,2,0,2,5,4,9
TACOPAYA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,6,0,1,0,7,0,7
TEOPONTE,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,1,1,1,2
VILLAZON,mortalidad institucional,muerte menor de 1 ano,2006-04-01,1,0,0,0,1,0,1
VITICHI,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,0,1,0,1,1
YOTALA,mortalidad institucional,muerte menor de 1 ano,2006-04-01,0,0,1,1,1,1,2
APOLO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
AYATA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,2,0,2,2
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,2,1,0,1,2,3
COBIJA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,5,5,0,0,5,5,10
COLOMI,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,5,9,5,1,10,10,20
EL PUENTE(TJA),mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-05-01,20,11,2,1,22,12,34
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,1,0,2,0,3,3
MONTEAGUDO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,1,0,0,0,1,1
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,2,2,0,3,2,5
PAPEL PAMPA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
POCOATA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,2,0,1,1,3,4
PRESTO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,1,1,1,2
PUERTO ACOSTA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,2,0,2,0,2
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,1,1,1,2
RIBERALTA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,1,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,1,0,3,0,4,4
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,9,8,0,0,9,8,17
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-05-01,5,5,4,0,9,5,14
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,2,0,1,0,3,0,3
TINGUIPAYA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
TOTORA(CBBA),mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,0,1,0,1
UMALA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,0,1,0,1
UNCIA,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
VILLA MONTES,mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,1,1,1,1,2
VILLA TUNARI,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,0,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2006-05-01,0,0,0,1,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2006-05-01,1,0,1,1,2,1,3
ACACIO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,1,0,0,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,1,1,1,2
CALAMARCA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,2,0,0,1,2,3
CHALLAPATA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
CHOQUE COTA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,2,2,0,0,2,2,4
"COLCHA ""K""",mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,1,0,0,0,1,1
COPACABANA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
COTOCA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,7,3,4,2,11,5,16
FERNANDEZ ALONSO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,2,0,2,0,2
HUACARETA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
IXIAMAS,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,0,0,0,1,0,1
LA GUARDIA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,0,0,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-06-01,14,8,3,0,17,8,25
MOJOCOYA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,2,0,2,2
MONTERO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,0,1,0,2,0,2
ORURO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,0,1,1,2,1,3
PALOS BLANCOS,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
PAMPA AULLAGAS,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
PAZÑA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
POTOSI,mortalidad institucional,muerte menor de 1 ano,2006-06-01,3,4,1,0,4,4,8
PRESTO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,1,1,1,2
PUCARANI,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,1,0,0,0,1,1
QUILLACOLLO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,1,0,0,0,1,1
RAVELO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
SACABA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,3,1,0,0,3,1,4
SAN LUCAS,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,2,0,0,1,2,3
SANTUARIO DE QUILLACAS,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
SOPACHUY,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 1 ano,2006-06-01,8,5,1,0,9,5,14
TACOPAYA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,2,0,2,0,2
TARIJA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
TARVITA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,2,1,2,3
TEOPONTE,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
TIPUANI,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,2,0,0,0,2,2
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
WARNES,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,1,0,1,0,1
YACUIBA,mortalidad institucional,muerte menor de 1 ano,2006-06-01,1,1,0,0,1,1,2
YAMPARAEZ,mortalidad institucional,muerte menor de 1 ano,2006-06-01,0,0,0,1,0,1,1
ACHACACHI,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
ALALAY,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,1,1,1,2
APOLO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,0,0,1,1,1,2
AUCAPATA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,2,1,2,1,3
CAIROMA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,0,1,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,4,3,1,1,5,4,9
COLQUECHACA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,9,0,2,5,11,5,16
EUCALIPTUS,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 1 ano,2006-07-01,16,8,2,1,18,9,27
LLALLAGUA,mortalidad institucional,muerte menor de 1 ano,2006-07-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte menor de 1 ano,2006-07-01,1,0,0,0,1,0,1
