municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
ZUDAÑEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-01-01,1,0,0,0,1,0,1
ACHACACHI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,0,1,0,2,0,2
AZURDUY,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,4,0,4,0,4
CABEZAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,0,2,0,3,0,3
CHARAGUA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,0,0,0,1,0,1
COTOCA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,0,1,0,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,2,0,2,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,4,2,3,1,7,3,10
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,22,15,1,0,23,15,38
MOJOCOYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,1,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,1,0,0,1,1,2
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,0,0,0,1,0,1
PADILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,1,0,0,0,1,1
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,4,0,0,0,4,0,4
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,3,1,3,4
PUERTO QUIJARRO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,1,0,1,1
PUERTO RICO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,1,0,1,1
PUNA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,1,1,1,2
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,1,1,1,2
SAN BORJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,1,1,0,2,1,3
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,1,1,1,2
SAN PEDRO DE TIQUINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,1,1,1,2
SENA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,1,0,1,0,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,2,7,0,1,2,8,10
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,2,0,0,0,2,0,2
YACUIBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,1,0,1,0,2,0,2
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-02-01,0,0,0,1,0,1,1
ANCORAIMES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
ARAMPAMPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,1,1,2,2,3,5
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,0,0,1,0,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,1,0,0,1,1,2
CHAQUI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
CHOQUE COTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
COBIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,1,0,0,1,1,2
COPACABANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,0,0,1,0,1
CUEVO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,10,3,6,1,16,4,20
ENTRE RIOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,0,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
INCAHUASI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,1,0,2,0,2
LA GUARDIA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,25,22,0,0,25,22,47
MAGDALENA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,2,0,0,0,2,0,2
MOCOMOCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
MONTEAGUDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,1,1,1,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,2,2,0,3,2,5
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
POROMA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,3,4,0,0,3,4,7
PUERTO RICO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
PUNATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,1,0,0,0,1,1
SACACA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,2,1,2,1,3
SAN ANDRES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
SAN IGNACIO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,2,0,0,1,2,3
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,5,2,5,2,7
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,2,0,0,0,2,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,8,4,0,0,8,4,12
TACOPAYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,1,0,2,0,2
TEOPONTE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
TIPUANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,0,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,1,0,1,1,2,1,3
VILLA MONTES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,1,0,0,0,1,1
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,0,1,0,1,1
YACUIBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,2,0,2,0,2
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,0,1,0,1
YOTALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-03-01,0,0,1,1,1,1,2
ALCALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,1,1,1,1,2,3
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,1,1,0,0,1,1,2
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,1,1,0,1,1,2
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,2,0,1,0,3,3
COPACABANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
COROICO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,2,0,0,0,2,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,7,4,1,1,8,5,13
EL VILLAR,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
EUCALIPTUS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
GUANAY,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,18,10,1,0,19,10,29
LURIBAY,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
MOCOMOCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,2,0,2,2
MOJOCOYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,1,1,1,0,2,1,3
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,1,3,1,0,2,3,5
PADILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,1,0,1,0,2,2
PAPEL PAMPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,1,0,1,1
PORTACHUELO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,6,2,0,0,6,2,8
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,2,0,2,2
PUCARANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,1,0,1,1
PUERTO ACOSTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,1,0,0,0,1,1
PUERTO CARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
SAN JUAN DE YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,2,0,0,0,2,0,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,7,3,0,2,7,5,12
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
TEOPONTE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
VITICHI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
WARNES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
YOTALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,2,1,2,1,3
ZUDAÑEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-04-01,0,0,1,0,1,0,1
ARAMPAMPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,2,2,2,2,4
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,2,1,1,1,3,4
CHARAGUA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,0,0,0,1,0,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,2,0,0,0,2,0,2
COLOMI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,8,9,7,1,15,10,25
GUANAY,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,0,0,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,19,10,2,2,21,12,33
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,0,1,0,2,0,2
MOROCHATA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
ORURO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,2,1,1,1,3,4
PADILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,2,0,0,0,2,0,2
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
PAPEL PAMPA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
PELECHUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,2,0,0,1,2,3
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,1,1,1,2
PUERTO ACOSTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,1,0,0,0,1,1
SAN CARLOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,0,0,0,1,0,1
SAN LUCAS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,1,0,2,0,3,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,1,1,0,1,1,2
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,6,3,2,1,8,4,12
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,3,0,3,3
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,3,0,0,0,3,3
TIRAQUE (CBBA),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
TORO TORO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
UMALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
UYUNI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,4,1,4,1,5
VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,0,1,0,1,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,1,0,1,1,2,1,3
YOTALA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-05-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,3,1,3,4
BUENA VISTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,1,2,1,0,2,2,4
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,2,0,0,0,2,0,2
COPACABANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,2,0,2,0,2
CULPINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,0,1,0,1
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,6,3,3,2,9,5,14
GUAYARAMERIN,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,1,0,0,0,1,1
HUACARETA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,2,0,2,0,2
INCAHUASI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,2,0,2,0,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,13,9,1,0,14,9,23
LURIBAY,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
MOJOCOYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,2,0,2,2
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,2,0,0,1,2,1,3
PADILLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,4,4,0,0,4,4,8
PRESTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,1,1,1,2
PUCARANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
PUERTO CARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,1,1,1,2
SACABA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
SAN ANDRES,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,4,2,0,0,4,2,6
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,7,5,1,0,8,5,13
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,2,0,2,0,2
TEOPONTE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,1,1,1,2
TIPUANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,1,1,0,1,1,2
TOLEDO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
TOMINA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,0,1,0,1
TORO TORO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
TRINIDAD,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,0,1,0,1
TUPIZA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,1,0,1,0,1
YAMPARAEZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,2,0,2,2
YAPACANI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-06-01,0,0,0,1,0,1,1
APOLO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
BETANZOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,3,0,1,0,4,0,4
CARANAVI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,2,1,1,1,3,2,5
CARIPUYO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,1,0,0,0,1,1
COLLANA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,1,0,1,1
COLQUENCHA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,2,0,2,0,2
EL ALTO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,10,2,2,3,12,5,17
GUAYARAMERIN,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
ICLA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,1,1,1,2
LA PAZ,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,19,8,1,0,20,8,28
MOJOCOYA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
MONTERO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,2,0,0,1,2,1,3
PALOS BLANCOS,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,1,0,0,0,1,0,1
POTOSI,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,2,5,0,0,2,5,7
PUERTO CARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
RIBERALTA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,1,0,1,0,1
SAN BORJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,1,1,0,1,1,2
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,1,1,0,1,1,2,3
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,1,3,0,0,1,3,4
SIPE SIPE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,4,3,0,0,4,3,7
TARABUCO,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,1,1,0,1,1,2
TARIJA,mortalidad institucional,muerte menor de 5 anos por otras causas,2006-07-01,0,0,0,1,0,1,1
