municipality,group,variable,month,Dentro-H,Dentro-M,Fuera-H,Fuera-M,TOTAL-H,TOTAL-M,TOTAL
MOCOMOCO,mortalidad institucional,muerte materna,2006-05-01,0,0,0,1,0,1,1
MONTERO,mortalidad institucional,muerte materna,2006-05-01,0,1,0,0,0,1,1
OCURI,mortalidad institucional,muerte materna,2006-05-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2006-05-01,0,2,0,0,0,2,2
TAPACARI,mortalidad institucional,muerte materna,2006-05-01,0,0,0,1,0,1,1
ACACIO,mortalidad institucional,muerte materna,2006-06-01,0,0,0,2,0,2,2
AZURDUY,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
BATALLAS,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
BERMEJO,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
PADILLA,mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
POJO (CBBA),mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
POROMA,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
SAN LUCAS,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2006-06-01,0,2,0,0,0,2,2
SUCRE,mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
VILLA TUNARI,mortalidad institucional,muerte materna,2006-06-01,0,1,0,0,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte materna,2006-06-01,0,0,0,1,0,1,1
AIQUILE,mortalidad institucional,muerte materna,2006-07-01,0,0,0,1,0,1,1
CHARAGUA,mortalidad institucional,muerte materna,2006-07-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2006-07-01,0,1,0,0,0,1,1
CURVA,mortalidad institucional,muerte materna,2006-07-01,0,0,0,1,0,1,1
LA GUARDIA,mortalidad institucional,muerte materna,2006-07-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-07-01,0,1,0,0,0,1,1
POTOSI,mortalidad institucional,muerte materna,2006-07-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte materna,2006-07-01,0,0,0,1,0,1,1
RIBERALTA,mortalidad institucional,muerte materna,2006-07-01,0,1,0,0,0,1,1
SORACACHI,mortalidad institucional,muerte materna,2006-07-01,0,0,0,1,0,1,1
SUCRE,mortalidad institucional,muerte materna,2006-07-01,0,2,0,0,0,2,2
ARANI,mortalidad institucional,muerte materna,2006-08-01,0,1,0,0,0,1,1
CARANAVI,mortalidad institucional,muerte materna,2006-08-01,0,2,0,0,0,2,2
COLQUENCHA,mortalidad institucional,muerte materna,2006-08-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2006-08-01,0,1,0,0,0,1,1
INQUISIVI,mortalidad institucional,muerte materna,2006-08-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-08-01,0,2,0,0,0,2,2
ORURO,mortalidad institucional,muerte materna,2006-08-01,0,2,0,0,0,2,2
POCOATA,mortalidad institucional,muerte materna,2006-08-01,0,0,0,1,0,1,1
PRESTO,mortalidad institucional,muerte materna,2006-08-01,0,0,0,1,0,1,1
PUNA,mortalidad institucional,muerte materna,2006-08-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte materna,2006-08-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2006-08-01,0,3,0,0,0,3,3
TARIJA,mortalidad institucional,muerte materna,2006-08-01,0,1,0,0,0,1,1
TINGUIPAYA,mortalidad institucional,muerte materna,2006-08-01,0,0,0,2,0,2,2
VILLA TUNARI,mortalidad institucional,muerte materna,2006-08-01,0,2,0,0,0,2,2
ACACIO,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
CARANAVI,mortalidad institucional,muerte materna,2006-09-01,0,2,0,1,0,3,3
COCHABAMBA,mortalidad institucional,muerte materna,2006-09-01,0,1,0,0,0,1,1
COLQUENCHA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
COMARAPA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
COTAGAITA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2006-09-01,0,1,0,0,0,1,1
INCAHUASI,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-09-01,0,1,0,0,0,1,1
LAS CARRERAS,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
PUERTO ACOSTA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,2,0,2,2
PUNA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
SACACA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,2,0,2,2
SAMAIPATA,mortalidad institucional,muerte materna,2006-09-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
TARABUCO,mortalidad institucional,muerte materna,2006-09-01,0,0,0,1,0,1,1
ACACIO,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
AZURDUY,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
CAMARGO,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-10-01,0,2,0,0,0,2,2
POCOATA,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
POCONA,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
PUERTO ACOSTA,mortalidad institucional,muerte materna,2006-10-01,0,1,0,0,0,1,1
PUNA,mortalidad institucional,muerte materna,2006-10-01,0,0,0,1,0,1,1
SAN IGNACIO DE VELASCO,mortalidad institucional,muerte materna,2006-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2006-10-01,0,1,0,0,0,1,1
ARANI,mortalidad institucional,muerte materna,2006-11-01,0,1,0,0,0,1,1
AZURDUY,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
CALAMARCA,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
CHUMA,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2006-11-01,0,1,0,0,0,1,1
CORO CORO,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
CULPINA,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2006-11-01,0,1,0,0,0,1,1
ICLA,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
INCAHUASI,mortalidad institucional,muerte materna,2006-11-01,0,1,0,0,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-11-01,0,2,0,0,0,2,2
PALOS BLANCOS,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
POROMA,mortalidad institucional,muerte materna,2006-11-01,0,0,0,2,0,2,2
PUCARANI,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
SAN JULIAN,mortalidad institucional,muerte materna,2006-11-01,0,2,0,0,0,2,2
SAN PEDRO DE BUENA VISTA,mortalidad institucional,muerte materna,2006-11-01,0,0,0,1,0,1,1
VILLAZON,mortalidad institucional,muerte materna,2006-11-01,0,1,0,0,0,1,1
AIQUILE,mortalidad institucional,muerte materna,2006-12-01,0,0,0,1,0,1,1
CAMIRI,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
COCHABAMBA,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
EL ALTO,mortalidad institucional,muerte materna,2006-12-01,0,2,0,0,0,2,2
ICLA,mortalidad institucional,muerte materna,2006-12-01,0,0,0,1,0,1,1
LA PAZ,mortalidad institucional,muerte materna,2006-12-01,0,6,0,0,0,6,6
POTOSI,mortalidad institucional,muerte materna,2006-12-01,0,2,0,0,0,2,2
PRESTO,mortalidad institucional,muerte materna,2006-12-01,0,0,0,1,0,1,1
PUNATA,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
ROBORE,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
SAN IGNACIO,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
TARIJA,mortalidad institucional,muerte materna,2006-12-01,0,1,0,0,0,1,1
TORO TORO,mortalidad institucional,muerte materna,2006-12-01,0,0,0,1,0,1,1
ZUDAÑEZ,mortalidad institucional,muerte materna,2006-12-01,0,0,0,1,0,1,1
