,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
COLCAPIRHUA,estado nutricional,obesidad (o),2011-01-01,2,1,0,0,0,0,0,0,2,1,3
COLOMI,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,4,0,4,0,4
COLPA BELGICA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,2,0,2,0,2
COLQUECHACA,estado nutricional,obesidad (o),2011-01-01,0,1,1,0,0,0,0,0,1,1,2
COLQUENCHA,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
COLQUIRI,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
COMARAPA,estado nutricional,obesidad (o),2011-01-01,2,1,0,2,0,0,1,0,3,3,6
CONCEPCION,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,1,5,0,5,2,7
COPACABANA,estado nutricional,obesidad (o),2011-01-01,1,0,1,0,2,1,2,0,6,1,7
CORIPATA,estado nutricional,obesidad (o),2011-01-01,2,1,2,1,2,1,1,0,7,3,10
CORO CORO,estado nutricional,obesidad (o),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
COROICO,estado nutricional,obesidad (o),2011-01-01,2,2,1,1,0,2,6,0,9,5,14
COTOCA,estado nutricional,obesidad (o),2011-01-01,0,1,2,0,0,1,1,0,3,2,5
CUATRO CAÑADAS,estado nutricional,obesidad (o),2011-01-01,1,1,0,1,0,0,0,0,1,2,3
CURVA,estado nutricional,obesidad (o),2011-01-01,2,0,0,0,0,0,0,0,2,0,2
DESAGUADERO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
EL ALTO,estado nutricional,obesidad (o),2011-01-01,21,32,9,9,17,13,241,0,288,54,342
EL PUENTE(STC),estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,estado nutricional,obesidad (o),2011-01-01,10,5,0,0,0,0,8,0,18,5,23
EL VILLAR,estado nutricional,obesidad (o),2011-01-01,0,2,0,1,1,0,0,0,1,3,4
ENTRE RIOS TRJ,estado nutricional,obesidad (o),2011-01-01,3,1,0,1,0,2,0,0,3,4,7
ENTRE RIOS CBBA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,4,0,4,0,4
ESCOMA,estado nutricional,obesidad (o),2011-01-01,2,1,0,0,1,0,0,0,3,1,4
EUCALIPTUS,estado nutricional,obesidad (o),2011-01-01,1,2,0,0,0,0,4,0,5,2,7
EXALTACION,estado nutricional,obesidad (o),2011-01-01,3,0,0,0,0,0,0,0,3,0,3
FERNANDEZ ALONSO,estado nutricional,obesidad (o),2011-01-01,2,0,0,1,1,0,0,0,3,1,4
FILADELFIA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
GUANAY,estado nutricional,obesidad (o),2011-01-01,1,1,1,0,0,0,7,0,9,1,10
GUAQUI,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,3,0,4,0,4
GUAYARAMERIN,estado nutricional,obesidad (o),2011-01-01,5,8,0,0,0,0,28,0,33,8,41
GUTIERREZ,estado nutricional,obesidad (o),2011-01-01,0,1,2,1,3,1,0,0,5,3,8
HUACARETA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,1,0,0,1,1,2
HUANUNI,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,7,0,7,1,8
HUARACAJE,estado nutricional,obesidad (o),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
HUMANATA,estado nutricional,obesidad (o),2011-01-01,1,0,0,2,0,0,0,0,1,2,3
ICHOCA,estado nutricional,obesidad (o),2011-01-01,2,3,0,0,0,0,3,0,5,3,8
ICLA,estado nutricional,obesidad (o),2011-01-01,4,3,0,2,5,3,0,0,9,8,17
INCAHUASI,estado nutricional,obesidad (o),2011-01-01,6,2,0,1,0,4,2,0,8,7,15
INQUISIVI,estado nutricional,obesidad (o),2011-01-01,1,1,0,1,0,0,0,0,1,2,3
IRUPANA (VILLA DE LANZA),estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,4,0,4,0,4
IXIAMAS,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
LA ASUNTA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
LA GUARDIA,estado nutricional,obesidad (o),2011-01-01,3,1,1,2,2,2,0,0,6,5,11
LA PAZ,estado nutricional,obesidad (o),2011-01-01,39,43,8,13,21,15,87,0,155,71,226
LAGUNILLAS,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,1,0,0,1,1,2
LAJA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
LAS CARRERAS,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
LLALLAGUA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
LURIBAY,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,1,0,2,0,2
MACHARETI,estado nutricional,obesidad (o),2011-01-01,3,3,2,1,2,3,0,0,7,7,14
MAGDALENA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
MAIRANA,estado nutricional,obesidad (o),2011-01-01,2,1,0,1,0,0,16,0,18,2,20
MAPIRI,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,31,0,31,0,31
MECAPACA,estado nutricional,obesidad (o),2011-01-01,0,1,0,2,0,0,0,0,0,3,3
MINEROS,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,1,2,0,0,2,2,4
MIZQUE,estado nutricional,obesidad (o),2011-01-01,2,0,0,0,0,0,13,0,15,0,15
MOCOMOCO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,3,0,1,0,4,0,4
MOJOCOYA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
MONTEAGUDO,estado nutricional,obesidad (o),2011-01-01,3,1,0,3,2,1,20,0,25,5,30
MONTERO,estado nutricional,obesidad (o),2011-01-01,8,5,2,0,8,3,23,0,41,8,49
MOROCHATA,estado nutricional,obesidad (o),2011-01-01,4,4,1,2,0,0,2,0,7,6,13
OCURI,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
OKINAWA,estado nutricional,obesidad (o),2011-01-01,3,3,0,0,0,0,0,0,3,3,6
OMEREQUE,estado nutricional,obesidad (o),2011-01-01,0,0,0,1,1,4,1,0,2,5,7
ORURO,estado nutricional,obesidad (o),2011-01-01,17,18,3,3,2,4,140,0,162,25,187
PADCAYA,estado nutricional,obesidad (o),2011-01-01,0,0,0,1,0,1,3,0,3,2,5
PADILLA,estado nutricional,obesidad (o),2011-01-01,2,1,0,4,1,0,5,0,8,5,13
PAILON,estado nutricional,obesidad (o),2011-01-01,1,0,2,0,4,2,0,0,7,2,9
PALCA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
PALOS BLANCOS,estado nutricional,obesidad (o),2011-01-01,0,2,0,1,0,0,0,0,0,3,3
PAMPA AULLAGAS,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
PAMPA GRANDE,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,1,0,2,0,2
PAPEL PAMPA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
PAZÑA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
PORCO,estado nutricional,obesidad (o),2011-01-01,2,4,0,1,0,0,0,0,2,5,7
POROMA,estado nutricional,obesidad (o),2011-01-01,2,0,1,0,2,1,0,0,5,1,6
PORTACHUELO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,3,0,3,0,3
PORVENIR,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,13,0,13,0,13
POTOSI,estado nutricional,obesidad (o),2011-01-01,18,16,1,2,3,0,36,0,58,18,76
PRESTO,estado nutricional,obesidad (o),2011-01-01,3,3,1,0,0,3,0,0,4,6,10
PUCARA,estado nutricional,obesidad (o),2011-01-01,3,0,0,0,0,1,3,0,6,1,7
PUCARANI,estado nutricional,obesidad (o),2011-01-01,2,2,1,0,0,0,4,0,7,2,9
PUERTO ACOSTA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO CARABUCO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
PUERTO QUIJARRO,estado nutricional,obesidad (o),2011-01-01,2,0,4,1,1,2,0,0,7,3,10
PUERTO RICO,estado nutricional,obesidad (o),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
PUERTO SUAREZ,estado nutricional,obesidad (o),2011-01-01,3,4,3,2,1,1,49,0,56,7,63
PUERTO VILLARROEL,estado nutricional,obesidad (o),2011-01-01,1,1,2,0,0,0,50,0,53,1,54
PUNA,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,1,0,0,0,2,2
PUNATA,estado nutricional,obesidad (o),2011-01-01,0,4,0,0,0,0,5,0,5,4,9
QUILLACOLLO,estado nutricional,obesidad (o),2011-01-01,7,1,1,3,1,0,11,0,20,4,24
RAVELO,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
REYES,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,estado nutricional,obesidad (o),2011-01-01,2,0,0,0,0,0,3,0,5,0,5
ROBORE,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,55,0,55,0,55
RURRENABAQUE,estado nutricional,obesidad (o),2011-01-01,4,4,1,0,0,0,0,0,5,4,9
SACABA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,1,1,27,0,29,1,30
SACACA,estado nutricional,obesidad (o),2011-01-01,2,1,0,0,1,1,1,0,4,2,6
SAIPINA,estado nutricional,obesidad (o),2011-01-01,9,2,2,0,1,0,0,0,12,2,14
SALINAS DE GARCI MENDOZA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN AGUSTIN,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN ANDRES,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN ANDRES DE MACHACA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,1,1,0,1,1,2
SAN BENITO,estado nutricional,obesidad (o),2011-01-01,2,5,0,2,4,0,6,0,12,7,19
SAN BORJA,estado nutricional,obesidad (o),2011-01-01,1,3,0,0,1,1,38,0,40,4,44
SAN BUENA VENTURA,estado nutricional,obesidad (o),2011-01-01,4,1,0,0,0,1,3,0,7,2,9
SAN CARLOS,estado nutricional,obesidad (o),2011-01-01,0,0,0,1,0,0,18,0,18,1,19
SAN IGNACIO,estado nutricional,obesidad (o),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
SAN IGNACIO DE VELASCO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,10,0,10,0,10
SAN JAVIER(BNI),estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,estado nutricional,obesidad (o),2011-01-01,3,1,0,2,3,0,0,0,6,3,9
SAN JOSE DE CHIQUITOS,estado nutricional,obesidad (o),2011-01-01,6,2,0,3,2,0,0,0,8,5,13
SAN JUAN DE YAPACANI,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN JULIAN,estado nutricional,obesidad (o),2011-01-01,2,0,0,0,0,0,3,0,5,0,5
SAN LORENZO(PND),estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,2,0,0,0,3,3
SAN LORENZO(TJA),estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,7,0,8,0,8
SAN LUCAS,estado nutricional,obesidad (o),2011-01-01,12,7,1,3,12,11,0,0,25,21,46
SAN MATIAS,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,1,1,0,0,1,1,2
SAN MIGUEL DE VELASCO,estado nutricional,obesidad (o),2011-01-01,4,3,0,0,0,0,2,0,6,3,9
SAN PEDRO,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,6,0,6,0,6
SAN PEDRO DE BUENA VISTA,estado nutricional,obesidad (o),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
SAN PEDRO DE CURAHUARA,estado nutricional,obesidad (o),2011-01-01,0,1,0,0,1,0,0,0,1,1,2
SAN RAMON BENI,estado nutricional,obesidad (o),2011-01-01,2,0,0,0,0,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,estado nutricional,obesidad (o),2011-01-01,64,41,23,20,32,24,78,0,197,85,282
SANTA ROSA DEL SARA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
SANTIAGO DE HUATA,estado nutricional,obesidad (o),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
SANTIVAÑES,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTUARIO DE QUILLACAS,estado nutricional,obesidad (o),2011-01-01,1,0,1,0,0,0,1,0,3,0,3
SAPAHAQUI,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
SENA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,2,0,2,0,2
SHINAOTA,estado nutricional,obesidad (o),2011-01-01,4,4,2,2,0,3,5,0,11,9,20
SICAYA,estado nutricional,obesidad (o),2011-01-01,2,1,0,0,0,0,0,0,2,1,3
SIPE SIPE,estado nutricional,obesidad (o),2011-01-01,3,4,0,0,3,1,4,0,10,5,15
SOPACHUY,estado nutricional,obesidad (o),2011-01-01,2,3,4,0,2,1,0,0,8,4,12
SORATA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,1,1,0,0,2,1,3
SUCRE,estado nutricional,obesidad (o),2011-01-01,11,11,5,6,4,7,29,0,49,24,73
TACOBAMBA,estado nutricional,obesidad (o),2011-01-01,2,1,3,4,0,0,0,0,5,5,10
TACOPAYA,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,1,0,0,1,1,2
TARABUCO,estado nutricional,obesidad (o),2011-01-01,4,0,1,0,2,1,0,0,7,1,8
TARATA,estado nutricional,obesidad (o),2011-01-01,2,1,0,0,0,0,0,0,2,1,3
TARIJA,estado nutricional,obesidad (o),2011-01-01,7,3,2,3,2,3,36,0,47,9,56
TARVITA,estado nutricional,obesidad (o),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
TEOPONTE,estado nutricional,obesidad (o),2011-01-01,0,0,0,3,0,0,0,0,0,3,3
TIAWANACU,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,3,0,3,0,3
TIPUANI,estado nutricional,obesidad (o),2011-01-01,5,1,0,2,2,0,0,0,7,3,10
TIQUIPAYA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,30,0,30,0,30
TOMAVE,estado nutricional,obesidad (o),2011-01-01,1,1,0,1,0,0,0,0,1,2,3
TOMINA,estado nutricional,obesidad (o),2011-01-01,1,2,0,2,0,1,4,0,5,5,10
TRINIDAD,estado nutricional,obesidad (o),2011-01-01,6,2,0,0,4,2,113,0,123,4,127
TUPIZA,estado nutricional,obesidad (o),2011-01-01,2,5,3,1,1,0,8,0,14,6,20
UNCIA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,7,0,7,0,7
URIONDO (A. CONCEPCION),estado nutricional,obesidad (o),2011-01-01,1,1,0,0,1,0,0,0,2,1,3
UYUNI,estado nutricional,obesidad (o),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
VACAS,estado nutricional,obesidad (o),2011-01-01,1,0,0,1,0,0,4,0,5,1,6
VALLEGRANDE,estado nutricional,obesidad (o),2011-01-01,4,0,1,0,1,3,2,0,8,3,11
VIACHA,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,2,0,2,0,2
VILA VILA,estado nutricional,obesidad (o),2011-01-01,2,2,0,0,1,1,0,0,3,3,6
VILLA CHARCAS,estado nutricional,obesidad (o),2011-01-01,2,4,2,1,1,0,0,0,5,5,10
VILLA MONTES,estado nutricional,obesidad (o),2011-01-01,12,5,2,3,3,6,3,0,20,14,34
VILLA NUEVA (LOMA ALTA),estado nutricional,obesidad (o),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
VILLA SERRANO,estado nutricional,obesidad (o),2011-01-01,4,5,1,0,0,1,1,0,6,6,12
VILLA TUNARI,estado nutricional,obesidad (o),2011-01-01,20,17,6,5,3,0,13,0,42,22,64
VILLAZON,estado nutricional,obesidad (o),2011-01-01,5,3,0,0,2,0,23,0,30,3,33
VINTO,estado nutricional,obesidad (o),2011-01-01,7,1,0,0,0,0,0,0,7,1,8
WALDO BALLIVIAN,estado nutricional,obesidad (o),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
WARNES,estado nutricional,obesidad (o),2011-01-01,3,2,0,0,0,0,9,0,12,2,14
YACO,estado nutricional,obesidad (o),2011-01-01,1,0,0,0,0,0,2,0,3,0,3
YACUIBA,estado nutricional,obesidad (o),2011-01-01,8,3,5,4,2,0,25,0,40,7,47
YAMPARAEZ,estado nutricional,obesidad (o),2011-01-01,0,1,0,1,0,1,0,0,0,3,3
YAPACANI,estado nutricional,obesidad (o),2011-01-01,2,0,1,1,1,1,0,0,4,2,6
YOTALA,estado nutricional,obesidad (o),2011-01-01,2,1,0,2,3,1,0,0,5,4,9
ACHACACHI,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,1,0,2,0,3,0,3
AIQUILE,estado nutricional,obesidad (o),2011-02-01,8,10,1,6,5,2,54,0,68,18,86
ALALAY,estado nutricional,obesidad (o),2011-02-01,1,0,0,0,3,3,0,0,4,3,7
ALCALA,estado nutricional,obesidad (o),2011-02-01,0,0,1,0,0,0,0,0,1,0,1
ALTO BENI,estado nutricional,obesidad (o),2011-02-01,1,0,1,0,1,2,5,0,8,2,10
ANCORAIMES,estado nutricional,obesidad (o),2011-02-01,0,1,0,0,1,0,0,0,1,1,2
ANTEQUERA,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,0,3,0,3,0,3
APOLO,estado nutricional,obesidad (o),2011-02-01,1,2,1,0,2,0,20,0,24,2,26
ARAMPAMPA,estado nutricional,obesidad (o),2011-02-01,1,0,0,0,0,0,1,0,2,0,2
ARANI,estado nutricional,obesidad (o),2011-02-01,1,0,0,0,0,0,1,0,2,0,2
ARQUE,estado nutricional,obesidad (o),2011-02-01,0,2,0,0,1,1,2,0,3,3,6
ASCENCION DE GUARAYOS,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,1,1,0,0,1,1,2
ATOCHA,estado nutricional,obesidad (o),2011-02-01,0,2,0,0,0,0,5,0,5,2,7
AYATA,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,1,0,0,0,1,0,1
AYO AYO,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,0,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,obesidad (o),2011-02-01,0,1,0,0,0,0,27,0,27,1,28
AZURDUY,estado nutricional,obesidad (o),2011-02-01,1,2,0,0,2,0,0,0,3,2,5
BATALLAS,estado nutricional,obesidad (o),2011-02-01,1,0,0,0,0,0,2,0,3,0,3
BAURES,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,1,0,0,0,1,0,1
BELLA FLOR,estado nutricional,obesidad (o),2011-02-01,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,estado nutricional,obesidad (o),2011-02-01,1,1,0,0,2,0,5,0,8,1,9
BETANZOS,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,1,4,0,4,1,5
BOLPEBRA,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,0,1,0,1,0,1
CABEZAS,estado nutricional,obesidad (o),2011-02-01,0,0,1,0,0,1,0,0,1,1,2
CAIROMA,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,0,1,0,1,0,1
"CAIZA ""D""",estado nutricional,obesidad (o),2011-02-01,0,0,0,1,1,0,0,0,1,1,2
CAJUATA,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,0,6,0,6,0,6
CALACOTO,estado nutricional,obesidad (o),2011-02-01,0,1,0,0,0,0,0,0,0,1,1
CALAMARCA,estado nutricional,obesidad (o),2011-02-01,2,0,1,0,0,0,0,0,3,0,3
CAMARGO,estado nutricional,obesidad (o),2011-02-01,1,1,1,0,3,1,4,0,9,2,11
CAMATAQUI (C. VILLA ABECIA),estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,1,0,0,0,1,1
CAMIRI,estado nutricional,obesidad (o),2011-02-01,1,0,0,0,0,0,6,0,7,0,7
CAPINOTA,estado nutricional,obesidad (o),2011-02-01,1,0,0,0,0,0,5,0,6,0,6
CAQUIAVIRI,estado nutricional,obesidad (o),2011-02-01,1,1,0,0,0,0,1,0,2,1,3
CARACOLLO,estado nutricional,obesidad (o),2011-02-01,3,1,0,0,2,0,3,0,8,1,9
CARANAVI,estado nutricional,obesidad (o),2011-02-01,23,10,16,6,16,13,0,0,55,29,84
CARAPARI,estado nutricional,obesidad (o),2011-02-01,1,5,3,1,1,1,0,0,5,7,12
CARIPUYO,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,2,1,0,1,2,3
CHALLAPATA,estado nutricional,obesidad (o),2011-02-01,1,1,0,0,0,0,3,0,4,1,5
CHAQUI,estado nutricional,obesidad (o),2011-02-01,0,0,0,0,0,0,1,0,1,0,1
CHARAGUA,estado nutricional,obesidad (o),2011-02-01,2,5,2,0,0,2,3,0,7,7,14
CHAYANTA,estado nutricional,obesidad (o),2011-02-01,0,1,0,0,0,1,0,0,0,2,2
CHIMORE,estado nutricional,obesidad (o),2011-02-01,1,1,1,1,1,0,15,0,18,2,20
CHUMA,estado nutricional,obesidad (o),2011-02-01,3,2,0,0,0,0,4,0,7,2,9
CKOCHAS,estado nutricional,obesidad (o),2011-02-01,1,1,0,0,0,0,0,0,1,1,2
CLIZA,estado nutricional,obesidad (o),2011-02-01,6,7,7,0,9,3,8,0,30,10,40
COBIJA,estado nutricional,obesidad (o),2011-02-01,3,1,1,1,0,0,13,0,17,2,19
COCAPATA,estado nutricional,obesidad (o),2011-02-01,1,1,0,0,0,0,0,0,1,1,2
