,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CAPINOTA,estado nutricional,desnutricion leve (l),2011-01-01,2,5,17,11,5,5,0,0,24,21,45
CAQUIAVIRI,estado nutricional,desnutricion leve (l),2011-01-01,3,1,4,1,0,1,0,0,7,3,10
CARACOLLO,estado nutricional,desnutricion leve (l),2011-01-01,3,2,1,1,0,1,0,0,4,4,8
CARANAVI,estado nutricional,desnutricion leve (l),2011-01-01,11,4,30,21,4,17,0,0,45,42,87
CARAPARI,estado nutricional,desnutricion leve (l),2011-01-01,1,3,4,0,0,1,0,0,5,4,9
CARIPUYO,estado nutricional,desnutricion leve (l),2011-01-01,7,7,6,7,6,2,0,0,19,16,35
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2011-01-01,4,3,3,4,1,1,0,0,8,8,16
CHACARILLA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,estado nutricional,desnutricion leve (l),2011-01-01,4,6,4,2,1,0,0,0,9,8,17
CHAQUI,estado nutricional,desnutricion leve (l),2011-01-01,2,2,1,2,1,0,0,0,4,4,8
CHARAGUA,estado nutricional,desnutricion leve (l),2011-01-01,6,3,13,15,10,15,0,0,29,33,62
CHARAÑA,estado nutricional,desnutricion leve (l),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
CHAYANTA,estado nutricional,desnutricion leve (l),2011-01-01,6,2,9,8,4,7,0,0,19,17,36
CHIMORE,estado nutricional,desnutricion leve (l),2011-01-01,7,9,14,16,11,4,0,0,32,29,61
CHOQUE COTA,estado nutricional,desnutricion leve (l),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2011-01-01,2,4,3,6,1,2,0,0,6,12,18
CHUMA,estado nutricional,desnutricion leve (l),2011-01-01,4,2,3,1,3,1,0,0,10,4,14
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,desnutricion leve (l),2011-01-01,1,1,4,1,2,0,0,0,7,2,9
CKOCHAS,estado nutricional,desnutricion leve (l),2011-01-01,0,1,3,1,0,0,0,0,3,2,5
CLIZA,estado nutricional,desnutricion leve (l),2011-01-01,5,2,9,8,5,6,0,0,19,16,35
COBIJA,estado nutricional,desnutricion leve (l),2011-01-01,7,4,4,1,6,8,0,0,17,13,30
COCAPATA,estado nutricional,desnutricion leve (l),2011-01-01,7,8,16,24,9,12,0,0,32,44,76
COCHABAMBA,estado nutricional,desnutricion leve (l),2011-01-01,98,129,119,150,83,95,0,0,300,374,674
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2011-01-01,3,5,5,10,5,2,0,0,13,17,30
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2011-01-01,1,1,0,0,1,0,0,0,2,1,3
COLLANA,estado nutricional,desnutricion leve (l),2011-01-01,2,0,0,0,0,0,0,0,2,0,2
COLOMI,estado nutricional,desnutricion leve (l),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
COLPA BELGICA,estado nutricional,desnutricion leve (l),2011-01-01,0,1,1,0,0,1,0,0,1,2,3
COLQUECHACA,estado nutricional,desnutricion leve (l),2011-01-01,7,9,11,11,7,3,0,0,25,23,48
COLQUENCHA,estado nutricional,desnutricion leve (l),2011-01-01,1,1,3,5,0,0,0,0,4,6,10
COLQUIRI,estado nutricional,desnutricion leve (l),2011-01-01,4,6,6,7,11,3,0,0,21,16,37
COMANCHE,estado nutricional,desnutricion leve (l),2011-01-01,1,0,1,0,1,0,0,0,3,0,3
COMARAPA,estado nutricional,desnutricion leve (l),2011-01-01,4,3,2,3,1,3,0,0,7,9,16
COMBAYA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,1,1,0,0,0,1,1,2
CONCEPCION,estado nutricional,desnutricion leve (l),2011-01-01,12,7,10,10,4,10,0,0,26,27,53
COPACABANA,estado nutricional,desnutricion leve (l),2011-01-01,4,0,0,0,5,2,0,0,9,2,11
CORIPATA,estado nutricional,desnutricion leve (l),2011-01-01,1,2,0,2,1,0,0,0,2,4,6
CORO CORO,estado nutricional,desnutricion leve (l),2011-01-01,1,2,3,0,3,0,0,0,7,2,9
COROICO,estado nutricional,desnutricion leve (l),2011-01-01,3,0,1,3,0,1,0,0,4,4,8
CORQUE,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,1,1,0,0,1,1,2
COTAGAITA,estado nutricional,desnutricion leve (l),2011-01-01,0,2,5,3,1,6,0,0,6,11,17
COTOCA,estado nutricional,desnutricion leve (l),2011-01-01,1,4,4,4,3,1,0,0,8,9,17
CUATRO CAÑADAS,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,3,6,6,0,0,7,9,16
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion leve (l),2011-01-01,1,0,1,4,0,1,0,0,2,5,7
CUEVO,estado nutricional,desnutricion leve (l),2011-01-01,2,4,5,2,7,4,0,0,14,10,24
CULPINA,estado nutricional,desnutricion leve (l),2011-01-01,1,1,12,6,4,5,0,0,17,12,29
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2011-01-01,2,1,1,1,1,0,0,0,4,2,6
CURVA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
DESAGUADERO,estado nutricional,desnutricion leve (l),2011-01-01,1,0,0,1,0,0,0,0,1,1,2
EL ALTO,estado nutricional,desnutricion leve (l),2011-01-01,118,92,124,86,97,93,0,0,339,271,610
EL PUENTE(STC),estado nutricional,desnutricion leve (l),2011-01-01,2,2,10,2,3,5,0,0,15,9,24
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2011-01-01,1,1,1,0,1,1,0,0,3,2,5
EL TORNO,estado nutricional,desnutricion leve (l),2011-01-01,4,8,4,2,4,2,0,0,12,12,24
EL VILLAR,estado nutricional,desnutricion leve (l),2011-01-01,1,1,1,2,6,1,0,0,8,4,12
ENTRE RIOS TRJ,estado nutricional,desnutricion leve (l),2011-01-01,4,5,4,2,4,3,0,0,12,10,22
ENTRE RIOS CBBA,estado nutricional,desnutricion leve (l),2011-01-01,5,5,15,8,10,11,0,0,30,24,54
ESCOMA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,6,6,4,7,0,0,10,13,23
EUCALIPTUS,estado nutricional,desnutricion leve (l),2011-01-01,0,0,4,2,0,0,0,0,4,2,6
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion leve (l),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
EXALTACION,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,0,1,0,0,1,1,2
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2011-01-01,2,3,1,2,1,4,0,0,4,9,13
FILADELFIA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,4,1,0,0,0,0,4,1,5
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2011-01-01,2,1,3,3,0,1,0,0,5,5,10
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion leve (l),2011-01-01,4,1,0,0,1,1,0,0,5,2,7
GUANAY,estado nutricional,desnutricion leve (l),2011-01-01,7,5,5,8,3,9,0,0,15,22,37
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2011-01-01,9,7,8,12,8,15,0,0,25,34,59
GUTIERREZ,estado nutricional,desnutricion leve (l),2011-01-01,3,2,5,2,9,5,0,0,17,9,26
HUACARETA,estado nutricional,desnutricion leve (l),2011-01-01,2,3,3,3,1,3,0,0,6,9,15
HUACHACALLA,estado nutricional,desnutricion leve (l),2011-01-01,1,0,0,1,1,0,0,0,2,1,3
HUANUNI,estado nutricional,desnutricion leve (l),2011-01-01,13,2,5,3,4,4,0,0,22,9,31
HUARACAJE,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,2,1,0,0,0,2,2,4
HUARINA,estado nutricional,desnutricion leve (l),2011-01-01,0,2,0,0,0,0,0,0,0,2,2
HUMANATA,estado nutricional,desnutricion leve (l),2011-01-01,0,3,0,0,0,2,0,0,0,5,5
ICHOCA,estado nutricional,desnutricion leve (l),2011-01-01,3,1,5,3,1,1,0,0,9,5,14
ICLA,estado nutricional,desnutricion leve (l),2011-01-01,6,8,5,4,10,14,0,0,21,26,47
INCAHUASI,estado nutricional,desnutricion leve (l),2011-01-01,5,6,9,5,21,20,0,0,35,31,66
INQUISIVI,estado nutricional,desnutricion leve (l),2011-01-01,0,1,2,1,0,1,0,0,2,3,5
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion leve (l),2011-01-01,1,0,0,1,0,1,0,0,1,2,3
IXIAMAS,estado nutricional,desnutricion leve (l),2011-01-01,5,4,3,3,1,2,0,0,9,9,18
LA ASUNTA,estado nutricional,desnutricion leve (l),2011-01-01,4,1,3,2,3,3,0,0,10,6,16
LA GUARDIA,estado nutricional,desnutricion leve (l),2011-01-01,8,6,10,8,4,9,0,0,22,23,45
LA PAZ,estado nutricional,desnutricion leve (l),2011-01-01,194,155,165,99,82,89,0,0,441,343,784
LAGUNILLAS,estado nutricional,desnutricion leve (l),2011-01-01,1,0,1,2,8,1,0,0,10,3,13
LAS CARRERAS,estado nutricional,desnutricion leve (l),2011-01-01,0,2,1,0,0,5,0,0,1,7,8
LICOMA PAMPA,estado nutricional,desnutricion leve (l),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
LLALLAGUA,estado nutricional,desnutricion leve (l),2011-01-01,19,21,22,21,9,12,0,0,50,54,104
LORETO,estado nutricional,desnutricion leve (l),2011-01-01,1,3,2,1,1,2,0,0,4,6,10
LURIBAY,estado nutricional,desnutricion leve (l),2011-01-01,2,2,4,2,0,0,0,0,6,4,10
MACHACAMARCA,estado nutricional,desnutricion leve (l),2011-01-01,1,2,2,2,2,0,0,0,5,4,9
MACHARETI,estado nutricional,desnutricion leve (l),2011-01-01,0,1,4,1,4,3,0,0,8,5,13
MAGDALENA,estado nutricional,desnutricion leve (l),2011-01-01,5,2,3,2,4,8,0,0,12,12,24
MAIRANA,estado nutricional,desnutricion leve (l),2011-01-01,2,0,1,2,4,0,0,0,7,2,9
MAPIRI,estado nutricional,desnutricion leve (l),2011-01-01,6,2,2,7,2,3,0,0,10,12,22
MECAPACA,estado nutricional,desnutricion leve (l),2011-01-01,2,0,1,2,2,1,0,0,5,3,8
MINEROS,estado nutricional,desnutricion leve (l),2011-01-01,10,8,9,11,10,7,0,0,29,26,55
MIZQUE,estado nutricional,desnutricion leve (l),2011-01-01,18,12,26,23,15,25,0,0,59,60,119
MOCOMOCO,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,2,0,0,0,0,0,2,2
MOJINETE,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
MOJOCOYA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
MONTEAGUDO,estado nutricional,desnutricion leve (l),2011-01-01,5,6,3,7,8,9,0,0,16,22,38
MONTERO,estado nutricional,desnutricion leve (l),2011-01-01,24,30,22,22,23,23,0,0,69,75,144
MOROCHATA,estado nutricional,desnutricion leve (l),2011-01-01,6,3,8,7,3,2,0,0,17,12,29
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,1,0,0,0,2,0,2
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,1,0,1,0,0,0,2,2
OCURI,estado nutricional,desnutricion leve (l),2011-01-01,4,3,4,2,3,1,0,0,11,6,17
OKINAWA,estado nutricional,desnutricion leve (l),2011-01-01,2,1,2,0,3,7,0,0,7,8,15
OMEREQUE,estado nutricional,desnutricion leve (l),2011-01-01,1,4,2,0,5,1,0,0,8,5,13
ORURO,estado nutricional,desnutricion leve (l),2011-01-01,67,55,116,95,42,30,0,0,225,180,405
PADCAYA,estado nutricional,desnutricion leve (l),2011-01-01,2,2,0,1,0,4,0,0,2,7,9
PADILLA,estado nutricional,desnutricion leve (l),2011-01-01,1,0,1,1,0,0,0,0,2,1,3
PAILON,estado nutricional,desnutricion leve (l),2011-01-01,5,3,10,10,15,16,0,0,30,29,59
PALCA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,2,1,0,0,3,1,4
PALOS BLANCOS,estado nutricional,desnutricion leve (l),2011-01-01,8,4,8,2,0,1,0,0,16,7,23
PAMPA AULLAGAS,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
PAMPA GRANDE,estado nutricional,desnutricion leve (l),2011-01-01,2,0,1,0,1,0,0,0,4,0,4
PAPEL PAMPA,estado nutricional,desnutricion leve (l),2011-01-01,2,1,0,1,0,2,0,0,2,4,6
PASORAPA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,0,2,0,0,1,2,3
PATACAMAYA,estado nutricional,desnutricion leve (l),2011-01-01,1,1,2,5,2,0,0,0,5,6,11
PAZÑA,estado nutricional,desnutricion leve (l),2011-01-01,0,2,1,0,1,1,0,0,2,3,5
POCOATA,estado nutricional,desnutricion leve (l),2011-01-01,4,5,8,1,4,3,0,0,16,9,25
POCONA,estado nutricional,desnutricion leve (l),2011-01-01,1,3,7,0,0,2,0,0,8,5,13
POJO (CBBA),estado nutricional,desnutricion leve (l),2011-01-01,2,0,6,4,2,1,0,0,10,5,15
POOPO,estado nutricional,desnutricion leve (l),2011-01-01,1,2,3,0,0,0,0,0,4,2,6
PORCO,estado nutricional,desnutricion leve (l),2011-01-01,6,1,8,0,3,4,0,0,17,5,22
POROMA,estado nutricional,desnutricion leve (l),2011-01-01,10,4,6,6,7,1,0,0,23,11,34
PORONGO,estado nutricional,desnutricion leve (l),2011-01-01,1,0,1,0,2,1,0,0,4,1,5
PORTACHUELO,estado nutricional,desnutricion leve (l),2011-01-01,5,4,7,3,4,4,0,0,16,11,27
PORVENIR,estado nutricional,desnutricion leve (l),2011-01-01,1,2,0,0,0,0,0,0,1,2,3
POTOSI,estado nutricional,desnutricion leve (l),2011-01-01,31,27,40,26,30,22,0,0,101,75,176
PRESTO,estado nutricional,desnutricion leve (l),2011-01-01,5,3,7,2,2,3,0,0,14,8,22
PUCARA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,1,0,0,0,0,1,1,2
PUCARANI,estado nutricional,desnutricion leve (l),2011-01-01,3,4,2,4,0,2,0,0,5,10,15
PUERTO ACOSTA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,1,0,0,0,0,1,1,2
PUERTO GONZALO MORENO,estado nutricional,desnutricion leve (l),2011-01-01,3,1,1,1,4,4,0,0,8,6,14
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2011-01-01,10,3,8,6,5,3,0,0,23,12,35
PUERTO RICO,estado nutricional,desnutricion leve (l),2011-01-01,2,1,0,1,0,1,0,0,2,3,5
PUERTO SILES,estado nutricional,desnutricion leve (l),2011-01-01,0,0,2,6,2,2,0,0,4,8,12
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2011-01-01,18,5,5,1,3,3,0,0,26,9,35
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2011-01-01,18,18,37,38,26,27,0,0,81,83,164
PUNA,estado nutricional,desnutricion leve (l),2011-01-01,3,5,4,2,2,8,0,0,9,15,24
PUNATA,estado nutricional,desnutricion leve (l),2011-01-01,2,1,11,14,2,2,0,0,15,17,32
QUIABAYA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,2,1,1,1,0,0,3,2,5
QUILLACOLLO,estado nutricional,desnutricion leve (l),2011-01-01,18,20,37,40,10,21,0,0,65,81,146
RAVELO,estado nutricional,desnutricion leve (l),2011-01-01,4,4,5,6,2,0,0,0,11,10,21
REYES,estado nutricional,desnutricion leve (l),2011-01-01,0,1,0,0,0,1,0,0,0,2,2
RIBERALTA,estado nutricional,desnutricion leve (l),2011-01-01,4,1,6,16,5,3,0,0,15,20,35
ROBORE,estado nutricional,desnutricion leve (l),2011-01-01,2,8,6,9,7,1,0,0,15,18,33
RURRENABAQUE,estado nutricional,desnutricion leve (l),2011-01-01,4,6,7,2,2,1,0,0,13,9,22
SABAYA,estado nutricional,desnutricion leve (l),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
SACABA,estado nutricional,desnutricion leve (l),2011-01-01,18,11,31,13,1,8,0,0,50,32,82
SACABAMBA,estado nutricional,desnutricion leve (l),2011-01-01,0,3,2,1,0,3,0,0,2,7,9
SACACA,estado nutricional,desnutricion leve (l),2011-01-01,13,4,18,14,4,3,0,0,35,21,56
SAIPINA,estado nutricional,desnutricion leve (l),2011-01-01,0,3,0,0,0,2,0,0,0,5,5
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2011-01-01,3,0,0,0,1,0,0,0,4,0,4
SAMAIPATA,estado nutricional,desnutricion leve (l),2011-01-01,0,1,1,0,0,0,0,0,1,1,2
SAN ANDRES,estado nutricional,desnutricion leve (l),2011-01-01,1,3,3,2,1,1,0,0,5,6,11
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN ANTONIO DE LOMERIO,estado nutricional,desnutricion leve (l),2011-01-01,2,2,10,4,13,14,0,0,25,20,45
SAN BENITO,estado nutricional,desnutricion leve (l),2011-01-01,5,7,12,8,10,16,0,0,27,31,58
SAN BORJA,estado nutricional,desnutricion leve (l),2011-01-01,13,28,18,18,7,8,0,0,38,54,92
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2011-01-01,2,4,2,4,0,5,0,0,4,13,17
SAN CARLOS,estado nutricional,desnutricion leve (l),2011-01-01,5,1,3,3,5,6,0,0,13,10,23
SAN IGNACIO,estado nutricional,desnutricion leve (l),2011-01-01,9,15,22,11,15,10,0,0,46,36,82
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion leve (l),2011-01-01,8,6,20,3,7,11,0,0,35,20,55
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2011-01-01,0,1,0,1,1,0,0,0,1,2,3
SAN JAVIER(STC),estado nutricional,desnutricion leve (l),2011-01-01,0,0,3,0,0,0,0,0,3,0,3
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2011-01-01,1,3,0,2,1,0,0,0,2,5,7
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2011-01-01,23,21,24,21,16,15,0,0,63,57,120
SAN JUAN DE YAPACANI,estado nutricional,desnutricion leve (l),2011-01-01,0,3,4,4,2,4,0,0,6,11,17
SAN JULIAN,estado nutricional,desnutricion leve (l),2011-01-01,7,4,7,9,18,13,0,0,32,26,58
SAN LORENZO(PND),estado nutricional,desnutricion leve (l),2011-01-01,2,0,0,0,0,0,0,0,2,0,2
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2011-01-01,4,1,4,5,4,5,0,0,12,11,23
SAN LUCAS,estado nutricional,desnutricion leve (l),2011-01-01,18,13,15,11,20,15,0,0,53,39,92
SAN MATIAS,estado nutricional,desnutricion leve (l),2011-01-01,0,10,6,2,1,6,0,0,7,18,25
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion leve (l),2011-01-01,2,1,1,2,1,2,0,0,4,5,9
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,2,0,0,0,0,0,2,2
SAN PEDRO,estado nutricional,desnutricion leve (l),2011-01-01,1,0,4,2,1,3,0,0,6,5,11
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion leve (l),2011-01-01,7,5,7,5,2,1,0,0,16,11,27
SAN PEDRO DE CURAHUARA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,0,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2011-01-01,1,1,0,0,2,0,0,0,3,1,4
SAN PEDRO(PND),estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN RAFAEL,estado nutricional,desnutricion leve (l),2011-01-01,0,2,2,2,2,0,0,0,4,4,8
SAN RAMON BENI,estado nutricional,desnutricion leve (l),2011-01-01,5,2,6,0,3,5,0,0,14,7,21
SAN RAMON SCZ,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
SANTA ANA,estado nutricional,desnutricion leve (l),2011-01-01,4,0,3,6,4,1,0,0,11,7,18
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2011-01-01,193,227,199,151,127,104,0,0,519,482,1001
SANTA ROSA,estado nutricional,desnutricion leve (l),2011-01-01,1,1,0,0,2,0,0,0,3,1,4
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2011-01-01,2,2,2,1,2,5,0,0,6,8,14
SANTIAGO DE HUARI,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,1,0,1,0,0,1,2,3
SANTIAGO DE HUATA,estado nutricional,desnutricion leve (l),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTIAGO DE MACHACA,estado nutricional,desnutricion leve (l),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
SANTIVAÑES,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,1,1,0,0,0,1,1,2
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion leve (l),2011-01-01,0,0,1,0,0,0,0,0,1,0,1
SAPAHAQUI,estado nutricional,desnutricion leve (l),2011-01-01,3,0,2,4,0,6,0,0,5,10,15
SHINAOTA,estado nutricional,desnutricion leve (l),2011-01-01,8,5,2,8,13,4,0,0,23,17,40
SICA SICA (VILLA AROMA),estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
SICAYA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,2,2,0,3,0,0,2,5,7
SIPE SIPE,estado nutricional,desnutricion leve (l),2011-01-01,11,4,26,35,11,18,0,0,48,57,105
SOPACHUY,estado nutricional,desnutricion leve (l),2011-01-01,4,3,5,2,5,3,0,0,14,8,22
SORACACHI,estado nutricional,desnutricion leve (l),2011-01-01,3,0,4,0,1,4,0,0,8,4,12
SORATA,estado nutricional,desnutricion leve (l),2011-01-01,4,2,8,5,4,3,0,0,16,10,26
SUCRE,estado nutricional,desnutricion leve (l),2011-01-01,39,31,55,50,65,71,0,0,159,152,311
TACACOMA,estado nutricional,desnutricion leve (l),2011-01-01,1,0,3,0,1,2,0,0,5,2,7
TACOBAMBA,estado nutricional,desnutricion leve (l),2011-01-01,1,0,2,4,1,1,0,0,4,5,9
TACOPAYA,estado nutricional,desnutricion leve (l),2011-01-01,6,2,7,2,8,3,0,0,21,7,28
TAHUA,estado nutricional,desnutricion leve (l),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
