,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARIPUYO,estado nutricional,sobrepeso (s),2011-01-01,4,7,6,2,6,5,0,0,16,14,30
CARMEN RIVERO TORREZ,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,2,2,2,0,5,2,7
CHALLAPATA,estado nutricional,sobrepeso (s),2011-01-01,4,6,4,0,0,0,19,0,27,6,33
CHAQUI,estado nutricional,sobrepeso (s),2011-01-01,2,7,0,0,2,3,5,0,9,10,19
CHARAGUA,estado nutricional,sobrepeso (s),2011-01-01,27,19,5,5,4,9,3,0,39,33,72
CHAYANTA,estado nutricional,sobrepeso (s),2011-01-01,4,1,4,7,1,8,0,0,9,16,25
CHIMORE,estado nutricional,sobrepeso (s),2011-01-01,19,20,10,6,11,9,42,0,82,35,117
CHOQUE COTA,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,1,0,0,1,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2011-01-01,0,0,0,2,0,0,0,0,0,2,2
CHUMA,estado nutricional,sobrepeso (s),2011-01-01,6,6,1,4,2,3,10,0,19,13,32
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,sobrepeso (s),2011-01-01,0,3,1,5,1,1,0,0,2,9,11
CKOCHAS,estado nutricional,sobrepeso (s),2011-01-01,0,5,0,1,7,7,0,0,7,13,20
CLIZA,estado nutricional,sobrepeso (s),2011-01-01,30,17,21,16,14,15,43,0,108,48,156
COBIJA,estado nutricional,sobrepeso (s),2011-01-01,6,6,1,0,1,0,13,0,21,6,27
COCAPATA,estado nutricional,sobrepeso (s),2011-01-01,6,3,4,5,2,6,1,0,13,14,27
COCHABAMBA,estado nutricional,sobrepeso (s),2011-01-01,100,82,37,29,44,45,294,0,475,156,631
COLCAPIRHUA,estado nutricional,sobrepeso (s),2011-01-01,5,8,4,8,7,2,3,0,19,18,37
"COLCHA ""K""",estado nutricional,sobrepeso (s),2011-01-01,2,3,2,1,1,1,0,0,5,5,10
COLLANA,estado nutricional,sobrepeso (s),2011-01-01,7,2,1,0,0,0,0,0,8,2,10
COLOMI,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,20,0,21,0,21
COLPA BELGICA,estado nutricional,sobrepeso (s),2011-01-01,4,5,1,1,2,1,8,0,15,7,22
COLQUECHACA,estado nutricional,sobrepeso (s),2011-01-01,7,9,0,6,5,0,3,0,15,15,30
COLQUENCHA,estado nutricional,sobrepeso (s),2011-01-01,2,3,3,2,2,2,1,0,8,7,15
COLQUIRI,estado nutricional,sobrepeso (s),2011-01-01,5,4,1,0,3,1,0,0,9,5,14
COMANCHE,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,0,0,0,1,0,1,1,2
COMARAPA,estado nutricional,sobrepeso (s),2011-01-01,8,6,0,0,1,1,9,0,18,7,25
CONCEPCION,estado nutricional,sobrepeso (s),2011-01-01,11,8,7,1,3,7,29,0,50,16,66
COPACABANA,estado nutricional,sobrepeso (s),2011-01-01,2,8,1,3,3,3,7,0,13,14,27
CORIPATA,estado nutricional,sobrepeso (s),2011-01-01,4,7,3,0,3,5,11,0,21,12,33
CORO CORO,estado nutricional,sobrepeso (s),2011-01-01,0,2,1,2,1,0,8,0,10,4,14
COROICO,estado nutricional,sobrepeso (s),2011-01-01,1,7,4,7,0,3,6,0,11,17,28
CORQUE,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,0,0,2,0,2,0,2
COTAGAITA,estado nutricional,sobrepeso (s),2011-01-01,1,1,0,0,0,0,0,0,1,1,2
COTOCA,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,3,0,22,0,26,0,26
CUATRO CAÑADAS,estado nutricional,sobrepeso (s),2011-01-01,2,1,3,0,4,5,0,0,9,6,15
CUEVO,estado nutricional,sobrepeso (s),2011-01-01,5,5,0,1,7,9,0,0,12,15,27
CULPINA,estado nutricional,sobrepeso (s),2011-01-01,11,9,5,7,5,5,0,0,21,21,42
CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2011-01-01,0,3,0,0,1,0,1,0,2,3,5
CURVA,estado nutricional,sobrepeso (s),2011-01-01,1,4,2,0,0,2,1,0,4,6,10
DESAGUADERO,estado nutricional,sobrepeso (s),2011-01-01,1,1,0,2,0,0,5,0,6,3,9
EL ALTO,estado nutricional,sobrepeso (s),2011-01-01,186,186,69,74,59,33,460,0,774,293,1067
EL CHORO,estado nutricional,sobrepeso (s),2011-01-01,0,0,1,0,0,1,0,0,1,1,2
EL PUENTE(STC),estado nutricional,sobrepeso (s),2011-01-01,1,0,0,2,1,3,0,0,2,5,7
EL PUENTE(TJA),estado nutricional,sobrepeso (s),2011-01-01,4,0,1,1,2,0,0,0,7,1,8
EL TORNO,estado nutricional,sobrepeso (s),2011-01-01,18,29,9,2,13,10,11,0,51,41,92
EL VILLAR,estado nutricional,sobrepeso (s),2011-01-01,5,6,7,4,11,3,2,0,25,13,38
ENTRE RIOS TRJ,estado nutricional,sobrepeso (s),2011-01-01,11,7,6,4,1,4,10,0,28,15,43
ENTRE RIOS CBBA,estado nutricional,sobrepeso (s),2011-01-01,6,5,0,0,3,2,15,0,24,7,31
ESCOMA,estado nutricional,sobrepeso (s),2011-01-01,0,1,3,4,6,4,0,0,9,9,18
EUCALIPTUS,estado nutricional,sobrepeso (s),2011-01-01,0,2,0,0,0,1,3,0,3,3,6
EUREKA (SANTOS MERCADO),estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
EXALTACION,estado nutricional,sobrepeso (s),2011-01-01,0,0,1,0,2,2,0,0,3,2,5
FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2011-01-01,11,8,8,7,7,1,0,0,26,16,42
FILADELFIA,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,9,0,10,0,10
GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2011-01-01,2,4,0,1,1,1,0,0,3,6,9
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2011-01-01,3,3,2,3,5,5,2,0,12,11,23
GUANAY,estado nutricional,sobrepeso (s),2011-01-01,6,6,6,3,2,4,6,0,20,13,33
GUAQUI,estado nutricional,sobrepeso (s),2011-01-01,0,1,1,0,0,0,3,0,4,1,5
GUAYARAMERIN,estado nutricional,sobrepeso (s),2011-01-01,18,15,8,12,6,1,82,0,114,28,142
GUTIERREZ,estado nutricional,sobrepeso (s),2011-01-01,13,12,3,2,11,6,0,0,27,20,47
HUACARETA,estado nutricional,sobrepeso (s),2011-01-01,1,2,2,0,0,1,5,0,8,3,11
HUACHACALLA,estado nutricional,sobrepeso (s),2011-01-01,1,0,1,0,0,0,0,0,2,0,2
HUANUNI,estado nutricional,sobrepeso (s),2011-01-01,2,3,0,0,0,1,18,0,20,4,24
HUARACAJE,estado nutricional,sobrepeso (s),2011-01-01,1,2,0,0,1,0,0,0,2,2,4
HUAYLLAMARCA,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,0,0,1,0,1,0,1
HUMANATA,estado nutricional,sobrepeso (s),2011-01-01,2,3,2,0,2,0,5,0,11,3,14
ICHOCA,estado nutricional,sobrepeso (s),2011-01-01,2,2,3,6,4,1,1,0,10,9,19
ICLA,estado nutricional,sobrepeso (s),2011-01-01,8,7,3,7,27,34,2,0,40,48,88
INCAHUASI,estado nutricional,sobrepeso (s),2011-01-01,11,11,4,4,5,9,7,0,27,24,51
INQUISIVI,estado nutricional,sobrepeso (s),2011-01-01,1,4,1,4,0,2,4,0,6,10,16
IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2011-01-01,3,2,1,1,2,0,1,0,7,3,10
IXIAMAS,estado nutricional,sobrepeso (s),2011-01-01,1,4,1,1,1,4,0,0,3,9,12
JESUS DE MACHACA,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,1,0,0,1,0,1,2,3
LA ASUNTA,estado nutricional,sobrepeso (s),2011-01-01,7,2,9,3,7,8,11,0,34,13,47
LA GUARDIA,estado nutricional,sobrepeso (s),2011-01-01,19,14,9,9,12,4,4,0,44,27,71
LA PAZ,estado nutricional,sobrepeso (s),2011-01-01,332,304,98,93,116,156,266,0,812,553,1365
LAGUNILLAS,estado nutricional,sobrepeso (s),2011-01-01,7,7,0,2,6,2,0,0,13,11,24
LAJA,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,0,0,4,0,4,0,4
LAS CARRERAS,estado nutricional,sobrepeso (s),2011-01-01,6,6,2,2,5,3,0,0,13,11,24
LICOMA PAMPA,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
LLALLAGUA,estado nutricional,sobrepeso (s),2011-01-01,21,20,18,20,7,7,0,0,46,47,93
LLICA,estado nutricional,sobrepeso (s),2011-01-01,0,0,1,0,0,1,0,0,1,1,2
LORETO,estado nutricional,sobrepeso (s),2011-01-01,5,6,0,1,0,6,1,0,6,13,19
LURIBAY,estado nutricional,sobrepeso (s),2011-01-01,7,8,4,3,4,5,11,0,26,16,42
MACHACAMARCA,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,0,0,1,0,0,0,2,2
MACHARETI,estado nutricional,sobrepeso (s),2011-01-01,8,7,6,2,13,7,1,0,28,16,44
MAGDALENA,estado nutricional,sobrepeso (s),2011-01-01,18,17,5,2,13,3,0,0,36,22,58
MAIRANA,estado nutricional,sobrepeso (s),2011-01-01,12,18,5,10,8,4,19,0,44,32,76
MALLA,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,1,0,0,0,0,0,2,2
MAPIRI,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,1,0,12,0,13,0,13
MECAPACA,estado nutricional,sobrepeso (s),2011-01-01,4,3,2,1,1,0,1,0,8,4,12
MINEROS,estado nutricional,sobrepeso (s),2011-01-01,11,6,1,4,4,3,0,0,16,13,29
MIZQUE,estado nutricional,sobrepeso (s),2011-01-01,5,5,4,2,1,1,37,0,47,8,55
MOCOMOCO,estado nutricional,sobrepeso (s),2011-01-01,1,1,1,0,0,1,3,0,5,2,7
MOJINETE,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,1,1,0,0,0,1,1,2
MOJOCOYA,estado nutricional,sobrepeso (s),2011-01-01,1,1,2,2,2,2,0,0,5,5,10
MONTEAGUDO,estado nutricional,sobrepeso (s),2011-01-01,14,15,6,10,15,15,57,0,92,40,132
MONTERO,estado nutricional,sobrepeso (s),2011-01-01,17,28,11,15,7,10,75,0,110,53,163
MORO MORO,estado nutricional,sobrepeso (s),2011-01-01,0,0,1,1,0,0,2,0,3,1,4
MOROCHATA,estado nutricional,sobrepeso (s),2011-01-01,9,12,4,4,11,3,17,0,41,19,60
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,1,2,0,0,1,2,3
OCURI,estado nutricional,sobrepeso (s),2011-01-01,1,2,1,2,1,3,7,0,10,7,17
OKINAWA,estado nutricional,sobrepeso (s),2011-01-01,4,1,0,0,0,0,3,0,7,1,8
OMEREQUE,estado nutricional,sobrepeso (s),2011-01-01,5,1,4,1,2,3,7,0,18,5,23
ORURO,estado nutricional,sobrepeso (s),2011-01-01,95,82,45,40,26,28,420,0,586,150,736
PADCAYA,estado nutricional,sobrepeso (s),2011-01-01,1,1,2,3,1,0,4,0,8,4,12
PADILLA,estado nutricional,sobrepeso (s),2011-01-01,6,8,2,5,14,6,12,0,34,19,53
PAILON,estado nutricional,sobrepeso (s),2011-01-01,5,2,7,2,5,6,0,0,17,10,27
PALCA,estado nutricional,sobrepeso (s),2011-01-01,4,8,1,1,1,2,2,0,8,11,19
PALOS BLANCOS,estado nutricional,sobrepeso (s),2011-01-01,10,5,2,1,4,5,0,0,16,11,27
PAMPA AULLAGAS,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,0,1,0,2,0,3,1,4
PAMPA GRANDE,estado nutricional,sobrepeso (s),2011-01-01,4,2,1,0,0,0,9,0,14,2,16
PAPEL PAMPA,estado nutricional,sobrepeso (s),2011-01-01,3,1,1,0,1,0,0,0,5,1,6
PASORAPA,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
PAZÑA,estado nutricional,sobrepeso (s),2011-01-01,1,2,0,0,1,1,3,0,5,3,8
POCOATA,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,1,1,0,0,0,1,1,2
POCONA,estado nutricional,sobrepeso (s),2011-01-01,0,0,2,0,1,2,0,0,3,2,5
POJO (CBBA),estado nutricional,sobrepeso (s),2011-01-01,5,1,1,0,1,0,0,0,7,1,8
PORCO,estado nutricional,sobrepeso (s),2011-01-01,22,17,4,1,1,1,0,0,27,19,46
POROMA,estado nutricional,sobrepeso (s),2011-01-01,9,8,7,10,10,12,3,0,29,30,59
PORONGO,estado nutricional,sobrepeso (s),2011-01-01,2,0,0,1,0,0,0,0,2,1,3
PORTACHUELO,estado nutricional,sobrepeso (s),2011-01-01,8,4,5,5,3,5,36,0,52,14,66
PORVENIR,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,15,0,16,0,16
POTOSI,estado nutricional,sobrepeso (s),2011-01-01,108,140,45,51,37,29,82,0,272,220,492
PRESTO,estado nutricional,sobrepeso (s),2011-01-01,15,15,19,16,41,33,0,0,75,64,139
PUCARA,estado nutricional,sobrepeso (s),2011-01-01,2,3,1,1,0,0,2,0,5,4,9
PUCARANI,estado nutricional,sobrepeso (s),2011-01-01,3,4,1,5,2,7,2,0,8,16,24
PUERTO ACOSTA,estado nutricional,sobrepeso (s),2011-01-01,5,4,1,2,4,2,2,0,12,8,20
PUERTO CARABUCO,estado nutricional,sobrepeso (s),2011-01-01,1,1,0,2,4,1,0,0,5,4,9
PUERTO GONZALO MORENO,estado nutricional,sobrepeso (s),2011-01-01,1,1,0,0,0,0,2,0,3,1,4
PUERTO QUIJARRO,estado nutricional,sobrepeso (s),2011-01-01,33,40,8,9,3,3,0,0,44,52,96
PUERTO RICO,estado nutricional,sobrepeso (s),2011-01-01,10,9,2,1,2,0,0,0,14,10,24
PUERTO SILES,estado nutricional,sobrepeso (s),2011-01-01,4,1,0,0,0,0,0,0,4,1,5
PUERTO SUAREZ,estado nutricional,sobrepeso (s),2011-01-01,23,22,10,12,6,7,50,0,89,41,130
PUERTO VILLARROEL,estado nutricional,sobrepeso (s),2011-01-01,18,9,3,3,3,1,79,0,103,13,116
PUNA,estado nutricional,sobrepeso (s),2011-01-01,6,4,2,6,6,10,2,0,16,20,36
PUNATA,estado nutricional,sobrepeso (s),2011-01-01,6,4,1,1,1,4,11,0,19,9,28
QUIABAYA,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,1,0,0,0,1,0,1
QUILLACOLLO,estado nutricional,sobrepeso (s),2011-01-01,23,16,8,13,4,7,82,0,117,36,153
QUIME,estado nutricional,sobrepeso (s),2011-01-01,1,3,2,0,1,2,5,0,9,5,14
QUIRUSILLAS,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
RAVELO,estado nutricional,sobrepeso (s),2011-01-01,0,2,0,0,2,1,0,0,2,3,5
REYES,estado nutricional,sobrepeso (s),2011-01-01,1,1,0,0,0,1,0,0,1,2,3
RIBERALTA,estado nutricional,sobrepeso (s),2011-01-01,4,4,5,2,0,2,17,0,26,8,34
ROBORE,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,0,0,39,0,39,0,39
RURRENABAQUE,estado nutricional,sobrepeso (s),2011-01-01,10,8,1,1,0,2,0,0,11,11,22
SABAYA,estado nutricional,sobrepeso (s),2011-01-01,0,1,1,0,1,1,4,0,6,2,8
SACABA,estado nutricional,sobrepeso (s),2011-01-01,16,7,2,9,4,2,55,0,77,18,95
SACABAMBA,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
SACACA,estado nutricional,sobrepeso (s),2011-01-01,3,4,0,1,8,7,12,0,23,12,35
SAIPINA,estado nutricional,sobrepeso (s),2011-01-01,20,21,9,4,6,3,0,0,35,28,63
SALINAS DE GARCI MENDOZA,estado nutricional,sobrepeso (s),2011-01-01,2,0,2,1,0,0,0,0,4,1,5
SAMAIPATA,estado nutricional,sobrepeso (s),2011-01-01,1,1,0,1,0,1,0,0,1,3,4
SAN AGUSTIN,estado nutricional,sobrepeso (s),2011-01-01,1,2,0,1,5,3,0,0,6,6,12
SAN ANDRES,estado nutricional,sobrepeso (s),2011-01-01,5,1,2,3,2,3,0,0,9,7,16
SAN ANDRES DE MACHACA,estado nutricional,sobrepeso (s),2011-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,1,1,0,0,0,2,1,3
SAN ANTONIO DE LOMERIO,estado nutricional,sobrepeso (s),2011-01-01,2,4,0,0,0,2,0,0,2,6,8
SAN BENITO,estado nutricional,sobrepeso (s),2011-01-01,17,16,12,11,14,8,22,0,65,35,100
SAN BORJA,estado nutricional,sobrepeso (s),2011-01-01,28,19,7,14,14,6,89,0,138,39,177
SAN BUENA VENTURA,estado nutricional,sobrepeso (s),2011-01-01,3,5,0,5,0,1,12,0,15,11,26
SAN CARLOS,estado nutricional,sobrepeso (s),2011-01-01,14,7,9,6,2,1,15,0,40,14,54
SAN IGNACIO,estado nutricional,sobrepeso (s),2011-01-01,14,12,0,3,1,4,10,0,25,19,44
SAN IGNACIO DE VELASCO,estado nutricional,sobrepeso (s),2011-01-01,7,4,0,2,5,1,23,0,35,7,42
SAN JAVIER(BNI),estado nutricional,sobrepeso (s),2011-01-01,1,1,1,0,0,0,1,0,3,1,4
SAN JOAQUIN,estado nutricional,sobrepeso (s),2011-01-01,8,6,4,8,7,4,0,0,19,18,37
SAN JOSE DE CHIQUITOS,estado nutricional,sobrepeso (s),2011-01-01,20,17,6,2,3,6,0,0,29,25,54
SAN JUAN DE YAPACANI,estado nutricional,sobrepeso (s),2011-01-01,3,6,4,2,0,2,1,0,8,10,18
SAN JULIAN,estado nutricional,sobrepeso (s),2011-01-01,5,2,0,0,0,1,4,0,9,3,12
SAN LORENZO(PND),estado nutricional,sobrepeso (s),2011-01-01,1,1,1,5,3,2,0,0,5,8,13
SAN LORENZO(TJA),estado nutricional,sobrepeso (s),2011-01-01,0,1,1,0,0,0,0,0,1,1,2
SAN LUCAS,estado nutricional,sobrepeso (s),2011-01-01,47,53,32,49,99,105,14,0,192,207,399
SAN MATIAS,estado nutricional,sobrepeso (s),2011-01-01,12,3,4,1,0,1,0,0,16,5,21
SAN MIGUEL DE VELASCO,estado nutricional,sobrepeso (s),2011-01-01,23,14,3,5,0,0,6,0,32,19,51
SAN PABLO DE LIPEZ,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,0,1,0,5,0,6,1,7
SAN PEDRO,estado nutricional,sobrepeso (s),2011-01-01,1,0,1,0,1,0,31,0,34,0,34
SAN PEDRO DE BUENA VISTA,estado nutricional,sobrepeso (s),2011-01-01,1,4,0,3,0,0,0,0,1,7,8
SAN PEDRO DE CURAHUARA,estado nutricional,sobrepeso (s),2011-01-01,2,0,0,1,0,1,0,0,2,2,4
SAN PEDRO DE TIQUINA,estado nutricional,sobrepeso (s),2011-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN RAMON BENI,estado nutricional,sobrepeso (s),2011-01-01,6,7,2,1,1,2,0,0,9,10,19
SAN RAMON SCZ,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTA ANA,estado nutricional,sobrepeso (s),2011-01-01,1,0,3,1,0,0,0,0,4,1,5
SANTA CRUZ DE LA SIERRA,estado nutricional,sobrepeso (s),2011-01-01,439,295,165,144,182,153,147,0,933,592,1525
SANTA ROSA,estado nutricional,sobrepeso (s),2011-01-01,2,0,1,0,0,1,0,0,3,1,4
SANTA ROSA DEL SARA,estado nutricional,sobrepeso (s),2011-01-01,0,1,0,0,0,0,5,0,5,1,6
SANTIAGO DE CALLAPA,estado nutricional,sobrepeso (s),2011-01-01,0,1,1,0,0,1,5,0,6,2,8
SANTIAGO DE HUARI,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,1,0,1,0,3,0,3
SANTIAGO DE HUATA,estado nutricional,sobrepeso (s),2011-01-01,3,1,0,0,0,1,0,0,3,2,5
SANTIAGO DE MACHACA,estado nutricional,sobrepeso (s),2011-01-01,3,0,0,0,0,0,0,0,3,0,3
SANTIVAÑES,estado nutricional,sobrepeso (s),2011-01-01,0,2,0,1,1,2,2,0,3,5,8
SANTUARIO DE QUILLACAS,estado nutricional,sobrepeso (s),2011-01-01,1,0,1,1,0,0,6,0,8,1,9
SAPAHAQUI,estado nutricional,sobrepeso (s),2011-01-01,0,2,3,1,1,4,5,0,9,7,16
SHINAOTA,estado nutricional,sobrepeso (s),2011-01-01,25,10,14,12,8,4,39,0,86,26,112
SICA SICA (VILLA AROMA),estado nutricional,sobrepeso (s),2011-01-01,4,1,0,0,0,0,2,0,6,1,7
SICAYA,estado nutricional,sobrepeso (s),2011-01-01,4,6,1,1,0,1,0,0,5,8,13
SIPE SIPE,estado nutricional,sobrepeso (s),2011-01-01,38,29,13,8,7,1,14,0,72,38,110
SOPACHUY,estado nutricional,sobrepeso (s),2011-01-01,8,11,5,9,21,23,0,0,34,43,77
SORACACHI,estado nutricional,sobrepeso (s),2011-01-01,2,0,0,0,0,1,5,0,7,1,8
SORATA,estado nutricional,sobrepeso (s),2011-01-01,7,5,2,1,4,5,0,0,13,11,24
SUCRE,estado nutricional,sobrepeso (s),2011-01-01,83,56,45,33,24,28,105,0,257,117,374
TACACOMA,estado nutricional,sobrepeso (s),2011-01-01,4,4,0,1,2,0,0,0,6,5,11
TACOBAMBA,estado nutricional,sobrepeso (s),2011-01-01,7,3,5,4,2,1,0,0,14,8,22
TACOPAYA,estado nutricional,sobrepeso (s),2011-01-01,7,3,8,8,25,19,18,0,58,30,88
TAHUA,estado nutricional,sobrepeso (s),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
TAPACARI,estado nutricional,sobrepeso (s),2011-01-01,7,6,4,3,5,6,2,0,18,15,33
TARABUCO,estado nutricional,sobrepeso (s),2011-01-01,7,8,5,1,14,12,1,0,27,21,48
TARATA,estado nutricional,sobrepeso (s),2011-01-01,7,8,1,3,7,2,0,0,15,13,28
TARIJA,estado nutricional,sobrepeso (s),2011-01-01,92,37,17,14,11,10,93,0,213,61,274
TARVITA,estado nutricional,sobrepeso (s),2011-01-01,9,10,4,7,17,23,9,0,39,40,79
TEOPONTE,estado nutricional,sobrepeso (s),2011-01-01,2,7,4,1,3,3,0,0,9,11,20
