,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CAPINOTA,estado nutricional,nutricion normal (n),2011-01-01,56,42,29,34,29,22,163,0,277,98,375
CAQUIAVIRI,estado nutricional,nutricion normal (n),2011-01-01,13,11,6,8,6,10,13,0,38,29,67
CARACOLLO,estado nutricional,nutricion normal (n),2011-01-01,18,15,2,4,4,3,3,0,27,22,49
CARANAVI,estado nutricional,nutricion normal (n),2011-01-01,335,345,262,268,166,174,16,0,779,787,1566
CARANGAS,estado nutricional,nutricion normal (n),2011-01-01,1,0,0,0,0,0,0,0,1,0,1
CARAPARI,estado nutricional,nutricion normal (n),2011-01-01,96,87,88,73,65,62,10,0,259,222,481
CARIPUYO,estado nutricional,nutricion normal (n),2011-01-01,74,64,83,76,139,110,0,0,296,250,546
CARMEN RIVERO TORREZ,estado nutricional,nutricion normal (n),2011-01-01,26,35,17,15,27,29,41,0,111,79,190
CATACORA,estado nutricional,nutricion normal (n),2011-01-01,0,1,0,0,0,0,0,0,0,1,1
CHACARILLA,estado nutricional,nutricion normal (n),2011-01-01,3,1,1,0,2,1,0,0,6,2,8
CHALLAPATA,estado nutricional,nutricion normal (n),2011-01-01,33,25,5,4,3,2,38,0,79,31,110
CHAQUI,estado nutricional,nutricion normal (n),2011-01-01,14,15,7,19,6,15,15,0,42,49,91
CHARAGUA,estado nutricional,nutricion normal (n),2011-01-01,199,169,172,139,258,250,14,0,643,558,1201
CHARAÑA,estado nutricional,nutricion normal (n),2011-01-01,1,0,0,0,0,0,3,0,4,0,4
CHAYANTA,estado nutricional,nutricion normal (n),2011-01-01,106,105,81,89,62,62,0,0,249,256,505
CHIMORE,estado nutricional,nutricion normal (n),2011-01-01,146,111,147,116,107,113,92,0,492,340,832
CHIPAYA,estado nutricional,nutricion normal (n),2011-01-01,0,2,3,1,0,0,0,0,3,3,6
CHOQUE COTA,estado nutricional,nutricion normal (n),2011-01-01,1,0,0,0,0,0,1,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,nutricion normal (n),2011-01-01,42,74,34,34,35,38,0,0,111,146,257
CHUMA,estado nutricional,nutricion normal (n),2011-01-01,8,11,16,5,5,6,39,0,68,22,90
CHUQUIHUTA AYLLU JUCUMANI,estado nutricional,nutricion normal (n),2011-01-01,14,9,13,11,19,15,0,0,46,35,81
CKOCHAS,estado nutricional,nutricion normal (n),2011-01-01,62,62,69,57,134,98,0,0,265,217,482
CLIZA,estado nutricional,nutricion normal (n),2011-01-01,160,136,115,88,116,109,133,0,524,333,857
COBIJA,estado nutricional,nutricion normal (n),2011-01-01,7,14,6,2,1,3,49,0,63,19,82
COCAPATA,estado nutricional,nutricion normal (n),2011-01-01,94,111,77,82,82,84,6,0,259,277,536
COCHABAMBA,estado nutricional,nutricion normal (n),2011-01-01,1758,1584,1040,912,750,699,1103,0,4651,3195,7846
COIPASA,estado nutricional,nutricion normal (n),2011-01-01,1,0,1,1,0,0,0,0,2,1,3
COLCAPIRHUA,estado nutricional,nutricion normal (n),2011-01-01,186,164,102,102,104,61,7,0,399,327,726
"COLCHA ""K""",estado nutricional,nutricion normal (n),2011-01-01,5,4,4,5,8,14,0,0,17,23,40
COLLANA,estado nutricional,nutricion normal (n),2011-01-01,5,2,1,4,0,2,1,0,7,8,15
COLOMI,estado nutricional,nutricion normal (n),2011-01-01,25,29,12,6,13,9,46,0,96,44,140
COLPA BELGICA,estado nutricional,nutricion normal (n),2011-01-01,30,30,6,9,8,10,64,0,108,49,157
COLQUECHACA,estado nutricional,nutricion normal (n),2011-01-01,33,32,14,8,4,1,29,0,80,41,121
COLQUENCHA,estado nutricional,nutricion normal (n),2011-01-01,10,9,6,15,6,7,26,0,48,31,79
COLQUIRI,estado nutricional,nutricion normal (n),2011-01-01,27,24,11,12,25,12,44,0,107,48,155
COMANCHE,estado nutricional,nutricion normal (n),2011-01-01,1,3,0,0,0,0,1,0,2,3,5
COMARAPA,estado nutricional,nutricion normal (n),2011-01-01,54,50,22,23,17,16,22,0,115,89,204
COMBAYA,estado nutricional,nutricion normal (n),2011-01-01,2,6,1,6,2,2,0,0,5,14,19
CONCEPCION,estado nutricional,nutricion normal (n),2011-01-01,130,149,89,66,58,44,152,0,429,259,688
COPACABANA,estado nutricional,nutricion normal (n),2011-01-01,22,11,8,7,7,7,14,0,51,25,76
CORIPATA,estado nutricional,nutricion normal (n),2011-01-01,51,61,43,35,37,40,98,0,229,136,365
CORO CORO,estado nutricional,nutricion normal (n),2011-01-01,28,23,19,16,12,6,12,0,71,45,116
COROICO,estado nutricional,nutricion normal (n),2011-01-01,6,7,7,4,2,0,8,0,23,11,34
CORQUE,estado nutricional,nutricion normal (n),2011-01-01,1,2,2,2,3,0,4,0,10,4,14
COTAGAITA,estado nutricional,nutricion normal (n),2011-01-01,19,9,9,11,6,7,0,0,34,27,61
COTOCA,estado nutricional,nutricion normal (n),2011-01-01,40,42,41,32,27,23,77,0,185,97,282
CUATRO CAÑADAS,estado nutricional,nutricion normal (n),2011-01-01,87,69,42,61,82,89,2,0,213,219,432
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,nutricion normal (n),2011-01-01,18,11,8,4,2,3,0,0,28,18,46
CUEVO,estado nutricional,nutricion normal (n),2011-01-01,24,21,25,21,44,49,0,0,93,91,184
CULPINA,estado nutricional,nutricion normal (n),2011-01-01,150,150,130,80,122,142,0,0,402,372,774
CURAHUARA DE CARANGAS,estado nutricional,nutricion normal (n),2011-01-01,9,13,8,3,4,4,5,0,26,20,46
CURVA,estado nutricional,nutricion normal (n),2011-01-01,2,2,2,0,1,3,0,0,5,5,10
DESAGUADERO,estado nutricional,nutricion normal (n),2011-01-01,5,7,2,2,2,1,6,0,15,10,25
EL ALTO,estado nutricional,nutricion normal (n),2011-01-01,1366,1288,715,661,528,522,1192,0,3801,2471,6272
EL CHORO,estado nutricional,nutricion normal (n),2011-01-01,3,5,0,0,0,2,2,0,5,7,12
EL PUENTE(STC),estado nutricional,nutricion normal (n),2011-01-01,81,74,68,67,80,69,0,0,229,210,439
EL PUENTE(TJA),estado nutricional,nutricion normal (n),2011-01-01,44,34,38,39,50,65,1,0,133,138,271
EL TORNO,estado nutricional,nutricion normal (n),2011-01-01,46,46,69,53,41,49,73,0,229,148,377
EL VILLAR,estado nutricional,nutricion normal (n),2011-01-01,20,16,26,24,48,54,12,0,106,94,200
ENTRE RIOS TRJ,estado nutricional,nutricion normal (n),2011-01-01,16,13,9,9,12,7,19,0,56,29,85
ENTRE RIOS CBBA,estado nutricional,nutricion normal (n),2011-01-01,48,51,35,31,46,53,50,0,179,135,314
ESCARA,estado nutricional,nutricion normal (n),2011-01-01,0,0,0,1,0,0,0,0,0,1,1
ESCOMA,estado nutricional,nutricion normal (n),2011-01-01,12,4,4,4,5,5,0,0,21,13,34
EUCALIPTUS,estado nutricional,nutricion normal (n),2011-01-01,2,1,0,3,0,0,9,0,11,4,15
EXALTACION,estado nutricional,nutricion normal (n),2011-01-01,6,6,6,7,19,18,0,0,31,31,62
FERNANDEZ ALONSO,estado nutricional,nutricion normal (n),2011-01-01,89,61,63,58,77,74,11,0,240,193,433
FILADELFIA,estado nutricional,nutricion normal (n),2011-01-01,2,4,2,0,1,1,6,0,11,5,16
GENERAL SAAVEDRA,estado nutricional,nutricion normal (n),2011-01-01,101,69,87,74,105,111,15,0,308,254,562
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,nutricion normal (n),2011-01-01,15,10,10,3,9,13,7,0,41,26,67
GUANAY,estado nutricional,nutricion normal (n),2011-01-01,84,94,55,57,84,77,7,0,230,228,458
GUAQUI,estado nutricional,nutricion normal (n),2011-01-01,5,1,9,5,3,1,7,0,24,7,31
GUAYARAMERIN,estado nutricional,nutricion normal (n),2011-01-01,155,196,110,94,106,99,108,0,479,389,868
GUTIERREZ,estado nutricional,nutricion normal (n),2011-01-01,79,66,74,82,187,179,0,0,340,327,667
HUACARETA,estado nutricional,nutricion normal (n),2011-01-01,52,33,32,25,45,52,6,0,135,110,245
HUACAYA (VILLA DE HUACAYA),estado nutricional,nutricion normal (n),2011-01-01,5,4,3,8,16,16,0,0,24,28,52
HUACHACALLA,estado nutricional,nutricion normal (n),2011-01-01,0,0,3,1,0,0,0,0,3,1,4
HUANUNI,estado nutricional,nutricion normal (n),2011-01-01,11,22,4,2,1,0,55,0,71,24,95
HUARACAJE,estado nutricional,nutricion normal (n),2011-01-01,18,21,5,9,12,14,0,0,35,44,79
HUARINA,estado nutricional,nutricion normal (n),2011-01-01,9,5,2,4,10,6,0,0,21,15,36
HUAYLLAMARCA,estado nutricional,nutricion normal (n),2011-01-01,5,2,3,3,1,2,5,0,14,7,21
HUMANATA,estado nutricional,nutricion normal (n),2011-01-01,6,10,2,4,1,0,5,0,14,14,28
ICHOCA,estado nutricional,nutricion normal (n),2011-01-01,8,11,9,14,13,13,12,0,42,38,80
ICLA,estado nutricional,nutricion normal (n),2011-01-01,31,38,44,41,93,113,7,0,175,192,367
INCAHUASI,estado nutricional,nutricion normal (n),2011-01-01,73,58,45,44,49,64,33,0,200,166,366
INGAVI (HUMAITA),estado nutricional,nutricion normal (n),2011-01-01,5,8,4,12,6,10,0,0,15,30,45
INQUISIVI,estado nutricional,nutricion normal (n),2011-01-01,8,14,4,2,0,5,19,0,31,21,52
IRUPANA (VILLA DE LANZA),estado nutricional,nutricion normal (n),2011-01-01,11,7,1,11,5,3,17,0,34,21,55
IXIAMAS,estado nutricional,nutricion normal (n),2011-01-01,4,4,2,1,1,4,0,0,7,9,16
JESUS DE MACHACA,estado nutricional,nutricion normal (n),2011-01-01,1,6,6,6,6,1,8,0,21,13,34
LA ASUNTA,estado nutricional,nutricion normal (n),2011-01-01,93,78,50,34,42,36,128,0,313,148,461
LA GUARDIA,estado nutricional,nutricion normal (n),2011-01-01,133,116,59,63,49,52,177,0,418,231,649
LA PAZ,estado nutricional,nutricion normal (n),2011-01-01,1289,1388,696,756,673,734,768,0,3426,2878,6304
LAGUNILLAS,estado nutricional,nutricion normal (n),2011-01-01,55,60,46,52,127,99,1,0,229,211,440
LAJA,estado nutricional,nutricion normal (n),2011-01-01,20,12,4,19,9,8,23,0,56,39,95
LAS CARRERAS,estado nutricional,nutricion normal (n),2011-01-01,25,21,23,25,46,39,0,0,94,85,179
LICOMA PAMPA,estado nutricional,nutricion normal (n),2011-01-01,5,4,1,6,2,0,0,0,8,10,18
LLALLAGUA,estado nutricional,nutricion normal (n),2011-01-01,267,266,196,176,103,87,0,0,566,529,1095
LLICA,estado nutricional,nutricion normal (n),2011-01-01,5,4,3,4,8,5,0,0,16,13,29
LORETO,estado nutricional,nutricion normal (n),2011-01-01,24,18,23,22,43,44,5,0,95,84,179
LURIBAY,estado nutricional,nutricion normal (n),2011-01-01,22,14,32,23,19,34,23,0,96,71,167
MACHACAMARCA,estado nutricional,nutricion normal (n),2011-01-01,5,2,2,0,2,4,1,0,10,6,16
MACHARETI,estado nutricional,nutricion normal (n),2011-01-01,19,19,17,14,38,25,5,0,79,58,137
MAGDALENA,estado nutricional,nutricion normal (n),2011-01-01,57,53,29,27,59,52,0,0,145,132,277
MAIRANA,estado nutricional,nutricion normal (n),2011-01-01,1,3,2,2,3,4,14,0,20,9,29
MALLA,estado nutricional,nutricion normal (n),2011-01-01,6,10,3,6,6,3,5,0,20,19,39
MAPIRI,estado nutricional,nutricion normal (n),2011-01-01,97,88,73,43,49,35,11,0,230,166,396
MECAPACA,estado nutricional,nutricion normal (n),2011-01-01,63,70,49,48,20,32,2,0,134,150,284
MINEROS,estado nutricional,nutricion normal (n),2011-01-01,197,168,113,116,154,130,0,0,464,414,878
MIZQUE,estado nutricional,nutricion normal (n),2011-01-01,279,214,178,207,137,215,112,0,706,636,1342
MOCOMOCO,estado nutricional,nutricion normal (n),2011-01-01,4,5,8,4,0,2,9,0,21,11,32
MOJINETE,estado nutricional,nutricion normal (n),2011-01-01,1,5,7,4,0,0,0,0,8,9,17
MOJOCOYA,estado nutricional,nutricion normal (n),2011-01-01,9,11,8,6,15,20,0,0,32,37,69
MONTEAGUDO,estado nutricional,nutricion normal (n),2011-01-01,42,33,32,51,58,44,102,0,234,128,362
MONTERO,estado nutricional,nutricion normal (n),2011-01-01,616,573,380,403,381,369,188,0,1565,1345,2910
MORO MORO,estado nutricional,nutricion normal (n),2011-01-01,1,0,0,2,0,0,10,0,11,2,13
MOROCHATA,estado nutricional,nutricion normal (n),2011-01-01,66,61,95,81,38,48,30,0,229,190,419
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,nutricion normal (n),2011-01-01,7,10,5,1,1,2,0,0,13,13,26
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,nutricion normal (n),2011-01-01,4,0,0,0,1,1,3,0,8,1,9
OCURI,estado nutricional,nutricion normal (n),2011-01-01,17,10,7,5,6,6,30,0,60,21,81
OKINAWA,estado nutricional,nutricion normal (n),2011-01-01,0,0,1,0,1,0,9,0,11,0,11
OMEREQUE,estado nutricional,nutricion normal (n),2011-01-01,52,52,31,38,52,28,6,0,141,118,259
ORURO,estado nutricional,nutricion normal (n),2011-01-01,500,453,428,429,257,232,803,0,1988,1114,3102
PADCAYA,estado nutricional,nutricion normal (n),2011-01-01,17,14,6,6,7,7,4,0,34,27,61
PADILLA,estado nutricional,nutricion normal (n),2011-01-01,3,4,5,4,6,3,10,0,24,11,35
PAILON,estado nutricional,nutricion normal (n),2011-01-01,196,151,114,95,151,123,0,0,461,369,830
PALCA,estado nutricional,nutricion normal (n),2011-01-01,98,80,65,59,46,49,3,0,212,188,400
PALOS BLANCOS,estado nutricional,nutricion normal (n),2011-01-01,72,82,58,59,56,55,1,0,187,196,383
PAMPA AULLAGAS,estado nutricional,nutricion normal (n),2011-01-01,0,0,0,0,0,0,2,0,2,0,2
PAMPA GRANDE,estado nutricional,nutricion normal (n),2011-01-01,11,11,0,2,1,1,11,0,23,14,37
PAPEL PAMPA,estado nutricional,nutricion normal (n),2011-01-01,19,4,5,5,4,4,3,0,31,13,44
PASORAPA,estado nutricional,nutricion normal (n),2011-01-01,27,17,25,21,55,38,0,0,107,76,183
PATACAMAYA,estado nutricional,nutricion normal (n),2011-01-01,24,20,12,8,3,4,0,0,39,32,71
PAZÑA,estado nutricional,nutricion normal (n),2011-01-01,3,4,2,1,1,2,6,0,12,7,19
PELECHUCO,estado nutricional,nutricion normal (n),2011-01-01,12,6,10,8,4,4,2,0,28,18,46
POCOATA,estado nutricional,nutricion normal (n),2011-01-01,3,3,3,6,1,2,1,0,8,11,19
POCONA,estado nutricional,nutricion normal (n),2011-01-01,42,46,47,49,28,36,0,0,117,131,248
POJO (CBBA),estado nutricional,nutricion normal (n),2011-01-01,29,40,36,18,16,14,0,0,81,72,153
POOPO,estado nutricional,nutricion normal (n),2011-01-01,1,3,0,0,0,1,4,0,5,4,9
PORCO,estado nutricional,nutricion normal (n),2011-01-01,84,80,49,39,44,51,0,0,177,170,347
POROMA,estado nutricional,nutricion normal (n),2011-01-01,3,6,4,4,9,5,2,0,18,15,33
PORONGO,estado nutricional,nutricion normal (n),2011-01-01,23,16,22,19,18,20,1,0,64,55,119
PORTACHUELO,estado nutricional,nutricion normal (n),2011-01-01,130,130,64,74,94,118,67,0,355,322,677
PORVENIR,estado nutricional,nutricion normal (n),2011-01-01,2,2,5,7,2,0,30,0,39,9,48
POSTRER VALLE,estado nutricional,nutricion normal (n),2011-01-01,0,3,0,0,0,1,0,0,0,4,4
POTOSI,estado nutricional,nutricion normal (n),2011-01-01,648,612,417,432,354,342,247,0,1666,1386,3052
PRESTO,estado nutricional,nutricion normal (n),2011-01-01,55,40,58,44,75,77,4,0,192,161,353
PUCARA,estado nutricional,nutricion normal (n),2011-01-01,0,0,0,1,0,0,6,0,6,1,7
PUCARANI,estado nutricional,nutricion normal (n),2011-01-01,34,22,15,18,9,18,45,0,103,58,161
PUERTO ACOSTA,estado nutricional,nutricion normal (n),2011-01-01,1,2,2,4,1,0,4,0,8,6,14
PUERTO CARABUCO,estado nutricional,nutricion normal (n),2011-01-01,13,6,4,7,3,13,6,0,26,26,52
PUERTO GONZALO MORENO,estado nutricional,nutricion normal (n),2011-01-01,3,3,2,0,0,0,8,0,13,3,16
PUERTO PEREZ,estado nutricional,nutricion normal (n),2011-01-01,3,4,3,0,2,3,2,0,10,7,17
PUERTO QUIJARRO,estado nutricional,nutricion normal (n),2011-01-01,71,69,49,48,36,30,21,0,177,147,324
PUERTO RICO,estado nutricional,nutricion normal (n),2011-01-01,2,5,0,1,0,0,13,0,15,6,21
PUERTO SILES,estado nutricional,nutricion normal (n),2011-01-01,10,7,1,10,7,10,0,0,18,27,45
PUERTO SUAREZ,estado nutricional,nutricion normal (n),2011-01-01,82,80,32,43,30,28,46,0,190,151,341
PUERTO VILLARROEL,estado nutricional,nutricion normal (n),2011-01-01,296,268,143,122,115,83,377,0,931,473,1404
PUNA,estado nutricional,nutricion normal (n),2011-01-01,101,74,73,76,100,100,5,0,279,250,529
PUNATA,estado nutricional,nutricion normal (n),2011-01-01,177,150,101,89,57,55,50,0,385,294,679
QUIABAYA,estado nutricional,nutricion normal (n),2011-01-01,3,2,2,4,1,0,1,0,7,6,13
QUILLACOLLO,estado nutricional,nutricion normal (n),2011-01-01,613,570,405,334,174,146,447,0,1639,1050,2689
QUIME,estado nutricional,nutricion normal (n),2011-01-01,3,4,2,0,1,0,5,0,11,4,15
RAVELO,estado nutricional,nutricion normal (n),2011-01-01,19,14,3,4,5,3,0,0,27,21,48
REYES,estado nutricional,nutricion normal (n),2011-01-01,1,2,1,0,0,0,0,0,2,2,4
RIBERALTA,estado nutricional,nutricion normal (n),2011-01-01,13,20,6,7,2,4,37,0,58,31,89
ROBORE,estado nutricional,nutricion normal (n),2011-01-01,111,122,90,83,105,78,40,0,346,283,629
RURRENABAQUE,estado nutricional,nutricion normal (n),2011-01-01,10,7,2,2,6,2,0,0,18,11,29
SABAYA,estado nutricional,nutricion normal (n),2011-01-01,1,3,2,1,0,1,6,0,9,5,14
SACABA,estado nutricional,nutricion normal (n),2011-01-01,222,196,95,64,68,53,263,0,648,313,961
SACABAMBA,estado nutricional,nutricion normal (n),2011-01-01,31,29,34,34,19,27,2,0,86,90,176
SACACA,estado nutricional,nutricion normal (n),2011-01-01,96,85,53,80,84,97,75,0,308,262,570
SAIPINA,estado nutricional,nutricion normal (n),2011-01-01,14,24,16,26,17,34,0,0,47,84,131
SALINAS DE GARCI MENDOZA,estado nutricional,nutricion normal (n),2011-01-01,13,4,12,6,2,3,3,0,30,13,43
SAMAIPATA,estado nutricional,nutricion normal (n),2011-01-01,10,8,3,1,1,2,0,0,14,11,25
SAN AGUSTIN,estado nutricional,nutricion normal (n),2011-01-01,8,3,5,6,8,12,0,0,21,21,42
SAN ANDRES,estado nutricional,nutricion normal (n),2011-01-01,78,60,33,52,58,55,2,0,171,167,338
SAN ANDRES DE MACHACA,estado nutricional,nutricion normal (n),2011-01-01,4,3,0,2,0,0,1,0,5,5,10
SAN ANTONIO DE ESMORUCO,estado nutricional,nutricion normal (n),2011-01-01,7,10,9,5,1,1,6,0,23,16,39
SAN ANTONIO DE LOMERIO,estado nutricional,nutricion normal (n),2011-01-01,52,43,29,36,110,104,2,0,193,183,376
SAN BENITO,estado nutricional,nutricion normal (n),2011-01-01,126,109,112,95,90,99,78,0,406,303,709
SAN BORJA,estado nutricional,nutricion normal (n),2011-01-01,127,80,70,70,88,94,239,0,524,244,768
SAN BUENA VENTURA,estado nutricional,nutricion normal (n),2011-01-01,19,15,12,4,5,4,43,0,79,23,102
SAN CARLOS,estado nutricional,nutricion normal (n),2011-01-01,142,150,74,80,77,78,22,0,315,308,623
SAN IGNACIO,estado nutricional,nutricion normal (n),2011-01-01,72,93,67,78,98,105,57,0,294,276,570
SAN IGNACIO DE VELASCO,estado nutricional,nutricion normal (n),2011-01-01,85,74,44,46,50,55,82,0,261,175,436
SAN JAVIER(BNI),estado nutricional,nutricion normal (n),2011-01-01,13,8,22,16,22,18,5,0,62,42,104
SAN JAVIER(STC),estado nutricional,nutricion normal (n),2011-01-01,10,95,48,56,67,72,0,0,125,223,348
SAN JOAQUIN,estado nutricional,nutricion normal (n),2011-01-01,24,26,17,13,13,15,0,0,54,54,108
SAN JOSE DE CHIQUITOS,estado nutricional,nutricion normal (n),2011-01-01,72,76,47,45,32,49,0,0,151,170,321
SAN JUAN DE YAPACANI,estado nutricional,nutricion normal (n),2011-01-01,71,63,47,62,57,37,0,0,175,162,337
SAN JULIAN,estado nutricional,nutricion normal (n),2011-01-01,62,76,64,46,76,60,7,0,209,182,391
SAN LORENZO(PND),estado nutricional,nutricion normal (n),2011-01-01,7,2,1,3,3,5,2,0,13,10,23
SAN LORENZO(TJA),estado nutricional,nutricion normal (n),2011-01-01,21,13,27,21,10,18,7,0,65,52,117
SAN LUCAS,estado nutricional,nutricion normal (n),2011-01-01,196,179,211,224,431,413,29,0,867,816,1683
SAN MATIAS,estado nutricional,nutricion normal (n),2011-01-01,83,67,35,23,32,30,0,0,150,120,270
SAN MIGUEL DE VELASCO,estado nutricional,nutricion normal (n),2011-01-01,11,11,8,7,11,7,18,0,48,25,73
SAN PABLO DE LIPEZ,estado nutricional,nutricion normal (n),2011-01-01,14,11,6,9,21,12,0,0,41,32,73
SAN PEDRO,estado nutricional,nutricion normal (n),2011-01-01,137,112,96,91,107,79,74,0,414,282,696
SAN PEDRO DE BUENA VISTA,estado nutricional,nutricion normal (n),2011-01-01,12,5,9,6,1,3,0,0,22,14,36
SAN PEDRO DE CURAHUARA,estado nutricional,nutricion normal (n),2011-01-01,6,6,3,2,5,2,0,0,14,10,24
SAN PEDRO DE TIQUINA,estado nutricional,nutricion normal (n),2011-01-01,4,6,4,10,7,6,2,0,17,22,39
SAN RAFAEL,estado nutricional,nutricion normal (n),2011-01-01,1,5,5,4,7,11,20,0,33,20,53
SAN RAMON BENI,estado nutricional,nutricion normal (n),2011-01-01,9,17,17,13,15,24,0,0,41,54,95
SAN RAMON SCZ,estado nutricional,nutricion normal (n),2011-01-01,34,17,20,18,19,16,0,0,73,51,124
SANTA ANA,estado nutricional,nutricion normal (n),2011-01-01,152,142,115,103,63,79,0,0,330,324,654
SANTA CRUZ DE LA SIERRA,estado nutricional,nutricion normal (n),2011-01-01,4964,4646,2307,2313,1863,1703,393,0,9527,8662,18189
SANTA ROSA,estado nutricional,nutricion normal (n),2011-01-01,23,14,1,1,0,0,0,0,24,15,39
SANTA ROSA DEL SARA,estado nutricional,nutricion normal (n),2011-01-01,30,20,17,18,18,27,39,0,104,65,169
SANTIAGO DE CALLAPA,estado nutricional,nutricion normal (n),2011-01-01,6,0,1,2,2,1,5,0,14,3,17
