,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
EL PUENTE(STC),estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,1,0,1,0,0,1,2,3
EL PUENTE(TJA),estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,1,0,0,0,2,2
EL VILLAR,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
ENTRE RIOS,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,2,0,0,0,2,1,3
FERNANDEZ ALONSO,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,2,0,0,0,0,0,2,2
GUAYARAMERIN,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
GUTIERREZ,estado nutricional,desnutricion grave (g),2008-01-01,0,0,12,3,3,6,0,0,15,9,24
ICLA,estado nutricional,desnutricion grave (g),2008-01-01,0,1,1,2,0,1,0,0,1,4,5
INQUISIVI,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
IXIAMAS,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,1,0,0,0,2,2
JESUS DE MACHACA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,3,1,0,2,0,0,3,3,6
LA PAZ,estado nutricional,desnutricion grave (g),2008-01-01,3,3,7,18,0,10,0,0,10,31,41
LAGUNILLAS,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,1,0,0,1,1,2
LLALLAGUA,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,1,0,0,1,1,2
MACHARETI,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
MAGDALENA,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
MALLA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,1,0,1,0,0,1,2,3
MINEROS,estado nutricional,desnutricion grave (g),2008-01-01,0,2,0,1,0,0,0,0,0,3,3
MIZQUE,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
MOJINETE,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
MOJOCOYA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
MONTEAGUDO,estado nutricional,desnutricion grave (g),2008-01-01,2,1,1,2,0,1,0,0,3,4,7
MONTERO,estado nutricional,desnutricion grave (g),2008-01-01,2,3,1,2,1,1,0,0,4,6,10
MOROCHATA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,1,0,0,1,1,2
OCURI,estado nutricional,desnutricion grave (g),2008-01-01,2,0,1,1,0,1,0,0,3,2,5
OKINAWA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
OMEREQUE,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
ORURO,estado nutricional,desnutricion grave (g),2008-01-01,4,1,0,0,1,0,0,0,5,1,6
PADILLA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
PAILON,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,2,0,0,0,0,0,2,2
PAMPA GRANDE,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
POCOATA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,5,0,0,0,0,0,5,5
POCONA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,0,1,2,0,0,2,2,4
PORCO,estado nutricional,desnutricion grave (g),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
POROMA,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,3,1,0,0,3,2,5
PORTACHUELO,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
PORVENIR,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
POTOSI,estado nutricional,desnutricion grave (g),2008-01-01,1,2,0,5,4,6,0,0,5,13,18
PRESTO,estado nutricional,desnutricion grave (g),2008-01-01,0,0,2,0,0,0,0,0,2,0,2
PUCARANI,estado nutricional,desnutricion grave (g),2008-01-01,2,0,0,0,0,0,0,0,2,0,2
PUERTO CARABUCO,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
PUERTO GONZALO MORENO,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,2,1,1,0,0,2,3,5
PUERTO SUAREZ,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,2,0,0,0,0,0,2,2
PUERTO VILLARROEL,estado nutricional,desnutricion grave (g),2008-01-01,0,3,3,2,1,1,0,0,4,6,10
PUNA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,1,2,1,0,0,3,2,5
PUNATA,estado nutricional,desnutricion grave (g),2008-01-01,3,1,0,0,0,0,0,0,3,1,4
QUIABAYA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
QUILLACOLLO,estado nutricional,desnutricion grave (g),2008-01-01,2,0,0,3,2,0,0,0,4,3,7
RAVELO,estado nutricional,desnutricion grave (g),2008-01-01,0,1,2,2,0,2,0,0,2,5,7
REYES,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
RIBERALTA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,1,0,0,0,2,2
ROBORE,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,2,0,1,0,0,1,3,4
SACABA,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SACACA,estado nutricional,desnutricion grave (g),2008-01-01,1,2,0,0,0,1,0,0,1,3,4
SAN BENITO,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN BORJA,estado nutricional,desnutricion grave (g),2008-01-01,3,0,1,1,0,0,0,0,4,1,5
SAN BUENA VENTURA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
SAN CARLOS,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,0,2,0,0,0,3,0,3
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion grave (g),2008-01-01,1,0,1,0,0,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,3,1,1,0,0,1,4,5
SAN JUAN DE YAPACANI,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
SAN LORENZO(PND),estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN LORENZO(TJA),estado nutricional,desnutricion grave (g),2008-01-01,0,4,2,1,0,0,0,0,2,5,7
SAN LUCAS,estado nutricional,desnutricion grave (g),2008-01-01,1,5,1,4,2,5,0,0,4,14,18
SAN PABLO DE LIPEZ,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
SAN PEDRO,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
SANTA ANA,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion grave (g),2008-01-01,15,13,7,6,12,10,0,0,34,29,63
SANTA ROSA DEL SARA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
SAPAHAQUI,estado nutricional,desnutricion grave (g),2008-01-01,0,0,3,0,0,0,0,0,3,0,3
SICA SICA (VILLA AROMA),estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SIPE SIPE,estado nutricional,desnutricion grave (g),2008-01-01,0,2,0,1,0,0,0,0,0,3,3
SOPACHUY,estado nutricional,desnutricion grave (g),2008-01-01,0,0,4,1,0,0,0,0,4,1,5
SORACACHI,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
SUCRE,estado nutricional,desnutricion grave (g),2008-01-01,2,0,3,1,0,2,0,0,5,3,8
TACACOMA,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
TACOBAMBA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,1,1,0,0,1,2,3
TACOPAYA,estado nutricional,desnutricion grave (g),2008-01-01,0,2,0,0,0,0,0,0,0,2,2
TAPACARI,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
TARABUCO,estado nutricional,desnutricion grave (g),2008-01-01,0,0,3,5,1,0,0,0,4,5,9
TARIJA,estado nutricional,desnutricion grave (g),2008-01-01,1,0,2,4,2,0,0,0,5,4,9
TARVITA,estado nutricional,desnutricion grave (g),2008-01-01,0,2,1,1,0,2,0,0,1,5,6
TINGUIPAYA,estado nutricional,desnutricion grave (g),2008-01-01,2,2,2,4,2,1,0,0,6,7,13
TIQUIPAYA,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
TIRAQUE (CBBA),estado nutricional,desnutricion grave (g),2008-01-01,2,1,2,3,0,2,0,0,4,6,10
TOCO,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
TOLATA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
TOLEDO,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
TOMAVE,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
TOMINA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,2,1,1,0,0,1,3,4
TORO TORO,estado nutricional,desnutricion grave (g),2008-01-01,0,1,1,1,0,0,0,0,1,2,3
TOTORA(CBBA),estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
TRINIDAD,estado nutricional,desnutricion grave (g),2008-01-01,0,0,4,3,4,0,0,0,8,3,11
TUPIZA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,1,0,1,0,0,1,2,3
UNCIA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
VACAS,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
VIACHA,estado nutricional,desnutricion grave (g),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
VILLA MONTES,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,1,0,0,0,2,2
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion grave (g),2008-01-01,0,0,4,0,0,0,0,0,4,0,4
VILLA TUNARI,estado nutricional,desnutricion grave (g),2008-01-01,1,0,3,0,0,1,0,0,4,1,5
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
VILLAZON,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
VITICHI,estado nutricional,desnutricion grave (g),2008-01-01,1,1,0,0,1,0,0,0,2,1,3
WALDO BALLIVIAN,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
WARNES,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,1,0,0,1,1,2
YACO,estado nutricional,desnutricion grave (g),2008-01-01,1,0,0,2,0,0,0,0,1,2,3
YACUIBA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
YANACACHI,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
YAPACANI,estado nutricional,desnutricion grave (g),2008-01-01,0,0,2,0,0,1,0,0,2,1,3
YOCALLA,estado nutricional,desnutricion grave (g),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
YUNCHARA,estado nutricional,desnutricion grave (g),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
ACHACACHI,estado nutricional,desnutricion grave (g),2008-02-01,0,2,1,1,0,0,0,0,1,3,4
AIQUILE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,3,1,0,0,0,0,3,1,4
ALALAY,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
ALCALA,estado nutricional,desnutricion grave (g),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
ANCORAIMES,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
ANZALDO,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
ARAMPAMPA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,5,3,1,1,0,0,6,4,10
ARQUE,estado nutricional,desnutricion grave (g),2008-02-01,1,0,0,0,1,4,0,0,2,4,6
ASCENCION DE GUARAYOS,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,2,2,3,0,0,2,5,7
ATOCHA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,2,1,0,0,2,1,3
AYATA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
AYO AYO,estado nutricional,desnutricion grave (g),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,2,0,0,0,2,1,3
AZURDUY,estado nutricional,desnutricion grave (g),2008-02-01,1,0,2,4,0,1,0,0,3,5,8
BELEN DE URMIRI,estado nutricional,desnutricion grave (g),2008-02-01,0,2,0,0,0,1,0,0,0,3,3
BELLA FLOR,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
BETANZOS,estado nutricional,desnutricion grave (g),2008-02-01,2,3,0,2,1,4,0,0,3,9,12
BOLIVAR,estado nutricional,desnutricion grave (g),2008-02-01,1,2,1,2,2,2,0,0,4,6,10
BOLPEBRA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
BOYUIBE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
BUENA VISTA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,1,0,0,0,2,0,2
CABEZAS,estado nutricional,desnutricion grave (g),2008-02-01,0,0,3,1,0,0,0,0,3,1,4
CALAMARCA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,1,2,1,0,0,3,2,5
CAMATAQUI (C. VILLA ABECIA),estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
CAPINOTA,estado nutricional,desnutricion grave (g),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
CARACOLLO,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
CARANAVI,estado nutricional,desnutricion grave (g),2008-02-01,1,2,1,1,1,0,0,0,3,3,6
CARAPARI,estado nutricional,desnutricion grave (g),2008-02-01,2,0,0,0,1,0,0,0,3,0,3
CARMEN RIVERO TORREZ,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
CHALLAPATA,estado nutricional,desnutricion grave (g),2008-02-01,3,1,0,0,0,0,0,0,3,1,4
CHARAGUA,estado nutricional,desnutricion grave (g),2008-02-01,2,3,0,1,0,0,0,0,2,4,6
CHAYANTA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
CHIMORE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,1,0,0,0,0,1,1,2
COBIJA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,1,0,0,0,2,2
COCHABAMBA,estado nutricional,desnutricion grave (g),2008-02-01,6,15,4,4,2,4,0,0,12,23,35
COLCAPIRHUA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
"COLCHA ""K""",estado nutricional,desnutricion grave (g),2008-02-01,0,1,0,1,0,0,0,0,0,2,2
COLOMI,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
COLPA BELGICA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
COLQUECHACA,estado nutricional,desnutricion grave (g),2008-02-01,3,2,3,2,0,1,0,0,6,5,11
COMANCHE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,1,0,0,1,1,2
COPACABANA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
CORIPATA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
CORQUE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
COTAGAITA,estado nutricional,desnutricion grave (g),2008-02-01,1,2,1,1,0,0,0,0,2,3,5
CUEVO,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
CULPINA,estado nutricional,desnutricion grave (g),2008-02-01,1,0,1,1,0,0,0,0,2,1,3
CURAHUARA DE CARANGAS,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
CURVA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
EL ALTO,estado nutricional,desnutricion grave (g),2008-02-01,6,6,2,4,5,2,0,0,13,12,25
EL PUENTE(STC),estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS,estado nutricional,desnutricion grave (g),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
GENERAL SAAVEDRA,estado nutricional,desnutricion grave (g),2008-02-01,1,0,0,0,0,1,0,0,1,1,2
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
GUTIERREZ,estado nutricional,desnutricion grave (g),2008-02-01,0,0,2,5,0,0,0,0,2,5,7
HUACARETA,estado nutricional,desnutricion grave (g),2008-02-01,2,0,0,0,1,0,0,0,3,0,3
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,1,0,0,0,2,0,2
HUANUNI,estado nutricional,desnutricion grave (g),2008-02-01,1,1,0,0,0,0,0,0,1,1,2
ICHOCA,estado nutricional,desnutricion grave (g),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
ICLA,estado nutricional,desnutricion grave (g),2008-02-01,1,0,4,4,0,5,0,0,5,9,14
INCAHUASI,estado nutricional,desnutricion grave (g),2008-02-01,3,1,4,3,4,0,0,0,11,4,15
INQUISIVI,estado nutricional,desnutricion grave (g),2008-02-01,2,0,1,0,0,0,0,0,3,0,3
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
IXIAMAS,estado nutricional,desnutricion grave (g),2008-02-01,2,0,0,1,0,0,0,0,2,1,3
JESUS DE MACHACA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
LA ASUNTA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
LA PAZ,estado nutricional,desnutricion grave (g),2008-02-01,5,3,2,1,0,5,0,0,7,9,16
LAGUNILLAS,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,1,1,1,0,0,2,2,4
LAJA,estado nutricional,desnutricion grave (g),2008-02-01,0,2,1,0,0,0,0,0,1,2,3
LLALLAGUA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,2,0,0,0,0,0,2,0,2
LURIBAY,estado nutricional,desnutricion grave (g),2008-02-01,4,0,0,0,2,0,0,0,6,0,6
MACHARETI,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
MAGDALENA,estado nutricional,desnutricion grave (g),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
MIZQUE,estado nutricional,desnutricion grave (g),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
MOCOMOCO,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
MONTEAGUDO,estado nutricional,desnutricion grave (g),2008-02-01,3,1,0,2,1,1,0,0,4,4,8
MONTERO,estado nutricional,desnutricion grave (g),2008-02-01,1,2,0,1,1,0,0,0,2,3,5
MORO MORO,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,1,0,0,0,2,2
MOROCHATA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,3,1,0,0,0,0,3,1,4
OCURI,estado nutricional,desnutricion grave (g),2008-02-01,5,1,1,3,1,1,0,0,7,5,12
OMEREQUE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,0,2,0,0,0,2,2
ORURO,estado nutricional,desnutricion grave (g),2008-02-01,2,0,1,0,0,0,0,0,3,0,3
PADILLA,estado nutricional,desnutricion grave (g),2008-02-01,0,1,1,0,1,0,0,0,2,1,3
PAILON,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,1,0,0,0,1,1,2
PAMPA GRANDE,estado nutricional,desnutricion grave (g),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
PAZÑA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
POCOATA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,2,2,1,0,0,2,3,5
POCONA,estado nutricional,desnutricion grave (g),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
POJO (CBBA),estado nutricional,desnutricion grave (g),2008-02-01,1,0,1,1,1,0,0,0,3,1,4
POROMA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,3,0,0,0,0,1,3,4
PORTACHUELO,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,1,0,0,1,1,2
POSTRER VALLE,estado nutricional,desnutricion grave (g),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
POTOSI,estado nutricional,desnutricion grave (g),2008-02-01,1,3,3,1,1,1,0,0,5,5,10
PRESTO,estado nutricional,desnutricion grave (g),2008-02-01,0,1,2,0,1,0,0,0,3,1,4
PUCARA,estado nutricional,desnutricion grave (g),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
