,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CHAQUI,estado nutricional,sobrepeso (s),2008-01-01,15,7,7,8,17,22,0,0,39,37,76
CHARAGUA,estado nutricional,sobrepeso (s),2008-01-01,23,18,16,10,7,3,0,0,46,31,77
CHARAÑA,estado nutricional,sobrepeso (s),2008-01-01,2,1,0,1,0,0,0,0,2,2,4
CHAYANTA,estado nutricional,sobrepeso (s),2008-01-01,10,8,1,3,14,10,0,0,25,21,46
CHIMORE,estado nutricional,sobrepeso (s),2008-01-01,0,3,5,6,1,3,0,0,6,12,18
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,sobrepeso (s),2008-01-01,6,9,1,0,0,0,0,0,7,9,16
CHUMA,estado nutricional,sobrepeso (s),2008-01-01,10,13,6,10,12,11,2,0,30,34,64
CLIZA,estado nutricional,sobrepeso (s),2008-01-01,31,34,14,5,17,15,0,0,62,54,116
COBIJA,estado nutricional,sobrepeso (s),2008-01-01,17,17,63,50,17,8,0,0,97,75,172
COCHABAMBA,estado nutricional,sobrepeso (s),2008-01-01,210,175,150,114,73,88,0,0,433,377,810
COIPASA,estado nutricional,sobrepeso (s),2008-01-01,0,0,0,3,0,0,0,0,0,3,3
COLCAPIRHUA,estado nutricional,sobrepeso (s),2008-01-01,15,16,5,4,1,1,0,0,21,21,42
"COLCHA ""K""",estado nutricional,sobrepeso (s),2008-01-01,3,1,0,0,0,1,0,0,3,2,5
COLLANA,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
COLOMI,estado nutricional,sobrepeso (s),2008-01-01,3,3,1,0,0,0,0,0,4,3,7
COLPA BELGICA,estado nutricional,sobrepeso (s),2008-01-01,6,4,3,3,2,2,0,0,11,9,20
COLQUECHACA,estado nutricional,sobrepeso (s),2008-01-01,16,11,5,2,5,4,0,0,26,17,43
COLQUENCHA,estado nutricional,sobrepeso (s),2008-01-01,10,7,2,2,5,1,0,0,17,10,27
COLQUIRI,estado nutricional,sobrepeso (s),2008-01-01,10,9,4,4,6,8,0,0,20,21,41
COMANCHE,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
COPACABANA,estado nutricional,sobrepeso (s),2008-01-01,1,1,3,0,2,3,0,0,6,4,10
CORIPATA,estado nutricional,sobrepeso (s),2008-01-01,2,4,2,0,0,0,0,0,4,4,8
CORO CORO,estado nutricional,sobrepeso (s),2008-01-01,2,0,0,0,0,0,0,0,2,0,2
COROICO,estado nutricional,sobrepeso (s),2008-01-01,15,10,1,2,13,14,6,0,35,26,61
CORQUE,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,1,0,1,0,0,1,2,3
COTAGAITA,estado nutricional,sobrepeso (s),2008-01-01,3,1,0,1,0,0,0,0,3,2,5
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,sobrepeso (s),2008-01-01,2,1,0,0,0,0,0,0,2,1,3
CUEVO,estado nutricional,sobrepeso (s),2008-01-01,7,8,2,0,2,0,0,0,11,8,19
CULPINA,estado nutricional,sobrepeso (s),2008-01-01,7,9,1,1,0,0,0,0,8,10,18
CURAHUARA DE CARANGAS,estado nutricional,sobrepeso (s),2008-01-01,1,0,2,0,0,0,0,0,3,0,3
CURVA,estado nutricional,sobrepeso (s),2008-01-01,1,3,4,0,2,2,0,0,7,5,12
DESAGUADERO,estado nutricional,sobrepeso (s),2008-01-01,5,7,2,1,0,1,0,0,7,9,16
EL ALTO,estado nutricional,sobrepeso (s),2008-01-01,267,226,141,139,94,100,62,0,564,465,1029
EL CHORO,estado nutricional,sobrepeso (s),2008-01-01,4,4,1,2,7,0,0,0,12,6,18
EL PUENTE(STC),estado nutricional,sobrepeso (s),2008-01-01,0,0,24,8,2,2,0,0,26,10,36
EL PUENTE(TJA),estado nutricional,sobrepeso (s),2008-01-01,3,2,1,1,2,0,0,0,6,3,9
EL VILLAR,estado nutricional,sobrepeso (s),2008-01-01,3,3,2,0,2,1,0,0,7,4,11
ENTRE RIOS,estado nutricional,sobrepeso (s),2008-01-01,19,8,18,21,4,7,0,0,41,36,77
ENTRE RIOS,estado nutricional,sobrepeso (s),2008-01-01,20,6,6,4,1,5,0,0,27,15,42
EXALTACION,estado nutricional,sobrepeso (s),2008-01-01,1,1,9,14,4,8,0,0,14,23,37
FERNANDEZ ALONSO,estado nutricional,sobrepeso (s),2008-01-01,12,8,14,7,5,2,0,0,31,17,48
FILADELFIA,estado nutricional,sobrepeso (s),2008-01-01,1,2,1,5,0,0,0,0,2,7,9
GENERAL SAAVEDRA,estado nutricional,sobrepeso (s),2008-01-01,12,9,10,7,12,10,0,0,34,26,60
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,sobrepeso (s),2008-01-01,12,19,4,5,13,12,4,0,33,36,69
GUAQUI,estado nutricional,sobrepeso (s),2008-01-01,1,2,2,1,0,2,5,0,8,5,13
GUAYARAMERIN,estado nutricional,sobrepeso (s),2008-01-01,3,3,200,162,83,78,0,0,286,243,529
GUTIERREZ,estado nutricional,sobrepeso (s),2008-01-01,1,0,45,36,10,8,0,0,56,44,100
HUACARETA,estado nutricional,sobrepeso (s),2008-01-01,9,5,1,0,2,4,0,0,12,9,21
HUACAYA (VILLA DE HUACAYA),estado nutricional,sobrepeso (s),2008-01-01,3,3,0,2,0,2,0,0,3,7,10
HUANUNI,estado nutricional,sobrepeso (s),2008-01-01,1,4,0,0,0,0,0,0,1,4,5
HUARACAJE,estado nutricional,sobrepeso (s),2008-01-01,4,6,2,3,11,5,0,0,17,14,31
HUAYLLAMARCA,estado nutricional,sobrepeso (s),2008-01-01,0,0,2,1,1,0,0,0,3,1,4
ICHOCA,estado nutricional,sobrepeso (s),2008-01-01,9,19,4,12,25,20,0,0,38,51,89
ICLA,estado nutricional,sobrepeso (s),2008-01-01,9,19,23,14,59,45,0,0,91,78,169
INCAHUASI,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,0,1,0,0,1,2,3
INQUISIVI,estado nutricional,sobrepeso (s),2008-01-01,7,5,4,4,8,12,3,0,22,21,43
IRUPANA (VILLA DE LANZA),estado nutricional,sobrepeso (s),2008-01-01,15,6,3,0,2,5,0,0,20,11,31
IXIAMAS,estado nutricional,sobrepeso (s),2008-01-01,1,3,11,5,0,1,0,0,12,9,21
JESUS DE MACHACA,estado nutricional,sobrepeso (s),2008-01-01,4,6,2,1,4,3,2,0,12,10,22
LA ASUNTA,estado nutricional,sobrepeso (s),2008-01-01,12,2,0,0,0,2,0,0,12,4,16
LA PAZ,estado nutricional,sobrepeso (s),2008-01-01,134,126,45,41,102,83,49,0,330,250,580
LAGUNILLAS,estado nutricional,sobrepeso (s),2008-01-01,9,7,17,17,17,19,0,0,43,43,86
LAJA,estado nutricional,sobrepeso (s),2008-01-01,15,4,5,4,2,1,13,0,35,9,44
LAS CARRERAS,estado nutricional,sobrepeso (s),2008-01-01,3,2,0,0,2,0,0,0,5,2,7
LICOMA PAMPA,estado nutricional,sobrepeso (s),2008-01-01,4,11,2,0,4,7,0,0,10,18,28
LLALLAGUA,estado nutricional,sobrepeso (s),2008-01-01,11,5,3,1,5,2,0,0,19,8,27
LLICA,estado nutricional,sobrepeso (s),2008-01-01,0,0,2,1,0,1,0,0,2,2,4
LORETO,estado nutricional,sobrepeso (s),2008-01-01,6,2,4,1,0,0,0,0,10,3,13
LURIBAY,estado nutricional,sobrepeso (s),2008-01-01,10,2,2,1,12,3,0,0,24,6,30
MACHACAMARCA,estado nutricional,sobrepeso (s),2008-01-01,3,5,0,2,1,0,0,0,4,7,11
MACHARETI,estado nutricional,sobrepeso (s),2008-01-01,7,10,5,1,10,4,0,0,22,15,37
MAGDALENA,estado nutricional,sobrepeso (s),2008-01-01,10,7,5,0,1,0,0,0,16,7,23
MAIRANA,estado nutricional,sobrepeso (s),2008-01-01,14,7,0,0,1,1,0,0,15,8,23
MALLA,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
MECAPACA,estado nutricional,sobrepeso (s),2008-01-01,3,4,1,0,2,1,0,0,6,5,11
MINEROS,estado nutricional,sobrepeso (s),2008-01-01,8,5,6,2,0,3,0,0,14,10,24
MIZQUE,estado nutricional,sobrepeso (s),2008-01-01,2,6,14,12,8,6,0,0,24,24,48
MOJINETE,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,1,0,0,1,1,2
MOJOCOYA,estado nutricional,sobrepeso (s),2008-01-01,0,0,2,4,3,4,0,0,5,8,13
MONTEAGUDO,estado nutricional,sobrepeso (s),2008-01-01,53,40,19,12,19,9,0,0,91,61,152
MONTERO,estado nutricional,sobrepeso (s),2008-01-01,147,102,154,116,97,127,0,0,398,345,743
MORO MORO,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,1,3,4,0,0,4,6,10
MOROCHATA,estado nutricional,sobrepeso (s),2008-01-01,8,9,0,2,0,1,0,0,8,12,20
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,sobrepeso (s),2008-01-01,0,1,1,0,0,0,0,0,1,1,2
OCURI,estado nutricional,sobrepeso (s),2008-01-01,11,7,0,0,0,1,0,0,11,8,19
OKINAWA,estado nutricional,sobrepeso (s),2008-01-01,0,0,9,10,17,9,0,0,26,19,45
OMEREQUE,estado nutricional,sobrepeso (s),2008-01-01,6,4,12,21,17,12,0,0,35,37,72
ORURO,estado nutricional,sobrepeso (s),2008-01-01,149,133,42,44,39,43,56,0,286,220,506
PADCAYA,estado nutricional,sobrepeso (s),2008-01-01,10,5,3,5,3,3,0,0,16,13,29
PADILLA,estado nutricional,sobrepeso (s),2008-01-01,10,7,5,1,51,60,0,0,66,68,134
PAILON,estado nutricional,sobrepeso (s),2008-01-01,0,0,25,11,7,4,0,0,32,15,47
PALCA,estado nutricional,sobrepeso (s),2008-01-01,7,6,1,0,1,0,0,0,9,6,15
PAMPA AULLAGAS,estado nutricional,sobrepeso (s),2008-01-01,5,5,5,3,5,4,6,0,21,12,33
PAMPA GRANDE,estado nutricional,sobrepeso (s),2008-01-01,5,3,0,0,0,0,0,0,5,3,8
PAPEL PAMPA,estado nutricional,sobrepeso (s),2008-01-01,21,12,4,1,0,0,0,0,25,13,38
PASORAPA,estado nutricional,sobrepeso (s),2008-01-01,5,6,4,10,2,5,0,0,11,21,32
PATACAMAYA,estado nutricional,sobrepeso (s),2008-01-01,178,159,74,79,0,0,0,0,252,238,490
PAZÑA,estado nutricional,sobrepeso (s),2008-01-01,12,7,6,13,0,1,0,0,18,21,39
PELECHUCO,estado nutricional,sobrepeso (s),2008-01-01,0,3,0,1,0,0,0,0,0,4,4
POCOATA,estado nutricional,sobrepeso (s),2008-01-01,6,4,6,9,1,1,0,0,13,14,27
POCONA,estado nutricional,sobrepeso (s),2008-01-01,1,1,2,2,0,1,0,0,3,4,7
POJO (CBBA),estado nutricional,sobrepeso (s),2008-01-01,20,5,6,4,3,3,0,0,29,12,41
POOPO,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
PORCO,estado nutricional,sobrepeso (s),2008-01-01,7,3,0,0,0,0,0,0,7,3,10
POROMA,estado nutricional,sobrepeso (s),2008-01-01,12,11,5,10,12,10,0,0,29,31,60
PORTACHUELO,estado nutricional,sobrepeso (s),2008-01-01,35,34,13,16,22,17,0,0,70,67,137
PORVENIR,estado nutricional,sobrepeso (s),2008-01-01,3,3,0,0,0,1,0,0,3,4,7
POSTRER VALLE,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,0,2,0,0,1,3,4
POTOSI,estado nutricional,sobrepeso (s),2008-01-01,97,80,33,44,20,15,0,0,150,139,289
PRESTO,estado nutricional,sobrepeso (s),2008-01-01,2,1,15,13,14,13,0,0,31,27,58
PUCARANI,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,2,1,0,0,3,1,4
PUERTO CARABUCO,estado nutricional,sobrepeso (s),2008-01-01,7,6,4,2,5,3,0,0,16,11,27
PUERTO GONZALO MORENO,estado nutricional,sobrepeso (s),2008-01-01,1,3,2,2,2,0,0,0,5,5,10
PUERTO QUIJARRO,estado nutricional,sobrepeso (s),2008-01-01,0,0,36,50,2,3,0,0,38,53,91
PUERTO RICO,estado nutricional,sobrepeso (s),2008-01-01,5,3,6,4,0,0,0,0,11,7,18
PUERTO SILES,estado nutricional,sobrepeso (s),2008-01-01,0,0,1,1,0,1,0,0,1,2,3
PUERTO SUAREZ,estado nutricional,sobrepeso (s),2008-01-01,0,0,25,13,3,5,0,0,28,18,46
PUERTO VILLARROEL,estado nutricional,sobrepeso (s),2008-01-01,22,30,13,18,22,7,0,0,57,55,112
PUNA,estado nutricional,sobrepeso (s),2008-01-01,28,2,1,0,0,1,0,0,29,3,32
PUNATA,estado nutricional,sobrepeso (s),2008-01-01,40,32,0,0,17,12,0,0,57,44,101
QUIABAYA,estado nutricional,sobrepeso (s),2008-01-01,2,1,0,0,0,0,0,0,2,1,3
QUILLACOLLO,estado nutricional,sobrepeso (s),2008-01-01,40,31,22,16,11,9,0,0,73,56,129
QUIME,estado nutricional,sobrepeso (s),2008-01-01,8,11,3,7,17,7,2,0,30,25,55
QUIRUSILLAS,estado nutricional,sobrepeso (s),2008-01-01,3,4,0,0,3,0,0,0,6,4,10
RAVELO,estado nutricional,sobrepeso (s),2008-01-01,3,3,1,2,0,0,0,0,4,5,9
REYES,estado nutricional,sobrepeso (s),2008-01-01,19,22,6,4,2,7,0,0,27,33,60
RIBERALTA,estado nutricional,sobrepeso (s),2008-01-01,6,0,774,649,206,192,4,0,990,841,1831
ROBORE,estado nutricional,sobrepeso (s),2008-01-01,0,0,4,6,1,3,0,0,5,9,14
SABAYA,estado nutricional,sobrepeso (s),2008-01-01,4,2,0,2,0,2,0,0,4,6,10
SACABA,estado nutricional,sobrepeso (s),2008-01-01,9,6,6,9,41,28,0,0,56,43,99
SACABAMBA,estado nutricional,sobrepeso (s),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
SACACA,estado nutricional,sobrepeso (s),2008-01-01,2,4,0,1,11,2,0,0,13,7,20
SALINAS DE GARCI MENDOZA,estado nutricional,sobrepeso (s),2008-01-01,1,3,3,4,6,1,1,0,11,8,19
SAMAIPATA,estado nutricional,sobrepeso (s),2008-01-01,5,4,0,0,2,0,0,0,7,4,11
SAN AGUSTIN,estado nutricional,sobrepeso (s),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,estado nutricional,sobrepeso (s),2008-01-01,0,0,4,5,1,1,0,0,5,6,11
SAN ANDRES DE MACHACA,estado nutricional,sobrepeso (s),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN ANTONIO DE ESMORUCO,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN BENITO,estado nutricional,sobrepeso (s),2008-01-01,6,2,0,0,0,0,0,0,6,2,8
SAN BORJA,estado nutricional,sobrepeso (s),2008-01-01,32,35,55,56,43,47,8,0,138,138,276
SAN BUENA VENTURA,estado nutricional,sobrepeso (s),2008-01-01,6,8,1,1,0,0,0,0,7,9,16
SAN CARLOS,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,1,0,0,0,2,0,2
SAN IGNACIO,estado nutricional,sobrepeso (s),2008-01-01,116,80,67,49,10,11,13,0,206,140,346
SAN IGNACIO DE VELASCO,estado nutricional,sobrepeso (s),2008-01-01,15,11,5,1,1,1,0,0,21,13,34
SAN JAVIER(BNI),estado nutricional,sobrepeso (s),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SAN JOAQUIN,estado nutricional,sobrepeso (s),2008-01-01,0,0,23,13,1,1,0,0,24,14,38
SAN JOSE DE CHIQUITOS,estado nutricional,sobrepeso (s),2008-01-01,0,0,14,12,5,6,0,0,19,18,37
SAN LORENZO(PND),estado nutricional,sobrepeso (s),2008-01-01,2,3,1,1,0,0,0,0,3,4,7
SAN LORENZO(TJA),estado nutricional,sobrepeso (s),2008-01-01,3,1,2,0,1,1,0,0,6,2,8
SAN LUCAS,estado nutricional,sobrepeso (s),2008-01-01,6,5,2,0,3,1,0,0,11,6,17
SAN MATIAS,estado nutricional,sobrepeso (s),2008-01-01,0,0,35,19,6,2,0,0,41,21,62
SAN MIGUEL DE VELASCO,estado nutricional,sobrepeso (s),2008-01-01,0,5,2,0,1,0,0,0,3,5,8
SAN PABLO DE LIPEZ,estado nutricional,sobrepeso (s),2008-01-01,2,1,1,3,1,3,0,0,4,7,11
SAN PEDRO,estado nutricional,sobrepeso (s),2008-01-01,23,18,14,13,2,4,0,0,39,35,74
SAN PEDRO DE BUENA VISTA,estado nutricional,sobrepeso (s),2008-01-01,6,9,0,0,0,0,0,0,6,9,15
SAN PEDRO DE CURAHUARA,estado nutricional,sobrepeso (s),2008-01-01,24,21,13,17,0,0,0,0,37,38,75
SAN PEDRO DE QUEMES,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
SAN PEDRO DE TIQUINA,estado nutricional,sobrepeso (s),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO(PND),estado nutricional,sobrepeso (s),2008-01-01,2,0,2,1,2,1,0,0,6,2,8
SAN RAFAEL,estado nutricional,sobrepeso (s),2008-01-01,0,3,0,0,0,0,0,0,0,3,3
SAN RAMON,estado nutricional,sobrepeso (s),2008-01-01,0,0,14,5,3,4,0,0,17,9,26
SANTA ANA,estado nutricional,sobrepeso (s),2008-01-01,0,0,34,20,15,18,3,0,52,38,90
SANTA CRUZ DE LA SIERRA,estado nutricional,sobrepeso (s),2008-01-01,271,192,644,463,280,267,0,0,1195,922,2117
SANTA ROSA,estado nutricional,sobrepeso (s),2008-01-01,27,44,47,46,36,47,0,0,110,137,247
SANTA ROSA DEL SARA,estado nutricional,sobrepeso (s),2008-01-01,14,4,2,0,1,6,0,0,17,10,27
SANTIAGO DE CALLAPA,estado nutricional,sobrepeso (s),2008-01-01,9,12,3,2,1,1,0,0,13,15,28
SANTIAGO DE HUARI,estado nutricional,sobrepeso (s),2008-01-01,0,0,6,8,8,14,0,0,14,22,36
SANTIAGO DE MACHACA,estado nutricional,sobrepeso (s),2008-01-01,4,3,4,1,1,3,0,0,9,7,16
SANTIVAÑES,estado nutricional,sobrepeso (s),2008-01-01,0,0,0,0,2,1,0,0,2,1,3
SANTUARIO DE QUILLACAS,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,1,4,4,4,0,9,6,15
SAPAHAQUI,estado nutricional,sobrepeso (s),2008-01-01,4,12,1,6,7,6,0,0,12,24,36
SENA,estado nutricional,sobrepeso (s),2008-01-01,1,2,2,1,0,1,0,0,3,4,7
SICA SICA (VILLA AROMA),estado nutricional,sobrepeso (s),2008-01-01,78,80,29,27,3,1,0,0,110,108,218
SIPE SIPE,estado nutricional,sobrepeso (s),2008-01-01,1,2,0,1,0,0,0,0,1,3,4
SOPACHUY,estado nutricional,sobrepeso (s),2008-01-01,0,0,9,2,1,0,0,0,10,2,12
SORACACHI,estado nutricional,sobrepeso (s),2008-01-01,3,7,2,8,16,21,13,0,34,36,70
SORATA,estado nutricional,sobrepeso (s),2008-01-01,12,13,7,7,2,3,0,0,21,23,44
SUCRE,estado nutricional,sobrepeso (s),2008-01-01,217,186,60,49,55,43,7,0,339,278,617
TACACHI,estado nutricional,sobrepeso (s),2008-01-01,3,0,0,0,1,0,0,0,4,0,4
TACACOMA,estado nutricional,sobrepeso (s),2008-01-01,15,8,4,1,0,0,0,0,19,9,28
TACOBAMBA,estado nutricional,sobrepeso (s),2008-01-01,5,1,7,5,2,2,0,0,14,8,22
TARABUCO,estado nutricional,sobrepeso (s),2008-01-01,8,7,31,25,43,32,1,0,83,64,147
TARACO,estado nutricional,sobrepeso (s),2008-01-01,2,0,1,0,0,1,1,0,4,1,5
TARATA,estado nutricional,sobrepeso (s),2008-01-01,0,1,0,0,1,0,0,0,1,1,2
TARIJA,estado nutricional,sobrepeso (s),2008-01-01,105,104,503,399,110,98,0,0,718,601,1319
TARVITA,estado nutricional,sobrepeso (s),2008-01-01,28,9,15,10,29,35,0,0,72,54,126
TIAWANACU,estado nutricional,sobrepeso (s),2008-01-01,3,3,1,2,2,1,11,0,17,6,23
TINGUIPAYA,estado nutricional,sobrepeso (s),2008-01-01,6,0,0,0,0,0,3,0,9,0,9
TIQUIPAYA,estado nutricional,sobrepeso (s),2008-01-01,45,23,10,5,0,0,0,0,55,28,83
TIRAQUE (CBBA),estado nutricional,sobrepeso (s),2008-01-01,20,23,9,10,7,10,0,0,36,43,79
TITO YUPANQUI (PARQUIPUJIO),estado nutricional,sobrepeso (s),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
TOCO,estado nutricional,sobrepeso (s),2008-01-01,2,0,0,0,0,0,0,0,2,0,2
TODOS SANTOS,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,1,0,2,0,2
TOLATA,estado nutricional,sobrepeso (s),2008-01-01,0,0,4,1,1,1,0,0,5,2,7
TOLEDO,estado nutricional,sobrepeso (s),2008-01-01,1,7,2,3,0,0,0,0,3,10,13
TOMAVE,estado nutricional,sobrepeso (s),2008-01-01,5,2,2,6,3,0,0,0,10,8,18
TOMINA,estado nutricional,sobrepeso (s),2008-01-01,8,12,0,0,2,3,0,0,10,15,25
TORO TORO,estado nutricional,sobrepeso (s),2008-01-01,6,1,0,0,2,6,0,0,8,7,15
TOTORA(CBBA),estado nutricional,sobrepeso (s),2008-01-01,7,4,1,1,1,0,0,0,9,5,14
TOTORA(ORR),estado nutricional,sobrepeso (s),2008-01-01,0,0,0,0,0,0,2,0,2,0,2
TRIGAL,estado nutricional,sobrepeso (s),2008-01-01,2,1,3,0,2,0,0,0,7,1,8
TRINIDAD,estado nutricional,sobrepeso (s),2008-01-01,12,6,243,157,58,64,0,0,313,227,540
TUPIZA,estado nutricional,sobrepeso (s),2008-01-01,29,19,17,12,21,22,13,0,80,53,133
TURCO,estado nutricional,sobrepeso (s),2008-01-01,11,8,2,1,2,2,0,0,15,11,26
UMALA,estado nutricional,sobrepeso (s),2008-01-01,29,32,26,15,0,0,0,0,55,47,102
UNCIA,estado nutricional,sobrepeso (s),2008-01-01,13,7,1,1,1,1,0,0,15,9,24
URIONDO (A. CONCEPCION),estado nutricional,sobrepeso (s),2008-01-01,65,61,6,5,29,39,0,0,100,105,205
UYUNI,estado nutricional,sobrepeso (s),2008-01-01,1,1,0,0,1,2,0,0,2,3,5
VACAS,estado nutricional,sobrepeso (s),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
VALLEGRANDE,estado nutricional,sobrepeso (s),2008-01-01,3,8,3,4,7,5,0,0,13,17,30
VIACHA,estado nutricional,sobrepeso (s),2008-01-01,54,33,14,7,3,3,1,0,72,43,115
