,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CARANGAS,estado nutricional,desnutricion leve (l),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
CARAPARI,estado nutricional,desnutricion leve (l),2008-01-01,3,0,6,9,5,9,0,0,14,18,32
CARIPUYO,estado nutricional,desnutricion leve (l),2008-01-01,3,4,10,4,11,14,0,0,24,22,46
CARMEN RIVERO TORREZ,estado nutricional,desnutricion leve (l),2008-01-01,0,0,7,10,6,2,0,0,13,12,25
CATACORA,estado nutricional,desnutricion leve (l),2008-01-01,3,3,3,5,12,12,0,0,18,20,38
CHALLAPATA,estado nutricional,desnutricion leve (l),2008-01-01,11,8,27,12,26,28,0,0,64,48,112
CHAQUI,estado nutricional,desnutricion leve (l),2008-01-01,0,0,6,6,3,6,0,0,9,12,21
CHARAGUA,estado nutricional,desnutricion leve (l),2008-01-01,27,37,17,20,32,51,0,0,76,108,184
CHARAÑA,estado nutricional,desnutricion leve (l),2008-01-01,1,3,2,1,0,0,0,0,3,4,7
CHAYANTA,estado nutricional,desnutricion leve (l),2008-01-01,12,34,15,13,44,45,0,0,71,92,163
CHIMORE,estado nutricional,desnutricion leve (l),2008-01-01,12,14,24,18,23,43,0,0,59,75,134
CHIPAYA,estado nutricional,desnutricion leve (l),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
CHOQUE COTA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion leve (l),2008-01-01,6,3,8,10,3,8,0,0,17,21,38
CHUMA,estado nutricional,desnutricion leve (l),2008-01-01,5,4,7,5,9,5,0,0,21,14,35
CLIZA,estado nutricional,desnutricion leve (l),2008-01-01,7,8,8,11,3,3,0,0,18,22,40
COBIJA,estado nutricional,desnutricion leve (l),2008-01-01,5,11,28,35,23,30,0,0,56,76,132
COCHABAMBA,estado nutricional,desnutricion leve (l),2008-01-01,244,203,189,141,219,287,0,0,652,631,1283
COIPASA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
COLCAPIRHUA,estado nutricional,desnutricion leve (l),2008-01-01,11,14,16,24,8,13,0,0,35,51,86
"COLCHA ""K""",estado nutricional,desnutricion leve (l),2008-01-01,3,5,6,6,7,8,0,0,16,19,35
COLLANA,estado nutricional,desnutricion leve (l),2008-01-01,2,1,2,5,4,5,0,0,8,11,19
COLOMI,estado nutricional,desnutricion leve (l),2008-01-01,11,6,9,12,7,6,0,0,27,24,51
COLPA BELGICA,estado nutricional,desnutricion leve (l),2008-01-01,2,3,4,7,2,6,0,0,8,16,24
COLQUECHACA,estado nutricional,desnutricion leve (l),2008-01-01,26,16,34,25,33,41,0,0,93,82,175
COLQUENCHA,estado nutricional,desnutricion leve (l),2008-01-01,3,4,10,11,6,17,0,0,19,32,51
COLQUIRI,estado nutricional,desnutricion leve (l),2008-01-01,6,12,8,9,19,15,0,0,33,36,69
COMANCHE,estado nutricional,desnutricion leve (l),2008-01-01,1,0,0,4,0,1,0,0,1,5,6
CONCEPCION,estado nutricional,desnutricion leve (l),2008-01-01,0,0,7,10,3,0,0,0,10,10,20
COPACABANA,estado nutricional,desnutricion leve (l),2008-01-01,2,0,0,0,1,1,0,0,3,1,4
CORIPATA,estado nutricional,desnutricion leve (l),2008-01-01,6,4,4,2,2,3,0,0,12,9,21
CORO CORO,estado nutricional,desnutricion leve (l),2008-01-01,2,2,3,0,1,1,0,0,6,3,9
COROICO,estado nutricional,desnutricion leve (l),2008-01-01,1,4,15,8,11,7,0,0,27,19,46
CORQUE,estado nutricional,desnutricion leve (l),2008-01-01,6,7,1,4,4,3,0,0,11,14,25
COTAGAITA,estado nutricional,desnutricion leve (l),2008-01-01,17,38,8,4,28,39,0,0,53,81,134
CUCHUMUELA (V. G. VILLARROEL),estado nutricional,desnutricion leve (l),2008-01-01,4,1,0,1,6,6,0,0,10,8,18
CUEVO,estado nutricional,desnutricion leve (l),2008-01-01,1,5,7,8,13,17,0,0,21,30,51
CULPINA,estado nutricional,desnutricion leve (l),2008-01-01,9,10,23,18,40,45,0,0,72,73,145
CURAHUARA DE CARANGAS,estado nutricional,desnutricion leve (l),2008-01-01,2,1,0,2,2,0,0,0,4,3,7
CURVA,estado nutricional,desnutricion leve (l),2008-01-01,0,1,1,0,6,1,0,0,7,2,9
DESAGUADERO,estado nutricional,desnutricion leve (l),2008-01-01,2,2,6,7,1,3,0,0,9,12,21
EL ALTO,estado nutricional,desnutricion leve (l),2008-01-01,210,175,248,221,251,217,0,0,709,613,1322
EL CHORO,estado nutricional,desnutricion leve (l),2008-01-01,2,1,1,1,1,3,0,0,4,5,9
EL PUENTE(STC),estado nutricional,desnutricion leve (l),2008-01-01,0,0,21,21,11,15,0,0,32,36,68
EL PUENTE(TJA),estado nutricional,desnutricion leve (l),2008-01-01,1,4,4,5,7,20,0,0,12,29,41
EL VILLAR,estado nutricional,desnutricion leve (l),2008-01-01,3,2,4,7,24,20,0,0,31,29,60
ENTRE RIOS,estado nutricional,desnutricion leve (l),2008-01-01,0,2,9,10,13,28,0,0,22,40,62
ENTRE RIOS,estado nutricional,desnutricion leve (l),2008-01-01,18,5,28,42,31,35,0,0,77,82,159
EUCALIPTUS,estado nutricional,desnutricion leve (l),2008-01-01,0,0,3,1,1,0,0,0,4,1,5
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion leve (l),2008-01-01,1,0,0,0,1,1,0,0,2,1,3
EXALTACION,estado nutricional,desnutricion leve (l),2008-01-01,1,0,1,0,0,0,0,0,2,0,2
FERNANDEZ ALONSO,estado nutricional,desnutricion leve (l),2008-01-01,13,7,9,6,8,15,0,0,30,28,58
FILADELFIA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,1,2,1,0,0,3,2,5
GENERAL SAAVEDRA,estado nutricional,desnutricion leve (l),2008-01-01,11,8,9,3,6,10,0,0,26,21,47
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion leve (l),2008-01-01,7,3,10,7,9,9,0,0,26,19,45
GUAQUI,estado nutricional,desnutricion leve (l),2008-01-01,4,3,3,3,2,3,0,0,9,9,18
GUAYARAMERIN,estado nutricional,desnutricion leve (l),2008-01-01,3,3,29,34,28,23,0,0,60,60,120
GUTIERREZ,estado nutricional,desnutricion leve (l),2008-01-01,2,0,39,46,73,93,0,0,114,139,253
HUACARETA,estado nutricional,desnutricion leve (l),2008-01-01,5,5,18,15,10,18,0,0,33,38,71
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion leve (l),2008-01-01,0,1,1,5,10,11,0,0,11,17,28
HUACHACALLA,estado nutricional,desnutricion leve (l),2008-01-01,1,0,0,1,1,0,0,0,2,1,3
HUANUNI,estado nutricional,desnutricion leve (l),2008-01-01,2,0,3,1,0,1,0,0,5,2,7
HUARACAJE,estado nutricional,desnutricion leve (l),2008-01-01,2,2,2,0,4,5,0,0,8,7,15
HUAYLLAMARCA,estado nutricional,desnutricion leve (l),2008-01-01,2,0,1,3,1,0,0,0,4,3,7
ICHOCA,estado nutricional,desnutricion leve (l),2008-01-01,2,3,2,2,5,6,0,0,9,11,20
ICLA,estado nutricional,desnutricion leve (l),2008-01-01,7,5,18,15,39,43,0,0,64,63,127
INCAHUASI,estado nutricional,desnutricion leve (l),2008-01-01,1,1,1,3,2,4,0,0,4,8,12
INQUISIVI,estado nutricional,desnutricion leve (l),2008-01-01,14,7,11,12,5,8,0,0,30,27,57
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion leve (l),2008-01-01,2,5,7,11,15,16,0,0,24,32,56
IXIAMAS,estado nutricional,desnutricion leve (l),2008-01-01,3,3,2,4,1,2,0,0,6,9,15
JESUS DE MACHACA,estado nutricional,desnutricion leve (l),2008-01-01,3,4,5,5,6,4,0,0,14,13,27
LA ASUNTA,estado nutricional,desnutricion leve (l),2008-01-01,14,16,7,14,4,4,0,0,25,34,59
LA PAZ,estado nutricional,desnutricion leve (l),2008-01-01,87,82,62,57,47,51,0,0,196,190,386
LAGUNILLAS,estado nutricional,desnutricion leve (l),2008-01-01,5,1,13,7,20,30,0,0,38,38,76
LAJA,estado nutricional,desnutricion leve (l),2008-01-01,4,7,9,12,8,5,0,0,21,24,45
LAS CARRERAS,estado nutricional,desnutricion leve (l),2008-01-01,1,1,4,1,4,7,0,0,9,9,18
LICOMA PAMPA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,3,2,0,0,0,0,3,2,5
LLALLAGUA,estado nutricional,desnutricion leve (l),2008-01-01,6,7,11,4,26,22,0,0,43,33,76
LLICA,estado nutricional,desnutricion leve (l),2008-01-01,1,0,5,3,3,0,0,0,9,3,12
LORETO,estado nutricional,desnutricion leve (l),2008-01-01,0,4,4,4,0,0,0,0,4,8,12
LURIBAY,estado nutricional,desnutricion leve (l),2008-01-01,4,4,11,6,14,20,0,0,29,30,59
MACHACAMARCA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,0,2,1,0,0,3,1,4
MACHARETI,estado nutricional,desnutricion leve (l),2008-01-01,3,2,7,10,10,6,0,0,20,18,38
MAGDALENA,estado nutricional,desnutricion leve (l),2008-01-01,5,2,10,8,12,4,0,0,27,14,41
MAIRANA,estado nutricional,desnutricion leve (l),2008-01-01,6,9,0,0,8,7,0,0,14,16,30
MALLA,estado nutricional,desnutricion leve (l),2008-01-01,3,2,12,2,22,15,0,0,37,19,56
MECAPACA,estado nutricional,desnutricion leve (l),2008-01-01,9,11,15,11,15,16,0,0,39,38,77
MINEROS,estado nutricional,desnutricion leve (l),2008-01-01,14,14,14,11,14,10,0,0,42,35,77
MIZQUE,estado nutricional,desnutricion leve (l),2008-01-01,4,3,5,11,14,13,0,0,23,27,50
MOJINETE,estado nutricional,desnutricion leve (l),2008-01-01,1,0,0,0,0,2,0,0,1,2,3
MOJOCOYA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,2,8,5,10,0,0,7,18,25
MONTEAGUDO,estado nutricional,desnutricion leve (l),2008-01-01,14,12,23,28,44,55,0,0,81,95,176
MONTERO,estado nutricional,desnutricion leve (l),2008-01-01,110,86,120,96,132,164,0,0,362,346,708
MORO MORO,estado nutricional,desnutricion leve (l),2008-01-01,1,0,0,2,1,0,0,0,2,2,4
MOROCHATA,estado nutricional,desnutricion leve (l),2008-01-01,12,12,23,20,26,29,0,0,61,61,122
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion leve (l),2008-01-01,0,0,3,0,4,3,0,0,7,3,10
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,1,2,1,0,0,3,2,5
OCURI,estado nutricional,desnutricion leve (l),2008-01-01,8,12,40,29,33,39,0,0,81,80,161
OKINAWA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,17,15,13,20,0,0,30,35,65
OMEREQUE,estado nutricional,desnutricion leve (l),2008-01-01,3,0,1,3,7,6,0,0,11,9,20
ORURO,estado nutricional,desnutricion leve (l),2008-01-01,104,99,92,74,83,90,0,0,279,263,542
PADCAYA,estado nutricional,desnutricion leve (l),2008-01-01,4,4,9,7,14,7,0,0,27,18,45
PADILLA,estado nutricional,desnutricion leve (l),2008-01-01,7,9,10,9,10,37,0,0,27,55,82
PAILON,estado nutricional,desnutricion leve (l),2008-01-01,0,0,14,15,13,5,0,0,27,20,47
PALCA,estado nutricional,desnutricion leve (l),2008-01-01,8,10,10,2,12,13,0,0,30,25,55
PAMPA AULLAGAS,estado nutricional,desnutricion leve (l),2008-01-01,2,1,0,0,1,0,0,0,3,1,4
PAMPA GRANDE,estado nutricional,desnutricion leve (l),2008-01-01,5,5,0,0,5,8,0,0,10,13,23
PASORAPA,estado nutricional,desnutricion leve (l),2008-01-01,1,0,4,0,7,4,0,0,12,4,16
PATACAMAYA,estado nutricional,desnutricion leve (l),2008-01-01,3,1,0,3,0,0,0,0,3,4,7
PAZÑA,estado nutricional,desnutricion leve (l),2008-01-01,2,1,1,1,0,2,0,0,3,4,7
PELECHUCO,estado nutricional,desnutricion leve (l),2008-01-01,2,6,9,5,10,11,0,0,21,22,43
POCOATA,estado nutricional,desnutricion leve (l),2008-01-01,11,10,39,38,50,74,0,0,100,122,222
POCONA,estado nutricional,desnutricion leve (l),2008-01-01,34,41,8,12,45,44,0,0,87,97,184
POJO (CBBA),estado nutricional,desnutricion leve (l),2008-01-01,7,5,5,14,6,12,0,0,18,31,49
POOPO,estado nutricional,desnutricion leve (l),2008-01-01,0,2,1,2,1,3,0,0,2,7,9
PORCO,estado nutricional,desnutricion leve (l),2008-01-01,5,1,7,7,6,3,0,0,18,11,29
POROMA,estado nutricional,desnutricion leve (l),2008-01-01,7,16,22,15,25,23,0,0,54,54,108
PORTACHUELO,estado nutricional,desnutricion leve (l),2008-01-01,6,6,23,24,25,29,0,0,54,59,113
PORVENIR,estado nutricional,desnutricion leve (l),2008-01-01,2,1,5,4,3,4,0,0,10,9,19
POSTRER VALLE,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,2,2,4,0,0,3,6,9
POTOSI,estado nutricional,desnutricion leve (l),2008-01-01,76,99,88,69,93,87,0,0,257,255,512
PRESTO,estado nutricional,desnutricion leve (l),2008-01-01,6,0,27,10,23,18,0,0,56,28,84
PUCARA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,2,0,0,0,2,0,2
PUCARANI,estado nutricional,desnutricion leve (l),2008-01-01,6,2,1,0,0,1,0,0,7,3,10
PUERTO CARABUCO,estado nutricional,desnutricion leve (l),2008-01-01,1,9,7,8,14,15,0,0,22,32,54
PUERTO GONZALO MORENO,estado nutricional,desnutricion leve (l),2008-01-01,8,14,10,16,14,25,0,0,32,55,87
PUERTO QUIJARRO,estado nutricional,desnutricion leve (l),2008-01-01,0,0,8,6,2,3,0,0,10,9,19
PUERTO RICO,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,3,4,1,0,0,5,4,9
PUERTO SILES,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,2,2,4,0,0,2,6,8
PUERTO SUAREZ,estado nutricional,desnutricion leve (l),2008-01-01,0,0,7,19,2,5,0,0,9,24,33
PUERTO VILLARROEL,estado nutricional,desnutricion leve (l),2008-01-01,77,72,32,41,54,50,0,0,163,163,326
PUNA,estado nutricional,desnutricion leve (l),2008-01-01,19,11,17,31,55,74,0,0,91,116,207
PUNATA,estado nutricional,desnutricion leve (l),2008-01-01,36,8,9,5,23,25,0,0,68,38,106
QUIABAYA,estado nutricional,desnutricion leve (l),2008-01-01,2,1,4,0,1,0,0,0,7,1,8
QUILLACOLLO,estado nutricional,desnutricion leve (l),2008-01-01,26,15,47,42,36,37,0,0,109,94,203
QUIME,estado nutricional,desnutricion leve (l),2008-01-01,3,0,2,3,0,1,0,0,5,4,9
QUIRUSILLAS,estado nutricional,desnutricion leve (l),2008-01-01,0,2,0,0,4,5,0,0,4,7,11
RAVELO,estado nutricional,desnutricion leve (l),2008-01-01,27,25,35,37,105,88,0,0,167,150,317
REYES,estado nutricional,desnutricion leve (l),2008-01-01,7,5,14,7,16,19,0,0,37,31,68
RIBERALTA,estado nutricional,desnutricion leve (l),2008-01-01,3,10,60,77,31,31,0,0,94,118,212
ROBORE,estado nutricional,desnutricion leve (l),2008-01-01,0,0,16,12,6,16,0,0,22,28,50
SABAYA,estado nutricional,desnutricion leve (l),2008-01-01,0,2,3,2,3,2,0,0,6,6,12
SACABA,estado nutricional,desnutricion leve (l),2008-01-01,11,10,14,19,16,14,0,0,41,43,84
SACABAMBA,estado nutricional,desnutricion leve (l),2008-01-01,5,4,7,1,1,1,0,0,13,6,19
SACACA,estado nutricional,desnutricion leve (l),2008-01-01,4,10,32,42,58,48,0,0,94,100,194
SALINAS DE GARCI MENDOZA,estado nutricional,desnutricion leve (l),2008-01-01,2,1,1,3,3,2,0,0,6,6,12
SAMAIPATA,estado nutricional,desnutricion leve (l),2008-01-01,6,4,0,0,3,3,0,0,9,7,16
SAN AGUSTIN,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,1,1,1,0,0,1,2,3
SAN ANDRES,estado nutricional,desnutricion leve (l),2008-01-01,0,0,9,4,4,5,0,0,13,9,22
SAN ANDRES DE MACHACA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,3,2,2,4,0,0,5,6,11
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion leve (l),2008-01-01,0,1,0,1,0,0,0,0,0,2,2
SAN BENITO,estado nutricional,desnutricion leve (l),2008-01-01,18,8,7,4,9,15,0,0,34,27,61
SAN BORJA,estado nutricional,desnutricion leve (l),2008-01-01,10,9,36,36,69,70,0,0,115,115,230
SAN BUENA VENTURA,estado nutricional,desnutricion leve (l),2008-01-01,0,5,2,2,3,4,0,0,5,11,16
SAN CARLOS,estado nutricional,desnutricion leve (l),2008-01-01,0,0,25,17,8,5,0,0,33,22,55
SAN IGNACIO,estado nutricional,desnutricion leve (l),2008-01-01,9,8,15,9,4,3,0,0,28,20,48
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion leve (l),2008-01-01,0,2,8,14,21,16,0,0,29,32,61
SAN JAVIER(BNI),estado nutricional,desnutricion leve (l),2008-01-01,1,1,3,0,1,0,0,0,5,1,6
SAN JOAQUIN,estado nutricional,desnutricion leve (l),2008-01-01,0,0,2,7,4,6,0,0,6,13,19
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion leve (l),2008-01-01,0,0,21,22,14,21,0,0,35,43,78
SAN JUAN DE YAPACANI,estado nutricional,desnutricion leve (l),2008-01-01,0,0,22,28,33,23,0,0,55,51,106
SAN LORENZO(PND),estado nutricional,desnutricion leve (l),2008-01-01,1,3,3,4,5,5,0,0,9,12,21
SAN LORENZO(TJA),estado nutricional,desnutricion leve (l),2008-01-01,9,4,8,14,21,14,0,0,38,32,70
SAN LUCAS,estado nutricional,desnutricion leve (l),2008-01-01,63,59,75,88,155,169,0,0,293,316,609
SAN MATIAS,estado nutricional,desnutricion leve (l),2008-01-01,0,0,4,10,2,4,0,0,6,14,20
SAN MIGUEL DE VELASCO,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN PABLO DE LIPEZ,estado nutricional,desnutricion leve (l),2008-01-01,1,0,1,2,5,2,0,0,7,4,11
SAN PEDRO,estado nutricional,desnutricion leve (l),2008-01-01,10,11,5,4,14,10,0,0,29,25,54
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion leve (l),2008-01-01,4,7,14,11,25,21,0,0,43,39,82
SAN PEDRO DE CURAHUARA,estado nutricional,desnutricion leve (l),2008-01-01,1,1,3,1,0,0,0,0,4,2,6
SAN PEDRO DE QUEMES,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,0,0,1,0,0,1,1,2
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion leve (l),2008-01-01,1,0,1,0,0,0,0,0,2,0,2
SAN PEDRO(PND),estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,0,5,3,0,0,6,3,9
SAN RAMON,estado nutricional,desnutricion leve (l),2008-01-01,0,0,9,10,1,2,0,0,10,12,22
SAN RAMON,estado nutricional,desnutricion leve (l),2008-01-01,0,0,6,16,3,5,0,0,9,21,30
SANTA ANA,estado nutricional,desnutricion leve (l),2008-01-01,7,3,18,33,12,18,0,0,37,54,91
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion leve (l),2008-01-01,240,248,285,302,254,314,0,0,779,864,1643
SANTA ROSA,estado nutricional,desnutricion leve (l),2008-01-01,0,2,2,2,0,0,0,0,2,4,6
SANTA ROSA DEL SARA,estado nutricional,desnutricion leve (l),2008-01-01,7,3,1,6,14,12,0,0,22,21,43
SANTIAGO DE HUARI,estado nutricional,desnutricion leve (l),2008-01-01,0,1,5,2,3,5,0,0,8,8,16
SANTIAGO DE MACHACA,estado nutricional,desnutricion leve (l),2008-01-01,3,2,0,0,0,0,0,0,3,2,5
SANTIVAÑES,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,7,3,0,0,7,3,10
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion leve (l),2008-01-01,1,1,5,2,5,3,0,0,11,6,17
SAPAHAQUI,estado nutricional,desnutricion leve (l),2008-01-01,6,4,14,11,29,39,0,0,49,54,103
SENA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,1,2,0,0,0,0,1,2,3
SICA SICA (VILLA AROMA),estado nutricional,desnutricion leve (l),2008-01-01,22,5,7,10,5,2,0,0,34,17,51
SICAYA,estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,3,5,0,0,3,5,8
SIPE SIPE,estado nutricional,desnutricion leve (l),2008-01-01,5,12,15,11,10,12,0,0,30,35,65
SOPACHUY,estado nutricional,desnutricion leve (l),2008-01-01,0,0,13,26,27,59,0,0,40,85,125
SORACACHI,estado nutricional,desnutricion leve (l),2008-01-01,2,0,2,1,3,1,0,0,7,2,9
SORATA,estado nutricional,desnutricion leve (l),2008-01-01,12,15,14,12,9,21,0,0,35,48,83
SUCRE,estado nutricional,desnutricion leve (l),2008-01-01,67,62,86,94,117,136,0,0,270,292,562
TACACHI,estado nutricional,desnutricion leve (l),2008-01-01,2,0,1,2,0,1,0,0,3,3,6
TACACOMA,estado nutricional,desnutricion leve (l),2008-01-01,1,4,7,9,0,0,0,0,8,13,21
TACOBAMBA,estado nutricional,desnutricion leve (l),2008-01-01,8,8,16,7,20,16,0,0,44,31,75
TACOPAYA,estado nutricional,desnutricion leve (l),2008-01-01,1,3,3,0,17,15,0,0,21,18,39
TAPACARI,estado nutricional,desnutricion leve (l),2008-01-01,45,54,8,3,35,20,0,0,88,77,165
TARABUCO,estado nutricional,desnutricion leve (l),2008-01-01,14,11,67,55,136,138,0,0,217,204,421
TARACO,estado nutricional,desnutricion leve (l),2008-01-01,2,1,1,1,0,2,0,0,3,4,7
TARATA,estado nutricional,desnutricion leve (l),2008-01-01,0,1,2,0,5,3,0,0,7,4,11
TARIJA,estado nutricional,desnutricion leve (l),2008-01-01,5,5,153,132,130,106,0,0,288,243,531
TARVITA,estado nutricional,desnutricion leve (l),2008-01-01,16,20,25,36,88,104,0,0,129,160,289
TIAWANACU,estado nutricional,desnutricion leve (l),2008-01-01,3,3,2,2,4,3,0,0,9,8,17
TINGUIPAYA,estado nutricional,desnutricion leve (l),2008-01-01,9,14,30,17,41,30,0,0,80,61,141
TIQUIPAYA,estado nutricional,desnutricion leve (l),2008-01-01,9,7,12,11,23,16,0,0,44,34,78
TIRAQUE (CBBA),estado nutricional,desnutricion leve (l),2008-01-01,14,19,19,27,43,52,0,0,76,98,174
TITO YUPANQUI (PARQUIPUJIO),estado nutricional,desnutricion leve (l),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
