,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
INQUISIVI,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,0,2,0,2,0,2
JESUS DE MACHACA,estado nutricional,obesidad (o),2008-01-01,3,2,1,0,0,0,0,0,4,2,6
LA PAZ,estado nutricional,obesidad (o),2008-01-01,11,16,2,3,12,6,20,0,45,25,70
LAGUNILLAS,estado nutricional,obesidad (o),2008-01-01,0,0,9,3,2,1,0,0,11,4,15
LAJA,estado nutricional,obesidad (o),2008-01-01,1,0,1,1,1,0,15,0,18,1,19
LLALLAGUA,estado nutricional,obesidad (o),2008-01-01,1,1,1,0,1,1,0,0,3,2,5
MACHARETI,estado nutricional,obesidad (o),2008-01-01,0,2,0,2,1,0,1,0,2,4,6
MECAPACA,estado nutricional,obesidad (o),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
MIZQUE,estado nutricional,obesidad (o),2008-01-01,0,0,3,3,0,0,0,0,3,3,6
MONTEAGUDO,estado nutricional,obesidad (o),2008-01-01,4,2,1,0,0,3,0,0,5,5,10
MORO MORO,estado nutricional,obesidad (o),2008-01-01,0,1,1,0,0,0,0,0,1,1,2
OMEREQUE,estado nutricional,obesidad (o),2008-01-01,0,0,4,4,1,0,0,0,5,4,9
ORURO,estado nutricional,obesidad (o),2008-01-01,4,6,2,4,0,0,24,0,30,10,40
PADILLA,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,4,4,0,0,4,4,8
PAPEL PAMPA,estado nutricional,obesidad (o),2008-01-01,9,1,0,0,0,0,0,0,9,1,10
PASORAPA,estado nutricional,obesidad (o),2008-01-01,5,1,1,0,0,0,0,0,6,1,7
PATACAMAYA,estado nutricional,obesidad (o),2008-01-01,20,18,6,4,0,0,0,0,26,22,48
POJO (CBBA),estado nutricional,obesidad (o),2008-01-01,0,0,0,3,0,0,0,0,0,3,3
POOPO,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,0,1,0,1,0,1
POROMA,estado nutricional,obesidad (o),2008-01-01,6,3,7,4,4,1,0,0,17,8,25
POTOSI,estado nutricional,obesidad (o),2008-01-01,18,23,5,1,5,3,0,0,28,27,55
PUERTO SUAREZ,estado nutricional,obesidad (o),2008-01-01,0,0,2,0,1,1,0,0,3,1,4
PUERTO VILLARROEL,estado nutricional,obesidad (o),2008-01-01,1,2,0,0,0,1,0,0,1,3,4
PUNA,estado nutricional,obesidad (o),2008-01-01,0,1,0,0,1,0,0,0,1,1,2
QUILLACOLLO,estado nutricional,obesidad (o),2008-01-01,9,6,6,0,2,0,0,0,17,6,23
QUIME,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,0,4,0,4,0,4
REYES,estado nutricional,obesidad (o),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
RIBERALTA,estado nutricional,obesidad (o),2008-01-01,0,0,85,33,6,3,0,0,91,36,127
SABAYA,estado nutricional,obesidad (o),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SACABA,estado nutricional,obesidad (o),2008-01-01,3,3,3,4,13,7,0,0,19,14,33
SACACA,estado nutricional,obesidad (o),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
SALINAS DE GARCI MENDOZA,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,2,0,0,0,2,2
SAN ANTONIO DE ESMORUCO,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,0,1,0,1,0,1
SAN BORJA,estado nutricional,obesidad (o),2008-01-01,0,0,3,3,0,0,0,0,3,3,6
SAN IGNACIO,estado nutricional,obesidad (o),2008-01-01,59,47,26,7,2,2,1,0,88,56,144
SAN IGNACIO DE VELASCO,estado nutricional,obesidad (o),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,estado nutricional,obesidad (o),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
SAN PEDRO DE CURAHUARA,estado nutricional,obesidad (o),2008-01-01,3,2,0,0,0,0,0,0,3,2,5
SANTA CRUZ DE LA SIERRA,estado nutricional,obesidad (o),2008-01-01,0,0,5,0,4,3,0,0,9,3,12
SANTA ROSA,estado nutricional,obesidad (o),2008-01-01,12,11,6,6,1,2,0,0,19,19,38
SANTIAGO DE HUARI,estado nutricional,obesidad (o),2008-01-01,0,0,1,3,2,0,0,0,3,3,6
SANTIAGO DE MACHACA,estado nutricional,obesidad (o),2008-01-01,1,1,0,1,4,3,0,0,5,5,10
SANTUARIO DE QUILLACAS,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,0,2,0,2,0,2
SAPAHAQUI,estado nutricional,obesidad (o),2008-01-01,0,1,0,0,4,0,0,0,4,1,5
SICA SICA (VILLA AROMA),estado nutricional,obesidad (o),2008-01-01,0,2,0,0,0,0,0,0,0,2,2
SIPE SIPE,estado nutricional,obesidad (o),2008-01-01,1,2,2,12,0,3,0,0,3,17,20
SORACACHI,estado nutricional,obesidad (o),2008-01-01,1,1,0,0,1,3,1,0,3,4,7
SORATA,estado nutricional,obesidad (o),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SUCRE,estado nutricional,obesidad (o),2008-01-01,5,3,0,0,0,0,1,0,6,3,9
TARABUCO,estado nutricional,obesidad (o),2008-01-01,0,0,1,1,0,0,1,0,2,1,3
TARIJA,estado nutricional,obesidad (o),2008-01-01,34,23,73,56,14,8,0,0,121,87,208
TARVITA,estado nutricional,obesidad (o),2008-01-01,11,5,0,0,1,1,0,0,12,6,18
TIAWANACU,estado nutricional,obesidad (o),2008-01-01,0,0,0,0,0,0,1,0,1,0,1
TIQUIPAYA,estado nutricional,obesidad (o),2008-01-01,2,3,0,0,0,0,0,0,2,3,5
TIRAQUE (CBBA),estado nutricional,obesidad (o),2008-01-01,7,7,4,5,2,1,0,0,13,13,26
TOCO,estado nutricional,obesidad (o),2008-01-01,1,0,1,0,0,1,0,0,2,1,3
TOLEDO,estado nutricional,obesidad (o),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
TUPIZA,estado nutricional,obesidad (o),2008-01-01,10,4,4,2,0,1,4,0,18,7,25
TURCO,estado nutricional,obesidad (o),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
UMALA,estado nutricional,obesidad (o),2008-01-01,5,1,0,0,0,0,0,0,5,1,6
URIONDO (A. CONCEPCION),estado nutricional,obesidad (o),2008-01-01,8,7,0,0,0,8,0,0,8,15,23
VALLEGRANDE,estado nutricional,obesidad (o),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
VIACHA,estado nutricional,obesidad (o),2008-01-01,3,5,0,0,0,0,1,0,4,5,9
VILLA RIVERO,estado nutricional,obesidad (o),2008-01-01,3,2,0,0,1,1,0,0,4,3,7
VILLA TUNARI,estado nutricional,obesidad (o),2008-01-01,4,0,0,0,0,0,0,0,4,0,4
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,obesidad (o),2008-01-01,1,0,0,0,1,0,0,0,2,0,2
YACUIBA,estado nutricional,obesidad (o),2008-01-01,9,2,5,1,0,0,0,0,14,3,17
YAMPARAEZ,estado nutricional,obesidad (o),2008-01-01,2,1,4,0,10,1,0,0,16,2,18
ZUDAÑEZ,estado nutricional,obesidad (o),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
ACHACACHI,estado nutricional,obesidad (o),2008-02-01,2,3,1,0,3,3,0,0,6,6,12
AIQUILE,estado nutricional,obesidad (o),2008-02-01,0,0,1,1,1,0,0,0,2,1,3
ANTEQUERA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,7,0,7,0,7
ARBIETO,estado nutricional,obesidad (o),2008-02-01,2,1,0,0,0,0,0,0,2,1,3
ATOCHA,estado nutricional,obesidad (o),2008-02-01,0,1,1,0,0,0,0,0,1,1,2
BATALLAS,estado nutricional,obesidad (o),2008-02-01,1,0,2,1,0,1,12,0,15,2,17
BERMEJO,estado nutricional,obesidad (o),2008-02-01,1,0,1,0,0,0,2,0,4,0,4
BETANZOS,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
CAJUATA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,8,0,8,0,8
CALACOTO,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,1,0,1,0,1
CAMARGO,estado nutricional,obesidad (o),2008-02-01,2,2,1,0,1,2,0,0,4,4,8
CARANAVI,estado nutricional,obesidad (o),2008-02-01,1,2,1,0,1,0,0,0,3,2,5
CARAPARI,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
CARIPUYO,estado nutricional,obesidad (o),2008-02-01,2,1,1,0,4,1,0,0,7,2,9
CHALLAPATA,estado nutricional,obesidad (o),2008-02-01,1,0,0,1,1,0,7,0,9,1,10
CHAQUI,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
CHARAÑA,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
CHAYANTA,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
CHIMORE,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
CHUMA,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,1,0,0,0,1,1,2
COCHABAMBA,estado nutricional,obesidad (o),2008-02-01,0,5,0,0,1,1,0,0,1,6,7
COIPASA,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
COLOMI,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
COLQUECHACA,estado nutricional,obesidad (o),2008-02-01,3,1,2,0,0,0,0,0,5,1,6
CORO CORO,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,1,0,1,0,1
COROICO,estado nutricional,obesidad (o),2008-02-01,4,0,1,0,0,1,6,0,11,1,12
CURAHUARA DE CARANGAS,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
EL ALTO,estado nutricional,obesidad (o),2008-02-01,7,9,4,4,9,5,89,0,109,18,127
EL CHORO,estado nutricional,obesidad (o),2008-02-01,1,2,0,1,0,0,0,0,1,3,4
EL PUENTE(TJA),estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
EXALTACION,estado nutricional,obesidad (o),2008-02-01,2,1,9,3,4,0,0,0,15,4,19
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,estado nutricional,obesidad (o),2008-02-01,0,0,60,54,10,3,0,0,70,57,127
HUACARETA,estado nutricional,obesidad (o),2008-02-01,0,1,1,0,0,0,0,0,1,1,2
HUARACAJE,estado nutricional,obesidad (o),2008-02-01,0,0,0,1,5,1,0,0,5,2,7
ICHOCA,estado nutricional,obesidad (o),2008-02-01,0,2,0,0,1,0,0,0,1,2,3
ICLA,estado nutricional,obesidad (o),2008-02-01,6,7,0,3,5,4,0,0,11,14,25
INCAHUASI,estado nutricional,obesidad (o),2008-02-01,6,4,1,1,4,2,0,0,11,7,18
IXIAMAS,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,1,0,0,0,1,1,2
JESUS DE MACHACA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,2,1,0,1,2,3
LA PAZ,estado nutricional,obesidad (o),2008-02-01,10,14,7,1,10,5,19,0,46,20,66
LAJA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,4,0,4,0,4
LLALLAGUA,estado nutricional,obesidad (o),2008-02-01,3,3,0,0,1,0,0,0,4,3,7
LLICA,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
LORETO,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
LURIBAY,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
MACHARETI,estado nutricional,obesidad (o),2008-02-01,1,2,3,0,1,0,0,0,5,2,7
MALLA,estado nutricional,obesidad (o),2008-02-01,1,1,1,0,1,5,0,0,3,6,9
MONTEAGUDO,estado nutricional,obesidad (o),2008-02-01,6,3,2,3,1,2,0,0,9,8,17
MORO MORO,estado nutricional,obesidad (o),2008-02-01,2,0,0,0,1,1,0,0,3,1,4
MOROCHATA,estado nutricional,obesidad (o),2008-02-01,2,0,0,0,0,0,0,0,2,0,2
OCURI,estado nutricional,obesidad (o),2008-02-01,1,1,0,1,1,0,0,0,2,2,4
ORURO,estado nutricional,obesidad (o),2008-02-01,2,1,1,0,0,0,16,0,19,1,20
PADCAYA,estado nutricional,obesidad (o),2008-02-01,0,0,0,1,1,0,0,0,1,1,2
PAMPA AULLAGAS,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
PASORAPA,estado nutricional,obesidad (o),2008-02-01,0,0,5,2,0,1,0,0,5,3,8
PELECHUCO,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
POJO (CBBA),estado nutricional,obesidad (o),2008-02-01,1,0,1,0,1,1,0,0,3,1,4
PORCO,estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,1,0,0,0,2,2
POROMA,estado nutricional,obesidad (o),2008-02-01,6,4,3,2,9,6,0,0,18,12,30
POTOSI,estado nutricional,obesidad (o),2008-02-01,21,20,1,3,3,2,0,0,25,25,50
PUCARANI,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,6,0,6,0,6
PUERTO VILLARROEL,estado nutricional,obesidad (o),2008-02-01,1,3,0,0,1,1,1,0,3,4,7
PUNATA,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
QUILLACOLLO,estado nutricional,obesidad (o),2008-02-01,1,0,3,0,0,1,0,0,4,1,5
QUIME,estado nutricional,obesidad (o),2008-02-01,2,0,0,0,0,0,8,0,10,0,10
RIBERALTA,estado nutricional,obesidad (o),2008-02-01,0,0,32,7,0,1,2,0,34,8,42
SACABA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,1,2,0,2,1,3
SACACA,estado nutricional,obesidad (o),2008-02-01,0,0,0,1,0,1,0,0,0,2,2
SALINAS DE GARCI MENDOZA,estado nutricional,obesidad (o),2008-02-01,0,0,0,2,1,1,0,0,1,3,4
SAN BORJA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,5,0,5,0,5
SAN IGNACIO,estado nutricional,obesidad (o),2008-02-01,1,2,1,0,1,2,0,0,3,4,7
SAN IGNACIO DE VELASCO,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
SANTA ANA,estado nutricional,obesidad (o),2008-02-01,0,0,1,0,0,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,estado nutricional,obesidad (o),2008-02-01,0,0,2,1,1,0,0,0,3,1,4
SANTA ROSA,estado nutricional,obesidad (o),2008-02-01,11,9,1,3,3,0,0,0,15,12,27
SANTIAGO DE HUARI,estado nutricional,obesidad (o),2008-02-01,0,0,0,1,0,0,0,0,0,1,1
SANTIAGO DE MACHACA,estado nutricional,obesidad (o),2008-02-01,1,1,0,0,2,0,1,0,4,1,5
SANTUARIO DE QUILLACAS,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,1,1,0,2,1,3
SAPAHAQUI,estado nutricional,obesidad (o),2008-02-01,0,1,1,1,2,2,0,0,3,4,7
SICA SICA (VILLA AROMA),estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,7,0,7,0,7
SORACACHI,estado nutricional,obesidad (o),2008-02-01,1,2,0,0,0,0,0,0,1,2,3
SUCRE,estado nutricional,obesidad (o),2008-02-01,8,3,2,1,2,0,2,0,14,4,18
TARIJA,estado nutricional,obesidad (o),2008-02-01,39,16,10,21,19,12,0,0,68,49,117
TARVITA,estado nutricional,obesidad (o),2008-02-01,10,7,3,2,1,1,0,0,14,10,24
TIAWANACU,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,0,1,0,1,0,1
TOCO,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,1,0,0,0,1,0,1
TOLEDO,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
TUPIZA,estado nutricional,obesidad (o),2008-02-01,7,5,0,1,1,1,5,0,13,7,20
UNCIA,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
URIONDO (A. CONCEPCION),estado nutricional,obesidad (o),2008-02-01,0,1,0,0,0,0,0,0,0,1,1
UYUNI,estado nutricional,obesidad (o),2008-02-01,0,0,0,1,1,0,0,0,1,1,2
VALLEGRANDE,estado nutricional,obesidad (o),2008-02-01,2,0,0,0,0,0,0,0,2,0,2
VIACHA,estado nutricional,obesidad (o),2008-02-01,7,6,1,1,3,1,0,0,11,8,19
VILLA MONTES,estado nutricional,obesidad (o),2008-02-01,10,6,0,0,0,1,0,0,10,7,17
VILLA SERRANO,estado nutricional,obesidad (o),2008-02-01,7,8,5,2,7,6,0,0,19,16,35
VILLA TUNARI,estado nutricional,obesidad (o),2008-02-01,3,0,1,0,1,0,0,0,5,0,5
VILLAZON,estado nutricional,obesidad (o),2008-02-01,1,0,0,0,0,0,0,0,1,0,1
YAMPARAEZ,estado nutricional,obesidad (o),2008-02-01,1,1,0,0,1,0,0,0,2,1,3
YANACACHI,estado nutricional,obesidad (o),2008-02-01,0,0,0,0,0,1,0,0,0,1,1
YOTALA,estado nutricional,obesidad (o),2008-02-01,1,2,0,0,0,2,0,0,1,4,5
ACHACACHI,estado nutricional,obesidad (o),2008-03-01,1,0,1,1,0,2,0,0,2,3,5
ALALAY,estado nutricional,obesidad (o),2008-03-01,1,0,0,1,1,0,0,0,2,1,3
ALCALA,estado nutricional,obesidad (o),2008-03-01,0,0,0,1,0,0,0,0,0,1,1
ANTEQUERA,estado nutricional,obesidad (o),2008-03-01,0,0,1,0,0,0,0,0,1,0,1
APOLO,estado nutricional,obesidad (o),2008-03-01,3,3,0,1,0,0,0,0,3,4,7
ARAMPAMPA,estado nutricional,obesidad (o),2008-03-01,1,0,0,0,0,0,0,0,1,0,1
ARQUE,estado nutricional,obesidad (o),2008-03-01,2,1,0,0,0,0,0,0,2,1,3
ATOCHA,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,0,0,2,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),estado nutricional,obesidad (o),2008-03-01,2,0,1,1,1,0,0,0,4,1,5
AZURDUY,estado nutricional,obesidad (o),2008-03-01,1,0,0,0,0,0,0,0,1,0,1
BATALLAS,estado nutricional,obesidad (o),2008-03-01,3,0,1,2,1,0,24,0,29,2,31
BELEN DE URMIRI,estado nutricional,obesidad (o),2008-03-01,1,0,0,0,0,0,0,0,1,0,1
BERMEJO,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,0,0,1,0,1,0,1
BETANZOS,estado nutricional,obesidad (o),2008-03-01,0,1,0,0,0,0,0,0,0,1,1
CAIROMA,estado nutricional,obesidad (o),2008-03-01,0,0,1,1,0,0,3,0,4,1,5
CAJUATA,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,0,0,4,0,4,0,4
CALACOTO,estado nutricional,obesidad (o),2008-03-01,2,1,0,0,1,4,2,0,5,5,10
CAMARGO,estado nutricional,obesidad (o),2008-03-01,0,0,1,0,1,0,0,0,2,0,2
CAMATAQUI (C. VILLA ABECIA),estado nutricional,obesidad (o),2008-03-01,1,0,1,1,0,0,0,0,2,1,3
CAQUIAVIRI,estado nutricional,obesidad (o),2008-03-01,3,1,2,1,3,0,0,0,8,2,10
CARACOLLO,estado nutricional,obesidad (o),2008-03-01,0,0,1,1,0,0,6,0,7,1,8
CARIPUYO,estado nutricional,obesidad (o),2008-03-01,1,4,0,1,2,1,0,0,3,6,9
CHALLAPATA,estado nutricional,obesidad (o),2008-03-01,0,1,0,0,0,2,8,0,8,3,11
CHAYANTA,estado nutricional,obesidad (o),2008-03-01,2,4,0,0,0,0,0,0,2,4,6
CHIMORE,estado nutricional,obesidad (o),2008-03-01,1,0,1,1,0,0,0,0,2,1,3
CHUMA,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,1,0,0,0,1,0,1
CLIZA,estado nutricional,obesidad (o),2008-03-01,3,0,1,1,3,5,0,0,7,6,13
COBIJA,estado nutricional,obesidad (o),2008-03-01,1,0,0,1,0,0,0,0,1,1,2
COCHABAMBA,estado nutricional,obesidad (o),2008-03-01,26,23,5,2,4,13,10,0,45,38,83
COIPASA,estado nutricional,obesidad (o),2008-03-01,1,0,0,0,0,0,0,0,1,0,1
COLOMI,estado nutricional,obesidad (o),2008-03-01,5,0,0,0,0,2,4,0,9,2,11
COLQUENCHA,estado nutricional,obesidad (o),2008-03-01,3,1,1,0,0,3,0,0,4,4,8
COPACABANA,estado nutricional,obesidad (o),2008-03-01,0,0,0,1,0,1,0,0,0,2,2
CORO CORO,estado nutricional,obesidad (o),2008-03-01,0,1,0,0,1,1,6,0,7,2,9
COROICO,estado nutricional,obesidad (o),2008-03-01,1,1,0,1,0,0,10,0,11,2,13
CORQUE,estado nutricional,obesidad (o),2008-03-01,0,0,0,1,0,0,0,0,0,1,1
CULPINA,estado nutricional,obesidad (o),2008-03-01,5,2,1,0,2,1,0,0,8,3,11
CURAHUARA DE CARANGAS,estado nutricional,obesidad (o),2008-03-01,0,1,0,0,0,0,0,0,0,1,1
CURVA,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,0,2,0,0,0,2,2
EL ALTO,estado nutricional,obesidad (o),2008-03-01,21,16,4,4,7,7,76,0,108,27,135
EL PUENTE(TJA),estado nutricional,obesidad (o),2008-03-01,0,1,0,0,0,0,0,0,0,1,1
ENTRE RIOS,estado nutricional,obesidad (o),2008-03-01,0,0,1,0,0,0,0,0,1,0,1
ENTRE RIOS,estado nutricional,obesidad (o),2008-03-01,2,4,2,1,0,5,14,0,18,10,28
EXALTACION,estado nutricional,obesidad (o),2008-03-01,4,1,2,1,3,3,0,0,9,5,14
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,obesidad (o),2008-03-01,1,2,0,1,4,5,0,0,5,8,13
GUAQUI,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,0,0,1,0,1,0,1
GUAYARAMERIN,estado nutricional,obesidad (o),2008-03-01,0,0,42,29,2,2,0,0,44,31,75
HUACARETA,estado nutricional,obesidad (o),2008-03-01,0,1,1,0,0,1,1,0,2,2,4
HUACHACALLA,estado nutricional,obesidad (o),2008-03-01,0,0,0,0,0,0,1,0,1,0,1
