,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,IMC,IMC,TOTALES,TOTALES,TOTALES
CHALLAPATA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,4,2,0,2,0,0,5,5,10
CHAQUI,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,1,1,3,1,0,0,4,3,7
CHARAGUA,estado nutricional,desnutricion moderada (m),2008-01-01,8,7,3,1,0,4,0,0,11,12,23
CHARAÑA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,0,1,0,0,1,1,2
CHAYANTA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,1,5,3,9,0,0,5,15,20
CHIMORE,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,3,1,0,3,0,0,5,6,11
CHULUMANI (V. DE LA LIBERTAD),estado nutricional,desnutricion moderada (m),2008-01-01,2,0,0,0,0,0,0,0,2,0,2
CHUMA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,2,3,1,0,0,4,3,7
CLIZA,estado nutricional,desnutricion moderada (m),2008-01-01,2,1,4,1,0,0,0,0,6,2,8
COBIJA,estado nutricional,desnutricion moderada (m),2008-01-01,4,4,10,11,8,6,0,0,22,21,43
COCHABAMBA,estado nutricional,desnutricion moderada (m),2008-01-01,63,63,29,30,45,36,0,0,137,129,266
COLCAPIRHUA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,1,4,3,0,0,0,5,4,9
"COLCHA ""K""",estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
COLOMI,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,3,1,0,0,0,0,3,1,4
COLPA BELGICA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,1,1,1,0,0,2,2,4
COLQUECHACA,estado nutricional,desnutricion moderada (m),2008-01-01,7,3,4,8,9,16,0,0,20,27,47
COLQUENCHA,estado nutricional,desnutricion moderada (m),2008-01-01,2,0,1,1,0,2,0,0,3,3,6
COLQUIRI,estado nutricional,desnutricion moderada (m),2008-01-01,6,0,2,1,1,1,0,0,9,2,11
COMANCHE,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,1,1,0,0,1,2,3
CONCEPCION,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,1,1,0,0,0,2,1,3
COPACABANA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
CORIPATA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,2,0,1,1,0,0,4,1,5
CORO CORO,estado nutricional,desnutricion moderada (m),2008-01-01,3,1,0,0,0,1,0,0,3,2,5
COROICO,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,2,3,1,2,0,0,5,7,12
CORQUE,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,1,0,0,0,2,0,2
COTAGAITA,estado nutricional,desnutricion moderada (m),2008-01-01,4,4,1,1,3,3,0,0,8,8,16
CUEVO,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,1,2,3,0,0,3,5,8
CULPINA,estado nutricional,desnutricion moderada (m),2008-01-01,3,4,4,3,6,6,0,0,13,13,26
CURVA,estado nutricional,desnutricion moderada (m),2008-01-01,3,0,0,0,1,1,0,0,4,1,5
DESAGUADERO,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,1,1,0,0,0,2,1,3
EL ALTO,estado nutricional,desnutricion moderada (m),2008-01-01,33,25,33,42,25,47,0,0,91,114,205
EL PUENTE(STC),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,4,3,3,1,0,0,7,4,11
EL PUENTE(TJA),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,2,2,0,0,0,3,2,5
EL VILLAR,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,4,3,2,5,0,0,6,9,15
ENTRE RIOS,estado nutricional,desnutricion moderada (m),2008-01-01,0,2,5,5,3,3,0,0,8,10,18
ENTRE RIOS,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,2,0,0,0,3,3
EUREKA (SANTOS MERCADO),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
FERNANDEZ ALONSO,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,0,0,0,1,0,0,2,3,5
FILADELFIA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,0,1,0,0,1,1,2
GENERAL SAAVEDRA,estado nutricional,desnutricion moderada (m),2008-01-01,0,2,0,0,1,2,0,0,1,4,5
GRAL. J.J. PEREZ (CHARAZANI),estado nutricional,desnutricion moderada (m),2008-01-01,2,1,0,1,1,3,0,0,3,5,8
GUAYARAMERIN,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,8,13,1,2,0,0,10,15,25
GUTIERREZ,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,31,24,14,22,0,0,45,46,91
HUACARETA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,3,1,1,2,0,0,5,3,8
HUACAYA (VILLA DE HUACAYA),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,0,4,0,0,0,6,0,6
HUACHACALLA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
HUARACAJE,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,1,1,0,0,2,1,3
HUAYLLAMARCA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
ICHOCA,estado nutricional,desnutricion moderada (m),2008-01-01,0,2,0,0,0,0,0,0,0,2,2
ICLA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,4,4,10,7,0,0,15,11,26
INCAHUASI,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,2,1,0,0,0,0,3,1,4
INGAVI (HUMAITA),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
INQUISIVI,estado nutricional,desnutricion moderada (m),2008-01-01,2,3,4,2,2,0,0,0,8,5,13
IRUPANA (VILLA DE LANZA),estado nutricional,desnutricion moderada (m),2008-01-01,2,0,0,2,0,1,0,0,2,3,5
IXIAMAS,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,1,0,0,1,0,0,2,2,4
JESUS DE MACHACA,estado nutricional,desnutricion moderada (m),2008-01-01,0,3,1,1,0,2,0,0,1,6,7
LA ASUNTA,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,0,0,0,0,0,0,2,2,4
LA PAZ,estado nutricional,desnutricion moderada (m),2008-01-01,13,9,15,16,10,6,0,0,38,31,69
LAGUNILLAS,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,1,3,0,0,2,3,5
LAJA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
LAS CARRERAS,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
LLALLAGUA,estado nutricional,desnutricion moderada (m),2008-01-01,0,2,5,3,7,7,0,0,12,12,24
LLICA,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
LORETO,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
LURIBAY,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,3,1,2,1,0,0,6,2,8
MACHARETI,estado nutricional,desnutricion moderada (m),2008-01-01,2,3,0,0,1,0,0,0,3,3,6
MAGDALENA,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,1,1,0,1,0,0,1,3,4
MAIRANA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,1,1,0,0,1,1,2
MALLA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,4,2,2,0,0,0,6,2,8
MECAPACA,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,1,1,1,2,0,0,2,4,6
MINEROS,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,1,0,0,0,2,2
MIZQUE,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,1,1,0,0,2,1,3
MOJINETE,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
MOJOCOYA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,3,3,0,0,3,3,6
MONTEAGUDO,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,2,4,3,2,0,0,7,8,15
MONTERO,estado nutricional,desnutricion moderada (m),2008-01-01,31,21,22,12,19,19,0,0,72,52,124
MORO MORO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,1,0,0,0,2,0,2
MOROCHATA,estado nutricional,desnutricion moderada (m),2008-01-01,3,2,6,10,9,9,0,0,18,21,39
NACEBE (SANTA ROSA DEL ABUNA),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,2,0,0,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
OCURI,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,10,7,9,4,0,0,20,12,32
OKINAWA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,2,2,1,0,0,4,3,7
OMEREQUE,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
ORURO,estado nutricional,desnutricion moderada (m),2008-01-01,15,12,16,4,11,13,0,0,42,29,71
PADCAYA,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,1,0,2,1,0,0,3,2,5
PADILLA,estado nutricional,desnutricion moderada (m),2008-01-01,1,3,1,0,0,0,0,0,2,3,5
PAILON,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,5,4,0,3,0,0,5,7,12
PALCA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,5,1,2,4,0,0,8,5,13
PAMPA GRANDE,estado nutricional,desnutricion moderada (m),2008-01-01,3,1,0,0,0,3,0,0,3,4,7
PASORAPA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,1,2,0,0,1,2,3
PATACAMAYA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
PAZÑA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
PELECHUCO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,4,4,2,1,0,0,6,5,11
POCOATA,estado nutricional,desnutricion moderada (m),2008-01-01,2,3,11,6,3,11,0,0,16,20,36
POCONA,estado nutricional,desnutricion moderada (m),2008-01-01,8,5,0,2,5,4,0,0,13,11,24
POJO (CBBA),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,0,1,0,0,1,1,2
POOPO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
PORCO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,1,0,0,0,1,1,2
POROMA,estado nutricional,desnutricion moderada (m),2008-01-01,3,2,3,10,6,7,0,0,12,19,31
PORTACHUELO,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,3,2,2,3,0,0,5,6,11
PORVENIR,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,2,0,0,0,0,1,2,3
POSTRER VALLE,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,1,1,0,0,1,1,2
POTOSI,estado nutricional,desnutricion moderada (m),2008-01-01,15,22,18,14,17,24,0,0,50,60,110
PRESTO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,13,4,3,3,0,0,16,7,23
PUERTO CARABUCO,estado nutricional,desnutricion moderada (m),2008-01-01,2,0,0,0,2,2,0,0,4,2,6
PUERTO GONZALO MORENO,estado nutricional,desnutricion moderada (m),2008-01-01,2,1,3,6,9,1,0,0,14,8,22
PUERTO QUIJARRO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
PUERTO RICO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,1,0,0,0,2,0,2
PUERTO SUAREZ,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,4,1,4,0,0,3,8,11
PUERTO VILLARROEL,estado nutricional,desnutricion moderada (m),2008-01-01,14,15,18,15,12,9,0,0,44,39,83
PUNA,estado nutricional,desnutricion moderada (m),2008-01-01,4,8,15,12,13,25,0,0,32,45,77
PUNATA,estado nutricional,desnutricion moderada (m),2008-01-01,6,5,2,0,7,0,0,0,15,5,20
QUIABAYA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
QUILLACOLLO,estado nutricional,desnutricion moderada (m),2008-01-01,5,7,6,6,2,7,0,0,13,20,33
QUIME,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
QUIRUSILLAS,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,2,1,0,0,3,1,4
RAVELO,estado nutricional,desnutricion moderada (m),2008-01-01,7,8,11,16,18,20,0,0,36,44,80
REYES,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,1,1,1,5,0,0,3,6,9
RIBERALTA,estado nutricional,desnutricion moderada (m),2008-01-01,2,1,15,24,2,5,0,0,19,30,49
ROBORE,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,8,5,4,6,0,0,12,11,23
SABAYA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
SACABA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,2,2,1,0,0,3,4,7
SACABAMBA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,1,0,0,0,0,1,1,2
SACACA,estado nutricional,desnutricion moderada (m),2008-01-01,3,1,5,8,9,7,0,0,17,16,33
SAN ANDRES,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,3,1,1,0,0,1,4,5
SAN ANTONIO DE ESMORUCO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,0,0,0,0,0,1,1
SAN BENITO,estado nutricional,desnutricion moderada (m),2008-01-01,6,5,0,0,1,2,0,0,7,7,14
SAN BORJA,estado nutricional,desnutricion moderada (m),2008-01-01,3,1,4,4,4,1,0,0,11,6,17
SAN BUENA VENTURA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,4,1,1,1,0,0,6,2,8
SAN CARLOS,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,3,0,2,0,0,0,5,0,5
SAN IGNACIO,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,2,1,0,0,0,2,2,4
SAN IGNACIO DE VELASCO,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,2,8,11,7,0,0,14,15,29
SAN JAVIER(BNI),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,2,0,0,0,0,0,2,2
SAN JOAQUIN,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,0,0,0,0,0,2,0,2
SAN JOSE DE CHIQUITOS,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,4,6,0,2,0,0,4,8,12
SAN JUAN DE YAPACANI,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,4,6,3,6,0,0,7,12,19
SAN LORENZO(PND),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,0,0,0,0,0,2,0,2
SAN LORENZO(TJA),estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,1,0,1,0,0,1,3,4
SAN LUCAS,estado nutricional,desnutricion moderada (m),2008-01-01,10,12,25,17,33,27,0,0,68,56,124
SAN MATIAS,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,3,1,0,0,0,3,3,6
SAN PABLO DE LIPEZ,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,0,1,0,0,0,1,1
SAN PEDRO,estado nutricional,desnutricion moderada (m),2008-01-01,3,0,0,0,0,2,0,0,3,2,5
SAN PEDRO DE BUENA VISTA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,2,5,0,0,0,6,2,8
SAN PEDRO DE QUEMES,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SAN PEDRO(PND),estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
SAN RAFAEL,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,0,0,3,0,0,1,4,5
SAN RAMON,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,1,0,0,0,0,2,1,3
SAN RAMON,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,3,1,1,0,0,2,4,6
SANTA ANA,estado nutricional,desnutricion moderada (m),2008-01-01,8,5,12,8,3,4,0,0,23,17,40
SANTA CRUZ DE LA SIERRA,estado nutricional,desnutricion moderada (m),2008-01-01,44,50,31,43,40,43,0,0,115,136,251
SANTA ROSA DEL SARA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,2,6,3,0,0,0,6,6,12
SANTIAGO DE HUARI,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,0,1,0,0,0,3,0,3
SANTUARIO DE QUILLACAS,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,1,1,0,0,0,1,1,2
SAPAHAQUI,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,2,0,4,4,0,0,6,5,11
SICA SICA (VILLA AROMA),estado nutricional,desnutricion moderada (m),2008-01-01,2,2,1,4,0,1,0,0,3,7,10
SIPE SIPE,estado nutricional,desnutricion moderada (m),2008-01-01,2,0,0,3,2,3,0,0,4,6,10
SOPACHUY,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,8,10,4,13,0,0,12,23,35
SORACACHI,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
SORATA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,1,5,0,1,0,0,2,7,9
SUCRE,estado nutricional,desnutricion moderada (m),2008-01-01,11,5,7,11,4,15,0,0,22,31,53
TACACHI,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,2,1,0,0,2,1,3
TACACOMA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,1,0,0,0,0,1,2,3
TACOBAMBA,estado nutricional,desnutricion moderada (m),2008-01-01,1,0,2,10,5,2,0,0,8,12,20
TACOPAYA,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,1,1,0,0,1,1,2
TAPACARI,estado nutricional,desnutricion moderada (m),2008-01-01,6,11,2,1,7,7,0,0,15,19,34
TARABUCO,estado nutricional,desnutricion moderada (m),2008-01-01,2,3,28,18,22,25,0,0,52,46,98
TARACO,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,0,0,0,0,0,0,1,1,2
TARATA,estado nutricional,desnutricion moderada (m),2008-01-01,2,0,1,1,1,0,0,0,4,1,5
TARIJA,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,21,28,10,28,0,0,31,57,88
TARVITA,estado nutricional,desnutricion moderada (m),2008-01-01,8,7,11,7,12,17,0,0,31,31,62
TIAWANACU,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,2,1,0,0,0,0,2,1,3
TINGUIPAYA,estado nutricional,desnutricion moderada (m),2008-01-01,3,5,11,7,10,10,0,0,24,22,46
TIQUIPAYA,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,3,3,1,1,0,0,4,5,9
TIRAQUE (CBBA),estado nutricional,desnutricion moderada (m),2008-01-01,2,5,4,5,8,10,0,0,14,20,34
TITO YUPANQUI (PARQUIPUJIO),estado nutricional,desnutricion moderada (m),2008-01-01,1,0,0,0,0,0,0,0,1,0,1
TOMAVE,estado nutricional,desnutricion moderada (m),2008-01-01,0,2,2,3,0,2,0,0,2,7,9
TOMINA,estado nutricional,desnutricion moderada (m),2008-01-01,3,2,14,6,15,17,0,0,32,25,57
TORO TORO,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,3,4,3,1,0,0,6,6,12
TOTORA(CBBA),estado nutricional,desnutricion moderada (m),2008-01-01,2,1,2,0,1,4,0,0,5,5,10
TRIGAL,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
TRINIDAD,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,36,38,10,9,0,0,46,47,93
TUPIZA,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,6,0,5,7,0,0,13,9,22
TURCO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,1,0,0,0,0,0,1,0,1
UNCIA,estado nutricional,desnutricion moderada (m),2008-01-01,1,1,5,3,0,2,0,0,6,6,12
URIONDO (A. CONCEPCION),estado nutricional,desnutricion moderada (m),2008-01-01,0,1,0,0,0,0,0,0,0,1,1
UYUNI,estado nutricional,desnutricion moderada (m),2008-01-01,1,2,1,2,1,2,0,0,3,6,9
VACAS,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,2,0,2,1,0,0,6,3,9
VALLEGRANDE,estado nutricional,desnutricion moderada (m),2008-01-01,1,2,0,1,1,1,0,0,2,4,6
VIACHA,estado nutricional,desnutricion moderada (m),2008-01-01,2,2,2,2,2,1,0,0,6,5,11
VILLA MONTES,estado nutricional,desnutricion moderada (m),2008-01-01,3,4,6,9,4,6,0,0,13,19,32
VILLA NUEVA (LOMA ALTA),estado nutricional,desnutricion moderada (m),2008-01-01,1,0,1,0,1,1,0,0,3,1,4
VILLA RIVERO,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,0,1,0,0,0,1,0,1
VILLA SERRANO,estado nutricional,desnutricion moderada (m),2008-01-01,0,1,1,3,3,5,0,0,4,9,13
VILLA TUNARI,estado nutricional,desnutricion moderada (m),2008-01-01,3,4,7,7,1,3,0,0,11,14,25
VILLA VACA GUZMAN (MUYUPAMPA),estado nutricional,desnutricion moderada (m),2008-01-01,0,2,2,1,2,1,0,0,4,4,8
VILLAZON,estado nutricional,desnutricion moderada (m),2008-01-01,9,9,20,16,25,32,0,0,54,57,111
VINTO,estado nutricional,desnutricion moderada (m),2008-01-01,3,0,0,0,0,1,0,0,3,1,4
VITICHI,estado nutricional,desnutricion moderada (m),2008-01-01,1,2,4,6,7,12,0,0,12,20,32
WALDO BALLIVIAN,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,0,3,1,0,0,0,1,3,4
WARNES,estado nutricional,desnutricion moderada (m),2008-01-01,0,0,5,3,1,1,0,0,6,4,10
YACO,estado nutricional,desnutricion moderada (m),2008-01-01,2,1,6,2,0,1,0,0,8,4,12
YACUIBA,estado nutricional,desnutricion moderada (m),2008-01-01,3,1,6,7,7,13,0,0,16,21,37
