municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
SAN ANTONIO DE LOMERIO,sospecha diagnostica,rabia canina,2014-06-01,0,1,0,0,0,0,1
VILLAZON,sospecha diagnostica,rabia canina,2014-06-01,1,2,3,2,0,0,8
COTOCA,sospecha diagnostica,rabia canina,2014-07-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,rabia canina,2014-07-01,2,0,0,0,0,0,2
POTOSI,sospecha diagnostica,rabia canina,2014-07-01,4,15,4,0,0,0,23
PUERTO VILLARROEL,sospecha diagnostica,rabia canina,2014-07-01,0,0,0,0,1,0,1
QUILLACOLLO,sospecha diagnostica,rabia canina,2014-07-01,0,1,0,0,0,0,1
SIPE SIPE,sospecha diagnostica,rabia canina,2014-07-01,0,1,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2014-07-01,1,0,0,0,0,0,1
VINTO,sospecha diagnostica,rabia canina,2014-07-01,0,1,0,0,0,0,1
WARNES,sospecha diagnostica,rabia canina,2014-07-01,0,1,0,0,0,0,1
AIQUILE,sospecha diagnostica,rabia canina,2014-08-01,2,0,0,0,0,0,2
CHALLAPATA,sospecha diagnostica,rabia canina,2014-08-01,0,0,0,0,0,1,1
COCHABAMBA,sospecha diagnostica,rabia canina,2014-08-01,0,1,0,0,0,0,1
EL ALTO,sospecha diagnostica,rabia canina,2014-08-01,2,1,0,0,0,0,3
MIZQUE,sospecha diagnostica,rabia canina,2014-08-01,1,0,0,0,0,0,1
ORURO,sospecha diagnostica,rabia canina,2014-08-01,0,3,0,0,0,0,3
POTOSI,sospecha diagnostica,rabia canina,2014-08-01,1,11,3,0,0,0,15
QUILLACOLLO,sospecha diagnostica,rabia canina,2014-08-01,1,0,0,0,0,0,1
SORACACHI,sospecha diagnostica,rabia canina,2014-08-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2014-08-01,0,17,6,0,0,0,23
TIQUIPAYA,sospecha diagnostica,rabia canina,2014-08-01,1,1,0,0,0,0,2
TRINIDAD,sospecha diagnostica,rabia canina,2014-08-01,0,0,0,0,1,0,1
VILLA MONTES,sospecha diagnostica,rabia canina,2014-08-01,1,1,0,0,0,0,2
AIQUILE,sospecha diagnostica,rabia canina,2014-09-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,rabia canina,2014-09-01,0,2,0,0,0,0,2
ORURO,sospecha diagnostica,rabia canina,2014-09-01,0,3,0,0,0,0,3
PUERTO RICO,sospecha diagnostica,rabia canina,2014-09-01,0,0,0,1,0,0,1
SAN JULIAN,sospecha diagnostica,rabia canina,2014-09-01,0,0,0,1,1,0,2
SORACACHI,sospecha diagnostica,rabia canina,2014-09-01,0,1,0,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2014-09-01,0,18,4,0,0,0,22
VILLA MONTES,sospecha diagnostica,rabia canina,2014-09-01,0,1,0,0,0,0,1
AIQUILE,sospecha diagnostica,rabia canina,2014-10-01,4,1,0,0,0,0,5
CHUQUIHUTA AYLLU JUCUMANI,sospecha diagnostica,rabia canina,2014-10-01,0,0,1,0,0,0,1
CKOCHAS,sospecha diagnostica,rabia canina,2014-10-01,0,1,0,0,0,0,1
OCURI,sospecha diagnostica,rabia canina,2014-10-01,0,1,0,0,0,0,1
ORURO,sospecha diagnostica,rabia canina,2014-10-01,3,9,1,0,0,0,13
POTOSI,sospecha diagnostica,rabia canina,2014-10-01,5,16,3,0,0,0,24
SUCRE,sospecha diagnostica,rabia canina,2014-10-01,0,21,3,0,0,0,24
CKOCHAS,sospecha diagnostica,rabia canina,2014-11-01,0,1,0,0,0,0,1
COBIJA,sospecha diagnostica,rabia canina,2014-11-01,0,0,0,0,1,0,1
LA GUARDIA,sospecha diagnostica,rabia canina,2014-11-01,0,1,0,0,0,0,1
MIZQUE,sospecha diagnostica,rabia canina,2014-11-01,1,0,0,0,0,0,1
ORURO,sospecha diagnostica,rabia canina,2014-11-01,0,3,0,0,0,0,3
PAZÑA,sospecha diagnostica,rabia canina,2014-11-01,1,0,0,0,0,0,1
POCOATA,sospecha diagnostica,rabia canina,2014-11-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2014-11-01,1,14,0,0,0,0,15
SACABA,sospecha diagnostica,rabia canina,2014-11-01,1,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,sospecha diagnostica,rabia canina,2014-11-01,0,1,0,0,0,0,1
SORACACHI,sospecha diagnostica,rabia canina,2014-11-01,0,0,1,0,0,0,1
SUCRE,sospecha diagnostica,rabia canina,2014-11-01,1,16,4,0,0,0,21
VILLAZON,sospecha diagnostica,rabia canina,2014-11-01,0,1,0,0,0,0,1
VINTO,sospecha diagnostica,rabia canina,2014-11-01,1,0,0,0,0,0,1
"CAIZA ""D""",sospecha diagnostica,rabia canina,2014-12-01,0,1,1,0,0,0,2
COCHABAMBA,sospecha diagnostica,rabia canina,2014-12-01,0,2,0,0,0,0,2
COLCAPIRHUA,sospecha diagnostica,rabia canina,2014-12-01,1,0,0,0,0,0,1
EL PUENTE(STC),sospecha diagnostica,rabia canina,2014-12-01,0,0,0,1,0,0,1
OMEREQUE,sospecha diagnostica,rabia canina,2014-12-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,rabia canina,2014-12-01,0,11,3,0,0,0,14
SUCRE,sospecha diagnostica,rabia canina,2014-12-01,2,1,0,0,0,0,3
TIQUIPAYA,sospecha diagnostica,rabia canina,2014-12-01,1,0,0,0,0,0,1
