municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
TRINIDAD,sospecha diagnostica,tos ferina,2014-05-01,1,3,0,0,0,0,4
VILLA TUNARI,sospecha diagnostica,tos ferina,2014-05-01,0,0,0,0,0,0,0
VINTO,sospecha diagnostica,tos ferina,2014-05-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,tos ferina,2014-06-01,6,1,0,0,0,0,7
EL ALTO,sospecha diagnostica,tos ferina,2014-06-01,7,0,0,0,0,0,7
LA PAZ,sospecha diagnostica,tos ferina,2014-06-01,4,5,0,0,0,0,9
MIZQUE,sospecha diagnostica,tos ferina,2014-06-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2014-06-01,3,0,0,0,0,0,3
SUCRE,sospecha diagnostica,tos ferina,2014-06-01,1,0,0,0,0,0,1
TRINIDAD,sospecha diagnostica,tos ferina,2014-06-01,1,6,0,0,0,0,7
VILA VILA,sospecha diagnostica,tos ferina,2014-06-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,tos ferina,2014-06-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,tos ferina,2014-07-01,7,1,0,0,0,0,8
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,tos ferina,2014-07-01,0,0,0,0,0,0,0
EL ALTO,sospecha diagnostica,tos ferina,2014-07-01,5,0,0,0,0,0,5
LA PAZ,sospecha diagnostica,tos ferina,2014-07-01,4,2,0,0,0,0,6
MIZQUE,sospecha diagnostica,tos ferina,2014-07-01,0,0,0,0,0,0,0
POTOSI,sospecha diagnostica,tos ferina,2014-07-01,1,0,0,0,0,0,1
PUNATA,sospecha diagnostica,tos ferina,2014-07-01,0,0,0,0,0,0,0
SACABA,sospecha diagnostica,tos ferina,2014-07-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2014-07-01,4,1,0,0,0,0,5
SUCRE,sospecha diagnostica,tos ferina,2014-07-01,2,1,0,0,0,0,3
TARIJA,sospecha diagnostica,tos ferina,2014-07-01,1,0,0,0,0,0,1
VILA VILA,sospecha diagnostica,tos ferina,2014-07-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,tos ferina,2014-07-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,tos ferina,2014-08-01,2,0,1,0,0,0,3
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,tos ferina,2014-08-01,0,0,0,0,0,0,0
EL ALTO,sospecha diagnostica,tos ferina,2014-08-01,1,1,0,0,0,0,2
LA PAZ,sospecha diagnostica,tos ferina,2014-08-01,1,0,0,0,0,0,1
MIZQUE,sospecha diagnostica,tos ferina,2014-08-01,0,0,0,0,0,0,0
PUNATA,sospecha diagnostica,tos ferina,2014-08-01,0,0,0,0,0,0,0
SACABA,sospecha diagnostica,tos ferina,2014-08-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,tos ferina,2014-08-01,1,0,0,0,0,0,1
TARIJA,sospecha diagnostica,tos ferina,2014-08-01,1,0,0,0,0,0,1
VILA VILA,sospecha diagnostica,tos ferina,2014-08-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,tos ferina,2014-08-01,0,0,0,0,0,0,0
COCHABAMBA,sospecha diagnostica,tos ferina,2014-09-01,3,0,0,0,0,0,3
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,tos ferina,2014-09-01,0,0,0,0,0,0,0
EL ALTO,sospecha diagnostica,tos ferina,2014-09-01,4,0,0,0,0,0,4
LA PAZ,sospecha diagnostica,tos ferina,2014-09-01,1,0,0,0,0,0,1
MIZQUE,sospecha diagnostica,tos ferina,2014-09-01,0,0,0,0,0,0,0
PUNATA,sospecha diagnostica,tos ferina,2014-09-01,0,0,0,0,0,0,0
SACABA,sospecha diagnostica,tos ferina,2014-09-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,tos ferina,2014-09-01,4,1,0,0,0,0,5
TARIJA,sospecha diagnostica,tos ferina,2014-09-01,2,1,1,0,0,0,4
VILA VILA,sospecha diagnostica,tos ferina,2014-09-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,tos ferina,2014-09-01,0,0,0,0,0,0,0
YACUIBA,sospecha diagnostica,tos ferina,2014-09-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,tos ferina,2014-10-01,5,5,0,0,0,0,10
EL ALTO,sospecha diagnostica,tos ferina,2014-10-01,3,0,0,0,0,0,3
LA PAZ,sospecha diagnostica,tos ferina,2014-10-01,1,0,0,0,0,0,1
SUCRE,sospecha diagnostica,tos ferina,2014-10-01,1,0,0,0,0,0,1
BERMEJO,sospecha diagnostica,tos ferina,2014-11-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,tos ferina,2014-11-01,2,0,0,0,0,0,2
EL ALTO,sospecha diagnostica,tos ferina,2014-11-01,8,0,0,0,0,0,8
ORURO,sospecha diagnostica,tos ferina,2014-11-01,1,0,0,0,0,0,1
POTOSI,sospecha diagnostica,tos ferina,2014-11-01,1,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2014-11-01,1,1,1,0,1,0,4
COCHABAMBA,sospecha diagnostica,tos ferina,2014-12-01,1,3,0,0,0,0,4
EL ALTO,sospecha diagnostica,tos ferina,2014-12-01,5,1,0,0,0,0,6
HUANUNI,sospecha diagnostica,tos ferina,2014-12-01,1,0,0,0,0,0,1
LA PAZ,sospecha diagnostica,tos ferina,2014-12-01,3,0,0,0,0,0,3
ORURO,sospecha diagnostica,tos ferina,2014-12-01,0,2,1,0,2,0,5
POTOSI,sospecha diagnostica,tos ferina,2014-12-01,2,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,tos ferina,2014-12-01,1,0,2,0,2,0,5
SUCRE,sospecha diagnostica,tos ferina,2014-12-01,2,1,0,0,0,0,3
