municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
MONTEAGUDO,sospecha diagnostica,leptospirosis,2014-10-01,1,0,0,1,1,0,3
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,leptospirosis,2014-10-01,0,0,0,0,1,0,1
SUCRE,sospecha diagnostica,leptospirosis,2014-10-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,leptospirosis,2014-11-01,0,0,0,0,1,0,1
MAPIRI,sospecha diagnostica,leptospirosis,2014-11-01,0,1,0,5,17,4,27
MONTEAGUDO,sospecha diagnostica,leptospirosis,2014-11-01,0,1,0,0,1,1,3
SACABA,sospecha diagnostica,leptospirosis,2014-11-01,0,0,0,0,1,0,1
TARIJA,sospecha diagnostica,leptospirosis,2014-11-01,0,0,0,0,1,0,1
COBIJA,sospecha diagnostica,leptospirosis,2014-12-01,0,0,0,0,1,0,1
COCHABAMBA,sospecha diagnostica,leptospirosis,2014-12-01,0,0,0,0,1,0,1
MAPIRI,sospecha diagnostica,leptospirosis,2014-12-01,0,0,0,1,1,0,2
MONTEAGUDO,sospecha diagnostica,leptospirosis,2014-12-01,0,4,0,1,2,0,7
VILLA MONTES,sospecha diagnostica,leptospirosis,2014-12-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,leptospirosis,2014-12-01,0,0,0,0,2,0,2
