municipality,group,variable,month,< de 1 año,1 a 4 años,5 a 9 años,10 a 20 años,21 a 59 años,60 y más,TOTAL
MIZQUE,sospecha diagnostica,sarampion / rubeola,2014-04-01,0,0,0,0,0,0,0
ORURO,sospecha diagnostica,sarampion / rubeola,2014-04-01,1,0,0,0,0,0,1
PADCAYA,sospecha diagnostica,sarampion / rubeola,2014-04-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2014-04-01,0,1,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-04-01,35,3,0,0,0,0,38
URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2014-04-01,0,1,0,0,0,0,1
VILA VILA,sospecha diagnostica,sarampion / rubeola,2014-04-01,0,0,0,0,0,0,0
COCAPATA,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,1,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2014-05-01,1,0,0,0,0,0,1
EL ALTO,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,2,0,0,0,0,2
LAS CARRERAS,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,1,0,0,0,0,1
MACHARETI,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,0,1,0,1
MIZQUE,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-05-01,27,0,0,0,0,0,27
SUCRE,sospecha diagnostica,sarampion / rubeola,2014-05-01,2,0,0,0,0,0,2
TIRAQUE (CBBA),sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,0,0,0,0
TRINIDAD,sospecha diagnostica,sarampion / rubeola,2014-05-01,1,2,0,0,0,0,3
URIONDO (A. CONCEPCION),sospecha diagnostica,sarampion / rubeola,2014-05-01,0,1,0,0,0,0,1
VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,0,1,0,1
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,0,0,0,0
YACUIBA,sospecha diagnostica,sarampion / rubeola,2014-05-01,0,0,0,0,2,0,2
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2014-06-01,1,0,0,0,0,0,1
MIZQUE,sospecha diagnostica,sarampion / rubeola,2014-06-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-06-01,19,0,1,0,1,0,21
SUCRE,sospecha diagnostica,sarampion / rubeola,2014-06-01,3,0,0,0,0,0,3
VILA VILA,sospecha diagnostica,sarampion / rubeola,2014-06-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2014-06-01,0,0,0,0,0,0,0
VINTO,sospecha diagnostica,sarampion / rubeola,2014-06-01,1,0,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,1,1,0,0,0,2
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,sarampion / rubeola,2014-07-01,0,0,0,0,0,0,0
MIZQUE,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,0,0,0,0,0,0
ORURO,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,0,0,0,1,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2014-07-01,1,0,0,0,0,0,1
PUNATA,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-07-01,13,0,1,0,0,0,14
SUCRE,sospecha diagnostica,sarampion / rubeola,2014-07-01,4,0,0,0,0,0,4
TARIJA,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,1,0,0,0,0,1
VILA VILA,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,0,0,0,0,0,0
VILLAZON,sospecha diagnostica,sarampion / rubeola,2014-07-01,0,1,0,0,0,0,1
BUENA VISTA,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,1,0,0,0,0,1
COCHABAMBA,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,2,0,0,0,0,2
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,sarampion / rubeola,2014-08-01,0,0,0,0,0,0,0
MIZQUE,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,0,0,0,0,0,0
ORURO,sospecha diagnostica,sarampion / rubeola,2014-08-01,1,0,0,0,0,0,1
PUNATA,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-08-01,19,0,0,0,1,0,20
TARIJA,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,1,1,0,0,0,2
TUPIZA,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,1,0,0,0,0,1
VILA VILA,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2014-08-01,0,0,0,0,0,0,0
CUCHUMUELA (V. G. VILLARROEL),sospecha diagnostica,sarampion / rubeola,2014-09-01,0,0,0,0,0,0,0
MIZQUE,sospecha diagnostica,sarampion / rubeola,2014-09-01,0,0,0,0,0,0,0
ORURO,sospecha diagnostica,sarampion / rubeola,2014-09-01,0,2,0,0,0,0,2
PUNATA,sospecha diagnostica,sarampion / rubeola,2014-09-01,0,0,0,0,0,0,0
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-09-01,20,0,0,0,1,0,21
VILA VILA,sospecha diagnostica,sarampion / rubeola,2014-09-01,0,0,0,0,0,0,0
VILLA TUNARI,sospecha diagnostica,sarampion / rubeola,2014-09-01,0,0,0,0,0,0,0
ATOCHA,sospecha diagnostica,sarampion / rubeola,2014-10-01,0,0,0,1,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2014-10-01,0,0,2,2,0,0,4
TARIJA,sospecha diagnostica,sarampion / rubeola,2014-10-01,2,0,0,3,4,0,9
VILLA MONTES,sospecha diagnostica,sarampion / rubeola,2014-10-01,1,0,0,0,0,0,1
GUTIERREZ,sospecha diagnostica,sarampion / rubeola,2014-11-01,1,2,0,1,0,0,4
QUILLACOLLO,sospecha diagnostica,sarampion / rubeola,2014-11-01,1,0,0,0,0,0,1
RURRENABAQUE,sospecha diagnostica,sarampion / rubeola,2014-11-01,1,0,0,0,0,0,1
YACUIBA,sospecha diagnostica,sarampion / rubeola,2014-11-01,0,1,0,0,0,0,1
POTOSI,sospecha diagnostica,sarampion / rubeola,2014-12-01,0,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,sospecha diagnostica,sarampion / rubeola,2014-12-01,2,0,0,0,0,0,2
TARIJA,sospecha diagnostica,sarampion / rubeola,2014-12-01,0,0,1,0,0,0,1
TOLEDO,sospecha diagnostica,sarampion / rubeola,2014-12-01,0,1,0,0,0,0,1
WARNES,sospecha diagnostica,sarampion / rubeola,2014-12-01,1,0,0,0,0,0,1
